        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.30000000e+00,        +1.414213562373e-01,        +2.824685901121e-01,        +7.050788205514e-03
 2.30020000e+00,        +1.414213562373e-01,        +2.824686913206e-01,        +7.036388138581e-03
 2.30040000e+00,        +1.414213562373e-01,        +2.824687869433e-01,        +7.021971954609e-03
 2.30060000e+00,        +1.414213562373e-01,        +2.824688769334e-01,        +7.007539525604e-03
 2.30080000e+00,        +1.414213562373e-01,        +2.824689612433e-01,        +6.993090722355e-03
 2.30100000e+00,        +1.414213562373e-01,        +2.824690398248e-01,        +6.978625414420e-03
 2.30120000e+00,        +1.414213562373e-01,        +2.824691126292e-01,        +6.964143470110e-03
 2.30140000e+00,        +1.414213562373e-01,        +2.824691796068e-01,        +6.949644756472e-03
 2.30160000e+00,        +1.414213562373e-01,        +2.824692407078e-01,        +6.935129139277e-03
 2.30180000e+00,        +1.414213562373e-01,        +2.824692958812e-01,        +6.920596483002e-03
 2.30200000e+00,        +1.414213562373e-01,        +2.824693450757e-01,        +6.906046650815e-03
 2.30220000e+00,        +1.414213562373e-01,        +2.824693882392e-01,        +6.891479504559e-03
 2.30240000e+00,        +1.414213562373e-01,        +2.824694253188e-01,        +6.876894904736e-03
 2.30260000e+00,        +1.414213562373e-01,        +2.824694562611e-01,        +6.862292710487e-03
 2.30280000e+00,        +1.414213562373e-01,        +2.824694810119e-01,        +6.847672779581e-03
 2.30300000e+00,        +1.414213562373e-01,        +2.824694995161e-01,        +6.833034968395e-03
 2.30320000e+00,        +1.414213562373e-01,        +2.824695117182e-01,        +6.818379131893e-03
 2.30340000e+00,        +1.414213562373e-01,        +2.824695175617e-01,        +6.803705123616e-03
 2.30360000e+00,        +1.414213562373e-01,        +2.824695169894e-01,        +6.789012795659e-03
 2.30380000e+00,        +1.414213562373e-01,        +2.824695099434e-01,        +6.774301998652e-03
 2.30400000e+00,        +1.414213562373e-01,        +2.824694963649e-01,        +6.759572581747e-03
 2.30420000e+00,        +1.414213562373e-01,        +2.824694761945e-01,        +6.744824392594e-03
 2.30440000e+00,        +1.414213562373e-01,        +2.824694493717e-01,        +6.730057277323e-03
 2.30460000e+00,        +1.414213562373e-01,        +2.824694158355e-01,        +6.715271080530e-03
 2.30480000e+00,        +1.414213562373e-01,        +2.824693755238e-01,        +6.700465645249e-03
