        m,                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13],             E_elec[14] (J),                 p_elec[14],              E_mag[14] (J),                  p_mag[14],             E_elec[15] (J),                 p_elec[15],              E_mag[15] (J),                  p_mag[15],             E_elec[16] (J),                 p_elec[16],              E_mag[16] (J),                  p_mag[16],             E_elec[17] (J),                 p_elec[17],              E_mag[17] (J),                  p_mag[17]
 1.00e+00,        +3.292540468113e-10,        +3.292466676225e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.604405477518e-13,        +1.094718656437e-03,        +1.514264027983e-11,        +4.599177992955e-02,        +3.604405477518e-13,        +1.094718656437e-03,        +1.514264027983e-11,        +4.599177992955e-02,        +4.033591262316e-12,        +1.225069608523e-02,        +6.843508243754e-12,        +2.078535310067e-02,        +6.503728015244e-11,        +1.975291747582e-01,        +6.094221996509e-11,        +1.850959355341e-01,        +6.495389616450e-11,        +1.972759235416e-01,        +6.085613593128e-11,        +1.848344779636e-01,        +6.491090642374e-11,        +1.971453564577e-01,        +6.080675369910e-11,        +1.846844924451e-01,        +6.495311180351e-11,        +1.972735413051e-01,        +6.084867815439e-11,        +1.848118269314e-01,        +6.494017396642e-11,        +1.972342469146e-01,        +6.083105904741e-11,        +1.847583135364e-01,        +6.464649060314e-14,        +1.963422810721e-04,        +2.975672301695e-12,        +9.037820559223e-03
 2.00e+00,        +3.292540468113e-10,        +3.292362424210e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.219538601616e-11,        +3.703944153236e-02,        +3.270209459546e-13,        +9.932714076368e-04,        +1.219538601616e-11,        +3.703944153236e-02,        +3.270209459546e-13,        +9.932714076368e-04,        +7.538203680768e-11,        +2.289479431999e-01,        +4.758436414108e-12,        +1.445295444729e-02,        +4.732380789364e-11,        +1.437303758358e-01,        +6.490686987350e-11,        +1.971437573100e-01,        +4.695865832617e-11,        +1.426213550933e-01,        +6.460244998955e-11,        +1.962191328467e-01,        +4.705366833828e-11,        +1.429099165036e-01,        +6.468454391953e-11,        +1.964684794234e-01,        +4.710669629488e-11,        +1.430709713399e-01,        +6.469168436445e-11,        +1.964901673301e-01,        +4.680108116620e-11,        +1.421427667160e-01,        +6.440050301988e-11,        +1.956057527152e-01,        +6.432711968264e-12,        +1.953722977914e-02,        +8.647338940131e-13,        +2.626484519610e-03
 3.00e+00,        +3.292540468113e-10,        +3.292383499412e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.375946531371e-15,        +1.025331826310e-05,        +3.787582897144e-16,        +1.150407568808e-06,        +3.375946531371e-15,        +1.025331826310e-05,        +3.787582897144e-16,        +1.150407568808e-06,        +1.944473182986e-14,        +5.905692585459e-05,        +2.023254379161e-15,        +6.145257317449e-06,        +5.938701767566e-11,        +1.803683758812e-01,        +7.213354756164e-11,        +2.190921791903e-01,        +6.395846892330e-11,        +1.942526433394e-01,        +6.756154849038e-11,        +2.052055858694e-01,        +7.103293657747e-11,        +2.157389932346e-01,        +6.082697613957e-11,        +1.847505800902e-01,        +7.092821827634e-11,        +2.154209461152e-01,        +6.088513606201e-11,        +1.849272299927e-01,        +6.392325435488e-11,        +1.941456907636e-01,        +6.782838476595e-11,        +2.060160512226e-01,        +1.330325268803e-15,        +4.040421922484e-06,        +3.549090027363e-16,        +1.077969813661e-06
 4.00e+00,        +3.292540468113e-10,        +3.292380438894e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.026979002953e-16,        +1.223061353977e-06,        +2.682075454331e-16,        +8.146310865679e-07,        +4.026979002953e-16,        +1.223061353977e-06,        +2.682075454331e-16,        +8.146310865679e-07,        +2.820478400161e-15,        +8.566267985091e-06,        +9.809903213922e-16,        +2.979577663029e-06,        +7.246082686902e-11,        +2.200757365651e-01,        +5.989375724978e-11,        +1.819162711035e-01,        +6.773540019701e-11,        +2.057238198072e-01,        +6.400818362172e-11,        +1.944130844224e-01,        +6.057332186125e-11,        +1.839713815149e-01,        +7.081471184987e-11,        +2.150866619584e-01,        +6.062775470157e-11,        +1.841367032197e-01,        +7.067884809318e-11,        +2.146740007875e-01,        +6.785342868004e-11,        +2.060822921910e-01,        +6.384113685601e-11,        +1.939057105972e-01,        +9.132608560949e-17,        +2.773727050402e-07,        +1.570209735074e-16,        +4.769223254168e-07
 5.00e+00,        +3.292540468113e-10,        +3.292388811377e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.714989161019e-12,        +8.245879397120e-03,        +6.420794019805e-12,        +1.950193123491e-02,        +2.714989161019e-12,        +8.245879397120e-03,        +6.420794019805e-12,        +1.950193123491e-02,        +9.670889712771e-12,        +2.937212103065e-02,        +4.961044768854e-12,        +1.506822265861e-02,        +4.923386770105e-11,        +1.495315492030e-01,        +5.827627225850e-11,        +1.770030078377e-01,        +8.558674510034e-11,        +2.599413611745e-01,        +7.055270806747e-11,        +2.142903287233e-01,        +3.982885676434e-11,        +1.209669468001e-01,        +5.506811149608e-11,        +1.672588343934e-01,        +7.791301346624e-11,        +2.366349456318e-01,        +6.824642415754e-11,        +2.072854333659e-01,        +6.263763534734e-11,        +1.902410492869e-01,        +6.301297351978e-11,        +1.913898300895e-01,        +1.668049558179e-12,        +5.066147475887e-03,        +2.700552849625e-12,        +8.202411696620e-03
 6.00e+00,        +3.292540468113e-10,        +3.292388715932e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.714927377385e-12,        +8.245691749816e-03,        +6.421164637502e-12,        +1.950305748051e-02,        +2.714927377385e-12,        +8.245691749816e-03,        +6.421164637502e-12,        +1.950305748051e-02,        +9.675902551395e-12,        +2.938734586591e-02,        +4.963291976387e-12,        +1.507504855781e-02,        +7.673209225189e-11,        +2.330482889884e-01,        +6.767985593898e-11,        +2.055645969489e-01,        +4.024407365851e-11,        +1.222280304472e-01,        +5.525763406812e-11,        +1.678344777478e-01,        +8.617697246187e-11,        +2.617339810899e-01,        +7.091067502265e-11,        +2.153775909859e-01,        +4.841847512552e-11,        +1.470550646057e-01,        +5.807657202371e-11,        +1.763964617625e-01,        +6.362137343396e-11,        +1.932288275577e-01,        +6.322497508968e-11,        +1.920337497930e-01,        +1.670229950750e-12,        +5.072769695395e-03,        +2.704702836203e-12,        +8.215016723617e-03
 7.00e+00,        +3.292540468113e-10,        +3.292320270831e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.363991017830e-13,        +1.325417579554e-03,        +1.217473590480e-14,        +3.697919674664e-05,        +4.363991017830e-13,        +1.325417579554e-03,        +1.217473590480e-14,        +3.697919674664e-05,        +1.572105448861e-11,        +4.774749054982e-02,        +1.472863258070e-12,        +4.473632991053e-03,        +6.204941006497e-11,        +1.884545100232e-01,        +6.545017464502e-11,        +1.987964999180e-01,        +6.242623291247e-11,        +1.895989844834e-01,        +6.581295006598e-11,        +1.998983836690e-01,        +6.202591679786e-11,        +1.883831570137e-01,        +6.542721636659e-11,        +1.987267670957e-01,        +6.190452190451e-11,        +1.880144602748e-01,        +6.528188165260e-11,        +1.982853315669e-01,        +6.199429641901e-11,        +1.882871205970e-01,        +6.536850270174e-11,        +1.985484318792e-01,        +2.696215122073e-12,        +8.188859478526e-03,        +4.062636571535e-13,        +1.233973683402e-03
 8.00e+00,        +3.292540468113e-10,        +3.292322431606e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.150304072539e-11,        +3.493667226506e-02,        +3.743746602638e-13,        +1.137114204459e-03,        +1.150304072539e-11,        +3.493667226506e-02,        +3.743746602638e-13,        +1.137114204459e-03,        +5.438930887507e-11,        +1.651894924354e-01,        +3.588918511806e-12,        +1.090087191143e-02,        +5.252321946419e-11,        +1.595218645689e-01,        +6.532563684803e-11,        +1.984181021303e-01,        +5.187905577230e-11,        +1.575654309331e-01,        +6.473747419336e-11,        +1.966316347752e-01,        +5.213067410712e-11,        +1.583296381988e-01,        +6.498310426490e-11,        +1.973777040823e-01,        +5.229256077872e-11,        +1.588213152888e-01,        +6.511796882755e-11,        +1.977873376023e-01,        +5.180994196745e-11,        +1.573555206662e-01,        +6.465049113532e-11,        +1.963674350807e-01,        +2.726245121052e-12,        +8.280065643703e-03,        +4.542747193399e-13,        +1.379800213305e-03
