        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.439430030418e+00,        +2.766833690294e-05,        +4.408342357426e+04,        +3.573846044086e-13,        +2.764176531821e-08
 2.00e+00,        +2.599049836732e+00,        +8.054458535278e-05,        +1.613423066614e+04,        +2.032727948731e-13,        +1.572282373729e-08
 3.00e+00,        +2.605066803709e+00,        +6.208484256334e-05,        +2.097989377835e+04,        +5.896957210962e-13,        +4.561210286178e-08
 4.00e+00,        +2.607356685139e+00,        +6.227573059355e-05,        +2.093397107534e+04,        +2.820909734553e-13,        +2.181934076384e-08
 5.00e+00,        +2.701677227876e+00,        +6.356902767424e-05,        +2.124994928717e+04,        +1.358870394362e-13,        +1.051099346284e-08
 6.00e+00,        +2.701769841364e+00,        +6.352219115303e-05,        +2.126634639855e+04,        +6.864256724313e-13,        +5.309568893615e-08
 7.00e+00,        +2.799547517153e+00,        +9.580324047550e-05,        +1.461092289205e+04,        +1.959421109422e-13,        +1.515680993697e-08
 8.00e+00,        +2.880769029784e+00,        +1.035084024666e-04,        +1.391562889096e+04,        +4.419706336318e-13,        +3.418894373543e-08
