        m,                   Q_ext[1],             κ_ext[1] (GHz)
 1.00e+00,        +5.730632683090e+04,        +4.256410169662e-05
 2.00e+00,        +2.914294308771e+11,        +8.914967420965e-12
 3.00e+00,        +4.303891617432e+05,        +6.054212839606e-06
 4.00e+00,        +9.331916736181e+03,        +2.792542229524e-04
 5.00e+00,        +1.463927965035e+08,        -1.845282663164e-08
 6.00e+00,        +2.192815125007e+08,        -1.231990821846e-08
 7.00e+00,        +7.530993677127e+10,        -3.637587220040e-11
 8.00e+00,        +2.695522658576e+09,        -1.016403100653e-09
