        m,               Re{V[1]} (V),               Im{V[1]} (V)
 1.00e+00,        +7.500056913323e-02,        +5.639524415643e-02
 2.00e+00,        +3.806117524021e-05,        +1.989078867767e-05
 3.00e+00,        +3.352659116249e-02,        -1.133320593182e-02
 4.00e+00,        +2.400720243927e-01,        -1.168489273220e-02
 5.00e+00,        -1.712349547739e-03,        -9.409111110845e-04
 6.00e+00,        -1.395428571454e-03,        -7.755498666722e-04
 7.00e+00,        -7.597937421702e-05,        -4.186221290970e-05
 8.00e+00,        -4.053781144828e-04,        -2.143324939112e-04
