        m,               Re{I[1]} (A),               Im{I[1]} (A)
 1.00e+00,        +1.500011382665e-03,        +1.127904883129e-03
 2.00e+00,        +7.612235048043e-07,        +3.978157735534e-07
 3.00e+00,        +6.705318232498e-04,        -2.266641186365e-04
 4.00e+00,        +4.801440487854e-03,        -2.336978546439e-04
 5.00e+00,        -3.424699095478e-05,        -1.881822222169e-05
 6.00e+00,        -2.790857142908e-05,        -1.551099733344e-05
 7.00e+00,        -1.519587484340e-06,        -8.372442581939e-07
 8.00e+00,        -8.107562289655e-06,        -4.286649878225e-06
