        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.40000000e+00,        +4.557908823366e-11,        +4.742462793386e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.200290950068e-16,        +4.827413261951e-06,        +4.181835836434e-14,        +8.817856920810e-04,        +3.027214813452e-11,        +6.641674791590e-01,        +3.214034186615e-11,        +6.777141596339e-01,        +4.041880968544e-12,        +8.867840769046e-02,        +3.792133621985e-12,        +7.996127301776e-02,        +3.510637355780e-12,        +7.702298338620e-02,        +3.317826378755e-12,        +6.995998752762e-02,        +3.529771311885e-12,        +7.744278020196e-02,        +3.334013551830e-12,        +7.030131172521e-02,        +4.042755632200e-12,        +8.869759771137e-02,        +3.795372699641e-12,        +8.002957250259e-02
 2.40002500e+00,        +4.559696734411e-11,        +4.744151913652e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.202499020304e-16,        +4.830362957437e-06,        +4.186954372630e-14,        +8.825506536968e-04,        +3.027633720807e-11,        +6.639989229894e-01,        +3.214341956516e-11,        +6.775377380447e-01,        +4.045121195247e-12,        +8.871469816666e-02,        +3.795140436240e-12,        +7.999618278072e-02,        +3.514123608156e-12,        +7.706923975089e-02,        +3.321071799743e-12,        +7.000348766629e-02,        +3.533268335301e-12,        +7.748910818206e-02,        +3.337273221335e-12,        +7.034499067645e-02,        +4.045995072544e-12,        +8.873386341705e-02,        +3.798375881236e-12,        +8.006438137669e-02
 2.40005000e+00,        +4.561487988923e-11,        +4.745844343129e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.204711904332e-16,        +4.833317351018e-06,        +4.192082871348e-14,        +8.833165540748e-04,        +3.028053342046e-11,        +6.638301688834e-01,        +3.214650393656e-11,        +6.773611103176e-01,        +4.048368024828e-12,        +8.875103989443e-02,        +3.798153347340e-12,        +8.003114035628e-02,        +3.517616178398e-12,        +7.711554183503e-02,        +3.324323091968e-12,        +7.004703171061e-02,        +3.536771700276e-12,        +7.753548203711e-02,        +3.340538779865e-12,        +7.038871354264e-02,        +4.049241111552e-12,        +8.877018028734e-02,        +3.801385159493e-12,        +8.009923808388e-02
 2.40007500e+00,        +4.563282594947e-11,        +4.747540089794e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.206929609050e-16,        +4.836276437260e-06,        +4.197221356522e-14,        +8.840833941654e-04,        +3.028473678870e-11,        +6.636612166477e-01,        +3.214959499605e-11,        +6.771842762353e-01,        +4.051621472563e-12,        +8.878743291176e-02,        +3.801172369505e-12,        +8.006614578518e-02,        +3.521115082405e-12,        +7.716188969545e-02,        +3.327580270188e-12,        +7.009061971571e-02,        +3.540281422727e-12,        +7.758190182318e-02,        +3.343810242210e-12,        +7.043248037860e-02,        +4.052493764509e-12,        +8.880654836051e-02,        +3.804400548633e-12,        +8.013414266498e-02
 2.40010000e+00,        +4.565080560556e-11,        +4.749239161650e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.209152141401e-16,        +4.839240210762e-06,        +4.202369852164e-14,        +8.848511749204e-04,        +3.028894732986e-11,        +6.634920660889e-01,        +3.215269275936e-11,        +6.770072355798e-01,        +4.054881553779e-12,        +8.882387725673e-02,        +3.804197517000e-12,        +8.010119910825e-02,        +3.524620336129e-12,        +7.720828338897e-02,        +3.330843349211e-12,        +7.013425173674e-02,        +3.543797518621e-12,        +7.762836759641e-02,        +3.347087623210e-12,        +7.047629123918e-02,        +4.055753046749e-12,        +8.884296767493e-02,        +3.807422062920e-12,        +8.016909516086e-02
 2.40012500e+00,        +4.566881893846e-11,        +4.750941566725e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.211379508369e-16,        +4.842208666156e-06,        +4.207528382366e-14,        +8.856198972927e-04,        +3.029316506104e-11,        +6.633227170131e-01,        +3.215579724227e-11,        +6.768299881331e-01,        +4.058148283856e-12,        +8.886037296747e-02,        +3.807228804141e-12,        +8.013630036636e-02,        +3.528131955571e-12,        +7.725472297247e-02,        +3.334112343890e-12,        +7.017792782892e-02,        +3.547320003977e-12,        +7.767487941294e-02,        +3.350370937748e-12,        +7.052014617931e-02,        +4.059018973661e-12,        +8.887943826903e-02,        +3.810449716669e-12,        +8.020409561247e-02
 2.40015000e+00,        +4.568686602941e-11,        +4.752647313073e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.213611716983e-16,        +4.845181798109e-06,        +4.212696971299e-14,        +8.863895622364e-04,        +3.029738999943e-11,        +6.631531692265e-01,        +3.215890846063e-11,        +6.766525336768e-01,        +4.061421678222e-12,        +8.889692008220e-02,        +3.810266245289e-12,        +8.017144960048e-02,        +3.531649956781e-12,        +7.730120850286e-02,        +3.337387269126e-12,        +7.022164804751e-02,        +3.550848894862e-12,        +7.772143732898e-02,        +3.353660200757e-12,        +7.056404525393e-02,        +4.062291560680e-12,        +8.891596018132e-02,        +3.813483524240e-12,        +8.023914406083e-02
 2.40017500e+00,        +4.570494695989e-11,        +4.754356408775e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.215848774314e-16,        +4.848159601321e-06,        +4.217875643211e-14,        +8.871601707071e-04,        +3.030162216224e-11,        +6.629834225348e-01,        +3.216202643032e-11,        +6.764748719924e-01,        +4.064701752362e-12,        +8.893351863922e-02,        +3.813309854854e-12,        +8.020664685162e-02,        +3.535174355863e-12,        +7.734774003710e-02,        +3.340668139864e-12,        +7.026541244780e-02,        +3.554384207396e-12,        +7.776804140076e-02,        +3.356955427215e-12,        +7.060798851804e-02,        +4.065570823298e-12,        +8.895253345039e-02,        +3.816523500043e-12,        +8.027424054702e-02
 2.40020000e+00,        +4.572306181166e-11,        +4.756068861938e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.218090687477e-16,        +4.851142070524e-06,        +4.223064422432e-14,        +8.879317236612e-04,        +3.030586156676e-11,        +6.628134767437e-01,        +3.216515116729e-11,        +6.762970028610e-01,        +4.067988521807e-12,        +8.897016867687e-02,        +3.816359647294e-12,        +8.024189216090e-02,        +3.538705168967e-12,        +7.739431763216e-02,        +3.343954971101e-12,        +7.030922108513e-02,        +3.557925957747e-12,        +7.781469168453e-02,        +3.360256632148e-12,        +7.065197602665e-02,        +4.068856777054e-12,        +8.898915811488e-02,        +3.819569658535e-12,        +8.030938511220e-02
 2.40022500e+00,        +4.574121066675e-11,        +4.757784680694e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.220337463630e-16,        +4.854129200485e-06,        +4.228263333370e-14,        +8.887042220568e-04,        +3.031010823031e-11,        +6.626433316586e-01,        +3.216828268752e-11,        +6.761189260636e-01,        +4.071282002144e-12,        +8.900687023361e-02,        +3.819415637116e-12,        +8.027718556947e-02,        +3.542242412296e-12,        +7.744094134507e-02,        +3.347247777877e-12,        +7.035307401487e-02,        +3.561474162136e-12,        +7.786138823661e-02,        +3.363563830629e-12,        +7.069600783486e-02,        +4.072149437544e-12,        +8.902583421352e-02,        +3.822622014222e-12,        +8.034457779760e-02
 2.40025000e+00,        +4.575939360743e-11,        +4.759503873201e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.222589109974e-16,        +4.857120986004e-06,        +4.233472400512e-14,        +8.894776668529e-04,        +3.031436217029e-11,        +6.624729870846e-01,        +3.217142100706e-11,        +6.759406413808e-01,        +4.074582209010e-12,        +8.904362334794e-02,        +3.822477838874e-12,        +8.031252711857e-02,        +3.545786102104e-12,        +7.748761123286e-02,        +3.350546575281e-12,        +7.039697129246e-02,        +3.565028836834e-12,        +7.790813111333e-02,        +3.366877037780e-12,        +7.074008399778e-02,        +4.075448820411e-12,        +8.906256178512e-02,        +3.825680581658e-12,        +8.037981864452e-02
 2.40027500e+00,        +4.577761071626e-11,        +4.761226447645e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.224845633755e-16,        +4.860117421911e-06,        +4.238691648428e-14,        +8.902520590099e-04,        +3.031862340414e-11,        +6.623024428266e-01,        +3.217456614199e-11,        +6.757621485931e-01,        +4.077889158097e-12,        +8.908042805844e-02,        +3.825546267171e-12,        +8.034791684952e-02,        +3.549336254696e-12,        +7.753432735265e-02,        +3.353851378450e-12,        +7.044091297336e-02,        +3.568589998163e-12,        +7.795492037107e-02,        +3.370196268769e-12,        +7.078420457056e-02,        +4.078754941355e-12,        +8.909934086854e-02,        +3.828745375444e-12,        +8.041510769432e-02
 2.40030000e+00,        +4.579586207604e-11,        +4.762952412238e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.227107042262e-16,        +4.863118503073e-06,        +4.243921101767e-14,        +8.910273994892e-04,        +3.032289194935e-11,        +6.621316986894e-01,        +3.217771810846e-11,        +6.755834474806e-01,        +4.081202865146e-12,        +8.911728440378e-02,        +3.828620936660e-12,        +8.038335480369e-02,        +3.552892886428e-12,        +7.758108976154e-02,        +3.357162202570e-12,        +7.048489911307e-02,        +3.572157662498e-12,        +7.800175606623e-02,        +3.373521538812e-12,        +7.082836960840e-02,        +4.082067816125e-12,        +8.913617150273e-02,        +3.831816410233e-12,        +8.045044498845e-02
 2.40032500e+00,        +4.581414776986e-11,        +4.764681775217e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.229373342826e-16,        +4.866124224387e-06,        +4.249160785258e-14,        +8.918036892535e-04,        +3.032716782348e-11,        +6.619607544775e-01,        +3.218087692266e-11,        +6.754045378234e-01,        +4.084523345955e-12,        +8.915419242267e-02,        +3.831701862041e-12,        +8.041884102253e-02,        +3.556456013707e-12,        +7.762789851669e-02,        +3.360479062871e-12,        +7.052892976715e-02,        +3.575731846263e-12,        +7.804863825525e-02,        +3.376852863174e-12,        +7.087257916654e-02,        +4.085387460525e-12,        +8.917305372671e-02,        +3.834893700725e-12,        +8.048583056840e-02
 2.40035000e+00,        +4.583246788107e-11,        +4.766414544848e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.231644542823e-16,        +4.869134580783e-06,        +4.254410723712e-14,        +8.925809292670e-04,        +3.033145104413e-11,        +6.617896099951e-01,        +3.218404260084e-11,        +6.752254194010e-01,        +4.087850616371e-12,        +8.919115215393e-02,        +3.834789058065e-12,        +8.045437554754e-02,        +3.560025652993e-12,        +7.767475367530e-02,        +3.363801974635e-12,        +7.057300499117e-02,        +3.579312565935e-12,        +7.809556699463e-02,        +3.380190257169e-12,        +7.091683330027e-02,        +4.088713890411e-12,        +8.920998757956e-02,        +3.837977261668e-12,        +8.052126447576e-02
 2.40037500e+00,        +4.585082249329e-11,        +4.768150729421e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.233920649675e-16,        +4.872149567224e-06,        +4.259670942022e-14,        +8.933591204946e-04,        +3.033574162896e-11,        +6.616182650464e-01,        +3.218721515929e-11,        +6.750460919929e-01,        +4.091184692296e-12,        +8.922816363643e-02,        +3.837882539530e-12,        +8.048995842033e-02,        +3.563601820797e-12,        +7.772165529460e-02,        +3.367130953192e-12,        +7.061712484079e-02,        +3.582899838045e-12,        +7.814254234086e-02,        +3.383533736158e-12,        +7.096113206489e-02,        +4.092047121692e-12,        +8.924697310045e-02,        +3.841067107862e-12,        +8.055674675218e-02
 2.40040000e+00,        +4.586921169040e-11,        +4.769890337256e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.236201670845e-16,        +4.875169178704e-06,        +4.264941465161e-14,        +8.941382639028e-04,        +3.034003959569e-11,        +6.614467194351e-01,        +3.219039461437e-11,        +6.748665553784e-01,        +4.094525589685e-12,        +8.926522690911e-02,        +3.840982321286e-12,        +8.052558968254e-02,        +3.567184533681e-12,        +7.776860343183e-02,        +3.370466013919e-12,        +7.066128937166e-02,        +3.586493679173e-12,        +7.818956435050e-02,        +3.386883315550e-12,        +7.100547551579e-02,        +4.095387170330e-12,        +8.928401032860e-02,        +3.844163254155e-12,        +8.059227743936e-02
 2.40042500e+00,        +4.588763555657e-11,        +4.771633376697e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.238487613840e-16,        +4.878193410250e-06,        +4.270222318186e-14,        +8.949183604592e-04,        +3.034434496209e-11,        +6.612749729649e-01,        +3.219358098247e-11,        +6.746868093365e-01,        +4.097873324548e-12,        +8.930234201099e-02,        +3.844088418232e-12,        +8.056126937590e-02,        +3.570773808262e-12,        +7.781559814431e-02,        +3.373807172242e-12,        +7.070549863950e-02,        +3.590094105954e-12,        +7.823663308013e-02,        +3.390239010805e-12,        +7.104986370835e-02,        +4.098734052343e-12,        +8.932109930332e-02,        +3.847265715444e-12,        +8.062785657909e-02
 2.40045000e+00,        +4.590609417622e-11,        +4.773379856117e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.240778486213e-16,        +4.881222256922e-06,        +4.275513526235e-14,        +8.956994111323e-04,        +3.034865774600e-11,        +6.611030254393e-01,        +3.219677428006e-11,        +6.745068536457e-01,        +4.101227912947e-12,        +8.933950898116e-02,        +3.847200845315e-12,        +8.059699754220e-02,        +3.574369661208e-12,        +7.786263948936e-02,        +3.377154443638e-12,        +7.074975270007e-02,        +3.593701135073e-12,        +7.828374858636e-02,        +3.393600837431e-12,        +7.109429669802e-02,        +4.102087783799e-12,        +8.935824006398e-02,        +3.850374506677e-12,        +8.066348421323e-02
 2.40047500e+00,        +4.592458763407e-11,        +4.775129783916e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.243074295561e-16,        +4.884255713810e-06,        +4.280815114529e-14,        +8.964814168922e-04,        +3.035297796529e-11,        +6.609308766613e-01,        +3.219997452363e-11,        +6.743266880847e-01,        +4.104589370997e-12,        +8.937672785879e-02,        +3.850319617534e-12,        +8.063277422330e-02,        +3.577972109238e-12,        +7.790972752434e-02,        +3.380507843630e-12,        +7.079405160917e-02,        +3.597314783271e-12,        +7.833091092585e-02,        +3.396968810986e-12,        +7.113877454028e-02,        +4.105448380822e-12,        +8.939543265002e-02,        +3.853489642851e-12,        +8.069916038369e-02
 2.40050000e+00,        +4.594311601509e-11,        +4.776883168519e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.245375049523e-16,        +4.887293776036e-06,        +4.286127108372e-14,        +8.972643787101e-04,        +3.035730563792e-11,        +6.607585264340e-01,        +3.220318172974e-11,        +6.741463124316e-01,        +4.107957714870e-12,        +8.941399868310e-02,        +3.853444749939e-12,        +8.066859946112e-02,        +3.581581169126e-12,        +7.795686230665e-02,        +3.383867387793e-12,        +7.083839542262e-02,        +3.600935067339e-12,        +7.837812015529e-02,        +3.400342947075e-12,        +7.118329729066e-02,        +4.108815859589e-12,        +8.943267710097e-02,        +3.856611139016e-12,        +8.073488513245e-02
 2.40052500e+00,        +4.596167940453e-11,        +4.778640018382e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.247680755784e-16,        +4.890336438756e-06,        +4.291449533151e-14,        +8.980482975581e-04,        +3.036164078186e-11,        +6.605859745602e-01,        +3.220639591501e-11,        +6.739657264646e-01,        +4.111332960791e-12,        +8.945132149339e-02,        +3.856576257627e-12,        +8.070447329768e-02,        +3.585196857700e-12,        +7.800404389372e-02,        +3.387233091749e-12,        +7.088278419633e-02,        +3.604562004123e-12,        +7.842537633139e-02,        +3.403723261355e-12,        +7.122786500472e-02,        +4.112190236334e-12,        +8.946997345639e-02,        +3.859739010268e-12,        +8.077065850159e-02
 2.40055000e+00,        +4.598027788793e-11,        +4.780400341985e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.249991422074e-16,        +4.893383697155e-06,        +4.296782414336e-14,        +8.988331744098e-04,        +3.036598341520e-11,        +6.604132208424e-01,        +3.220961709611e-11,        +6.737849299612e-01,        +4.114715125038e-12,        +8.948869632905e-02,        +3.859714155749e-12,        +8.074039577502e-02,        +3.588819191838e-12,        +7.805127234301e-02,        +3.390604971172e-12,        +7.092721798619e-02,        +3.608195610522e-12,        +7.847267951091e-02,        +3.407109769532e-12,        +7.127247773807e-02,        +4.115571527343e-12,        +8.950732175595e-02,        +3.862873271756e-12,        +8.080648053322e-02
