        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.40000000e+00,        +1.414213562373e-01,        +2.827445653680e-01,        +3.958766102601e-03
 2.40002500e+00,        +1.414213562373e-01,        +2.827445984864e-01,        +3.956700215387e-03
 2.40005000e+00,        +1.414213562373e-01,        +2.827446315495e-01,        +3.954633554841e-03
 2.40007500e+00,        +1.414213562373e-01,        +2.827446645573e-01,        +3.952566119486e-03
 2.40010000e+00,        +1.414213562373e-01,        +2.827446975097e-01,        +3.950497907840e-03
 2.40012500e+00,        +1.414213562373e-01,        +2.827447304066e-01,        +3.948428918419e-03
 2.40015000e+00,        +1.414213562373e-01,        +2.827447632479e-01,        +3.946359149734e-03
 2.40017500e+00,        +1.414213562373e-01,        +2.827447960334e-01,        +3.944288600295e-03
 2.40020000e+00,        +1.414213562373e-01,        +2.827448287630e-01,        +3.942217268606e-03
 2.40022500e+00,        +1.414213562373e-01,        +2.827448614367e-01,        +3.940145153167e-03
 2.40025000e+00,        +1.414213562373e-01,        +2.827448940544e-01,        +3.938072252477e-03
 2.40027500e+00,        +1.414213562373e-01,        +2.827449266158e-01,        +3.935998565029e-03
 2.40030000e+00,        +1.414213562373e-01,        +2.827449591209e-01,        +3.933924089313e-03
 2.40032500e+00,        +1.414213562373e-01,        +2.827449915697e-01,        +3.931848823816e-03
 2.40035000e+00,        +1.414213562373e-01,        +2.827450239619e-01,        +3.929772767021e-03
 2.40037500e+00,        +1.414213562373e-01,        +2.827450562975e-01,        +3.927695917407e-03
 2.40040000e+00,        +1.414213562373e-01,        +2.827450885763e-01,        +3.925618273449e-03
 2.40042500e+00,        +1.414213562373e-01,        +2.827451207983e-01,        +3.923539833619e-03
 2.40045000e+00,        +1.414213562373e-01,        +2.827451529633e-01,        +3.921460596385e-03
 2.40047500e+00,        +1.414213562373e-01,        +2.827451850713e-01,        +3.919380560212e-03
 2.40050000e+00,        +1.414213562373e-01,        +2.827452171220e-01,        +3.917299723559e-03
 2.40052500e+00,        +1.414213562373e-01,        +2.827452491154e-01,        +3.915218084885e-03
 2.40055000e+00,        +1.414213562373e-01,        +2.827452810514e-01,        +3.913135642641e-03
 2.40057500e+00,        +1.414213562373e-01,        +2.827453129298e-01,        +3.911052395277e-03
 2.40060000e+00,        +1.414213562373e-01,        +2.827453447506e-01,        +3.908968341239e-03
 2.40062500e+00,        +1.414213562373e-01,        +2.827453765136e-01,        +3.906883478968e-03
 2.40065000e+00,        +1.414213562373e-01,        +2.827454082187e-01,        +3.904797806902e-03
 2.40067500e+00,        +1.414213562373e-01,        +2.827454398658e-01,        +3.902711323476e-03
 2.40070000e+00,        +1.414213562373e-01,        +2.827454714548e-01,        +3.900624027118e-03
 2.40072500e+00,        +1.414213562373e-01,        +2.827455029855e-01,        +3.898535916257e-03
 2.40075000e+00,        +1.414213562373e-01,        +2.827455344578e-01,        +3.896446989313e-03
 2.40077500e+00,        +1.414213562373e-01,        +2.827455658717e-01,        +3.894357244707e-03
 2.40080000e+00,        +1.414213562373e-01,        +2.827455972270e-01,        +3.892266680852e-03
 2.40082500e+00,        +1.414213562373e-01,        +2.827456285235e-01,        +3.890175296158e-03
 2.40085000e+00,        +1.414213562373e-01,        +2.827456597612e-01,        +3.888083089035e-03
 2.40087500e+00,        +1.414213562373e-01,        +2.827456909399e-01,        +3.885990057883e-03
 2.40090000e+00,        +1.414213562373e-01,        +2.827457220596e-01,        +3.883896201102e-03
 2.40092500e+00,        +1.414213562373e-01,        +2.827457531200e-01,        +3.881801517087e-03
 2.40095000e+00,        +1.414213562373e-01,        +2.827457841211e-01,        +3.879706004230e-03
 2.40097500e+00,        +1.414213562373e-01,        +2.827458150627e-01,        +3.877609660917e-03
 2.40100000e+00,        +1.414213562373e-01,        +2.827458459448e-01,        +3.875512485531e-03
 2.40102500e+00,        +1.414213562373e-01,        +2.827458767672e-01,        +3.873414476452e-03
 2.40105000e+00,        +1.414213562373e-01,        +2.827459075298e-01,        +3.871315632055e-03
 2.40107500e+00,        +1.414213562373e-01,        +2.827459382324e-01,        +3.869215950710e-03
 2.40110000e+00,        +1.414213562373e-01,        +2.827459688749e-01,        +3.867115430785e-03
