        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.40000000e+00,        -2.623655654772e-03,        +1.604558033032e+00
 2.40002500e+00,        -2.625174796894e-03,        +1.603720754109e+00
 2.40005000e+00,        -2.626696803361e-03,        +1.602883162237e+00
 2.40007500e+00,        -2.628221681291e-03,        +1.602045256818e+00
 2.40010000e+00,        -2.629749437758e-03,        +1.601207037251e+00
 2.40012500e+00,        -2.631280079904e-03,        +1.600368502937e+00
 2.40015000e+00,        -2.632813614900e-03,        +1.599529653271e+00
 2.40017500e+00,        -2.634350049908e-03,        +1.598690487650e+00
 2.40020000e+00,        -2.635889392107e-03,        +1.597851005467e+00
 2.40022500e+00,        -2.637431648764e-03,        +1.597011206117e+00
 2.40025000e+00,        -2.638976827104e-03,        +1.596171088989e+00
 2.40027500e+00,        -2.640524934372e-03,        +1.595330653474e+00
 2.40030000e+00,        -2.642075977897e-03,        +1.594489898961e+00
 2.40032500e+00,        -2.643629964978e-03,        +1.593648824836e+00
 2.40035000e+00,        -2.645186902969e-03,        +1.592807430485e+00
 2.40037500e+00,        -2.646746799237e-03,        +1.591965715291e+00
 2.40040000e+00,        -2.648309661169e-03,        +1.591123678637e+00
 2.40042500e+00,        -2.649875496169e-03,        +1.590281319905e+00
 2.40045000e+00,        -2.651444311686e-03,        +1.589438638473e+00
 2.40047500e+00,        -2.653016115193e-03,        +1.588595633719e+00
 2.40050000e+00,        -2.654590914165e-03,        +1.587752305021e+00
 2.40052500e+00,        -2.656168716098e-03,        +1.586908651752e+00
 2.40055000e+00,        -2.657749528572e-03,        +1.586064673286e+00
 2.40057500e+00,        -2.659333359130e-03,        +1.585220368995e+00
 2.40060000e+00,        -2.660920215328e-03,        +1.584375738249e+00
 2.40062500e+00,        -2.662510104830e-03,        +1.583530780418e+00
 2.40065000e+00,        -2.664103035239e-03,        +1.582685494868e+00
 2.40067500e+00,        -2.665699014215e-03,        +1.581839880964e+00
 2.40070000e+00,        -2.667298049461e-03,        +1.580993938072e+00
 2.40072500e+00,        -2.668900148667e-03,        +1.580147665553e+00
 2.40075000e+00,        -2.670505319610e-03,        +1.579301062769e+00
 2.40077500e+00,        -2.672113570021e-03,        +1.578454129078e+00
 2.40080000e+00,        -2.673724907710e-03,        +1.577606863840e+00
 2.40082500e+00,        -2.675339340481e-03,        +1.576759266410e+00
 2.40085000e+00,        -2.676956876145e-03,        +1.575911336142e+00
 2.40087500e+00,        -2.678577522615e-03,        +1.575063072390e+00
 2.40090000e+00,        -2.680201287769e-03,        +1.574214474506e+00
 2.40092500e+00,        -2.681828179514e-03,        +1.573365541838e+00
 2.40095000e+00,        -2.683458205791e-03,        +1.572516273736e+00
 2.40097500e+00,        -2.685091374614e-03,        +1.571666669546e+00
 2.40100000e+00,        -2.686727693915e-03,        +1.570816728614e+00
 2.40102500e+00,        -2.688367171785e-03,        +1.569966450282e+00
 2.40105000e+00,        -2.690009816206e-03,        +1.569115833892e+00
 2.40107500e+00,        -2.691655635310e-03,        +1.568264878784e+00
 2.40110000e+00,        -2.693304637187e-03,        +1.567413584298e+00
 2.40112500e+00,        -2.694956829943e-03,        +1.566561949770e+00
 2.40115000e+00,        -2.696612221745e-03,        +1.565709974534e+00
 2.40117500e+00,        -2.698270820796e-03,        +1.564857657926e+00
 2.40120000e+00,        -2.699932635303e-03,        +1.564004999276e+00
 2.40122500e+00,        -2.701597673494e-03,        +1.563151997915e+00
 2.40125000e+00,        -2.703265943642e-03,        +1.562298653171e+00
 2.40127500e+00,        -2.704937454028e-03,        +1.561444964371e+00
 2.40130000e+00,        -2.706612213007e-03,        +1.560590930841e+00
 2.40132500e+00,        -2.708290228889e-03,        +1.559736551904e+00
 2.40135000e+00,        -2.709971510065e-03,        +1.558881826882e+00
 2.40137500e+00,        -2.711656064949e-03,        +1.558026755095e+00
 2.40140000e+00,        -2.713343901965e-03,        +1.557171335861e+00
 2.40142500e+00,        -2.715035029592e-03,        +1.556315568498e+00
 2.40145000e+00,        -2.716729456271e-03,        +1.555459452319e+00
 2.40147500e+00,        -2.718427190582e-03,        +1.554602986639e+00
 2.40150000e+00,        -2.720128241015e-03,        +1.553746170769e+00
 2.40152500e+00,        -2.721832616169e-03,        +1.552889004019e+00
 2.40155000e+00,        -2.723540324670e-03,        +1.552031485696e+00
 2.40157500e+00,        -2.725251375126e-03,        +1.551173615108e+00
 2.40160000e+00,        -2.726965776183e-03,        +1.550315391558e+00
 2.40162500e+00,        -2.728683536553e-03,        +1.549456814350e+00
 2.40165000e+00,        -2.730404664951e-03,        +1.548597882785e+00
 2.40167500e+00,        -2.732129170104e-03,        +1.547738596161e+00
 2.40170000e+00,        -2.733857060830e-03,        +1.546878953777e+00
 2.40172500e+00,        -2.735588345898e-03,        +1.546018954928e+00
 2.40175000e+00,        -2.737323034165e-03,        +1.545158598909e+00
 2.40177500e+00,        -2.739061134502e-03,        +1.544297885010e+00
 2.40180000e+00,        -2.740802655774e-03,        +1.543436812524e+00
 2.40182500e+00,        -2.742547606946e-03,        +1.542575380738e+00
 2.40185000e+00,        -2.744295996928e-03,        +1.541713588938e+00
 2.40187500e+00,        -2.746047834733e-03,        +1.540851436411e+00
 2.40190000e+00,        -2.747803129378e-03,        +1.539988922439e+00
 2.40192500e+00,        -2.749561889899e-03,        +1.539126046303e+00
 2.40195000e+00,        -2.751324125373e-03,        +1.538262807283e+00
 2.40197500e+00,        -2.753089844930e-03,        +1.537399204657e+00
 2.40200000e+00,        -2.754859057683e-03,        +1.536535237700e+00
 2.40202500e+00,        -2.756631772792e-03,        +1.535670905686e+00
 2.40205000e+00,        -2.758407999502e-03,        +1.534806207887e+00
 2.40207500e+00,        -2.760187746978e-03,        +1.533941143574e+00
 2.40210000e+00,        -2.761971024519e-03,        +1.533075712014e+00
 2.40212500e+00,        -2.763757841441e-03,        +1.532209912475e+00
 2.40215000e+00,        -2.765548207004e-03,        +1.531343744220e+00
 2.40217500e+00,        -2.767342130626e-03,        +1.530477206513e+00
 2.40220000e+00,        -2.769139621655e-03,        +1.529610298615e+00
 2.40222500e+00,        -2.770940689534e-03,        +1.528743019783e+00
 2.40225000e+00,        -2.772745343709e-03,        +1.527875369276e+00
 2.40227500e+00,        -2.774553593632e-03,        +1.527007346347e+00
 2.40230000e+00,        -2.776365448858e-03,        +1.526138950252e+00
 2.40232500e+00,        -2.778180918937e-03,        +1.525270180239e+00
 2.40235000e+00,        -2.780000013414e-03,        +1.524401035560e+00
 2.40237500e+00,        -2.781822741933e-03,        +1.523531515461e+00
 2.40240000e+00,        -2.783649114096e-03,        +1.522661619187e+00
 2.40242500e+00,        -2.785479139631e-03,        +1.521791345982e+00
 2.40245000e+00,        -2.787312828230e-03,        +1.520920695088e+00
 2.40247500e+00,        -2.789150189631e-03,        +1.520049665744e+00
 2.40250000e+00,        -2.790991233600e-03,        +1.519178257187e+00
 2.40252500e+00,        -2.792835969966e-03,        +1.518306468654e+00
 2.40255000e+00,        -2.794684408578e-03,        +1.517434299377e+00
 2.40257500e+00,        -2.796536559299e-03,        +1.516561748588e+00
 2.40260000e+00,        -2.798392432018e-03,        +1.515688815518e+00
 2.40262500e+00,        -2.800252036736e-03,        +1.514815499392e+00
 2.40265000e+00,        -2.802115383393e-03,        +1.513941799438e+00
 2.40267500e+00,        -2.803982482000e-03,        +1.513067714878e+00
 2.40270000e+00,        -2.805853342601e-03,        +1.512193244934e+00
 2.40272500e+00,        -2.807727975312e-03,        +1.511318388826e+00
 2.40275000e+00,        -2.809606390201e-03,        +1.510443145771e+00
 2.40277500e+00,        -2.811488597440e-03,        +1.509567514984e+00
 2.40280000e+00,        -2.813374607232e-03,        +1.508691495678e+00
 2.40282500e+00,        -2.815264429784e-03,        +1.507815087066e+00
 2.40285000e+00,        -2.817158075318e-03,        +1.506938288355e+00
 2.40287500e+00,        -2.819055554171e-03,        +1.506061098754e+00
 2.40290000e+00,        -2.820956876656e-03,        +1.505183517467e+00
 2.40292500e+00,        -2.822862053118e-03,        +1.504305543698e+00
 2.40295000e+00,        -2.824771093967e-03,        +1.503427176646e+00
 2.40297500e+00,        -2.826684009628e-03,        +1.502548415511e+00
 2.40300000e+00,        -2.828600810576e-03,        +1.501669259490e+00
 2.40302500e+00,        -2.830521507316e-03,        +1.500789707777e+00
 2.40305000e+00,        -2.832446110372e-03,        +1.499909759564e+00
 2.40307500e+00,        -2.834374630328e-03,        +1.499029414042e+00
 2.40310000e+00,        -2.836307077818e-03,        +1.498148670398e+00
 2.40312500e+00,        -2.838243463459e-03,        +1.497267527820e+00
 2.40315000e+00,        -2.840183797955e-03,        +1.496385985490e+00
 2.40317500e+00,        -2.842128092029e-03,        +1.495504042590e+00
 2.40320000e+00,        -2.844076356443e-03,        +1.494621698299e+00
 2.40322500e+00,        -2.846028601982e-03,        +1.493738951796e+00
 2.40325000e+00,        -2.847984839497e-03,        +1.492855802255e+00
 2.40327500e+00,        -2.849945079834e-03,        +1.491972248849e+00
 2.40330000e+00,        -2.851909333939e-03,        +1.491088290749e+00
 2.40332500e+00,        -2.853877612750e-03,        +1.490203927123e+00
 2.40335000e+00,        -2.855849927219e-03,        +1.489319157137e+00
 2.40337500e+00,        -2.857826288403e-03,        +1.488433979956e+00
 2.40340000e+00,        -2.859806707380e-03,        +1.487548394742e+00
 2.40342500e+00,        -2.861791195201e-03,        +1.486662400654e+00
 2.40345000e+00,        -2.863779763036e-03,        +1.485775996850e+00
 2.40347500e+00,        -2.865772422073e-03,        +1.484889182484e+00
 2.40350000e+00,        -2.867769183494e-03,        +1.484001956709e+00
 2.40352500e+00,        -2.869770058590e-03,        +1.483114318677e+00
 2.40355000e+00,        -2.871775058617e-03,        +1.482226267535e+00
 2.40357500e+00,        -2.873784194953e-03,        +1.481337802429e+00
 2.40360000e+00,        -2.875797478925e-03,        +1.480448922504e+00
 2.40362500e+00,        -2.877814922010e-03,        +1.479559626900e+00
 2.40365000e+00,        -2.879836535597e-03,        +1.478669914757e+00
 2.40367500e+00,        -2.881862331222e-03,        +1.477779785211e+00
 2.40370000e+00,        -2.883892320378e-03,        +1.476889237397e+00
 2.40372500e+00,        -2.885926514676e-03,        +1.475998270447e+00
 2.40375000e+00,        -2.887964925711e-03,        +1.475106883492e+00
 2.40377500e+00,        -2.890007565157e-03,        +1.474215075657e+00
 2.40380000e+00,        -2.892054444683e-03,        +1.473322846069e+00
 2.40382500e+00,        -2.894105576051e-03,        +1.472430193850e+00
 2.40385000e+00,        -2.896160971014e-03,        +1.471537118121e+00
 2.40387500e+00,        -2.898220641404e-03,        +1.470643617999e+00
 2.40390000e+00,        -2.900284599098e-03,        +1.469749692600e+00
 2.40392500e+00,        -2.902352855965e-03,        +1.468855341038e+00
 2.40395000e+00,        -2.904425423957e-03,        +1.467960562423e+00
 2.40397500e+00,        -2.906502315106e-03,        +1.467065355863e+00
 2.40400000e+00,        -2.908583541373e-03,        +1.466169720464e+00
 2.40402500e+00,        -2.910669114873e-03,        +1.465273655331e+00
 2.40405000e+00,        -2.912759047704e-03,        +1.464377159563e+00
 2.40407500e+00,        -2.914853352026e-03,        +1.463480232260e+00
 2.40410000e+00,        -2.916952040021e-03,        +1.462582872518e+00
 2.40412500e+00,        -2.919055123959e-03,        +1.461685079430e+00
 2.40415000e+00,        -2.921162616115e-03,        +1.460786852087e+00
 2.40417500e+00,        -2.923274528813e-03,        +1.459888189580e+00
 2.40420000e+00,        -2.925390874427e-03,        +1.458989090992e+00
 2.40422500e+00,        -2.927511665362e-03,        +1.458089555410e+00
 2.40425000e+00,        -2.929636914110e-03,        +1.457189581912e+00
 2.40427500e+00,        -2.931766633140e-03,        +1.456289169579e+00
 2.40430000e+00,        -2.933900835008e-03,        +1.455388317487e+00
 2.40432500e+00,        -2.936039532314e-03,        +1.454487024709e+00
 2.40435000e+00,        -2.938182737724e-03,        +1.453585290316e+00
 2.40437500e+00,        -2.940330463855e-03,        +1.452683113377e+00
 2.40440000e+00,        -2.942482723485e-03,        +1.451780492957e+00
 2.40442500e+00,        -2.944639529378e-03,        +1.450877428121e+00
 2.40445000e+00,        -2.946800894349e-03,        +1.449973917929e+00
 2.40447500e+00,        -2.948966831265e-03,        +1.449069961439e+00
 2.40450000e+00,        -2.951137353029e-03,        +1.448165557707e+00
 2.40452500e+00,        -2.953312472607e-03,        +1.447260705786e+00
 2.40455000e+00,        -2.955492202968e-03,        +1.446355404726e+00
 2.40457500e+00,        -2.957676557190e-03,        +1.445449653576e+00
 2.40460000e+00,        -2.959865548396e-03,        +1.444543451379e+00
 2.40462500e+00,        -2.962059189672e-03,        +1.443636797180e+00
 2.40465000e+00,        -2.964257494234e-03,        +1.442729690017e+00
 2.40467500e+00,        -2.966460475315e-03,        +1.441822128928e+00
 2.40470000e+00,        -2.968668146211e-03,        +1.440914112947e+00
 2.40472500e+00,        -2.970880520228e-03,        +1.440005641106e+00
 2.40475000e+00,        -2.973097610769e-03,        +1.439096712435e+00
 2.40477500e+00,        -2.975319431243e-03,        +1.438187325959e+00
 2.40480000e+00,        -2.977545995136e-03,        +1.437277480703e+00
 2.40482500e+00,        -2.979777315977e-03,        +1.436367175687e+00
 2.40485000e+00,        -2.982013407319e-03,        +1.435456409929e+00
 2.40487500e+00,        -2.984254282787e-03,        +1.434545182446e+00
 2.40490000e+00,        -2.986499956070e-03,        +1.433633492249e+00
 2.40492500e+00,        -2.988750440868e-03,        +1.432721338350e+00
 2.40495000e+00,        -2.991005750963e-03,        +1.431808719754e+00
 2.40497500e+00,        -2.993265900166e-03,        +1.430895635467e+00
 2.40500000e+00,        -2.995530902335e-03,        +1.429982084491e+00
 2.40502500e+00,        -2.997800771414e-03,        +1.429068065823e+00
 2.40505000e+00,        -3.000075521336e-03,        +1.428153578460e+00
 2.40507500e+00,        -3.002355166169e-03,        +1.427238621396e+00
 2.40510000e+00,        -3.004639719946e-03,        +1.426323193620e+00
 2.40512500e+00,        -3.006929196804e-03,        +1.425407294121e+00
 2.40515000e+00,        -3.009223610904e-03,        +1.424490921882e+00
 2.40517500e+00,        -3.011522976455e-03,        +1.423574075886e+00
 2.40520000e+00,        -3.013827307758e-03,        +1.422656755112e+00
 2.40522500e+00,        -3.016136619144e-03,        +1.421738958536e+00
 2.40525000e+00,        -3.018450924963e-03,        +1.420820685130e+00
 2.40527500e+00,        -3.020770239686e-03,        +1.419901933866e+00
 2.40530000e+00,        -3.023094577753e-03,        +1.418982703710e+00
 2.40532500e+00,        -3.025423953726e-03,        +1.418062993627e+00
 2.40535000e+00,        -3.027758382206e-03,        +1.417142802579e+00
