        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.30000000e+00,        -5.308768234226e-03,        +3.075160579081e+00
 2.30020000e+00,        -5.311482058453e-03,        +3.070218286011e+00
 2.30040000e+00,        -5.314220433223e-03,        +3.065275418226e+00
 2.30060000e+00,        -5.316983438698e-03,        +3.060331969309e+00
 2.30080000e+00,        -5.319771155829e-03,        +3.055387932822e+00
 2.30100000e+00,        -5.322583666333e-03,        +3.050443302305e+00
 2.30120000e+00,        -5.325421052702e-03,        +3.045498071277e+00
 2.30140000e+00,        -5.328283398192e-03,        +3.040552233238e+00
 2.30160000e+00,        -5.331170786868e-03,        +3.035605781662e+00
 2.30180000e+00,        -5.334083303572e-03,        +3.030658710003e+00
 2.30200000e+00,        -5.337021033916e-03,        +3.025711011693e+00
 2.30220000e+00,        -5.339984064342e-03,        +3.020762680142e+00
 2.30240000e+00,        -5.342972482038e-03,        +3.015813708736e+00
 2.30260000e+00,        -5.345986375111e-03,        +3.010864090839e+00
 2.30280000e+00,        -5.349025832378e-03,        +3.005913819792e+00
 2.30300000e+00,        -5.352090943509e-03,        +3.000962888911e+00
 2.30320000e+00,        -5.355181799012e-03,        +2.996011291492e+00
 2.30340000e+00,        -5.358298490210e-03,        +2.991059020803e+00
 2.30360000e+00,        -5.361441109249e-03,        +2.986106070092e+00
 2.30380000e+00,        -5.364609749159e-03,        +2.981152432581e+00
 2.30400000e+00,        -5.367804503756e-03,        +2.976198101467e+00
 2.30420000e+00,        -5.371025467775e-03,        +2.971243069924e+00
 2.30440000e+00,        -5.374272736752e-03,        +2.966287331101e+00
 2.30460000e+00,        -5.377546407112e-03,        +2.961330878120e+00
 2.30480000e+00,        -5.380846576164e-03,        +2.956373704079e+00
 2.30500000e+00,        -5.384173342064e-03,        +2.951415802053e+00
 2.30520000e+00,        -5.387526803851e-03,        +2.946457165087e+00
 2.30540000e+00,        -5.390907061490e-03,        +2.941497786202e+00
 2.30560000e+00,        -5.394314215779e-03,        +2.936537658394e+00
 2.30580000e+00,        -5.397748368492e-03,        +2.931576774631e+00
 2.30600000e+00,        -5.401209622218e-03,        +2.926615127855e+00
 2.30620000e+00,        -5.404698080537e-03,        +2.921652710981e+00
 2.30640000e+00,        -5.408213847924e-03,        +2.916689516897e+00
 2.30660000e+00,        -5.411757029760e-03,        +2.911725538463e+00
 2.30680000e+00,        -5.415327732377e-03,        +2.906760768512e+00
 2.30700000e+00,        -5.418926063058e-03,        +2.901795199850e+00
 2.30720000e+00,        -5.422552129987e-03,        +2.896828825253e+00
 2.30740000e+00,        -5.426206042355e-03,        +2.891861637471e+00
 2.30760000e+00,        -5.429887910274e-03,        +2.886893629223e+00
 2.30780000e+00,        -5.433597844840e-03,        +2.881924793200e+00
 2.30800000e+00,        -5.437335958102e-03,        +2.876955122066e+00
 2.30820000e+00,        -5.441102363142e-03,        +2.871984608453e+00
 2.30840000e+00,        -5.444897173963e-03,        +2.867013244964e+00
 2.30860000e+00,        -5.448720505595e-03,        +2.862041024173e+00
 2.30880000e+00,        -5.452572474051e-03,        +2.857067938623e+00
 2.30900000e+00,        -5.456453196410e-03,        +2.852093980828e+00
 2.30920000e+00,        -5.460362790710e-03,        +2.847119143270e+00
 2.30940000e+00,        -5.464301376015e-03,        +2.842143418400e+00
 2.30960000e+00,        -5.468269072466e-03,        +2.837166798639e+00
 2.30980000e+00,        -5.472266001187e-03,        +2.832189276375e+00
 2.31000000e+00,        -5.476292284407e-03,        +2.827210843967e+00
 2.31020000e+00,        -5.480348045349e-03,        +2.822231493740e+00
 2.31040000e+00,        -5.484433408348e-03,        +2.817251217986e+00
 2.31060000e+00,        -5.488548498816e-03,        +2.812270008967e+00
 2.31080000e+00,        -5.492693443221e-03,        +2.807287858909e+00
 2.31100000e+00,        -5.496868369085e-03,        +2.802304760008e+00
 2.31120000e+00,        -5.501073405116e-03,        +2.797320704426e+00
 2.31140000e+00,        -5.505308681019e-03,        +2.792335684289e+00
 2.31160000e+00,        -5.509574327713e-03,        +2.787349691692e+00
 2.31180000e+00,        -5.513870477200e-03,        +2.782362718694e+00
 2.31200000e+00,        -5.518197262563e-03,        +2.777374757320e+00
 2.31220000e+00,        -5.522554818103e-03,        +2.772385799560e+00
 2.31240000e+00,        -5.526943279232e-03,        +2.767395837371e+00
 2.31260000e+00,        -5.531362782520e-03,        +2.762404862670e+00
 2.31280000e+00,        -5.535813465729e-03,        +2.757412867343e+00
 2.31300000e+00,        -5.540295467722e-03,        +2.752419843238e+00
 2.31320000e+00,        -5.544808928651e-03,        +2.747425782165e+00
 2.31340000e+00,        -5.549353989788e-03,        +2.742430675901e+00
 2.31360000e+00,        -5.553930793654e-03,        +2.737434516183e+00
 2.31380000e+00,        -5.558539483939e-03,        +2.732437294712e+00
 2.31400000e+00,        -5.563180205591e-03,        +2.727439003152e+00
 2.31420000e+00,        -5.567853104782e-03,        +2.722439633127e+00
 2.31440000e+00,        -5.572558328932e-03,        +2.717439176226e+00
 2.31460000e+00,        -5.577296026702e-03,        +2.712437623997e+00
 2.31480000e+00,        -5.582066348016e-03,        +2.707434967950e+00
 2.31500000e+00,        -5.586869444073e-03,        +2.702431199555e+00
 2.31520000e+00,        -5.591705467380e-03,        +2.697426310244e+00
 2.31540000e+00,        -5.596574571724e-03,        +2.692420291408e+00
 2.31560000e+00,        -5.601476912161e-03,        +2.687413134398e+00
 2.31580000e+00,        -5.606412645114e-03,        +2.682404830525e+00
 2.31600000e+00,        -5.611381928320e-03,        +2.677395371059e+00
 2.31620000e+00,        -5.616384920841e-03,        +2.672384747227e+00
 2.31640000e+00,        -5.621421783081e-03,        +2.667372950218e+00
 2.31660000e+00,        -5.626492676843e-03,        +2.662359971177e+00
 2.31680000e+00,        -5.631597765240e-03,        +2.657345801205e+00
 2.31700000e+00,        -5.636737212819e-03,        +2.652330431364e+00
 2.31720000e+00,        -5.641911185529e-03,        +2.647313852670e+00
 2.31740000e+00,        -5.647119850651e-03,        +2.642296056098e+00
 2.31760000e+00,        -5.652363376958e-03,        +2.637277032577e+00
 2.31780000e+00,        -5.657641934637e-03,        +2.632256772995e+00
 2.31800000e+00,        -5.662955695297e-03,        +2.627235268192e+00
 2.31820000e+00,        -5.668304832009e-03,        +2.622212508965e+00
 2.31840000e+00,        -5.673689519311e-03,        +2.617188486066e+00
 2.31860000e+00,        -5.679109933243e-03,        +2.612163190201e+00
 2.31880000e+00,        -5.684566251291e-03,        +2.607136612031e+00
 2.31900000e+00,        -5.690058652475e-03,        +2.602108742169e+00
 2.31920000e+00,        -5.695587317337e-03,        +2.597079571181e+00
 2.31940000e+00,        -5.701152427921e-03,        +2.592049089589e+00
 2.31960000e+00,        -5.706754167838e-03,        +2.587017287864e+00
 2.31980000e+00,        -5.712392722262e-03,        +2.581984156431e+00
 2.32000000e+00,        -5.718068277915e-03,        +2.576949685666e+00
 2.32020000e+00,        -5.723781023136e-03,        +2.571913865896e+00
 2.32040000e+00,        -5.729531147798e-03,        +2.566876687399e+00
 2.32060000e+00,        -5.735318843460e-03,        +2.561838140404e+00
 2.32080000e+00,        -5.741144303266e-03,        +2.556798215090e+00
 2.32100000e+00,        -5.747007722004e-03,        +2.551756901585e+00
 2.32120000e+00,        -5.752909296121e-03,        +2.546714189966e+00
 2.32140000e+00,        -5.758849223746e-03,        +2.541670070259e+00
 2.32160000e+00,        -5.764827704663e-03,        +2.536624532439e+00
 2.32180000e+00,        -5.770844940395e-03,        +2.531577566428e+00
 2.32200000e+00,        -5.776901134120e-03,        +2.526529162095e+00
 2.32220000e+00,        -5.782996490809e-03,        +2.521479309258e+00
 2.32240000e+00,        -5.789131217145e-03,        +2.516427997679e+00
 2.32260000e+00,        -5.795305521559e-03,        +2.511375217067e+00
 2.32280000e+00,        -5.801519614307e-03,        +2.506320957078e+00
 2.32300000e+00,        -5.807773707377e-03,        +2.501265207312e+00
 2.32320000e+00,        -5.814068014615e-03,        +2.496207957312e+00
 2.32340000e+00,        -5.820402751644e-03,        +2.491149196569e+00
 2.32360000e+00,        -5.826778135994e-03,        +2.486088914514e+00
 2.32380000e+00,        -5.833194386994e-03,        +2.481027100524e+00
 2.32400000e+00,        -5.839651725851e-03,        +2.475963743917e+00
 2.32420000e+00,        -5.846150375704e-03,        +2.470898833954e+00
 2.32440000e+00,        -5.852690561574e-03,        +2.465832359838e+00
 2.32460000e+00,        -5.859272510401e-03,        +2.460764310713e+00
 2.32480000e+00,        -5.865896451105e-03,        +2.455694675664e+00
 2.32500000e+00,        -5.872562614515e-03,        +2.450623443716e+00
 2.32520000e+00,        -5.879271233510e-03,        +2.445550603834e+00
 2.32540000e+00,        -5.886022542881e-03,        +2.440476144922e+00
 2.32560000e+00,        -5.892816779531e-03,        +2.435400055824e+00
 2.32580000e+00,        -5.899654182311e-03,        +2.430322325321e+00
 2.32600000e+00,        -5.906534992190e-03,        +2.425242942131e+00
 2.32620000e+00,        -5.913459452181e-03,        +2.420161894911e+00
 2.32640000e+00,        -5.920427807421e-03,        +2.415079172253e+00
 2.32660000e+00,        -5.927440305113e-03,        +2.409994762687e+00
 2.32680000e+00,        -5.934497194616e-03,        +2.404908654676e+00
 2.32700000e+00,        -5.941598727469e-03,        +2.399820836621e+00
 2.32720000e+00,        -5.948745157341e-03,        +2.394731296855e+00
 2.32740000e+00,        -5.955936740119e-03,        +2.389640023646e+00
 2.32760000e+00,        -5.963173733899e-03,        +2.384547005194e+00
 2.32780000e+00,        -5.970456399024e-03,        +2.379452229634e+00
 2.32800000e+00,        -5.977784998069e-03,        +2.374355685031e+00
 2.32820000e+00,        -5.985159795903e-03,        +2.369257359383e+00
 2.32840000e+00,        -5.992581059722e-03,        +2.364157240618e+00
 2.32860000e+00,        -6.000049058982e-03,        +2.359055316596e+00
 2.32880000e+00,        -6.007564065560e-03,        +2.353951575104e+00
 2.32900000e+00,        -6.015126353601e-03,        +2.348846003860e+00
 2.32920000e+00,        -6.022736199760e-03,        +2.343738590510e+00
 2.32940000e+00,        -6.030393883036e-03,        +2.338629322629e+00
 2.32960000e+00,        -6.038099684844e-03,        +2.333518187719e+00
 2.32980000e+00,        -6.045853889112e-03,        +2.328405173206e+00
 2.33000000e+00,        -6.053656782229e-03,        +2.323290266446e+00
 2.33020000e+00,        -6.061508653075e-03,        +2.318173454718e+00
 2.33040000e+00,        -6.069409793102e-03,        +2.313054725227e+00
 2.33060000e+00,        -6.077360496305e-03,        +2.307934065100e+00
 2.33080000e+00,        -6.085361059246e-03,        +2.302811461389e+00
 2.33100000e+00,        -6.093411781101e-03,        +2.297686901069e+00
 2.33120000e+00,        -6.101512963672e-03,        +2.292560371037e+00
 2.33140000e+00,        -6.109664911491e-03,        +2.287431858111e+00
 2.33160000e+00,        -6.117867931662e-03,        +2.282301349029e+00
 2.33180000e+00,        -6.126122334070e-03,        +2.277168830450e+00
 2.33200000e+00,        -6.134428431352e-03,        +2.272034288952e+00
 2.33220000e+00,        -6.142786538892e-03,        +2.266897711031e+00
 2.33240000e+00,        -6.151196974847e-03,        +2.261759083102e+00
 2.33260000e+00,        -6.159660060223e-03,        +2.256618391497e+00
 2.33280000e+00,        -6.168176118884e-03,        +2.251475622463e+00
 2.33300000e+00,        -6.176745477535e-03,        +2.246330762165e+00
 2.33320000e+00,        -6.185368465860e-03,        +2.241183796680e+00
 2.33340000e+00,        -6.194045416395e-03,        +2.236034712002e+00
 2.33360000e+00,        -6.202776664713e-03,        +2.230883494037e+00
 2.33380000e+00,        -6.211562549333e-03,        +2.225730128604e+00
 2.33400000e+00,        -6.220403411855e-03,        +2.220574601433e+00
 2.33420000e+00,        -6.229299596909e-03,        +2.215416898166e+00
 2.33440000e+00,        -6.238251452219e-03,        +2.210257004355e+00
 2.33460000e+00,        -6.247259328597e-03,        +2.205094905462e+00
 2.33480000e+00,        -6.256323580078e-03,        +2.199930586857e+00
 2.33500000e+00,        -6.265444563846e-03,        +2.194764033819e+00
 2.33520000e+00,        -6.274622640274e-03,        +2.189595231531e+00
 2.33540000e+00,        -6.283858173053e-03,        +2.184424165087e+00
 2.33560000e+00,        -6.293151529102e-03,        +2.179250819482e+00
 2.33580000e+00,        -6.302503078704e-03,        +2.174075179617e+00
 2.33600000e+00,        -6.311913195458e-03,        +2.168897230298e+00
 2.33620000e+00,        -6.321382256359e-03,        +2.163716956233e+00
 2.33640000e+00,        -6.330910641869e-03,        +2.158534342030e+00
 2.33660000e+00,        -6.340498735839e-03,        +2.153349372201e+00
 2.33680000e+00,        -6.350146925687e-03,        +2.148162031155e+00
 2.33700000e+00,        -6.359855602309e-03,        +2.142972303205e+00
 2.33720000e+00,        -6.369625160205e-03,        +2.137780172556e+00
 2.33740000e+00,        -6.379455997459e-03,        +2.132585623316e+00
 2.33760000e+00,        -6.389348515809e-03,        +2.127388639486e+00
 2.33780000e+00,        -6.399303120711e-03,        +2.122189204963e+00
 2.33800000e+00,        -6.409320221275e-03,        +2.116987303541e+00
 2.33820000e+00,        -6.419400230405e-03,        +2.111782918904e+00
 2.33840000e+00,        -6.429543564841e-03,        +2.106576034631e+00
 2.33860000e+00,        -6.439750645146e-03,        +2.101366634192e+00
 2.33880000e+00,        -6.450021895723e-03,        +2.096154700948e+00
 2.33900000e+00,        -6.460357744958e-03,        +2.090940218149e+00
 2.33920000e+00,        -6.470758625163e-03,        +2.085723168933e+00
 2.33940000e+00,        -6.481224972701e-03,        +2.080503536328e+00
 2.33960000e+00,        -6.491757227957e-03,        +2.075281303246e+00
 2.33980000e+00,        -6.502355835408e-03,        +2.070056452486e+00
 2.34000000e+00,        -6.513021243697e-03,        +2.064828966730e+00
 2.34020000e+00,        -6.523753905664e-03,        +2.059598828546e+00
 2.34040000e+00,        -6.534554278330e-03,        +2.054366020381e+00
 2.34060000e+00,        -6.545422823013e-03,        +2.049130524566e+00
 2.34080000e+00,        -6.556360005373e-03,        +2.043892323310e+00
 2.34100000e+00,        -6.567366295441e-03,        +2.038651398702e+00
 2.34120000e+00,        -6.578442167664e-03,        +2.033407732710e+00
 2.34140000e+00,        -6.589588100921e-03,        +2.028161307176e+00
 2.34160000e+00,        -6.600804578665e-03,        +2.022912103819e+00
 2.34180000e+00,        -6.612092088866e-03,        +2.017660104234e+00
 2.34200000e+00,        -6.623451124146e-03,        +2.012405289886e+00
 2.34220000e+00,        -6.634882181752e-03,        +2.007147642114e+00
 2.34240000e+00,        -6.646385763701e-03,        +2.001887142127e+00
 2.34260000e+00,        -6.657962376745e-03,        +1.996623771005e+00
 2.34280000e+00,        -6.669612532502e-03,        +1.991357509694e+00
 2.34300000e+00,        -6.681336747404e-03,        +1.986088339009e+00
 2.34320000e+00,        -6.693135542890e-03,        +1.980816239631e+00
