        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.450114751530e+00,        +6.046935293974e-05,        +2.025914478296e+04,        +5.220918908251e-13,        +4.260260201056e-09
 2.00e+00,        +2.450150449989e+00,        +6.048646012580e-05,        +2.025371005048e+04,        +4.534742565421e-13,        +3.700341764725e-09
 3.00e+00,        +2.450856076550e+00,        +2.760993004972e-05,        +4.438359808033e+04,        +2.437438865358e-13,        +1.988947785083e-09
 4.00e+00,        +2.622864952041e+00,        +5.390907232361e-05,        +2.432674909382e+04,        +5.404553015200e-14,        +4.411263694469e-10
 5.00e+00,        +2.622986328961e+00,        +5.391020282880e-05,        +2.432736469055e+04,        +5.583667844357e-14,        +4.557460325393e-10
 6.00e+00,        +2.783740293237e+00,        +4.806530814513e-05,        +2.895789500867e+04,        +5.640162685823e-14,        +4.604771090785e-10
 7.00e+00,        +2.783797030905e+00,        +4.806739727147e-05,        +2.895722661660e+04,        +2.649272314994e-13,        +2.162932950995e-09
 8.00e+00,        +2.784848712197e+00,        +4.530934184992e-05,        +3.073150700125e+04,        +1.025407866768e-13,        +8.371703964923e-10
