        m,           Re{E_x[1]} (V/m),           Im{E_x[1]} (V/m),           Re{E_y[1]} (V/m),           Im{E_y[1]} (V/m),           Re{E_z[1]} (V/m),           Im{E_z[1]} (V/m),           Re{E_x[2]} (V/m),           Im{E_x[2]} (V/m),           Re{E_y[2]} (V/m),           Im{E_y[2]} (V/m),           Re{E_z[2]} (V/m),           Im{E_z[2]} (V/m),           Re{E_x[3]} (V/m),           Im{E_x[3]} (V/m),           Re{E_y[3]} (V/m),           Im{E_y[3]} (V/m),           Re{E_z[3]} (V/m),           Im{E_z[3]} (V/m),           Re{E_x[4]} (V/m),           Im{E_x[4]} (V/m),           Re{E_y[4]} (V/m),           Im{E_y[4]} (V/m),           Re{E_z[4]} (V/m),           Im{E_z[4]} (V/m),           Re{E_x[5]} (V/m),           Im{E_x[5]} (V/m),           Re{E_y[5]} (V/m),           Im{E_y[5]} (V/m),           Re{E_z[5]} (V/m),           Im{E_z[5]} (V/m),           Re{E_x[6]} (V/m),           Im{E_x[6]} (V/m),           Re{E_y[6]} (V/m),           Im{E_y[6]} (V/m),           Re{E_z[6]} (V/m),           Im{E_z[6]} (V/m),           Re{E_x[7]} (V/m),           Im{E_x[7]} (V/m),           Re{E_y[7]} (V/m),           Im{E_y[7]} (V/m),           Re{E_z[7]} (V/m),           Im{E_z[7]} (V/m)
 1.00e+00,        -1.339516444649e-03,        +1.783487313577e-04,        +6.976068809021e-02,        -3.144415121755e-01,        -7.035630180605e-03,        +7.598465687130e-04,        +2.052588848269e-02,        -2.422873104515e-02,        +1.991358075657e-01,        -1.613433599665e-01,        -6.052617840797e-03,        -1.305238463823e-02,        +6.715050601802e-02,        +8.308706660209e-03,        +4.919810005606e-01,        +1.921120092889e-01,        -4.800878317791e-03,        -3.021128837224e-02,        +8.786217566826e-02,        +1.190978941339e-01,        +4.638070859228e-01,        +1.223010665557e+00,        +4.867257724842e-02,        -6.417519428022e-02,        +1.058712613268e-02,        +3.051885643243e-01,        -7.446851298799e-01,        +2.648298541158e+00,        +1.442706727521e-01,        -4.983782170127e-02,        +4.787511442236e+01,        +1.426630710677e-01,        +9.842719741451e+01,        +1.826627844896e+00,        -6.743652311757e-02,        +5.088765110203e-02,        +2.534970922819e+00,        +1.565482164760e-01,        +1.043923664914e+02,        +4.330652316486e+00,        +2.005311456386e+00,        +5.478225902080e-01
 2.00e+00,        -7.253783157158e-03,        +4.588554690483e-02,        +9.049514943821e-03,        -3.973719460695e-02,        +4.015178642843e-02,        -1.443934444460e-03,        -1.442459732548e-01,        +1.496772768771e-01,        +3.299523091691e-02,        -2.752112631071e-02,        +8.094963916328e-02,        +5.430160664875e-02,        -3.977355431952e-01,        -5.926223128383e-03,        +1.018012856177e-01,        +3.392683918040e-03,        +4.949291223764e-02,        +1.804938124151e-01,        -5.588812104427e-01,        -6.382569393559e-01,        +9.614629079992e-02,        +1.921482653406e-01,        -2.571665306121e-01,        +3.948762053666e-01,        -1.098918784172e-01,        -1.782233463039e+00,        -8.630134851036e-02,        +4.334725645040e-01,        -8.954389333950e-01,        +3.458193847331e-01,        -2.752094012930e+02,        +1.525597854461e+01,        +1.340762646723e+01,        +2.516677770283e-01,        +1.089076763773e-01,        -3.071513662154e-01,        -5.795863363950e+00,        -3.166290559461e-01,        +1.448590560735e+01,        +5.483920912248e-01,        -5.987846551629e+00,        -2.652077841479e+00
 3.00e+00,        +9.914787039729e-04,        -1.547598109118e-04,        -1.001054895207e+00,        +3.840906283002e-01,        -9.042742770036e-04,        +5.255854631104e-03,        -8.084402992379e-04,        +1.833434007767e-02,        -2.358587719967e+00,        -1.876694052368e-01,        -1.333102027713e-03,        -2.727097007645e-03,        +2.345759453558e-02,        -7.700963662279e-03,        -3.546050991584e+00,        -3.761445530415e+00,        +1.487426909028e-03,        -4.352647828620e-03,        +3.034494949321e-02,        -7.165730048151e-03,        +1.026090296593e+00,        -1.212308452226e+01,        -2.026589754158e-02,        -3.735435883935e-03,        -6.083615562471e-02,        -2.184469638759e-02,        +1.777648497872e+01,        -1.952686107480e+01,        +3.022472977003e-02,        +4.342416857385e-02,        +2.321963596576e-01,        -2.419948862680e-02,        +9.424962262752e+01,        -1.243781625132e+01,        -1.404741998936e-02,        -2.911103299791e-03,        +7.660848161306e-01,        +2.799530639425e-02,        +3.165603311465e+02,        -1.782443071904e+00,        +4.911439306176e-01,        +8.326262893461e-03
 4.00e+00,        +5.375037657568e-04,        -5.806708049255e-04,        -2.782304107951e-04,        -5.189081606689e-05,        +5.099761993750e-04,        -2.205893508542e-04,        +6.885528928525e-03,        -1.268785540947e-03,        +4.610242791507e-05,        -1.292302531654e-04,        +8.258811296668e-04,        -2.132172399605e-04,        +1.857066398950e-02,        +7.540179589056e-03,        +1.737980996502e-03,        +2.612078497422e-03,        +1.223705928598e-03,        +1.276826661919e-03,        +2.390817584068e-02,        +3.933990347582e-02,        +2.710207773766e-03,        +8.675643388756e-03,        +6.555461058291e-04,        +2.965971944132e-03,        -8.413609372787e-04,        +9.666413520374e-02,        -2.865134574230e-03,        +2.098347934440e-02,        -1.335289059263e-03,        +6.651239459531e-03,        +2.429394059783e+01,        -1.618365207452e-02,        +6.644645254007e+00,        +9.436941808244e-03,        +3.960594712097e-02,        +4.707847693922e-03,        +1.902350422939e+02,        +2.329196883782e-01,        +5.189518185713e+01,        +1.124562046144e-01,        +4.577906435733e-01,        +4.899419862205e-04
