        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.445335257524e+00,        +4.923020076001e-03,        +2.483577331955e+02,        +8.922350383599e-13,        +6.570495265162e-09
 2.00e+00,        +2.445401854782e+00,        +4.925388652299e-03,        +2.482450612150e+02,        +3.156016005461e-15,        +2.324120123328e-11
 3.00e+00,        +2.481501388913e+00,        +7.611322104180e-03,        +1.630145871990e+02,        +5.882102418468e-14,        +4.334568670079e-10
 4.00e+00,        +2.623009341405e+00,        +5.452259272975e-05,        +2.405433427362e+04,        +3.407944164615e-13,        +2.518055456991e-09
