        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.449217831638e+00,        +3.427334878554e-04,        +3.573064702466e+03,        +3.015190248162e-13,        +2.433815275210e-09
 2.00e+00,        +2.449335101658e+00,        +3.427548973941e-04,        +3.573012587512e+03,        +9.509642713756e-15,        +7.676049274107e-11
 3.00e+00,        +2.450801086684e+00,        +5.173499281229e-04,        +2.368610690815e+03,        +8.272822870736e-15,        +6.677832798972e-11
 4.00e+00,        +2.622861634715e+00,        +5.383680407676e-05,        +2.435937348295e+04,        +1.043680375914e-14,        +8.443562902818e-11
