        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.384394214447e+00,        +8.949975480395e-05,        +1.332067457251e+04,        +2.604670159144e-14,        +8.155667092266e-09
 2.00e+00,        +2.387534534251e+00,        +2.316887278188e-04,        +5.152461597871e+03,        +1.124509991904e-14,        +3.521033408736e-09
 3.00e+00,        +2.450781620636e+00,        +9.014068571054e-05,        +1.359420334433e+04,        +2.762604138239e-14,        +8.650215796953e-09
 4.00e+00,        +2.606425091375e+00,        +6.526222278475e-05,        +1.996886545520e+04,        +3.085055691226e-14,        +9.659952438820e-09
 5.00e+00,        +2.606630216964e+00,        +7.039818644736e-05,        +1.851347562670e+04,        +2.211436499158e-14,        +6.924468724761e-09
 6.00e+00,        +2.738242461382e+00,        +7.425159494345e-05,        +1.843894709921e+04,        +2.363046602528e-14,        +7.399246911539e-09
 7.00e+00,        +2.740366219605e+00,        +1.980072878544e-04,        +6.919862032486e+03,        +2.509708464088e-14,        +7.858480176728e-09
 8.00e+00,        +2.750103719045e+00,        +1.633804725739e-04,        +8.416255873706e+03,        +2.362508032146e-14,        +7.397565603814e-09
