        m,               Re{V[1]} (V),               Im{V[1]} (V)
 1.00e+00,        +1.620142616484e-01,        +1.272647634179e+00
 2.00e+00,        -8.186751524951e-03,        -3.448567782490e-02
 3.00e+00,        -2.707496932598e-01,        +2.140835564839e-01
 4.00e+00,        +2.362954216158e-01,        +3.317695599635e+00
 5.00e+00,        +1.184169909477e-02,        -1.434084253940e-02
 6.00e+00,        -1.426100378167e-02,        +2.008184858473e-02
