        m,                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 1.00e+00,        +2.935514708646e-10,        +2.935369810604e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.979219314201e-12,        +6.742324636875e-03,        +4.347075860947e-12,        +1.480929539182e-02,        +1.979219314201e-12,        +6.742324636875e-03,        +4.347075860947e-12,        +1.480929539182e-02,        +1.023787779401e-12,        +3.487592061405e-03,        +2.988707839734e-12,        +1.018170803875e-02,        +2.900270935707e-10,        +9.879940056732e-01,        +2.823852681608e-10,        +9.620091722030e-01,        +5.213702002291e-13,        +1.776077628545e-03,        +3.815929198840e-12,        +1.299982436644e-02
 2.00e+00,        +2.935514708646e-10,        +2.935369771444e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.979014893043e-12,        +6.741628264420e-03,        +4.347011751338e-12,        +1.480907718553e-02,        +1.979014893043e-12,        +6.741628264420e-03,        +4.347011751338e-12,        +1.480907718553e-02,        +1.023856084805e-12,        +3.487824747701e-03,        +2.988960560240e-12,        +1.018256912406e-02,        +2.900268629195e-10,        +9.879932199463e-01,        +2.823843071625e-10,        +9.620059111789e-01,        +5.217369672517e-13,        +1.777327041541e-03,        +3.816697670314e-12,        +1.300244251148e-02
 3.00e+00,        +2.935514708646e-10,        +2.935448569022e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.312570457547e-13,        +7.877904514449e-04,        +9.630828321688e-12,        +3.280871081621e-02,        +2.312570457547e-13,        +7.877904514449e-04,        +9.630828321688e-12,        +3.280871081621e-02,        +2.551839035716e-13,        +8.692986712689e-04,        +4.381045591945e-12,        +1.492462051006e-02,        +2.930123012198e-10,        +9.981632875380e-01,        +2.773093754993e-10,        +9.446916509654e-01,        +5.272869545619e-14,        +1.796233393105e-04,        +2.223607489225e-12,        +7.575017708338e-03
 4.00e+00,        +2.935514708646e-10,        +2.935394040531e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.675815731266e-15,        +5.708762849426e-06,        +2.784063946819e-16,        +9.484464124330e-07,        +1.675815731266e-15,        +5.708762849426e-06,        +2.784063946819e-16,        +9.484464124330e-07,        +3.350463038989e-15,        +1.141354539673e-05,        +8.504371906458e-16,        +2.897182384726e-06,        +2.935460640659e-10,        +9.999815814289e-01,        +2.935380366698e-10,        +9.999953417383e-01,        +3.805198544489e-16,        +1.296262809817e-06,        +2.385397881370e-16,        +8.126329373274e-07
 5.00e+00,        +2.935514708646e-10,        +2.935394040996e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.672799553564e-15,        +5.698488066292e-06,        +2.899540842382e-16,        +9.877858992306e-07,        +1.672799553564e-15,        +5.698488066292e-06,        +2.899540842382e-16,        +9.877858992306e-07,        +3.349392818852e-15,        +1.140989963017e-05,        +8.570430755950e-16,        +2.919686637042e-06,        +2.935460646971e-10,        +9.999815835792e-01,        +2.935380145263e-10,        +9.999952661439e-01,        +3.839750462797e-16,        +1.308033119878e-06,        +2.425761434384e-16,        +8.263835793441e-07
 6.00e+00,        +2.935514708646e-10,        +2.935413331163e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.476080529791e-12,        +1.184146861725e-02,        +3.686307277631e-12,        +1.255805183718e-02,        +3.476080529791e-12,        +1.184146861725e-02,        +3.686307277631e-12,        +1.255805183718e-02,        +2.171781655070e-12,        +7.398299346530e-03,        +1.898727750179e-12,        +6.468348869380e-03,        +2.856625632847e-10,        +9.731259817688e-01,        +2.866530499465e-10,        +9.765338560785e-01,        +2.241045394944e-12,        +7.634250267404e-03,        +1.303248142000e-12,        +4.439743214914e-03
