        m,         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²),         Re{B_x[5]} (Wb/m²),         Im{B_x[5]} (Wb/m²),         Re{B_y[5]} (Wb/m²),         Im{B_y[5]} (Wb/m²),         Re{B_z[5]} (Wb/m²),         Im{B_z[5]} (Wb/m²),         Re{B_x[6]} (Wb/m²),         Im{B_x[6]} (Wb/m²),         Re{B_y[6]} (Wb/m²),         Im{B_y[6]} (Wb/m²),         Re{B_z[6]} (Wb/m²),         Im{B_z[6]} (Wb/m²)
 1.00e+00,        +4.121428961229e-12,        -7.171162563906e-09,        -7.382819925897e-12,        +1.443936757680e-08,        +3.973939055027e-11,        -3.590450259942e-09,        +1.103584854428e-12,        -1.729838234906e-09,        -1.089986455485e-12,        +2.615867592216e-09,        +3.091678674767e-11,        -2.302160795242e-08,        -5.039422575416e-12,        +8.719699933043e-09,        +4.564627210883e-13,        -1.558586253721e-09,        +2.277893664384e-11,        -3.718533808092e-08,        +3.335197202681e-13,        -9.196750353193e-10,        -6.747577958900e-13,        +1.434197882274e-09,        +6.298549627960e-11,        -1.929243444557e-08,        +8.332847434937e-13,        -1.910559594233e-09,        -6.321289128989e-13,        +1.332076925725e-09,        +5.896273680682e-11,        -3.196692726201e-08,        +4.478508298094e-13,        -1.071192753886e-09,        -1.096805854111e-12,        +1.841969122594e-09,        +5.442030362430e-11,        -4.471579224175e-08
 2.00e+00,        +1.119901878550e-12,        -2.320482392304e-08,        +9.484120736947e-13,        -1.539299712250e-08,        +1.290365231439e-11,        +3.275865024368e-08,        -2.116850562354e-13,        +2.739399435377e-09,        -7.796545141754e-13,        +5.194753212343e-09,        +1.851980850884e-11,        +2.717188937354e-08,        -5.586710914610e-13,        +1.259374518479e-08,        -3.807209102994e-13,        +3.863157881215e-09,        +1.300421949233e-11,        +2.572323057286e-08,        -1.996343874883e-13,        -2.894072933475e-10,        +6.856924463331e-14,        -1.727032913288e-09,        +5.714095440143e-12,        +1.691322407678e-08,        -1.660546587163e-13,        -9.460622876996e-11,        -3.010807268293e-14,        -4.997260599139e-10,        +8.788313891873e-12,        +2.117880806728e-08,        -2.960972300727e-14,        -4.235180822658e-10,        -4.020202380788e-14,        -2.437483372473e-10,        +5.202270942179e-12,        +1.804063950484e-08
 3.00e+00,        -1.874070520766e-09,        -7.469309646167e-09,        +2.379112573640e-10,        +9.449907527754e-10,        -1.169853224515e-07,        -4.660747934934e-07,        +5.874912263547e-11,        +2.366340154787e-10,        +2.157476029045e-09,        +8.598459084350e-09,        -1.147645027209e-07,        -4.572302666932e-07,        +1.327724881660e-09,        +5.290263527093e-09,        +8.597811932569e-10,        +3.426940612329e-09,        -1.136069711108e-07,        -4.526269125983e-07,        +5.418817668825e-10,        +2.159596516617e-09,        -5.703109667839e-11,        -2.275715859982e-10,        -2.903682310571e-07,        -1.157077085896e-06,        +5.299084255214e-10,        +2.111897698226e-09,        -2.480276771964e-10,        -9.885926377664e-10,        -2.886942773098e-07,        -1.150403451821e-06,        +9.456092868683e-10,        +3.768621514449e-09,        +4.651864761924e-10,        +1.853646011769e-09,        -2.914639948120e-07,        -1.161453692728e-06
 4.00e+00,        +8.557629478368e-13,        -3.411042981479e-09,        -8.954286559596e-14,        +3.940872498296e-10,        +1.223558781958e-10,        -4.309316386076e-07,        -5.744090897832e-13,        +3.067690687347e-09,        +3.516532575234e-12,        -8.702955426294e-09,        -6.689484141412e-11,        +1.528188633054e-07,        -3.712979441925e-13,        -1.666238439517e-09,        +2.834624521255e-13,        -2.969272051861e-09,        -2.478799929816e-11,        +1.693064954642e-07,        +5.292224594674e-13,        -1.830734738697e-09,        -2.709077546323e-14,        +3.581526488463e-10,        +1.947168346615e-11,        -4.825201236716e-08,        +3.529147333874e-13,        -1.762627676539e-09,        +8.772511743671e-14,        +2.681612373765e-10,        -1.059013520461e-11,        +3.677136289172e-08,        -4.224992214623e-13,        +2.019422456221e-10,        -4.242975583631e-13,        +1.274843872257e-09,        -4.213295146645e-12,        +3.856824038520e-08
 5.00e+00,        -5.160482772180e-12,        -5.589254608434e-09,        +1.272158189706e-12,        +3.399316986098e-10,        -1.840953409795e-11,        +2.930886660918e-08,        +3.466000863702e-12,        +3.921560161211e-09,        -8.497470391290e-12,        -8.341744832021e-09,        +3.733202652568e-10,        +3.873868237961e-07,        +6.542929387039e-12,        +6.414082526562e-09,        +1.961206158906e-12,        +2.435056838484e-09,        -3.178572351878e-10,        -3.279836554117e-07,        -1.229986355531e-14,        -1.328656564594e-10,        +4.260447881974e-13,        +1.950318828299e-10,        -2.152110010115e-11,        -1.657246668434e-08,        +6.654124722404e-13,        +5.132206156549e-10,        +1.115305710308e-13,        +7.013552178286e-11,        +4.306026765140e-11,        +4.506929076217e-08,        +2.097664139183e-12,        +2.024803411110e-09,        +7.332466114576e-13,        +7.283492804978e-10,        -7.682510289864e-11,        -8.631111465367e-08
 6.00e+00,        +4.116933638831e-11,        +8.258348862321e-07,        +7.628297196508e-11,        -8.598201355310e-08,        -1.513595660991e-12,        +2.424280975694e-09,        +1.109107197273e-10,        +1.837463782911e-07,        +5.855968351362e-11,        -3.267849143019e-07,        -1.981616903136e-12,        -1.772525107346e-09,        +3.887742820644e-11,        -6.692182868822e-08,        +4.003483058919e-13,        -7.503302608461e-07,        -6.953383842272e-14,        -1.892980899240e-09,        +1.782890276707e-11,        +5.864767266323e-07,        +1.056319047269e-10,        -1.332614621853e-07,        -1.771340112613e-14,        -3.756111064057e-10,        +6.788769975886e-11,        +3.019921741456e-07,        +7.119164367244e-11,        -4.221599094603e-07,        +7.241082702104e-14,        -1.163223969205e-09,        +6.522915967143e-11,        -4.709305526406e-08,        +1.015251239802e-11,        -5.874650350047e-07,        +6.787747478503e-14,        -2.073985369941e-09
 7.00e+00,        +1.420805736463e-10,        -1.980473036831e-07,        -2.873582099700e-11,        -3.584552922232e-07,        -2.658439557643e-13,        +4.918893673548e-11,        +5.807045992089e-11,        -6.110611837888e-07,        -1.908393964274e-11,        -4.452729324818e-07,        -1.604358281148e-12,        +8.957453019563e-09,        -3.749625212995e-11,        -3.726264236655e-07,        -1.104209517979e-10,        -1.120236007759e-08,        +2.173161172380e-13,        -1.610213375966e-10,        +1.043018787598e-10,        -1.623811147579e-07,        +1.361007269228e-11,        -4.966225535848e-07,        +1.006010010552e-13,        -3.633000875599e-10,        +8.022313078544e-11,        -4.815179622452e-07,        -3.820673281724e-11,        -3.368100486413e-07,        -1.991356098217e-14,        -2.162871619922e-10,        +1.931974917696e-11,        -5.169321010211e-07,        -9.355666347297e-11,        +4.441168563343e-08,        -2.364157618104e-13,        +1.170497919774e-09
 8.00e+00,        +1.291288593875e-08,        +4.043077325539e-07,        +2.071156716949e-08,        +6.417505100608e-07,        -3.517091534879e-10,        -1.096005484923e-08,        +1.283043993784e-08,        +4.023388843257e-07,        +1.539986350527e-08,        +4.779258530177e-07,        -2.164847316797e-10,        -6.708032955201e-09,        +1.792261239640e-08,        +5.592047014379e-07,        +1.374444918396e-08,        +4.272631179040e-07,        -1.746648383569e-11,        -5.827931746584e-10,        +1.574258607872e-08,        +4.932363279051e-07,        +1.933609576762e-08,        +6.010139293857e-07,        -7.126043217085e-11,        -2.227550776394e-09,        +1.556922786932e-08,        +4.879365277363e-07,        +1.770776077568e-08,        +5.507644072392e-07,        -2.207428403277e-11,        -6.999347150208e-10,        +1.749946582825e-08,        +5.474381829880e-07,        +1.728555433701e-08,        +5.379383052659e-07,        -1.150179851738e-10,        -3.579686482775e-09
