        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.389462346599e+00,        +9.034578577885e-05,        +1.322398343048e+04,        +8.482195043361e-14,        +5.742085791485e-09
 2.00e+00,        +2.451632538500e+00,        +2.823056655945e-05,        +4.342159647238e+04,        +1.200356593127e-13,        +8.126008059865e-09
 3.00e+00,        +2.606463837781e+00,        +6.217913970984e-05,        +2.095931087730e+04,        +1.172738314572e-13,        +7.939305374857e-09
 4.00e+00,        +2.606698870272e+00,        +6.220905358562e-05,        +2.095112142662e+04,        +1.430534597529e-13,        +9.684557473895e-09
 5.00e+00,        +2.722285142891e+00,        +7.889360931299e-05,        +1.725288757695e+04,        +8.410844912151e-14,        +5.694195662373e-09
 6.00e+00,        +2.741197678193e+00,        +7.405196082663e-05,        +1.850860968835e+04,        +9.717800107056e-14,        +6.579041499339e-09
 7.00e+00,        +2.750447702374e+00,        +6.975221384718e-05,        +1.971584521521e+04,        +1.014322792932e-13,        +6.867074906209e-09
 8.00e+00,        +2.791875166992e+00,        +1.256950242561e-04,        +1.110575055116e+04,        +1.020020558181e-13,        +6.905716640898e-09
