        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.40000000e+00,        -1.142051063073e-02,        +1.643707190040e+00
 2.40002500e+00,        -1.143176433797e-02,        +1.642924045653e+00
 2.40005000e+00,        -1.144303694643e-02,        +1.642140699135e+00
 2.40007500e+00,        -1.145432849660e-02,        +1.641357150177e+00
 2.40010000e+00,        -1.146563902903e-02,        +1.640573398468e+00
 2.40012500e+00,        -1.147696858440e-02,        +1.639789443701e+00
 2.40015000e+00,        -1.148831720350e-02,        +1.639005285564e+00
 2.40017500e+00,        -1.149968492726e-02,        +1.638220923746e+00
 2.40020000e+00,        -1.151107179669e-02,        +1.637436357936e+00
 2.40022500e+00,        -1.152247785292e-02,        +1.636651587823e+00
 2.40025000e+00,        -1.153390313718e-02,        +1.635866613093e+00
 2.40027500e+00,        -1.154534769088e-02,        +1.635081433433e+00
 2.40030000e+00,        -1.155681155545e-02,        +1.634296048531e+00
 2.40032500e+00,        -1.156829477249e-02,        +1.633510458071e+00
 2.40035000e+00,        -1.157979738376e-02,        +1.632724661739e+00
 2.40037500e+00,        -1.159131943103e-02,        +1.631938659219e+00
 2.40040000e+00,        -1.160286095627e-02,        +1.631152450197e+00
 2.40042500e+00,        -1.161442200153e-02,        +1.630366034354e+00
 2.40045000e+00,        -1.162600260898e-02,        +1.629579411376e+00
 2.40047500e+00,        -1.163760282093e-02,        +1.628792580943e+00
 2.40050000e+00,        -1.164922267976e-02,        +1.628005542737e+00
 2.40052500e+00,        -1.166086222803e-02,        +1.627218296441e+00
 2.40055000e+00,        -1.167252150838e-02,        +1.626430841735e+00
 2.40057500e+00,        -1.168420056359e-02,        +1.625643178299e+00
 2.40060000e+00,        -1.169589943653e-02,        +1.624855305813e+00
 2.40062500e+00,        -1.170761817019e-02,        +1.624067223955e+00
 2.40065000e+00,        -1.171935680773e-02,        +1.623278932405e+00
 2.40067500e+00,        -1.173111539238e-02,        +1.622490430840e+00
 2.40070000e+00,        -1.174289396752e-02,        +1.621701718937e+00
 2.40072500e+00,        -1.175469257664e-02,        +1.620912796374e+00
 2.40075000e+00,        -1.176651126334e-02,        +1.620123662826e+00
 2.40077500e+00,        -1.177835007134e-02,        +1.619334317970e+00
 2.40080000e+00,        -1.179020904454e-02,        +1.618544761480e+00
 2.40082500e+00,        -1.180208822687e-02,        +1.617754993030e+00
 2.40085000e+00,        -1.181398766248e-02,        +1.616965012295e+00
 2.40087500e+00,        -1.182590739556e-02,        +1.616174818948e+00
 2.40090000e+00,        -1.183784747048e-02,        +1.615384412661e+00
 2.40092500e+00,        -1.184980793167e-02,        +1.614593793108e+00
 2.40095000e+00,        -1.186178882381e-02,        +1.613802959958e+00
 2.40097500e+00,        -1.187379019156e-02,        +1.613011912884e+00
 2.40100000e+00,        -1.188581207980e-02,        +1.612220651556e+00
 2.40102500e+00,        -1.189785453349e-02,        +1.611429175643e+00
 2.40105000e+00,        -1.190991759773e-02,        +1.610637484814e+00
 2.40107500e+00,        -1.192200131780e-02,        +1.609845578739e+00
 2.40110000e+00,        -1.193410573897e-02,        +1.609053457085e+00
 2.40112500e+00,        -1.194623090680e-02,        +1.608261119520e+00
 2.40115000e+00,        -1.195837686685e-02,        +1.607468565711e+00
 2.40117500e+00,        -1.197054366490e-02,        +1.606675795323e+00
 2.40120000e+00,        -1.198273134681e-02,        +1.605882808023e+00
 2.40122500e+00,        -1.199493995855e-02,        +1.605089603475e+00
 2.40125000e+00,        -1.200716954632e-02,        +1.604296181344e+00
 2.40127500e+00,        -1.201942015630e-02,        +1.603502541294e+00
 2.40130000e+00,        -1.203169183493e-02,        +1.602708682987e+00
 2.40132500e+00,        -1.204398462870e-02,        +1.601914606087e+00
 2.40135000e+00,        -1.205629858428e-02,        +1.601120310256e+00
 2.40137500e+00,        -1.206863374845e-02,        +1.600325795155e+00
 2.40140000e+00,        -1.208099016814e-02,        +1.599531060445e+00
 2.40142500e+00,        -1.209336789038e-02,        +1.598736105786e+00
 2.40145000e+00,        -1.210576696236e-02,        +1.597940930837e+00
 2.40147500e+00,        -1.211818743139e-02,        +1.597145535258e+00
 2.40150000e+00,        -1.213062934493e-02,        +1.596349918707e+00
 2.40152500e+00,        -1.214309275055e-02,        +1.595554080842e+00
 2.40155000e+00,        -1.215557769600e-02,        +1.594758021320e+00
 2.40157500e+00,        -1.216808422909e-02,        +1.593961739797e+00
 2.40160000e+00,        -1.218061239784e-02,        +1.593165235929e+00
 2.40162500e+00,        -1.219316225037e-02,        +1.592368509371e+00
 2.40165000e+00,        -1.220573383495e-02,        +1.591571559779e+00
 2.40167500e+00,        -1.221832719997e-02,        +1.590774386806e+00
 2.40170000e+00,        -1.223094239397e-02,        +1.589976990106e+00
 2.40172500e+00,        -1.224357946564e-02,        +1.589179369331e+00
 2.40175000e+00,        -1.225623846376e-02,        +1.588381524134e+00
 2.40177500e+00,        -1.226891943730e-02,        +1.587583454166e+00
 2.40180000e+00,        -1.228162243538e-02,        +1.586785159078e+00
 2.40182500e+00,        -1.229434750718e-02,        +1.585986638520e+00
 2.40185000e+00,        -1.230709470211e-02,        +1.585187892143e+00
 2.40187500e+00,        -1.231986406966e-02,        +1.584388919594e+00
 2.40190000e+00,        -1.233265565951e-02,        +1.583589720522e+00
 2.40192500e+00,        -1.234546952144e-02,        +1.582790294576e+00
 2.40195000e+00,        -1.235830570537e-02,        +1.581990641401e+00
 2.40197500e+00,        -1.237116426142e-02,        +1.581190760646e+00
 2.40200000e+00,        -1.238404523977e-02,        +1.580390651954e+00
 2.40202500e+00,        -1.239694869082e-02,        +1.579590314973e+00
 2.40205000e+00,        -1.240987466506e-02,        +1.578789749345e+00
 2.40207500e+00,        -1.242282321316e-02,        +1.577988954716e+00
 2.40210000e+00,        -1.243579438590e-02,        +1.577187930728e+00
 2.40212500e+00,        -1.244878823425e-02,        +1.576386677024e+00
 2.40215000e+00,        -1.246180480928e-02,        +1.575585193245e+00
 2.40217500e+00,        -1.247484416223e-02,        +1.574783479034e+00
 2.40220000e+00,        -1.248790634450e-02,        +1.573981534031e+00
 2.40222500e+00,        -1.250099140761e-02,        +1.573179357876e+00
 2.40225000e+00,        -1.251409940322e-02,        +1.572376950208e+00
 2.40227500e+00,        -1.252723038318e-02,        +1.571574310665e+00
 2.40230000e+00,        -1.254038439946e-02,        +1.570771438887e+00
 2.40232500e+00,        -1.255356150419e-02,        +1.569968334510e+00
 2.40235000e+00,        -1.256676174965e-02,        +1.569164997171e+00
 2.40237500e+00,        -1.257998518822e-02,        +1.568361426506e+00
 2.40240000e+00,        -1.259323187254e-02,        +1.567557622151e+00
 2.40242500e+00,        -1.260650185528e-02,        +1.566753583740e+00
 2.40245000e+00,        -1.261979518938e-02,        +1.565949310907e+00
 2.40247500e+00,        -1.263311192779e-02,        +1.565144803286e+00
 2.40250000e+00,        -1.264645212377e-02,        +1.564340060510e+00
 2.40252500e+00,        -1.265981583063e-02,        +1.563535082210e+00
 2.40255000e+00,        -1.267320310183e-02,        +1.562729868018e+00
 2.40257500e+00,        -1.268661399107e-02,        +1.561924417565e+00
 2.40260000e+00,        -1.270004855210e-02,        +1.561118730481e+00
 2.40262500e+00,        -1.271350683888e-02,        +1.560312806395e+00
 2.40265000e+00,        -1.272698890554e-02,        +1.559506644935e+00
 2.40267500e+00,        -1.274049480633e-02,        +1.558700245731e+00
 2.40270000e+00,        -1.275402459569e-02,        +1.557893608409e+00
 2.40272500e+00,        -1.276757832820e-02,        +1.557086732595e+00
 2.40275000e+00,        -1.278115605857e-02,        +1.556279617917e+00
 2.40277500e+00,        -1.279475784174e-02,        +1.555472263999e+00
 2.40280000e+00,        -1.280838373272e-02,        +1.554664670465e+00
 2.40282500e+00,        -1.282203378673e-02,        +1.553856836941e+00
 2.40285000e+00,        -1.283570805919e-02,        +1.553048763049e+00
 2.40287500e+00,        -1.284940660560e-02,        +1.552240448411e+00
 2.40290000e+00,        -1.286312948165e-02,        +1.551431892650e+00
 2.40292500e+00,        -1.287687674324e-02,        +1.550623095386e+00
 2.40295000e+00,        -1.289064844632e-02,        +1.549814056241e+00
 2.40297500e+00,        -1.290444464713e-02,        +1.549004774833e+00
