        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.40000000e+00,        +1.414213562373e-01,        +2.825987739879e-01,        +4.051223674117e-03
 2.40002500e+00,        +1.414213562373e-01,        +2.825986464349e-01,        +4.049288751149e-03
 2.40005000e+00,        +1.414213562373e-01,        +2.825985185626e-01,        +4.047353325571e-03
 2.40007500e+00,        +1.414213562373e-01,        +2.825983903705e-01,        +4.045417396617e-03
 2.40010000e+00,        +1.414213562373e-01,        +2.825982618579e-01,        +4.043480963521e-03
 2.40012500e+00,        +1.414213562373e-01,        +2.825981330240e-01,        +4.041544025515e-03
 2.40015000e+00,        +1.414213562373e-01,        +2.825980038684e-01,        +4.039606581830e-03
 2.40017500e+00,        +1.414213562373e-01,        +2.825978743902e-01,        +4.037668631695e-03
 2.40020000e+00,        +1.414213562373e-01,        +2.825977445888e-01,        +4.035730174340e-03
 2.40022500e+00,        +1.414213562373e-01,        +2.825976144636e-01,        +4.033791208989e-03
 2.40025000e+00,        +1.414213562373e-01,        +2.825974840138e-01,        +4.031851734870e-03
 2.40027500e+00,        +1.414213562373e-01,        +2.825973532389e-01,        +4.029911751205e-03
 2.40030000e+00,        +1.414213562373e-01,        +2.825972221382e-01,        +4.027971257218e-03
 2.40032500e+00,        +1.414213562373e-01,        +2.825970907109e-01,        +4.026030252130e-03
 2.40035000e+00,        +1.414213562373e-01,        +2.825969589564e-01,        +4.024088735160e-03
 2.40037500e+00,        +1.414213562373e-01,        +2.825968268740e-01,        +4.022146705528e-03
 2.40040000e+00,        +1.414213562373e-01,        +2.825966944631e-01,        +4.020204162450e-03
 2.40042500e+00,        +1.414213562373e-01,        +2.825965617229e-01,        +4.018261105142e-03
 2.40045000e+00,        +1.414213562373e-01,        +2.825964286528e-01,        +4.016317532819e-03
 2.40047500e+00,        +1.414213562373e-01,        +2.825962952521e-01,        +4.014373444693e-03
 2.40050000e+00,        +1.414213562373e-01,        +2.825961615201e-01,        +4.012428839977e-03
 2.40052500e+00,        +1.414213562373e-01,        +2.825960274561e-01,        +4.010483717880e-03
 2.40055000e+00,        +1.414213562373e-01,        +2.825958930594e-01,        +4.008538077611e-03
 2.40057500e+00,        +1.414213562373e-01,        +2.825957583294e-01,        +4.006591918377e-03
 2.40060000e+00,        +1.414213562373e-01,        +2.825956232653e-01,        +4.004645239385e-03
 2.40062500e+00,        +1.414213562373e-01,        +2.825954878664e-01,        +4.002698039839e-03
 2.40065000e+00,        +1.414213562373e-01,        +2.825953521321e-01,        +4.000750318943e-03
 2.40067500e+00,        +1.414213562373e-01,        +2.825952160616e-01,        +3.998802075897e-03
 2.40070000e+00,        +1.414213562373e-01,        +2.825950796542e-01,        +3.996853309903e-03
 2.40072500e+00,        +1.414213562373e-01,        +2.825949429093e-01,        +3.994904020159e-03
