        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.40000000e+00,        +4.327899563042e-11,        +4.516791144748e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.939192952817e-16,        +4.480679194537e-06,        +3.050774307581e-14,        +6.754295715287e-04,        +2.979102321394e-11,        +6.883483033742e-01,        +3.170788589910e-11,        +7.020002670696e-01,        +3.642657380029e-12,        +8.416686494149e-02,        +3.430726836756e-12,        +7.595495843871e-02,        +3.034207995520e-12,        +7.010809634841e-02,        +2.886558395317e-12,        +6.390728069580e-02,        +3.047730035425e-12,        +7.042053520491e-02,        +2.897604514465e-12,        +6.415183747946e-02,        +3.634870627715e-12,        +8.398694504731e-02,        +3.425259452555e-12,        +7.583391267798e-02
 2.40002500e+00,        +4.329235052762e-11,        +4.518033945567e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.940119240130e-16,        +4.481436596732e-06,        +3.054008879408e-14,        +6.759597019859e-04,        +2.979430694981e-11,        +6.882118107863e-01,        +3.171013222044e-11,        +7.018568829379e-01,        +3.645061468770e-12,        +8.419643249550e-02,        +3.432970288690e-12,        +7.598372057514e-02,        +3.036765571706e-12,        +7.014554614605e-02,        +2.888951126520e-12,        +6.394266093009e-02,        +3.050295315255e-12,        +7.045806656558e-02,        +2.900007179953e-12,        +6.418737032284e-02,        +3.637273902462e-12,        +8.401654930107e-02,        +3.427500184781e-12,        +7.586264791444e-02
 2.40005000e+00,        +4.330572734709e-11,        +4.519278916946e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.941049586615e-16,        +4.482200636091e-06,        +3.057249151130e-14,        +6.764904772011e-04,        +2.979759539172e-11,        +6.880751627354e-01,        +3.171238295129e-11,        +7.017133382138e-01,        +3.647469886482e-12,        +8.422603913908e-02,        +3.435217750758e-12,        +7.601251911842e-02,        +3.039327303000e-12,        +7.018303326580e-02,        +2.891347735360e-12,        +6.397807677942e-02,        +3.052864762462e-12,        +7.049563532312e-02,        +2.902413732741e-12,        +6.422293879359e-02,        +3.639681498433e-12,        +8.404619253388e-02,        +3.429744921089e-12,        +7.589141949679e-02
 2.40007500e+00,        +4.331912613470e-11,        +4.520526063434e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.941983993898e-16,        +4.482971304313e-06,        +3.060495134465e-14,        +6.770218977877e-04,        +2.980088854943e-11,        +6.879383590695e-01,        +3.171463810069e-11,        +7.015696327299e-01,        +3.649882641985e-12,        +8.425568490546e-02,        +3.437469231202e-12,        +7.604135410273e-02,        +3.041893198380e-12,        +7.022055774905e-02,        +2.893748230203e-12,        +6.401352828402e-02,        +3.055438386033e-12,        +7.053324151860e-02,        +2.904824181213e-12,        +6.425854293176e-02,        +3.642093424448e-12,        +8.407587477926e-02,        +3.431993669720e-12,        +7.592022745938e-02
 2.40010000e+00,        +4.333254693644e-11,        +4.521775389596e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.942922463627e-16,        +4.483748593122e-06,        +3.063746841165e-14,        +6.775539643597e-04,        +2.980418643271e-11,        +6.878013996366e-01,        +3.171689767769e-11,        +7.014257663189e-01,        +3.652299744125e-12,        +8.428536982794e-02,        +3.439724738287e-12,        +7.607022556231e-02,        +3.044463266847e-12,        +7.025811963723e-02,        +2.896152619440e-12,        +6.404901548414e-02,        +3.058016194978e-12,        +7.057088519315e-02,        +2.907238533772e-12,        +6.429418277744e-02,        +3.644509689353e-12,        +8.410559607074e-02,        +3.434246438936e-12,        +7.594907183663e-02
 2.40012500e+00,        +4.334598979844e-11,        +4.523026900008e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.943864997472e-16,        +4.484532494266e-06,        +3.067004283015e-14,        +6.780866775321e-04,        +2.980748905135e-11,        +6.876642842846e-01,        +3.171916169137e-11,        +7.012817388132e-01,        +3.654721201770e-12,        +8.431509393984e-02,        +3.441984280299e-12,        +7.609913353142e-02,        +3.047037517426e-12,        +7.029571897181e-02,        +2.898560911486e-12,        +6.408453842007e-02,        +3.060598198333e-12,        +7.060856638792e-02,        +2.909656798847e-12,        +6.432985837076e-02,        +3.646930302018e-12,        +8.413535644190e-02,        +3.436503237023e-12,        +7.597795266300e-02
 2.40015000e+00,        +4.335945476692e-11,        +4.524280599259e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.944811597125e-16,        +4.485322999515e-06,        +3.070267471833e-14,        +6.786200379206e-04,        +2.981079641518e-11,        +6.875270128610e-01,        +3.172143015080e-11,        +7.011375500449e-01,        +3.657147023817e-12,        +8.434485727453e-02,        +3.444247865551e-12,        +7.612807804439e-02,        +3.049615959168e-12,        +7.033335579428e-02,        +2.900973114776e-12,        +6.412009713216e-02,        +3.063184405157e-12,        +7.064628514411e-02,        +2.912078984887e-12,        +6.436556975189e-02,        +3.649355271340e-12,        +8.416515592636e-02,        +3.438764072291e-12,        +7.600686997297e-02
 2.40017500e+00,        +4.337294188827e-11,        +4.525536491950e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.945762264301e-16,        +4.486120100668e-06,        +3.073536419469e-14,        +6.791540461415e-04,        +2.981410853406e-11,        +6.873895852134e-01,        +3.172370306513e-11,        +7.009931998462e-01,        +3.659577219185e-12,        +8.437465986542e-02,        +3.446515502376e-12,        +7.615705913555e-02,        +3.052198601148e-12,        +7.037103014620e-02,        +2.903389237772e-12,        +6.415569166077e-02,        +3.065774824535e-12,        +7.068404150295e-02,        +2.914505100368e-12,        +6.440131696104e-02,        +3.651784606237e-12,        +8.419499455778e-02,        +3.441028953072e-12,        +7.603582380107e-02
 2.40020000e+00,        +4.338645120897e-11,        +4.526794582696e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.946717000734e-16,        +4.486923789544e-06,        +3.076811137809e-14,        +6.796887028119e-04,        +2.981742541786e-11,        +6.872520011891e-01,        +3.172598044349e-11,        +7.008486880488e-01,        +3.662011796819e-12,        +8.440450174596e-02,        +3.448787199131e-12,        +7.618607683932e-02,        +3.054785452467e-12,        +7.040874206912e-02,        +2.905809288955e-12,        +6.419132204634e-02,        +3.068369465577e-12,        +7.072183550570e-02,        +2.916935153787e-12,        +6.443710003844e-02,        +3.654218315657e-12,        +8.422487236986e-02,        +3.443297887723e-12,        +7.606481418188e-02
 2.40022500e+00,        +4.339998277566e-11,        +4.528054876123e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.947675808185e-16,        +4.487734057989e-06,        +3.080091638770e-14,        +6.802240085500e-04,        +2.982074707648e-11,        +6.871142606353e-01,        +3.172826229506e-11,        +7.007040144845e-01,        +3.664450765687e-12,        +8.443438294964e-02,        +3.451062964198e-12,        +7.621513119012e-02,        +3.057376522248e-12,        +7.044649160467e-02,        +2.908233276832e-12,        +6.422698832931e-02,        +3.070968337417e-12,        +7.075966719367e-02,        +2.919369153663e-12,        +6.447291902439e-02,        +3.656656408568e-12,        +8.425478939634e-02,        +3.445570884622e-12,        +7.609384115001e-02
 2.40025000e+00,        +4.341353663507e-11,        +4.529317376870e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.948638688431e-16,        +4.488550897872e-06,        +3.083377934306e-14,        +6.807599639742e-04,        +2.982407351986e-11,        +6.869763633991e-01,        +3.173054862902e-11,        +7.005591789848e-01,        +3.666894134787e-12,        +8.446430350999e-02,        +3.453342805980e-12,        +7.624422222243e-02,        +3.059971819642e-12,        +7.048427879450e-02,        +2.910661209933e-12,        +6.426269055017e-02,        +3.073571449213e-12,        +7.079753660821e-02,        +2.921807108540e-12,        +6.450877395921e-02,        +3.659098893966e-12,        +8.428474567101e-02,        +3.447847952172e-12,        +7.612290474011e-02
