        f (GHz),         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²)
 2.40025000e+00,        +5.403716774341e-10,        +9.450653455883e-10,        +5.578328697612e-10,        +5.528586330325e-10,        +1.537897800475e-07,        +2.927155554933e-07,        +4.101453376460e-10,        +1.246306784319e-09,        +4.653750332940e-10,        +6.746857215365e-10,        +1.384646088467e-07,        +3.084612314411e-07,        +1.326529334834e-10,        +1.607415040925e-09,        +1.351970163658e-10,        +1.010225406633e-09,        +6.921621316438e-08,        +3.546839575860e-07,        -5.339051318107e-10,        +1.886279405724e-09,        -1.197339588350e-11,        +1.794080017870e-10,        +1.312180687958e-08,        +1.708701188620e-07
 2.40027500e+00,        +5.411046289104e-10,        +9.455747037644e-10,        +5.583812005747e-10,        +5.530807145570e-10,        +1.539096023015e-07,        +2.928600385487e-07,        +4.108328885258e-10,        +1.246994011433e-09,        +4.658857581644e-10,        +6.749324688638e-10,        +1.385777903463e-07,        +3.086162209566e-07,        +1.332384683593e-10,        +1.608391150468e-09,        +1.355956700867e-10,        +1.010633145297e-09,        +6.929506142452e-08,        +3.548716481578e-07,        -5.340656747042e-10,        +1.886422804334e-09,        -1.191179615276e-11,        +1.794628350328e-10,        +1.314098232060e-08,        +1.709235981430e-07
 2.40030000e+00,        +5.418372122810e-10,        +9.460838408403e-10,        +5.589292732166e-10,        +5.533025048029e-10,        +1.540295916642e-07,        +2.930046588926e-07,        +4.115200916879e-10,        +1.247681229374e-09,        +4.663962662019e-10,        +6.751789189240e-10,        +1.386911296847e-07,        +3.087713562660e-07,        +1.338237009411e-10,        +1.609367472311e-09,        +1.359942289000e-10,        +1.011040563594e-09,        +6.937403188422e-08,        +3.550595217148e-07,        -5.342267407702e-10,        +1.886565717780e-09,        -1.185027792694e-11,        +1.795172501082e-10,        +1.316019016894e-08,        +1.709771307927e-07
 2.40032500e+00,        +5.425694278612e-10,        +9.465927577821e-10,        +5.594770878739e-10,        +5.535240041926e-10,        +1.541497484609e-07,        +2.931494166998e-07,        +4.122069475120e-10,        +1.248368439435e-09,        +4.669065575387e-10,        +6.754250721107e-10,        +1.388046271771e-07,        +3.089266375689e-07,        +1.344086315906e-10,        +1.610344008207e-09,        +1.363926927665e-10,        +1.011447661959e-09,        +6.945312481267e-08,        +3.552475785409e-07,        -5.343883310019e-10,        +1.886708146232e-09,        -1.178884157144e-11,        +1.795712470149e-10,        +1.317943049559e-08,        +1.710307168922e-07
 2.40035000e+00,        +5.433012759689e-10,        +9.471014555520e-10,        +5.600246447323e-10,        +5.537452131485e-10,        +1.542700730176e-07,        +2.932943121452e-07,        +4.128934563791e-10,        +1.249055642912e-09,        +4.674166323079e-10,        +6.756709288187e-10,        +1.389182831395e-07,        +3.090820650651e-07,        +1.349932606735e-10,        +1.611320759903e-09,        +1.367910616460e-10,        +1.011854440832e-09,        +6.953234047979e-08,        +3.554358189204e-07,        -5.345504463950e-10,        +1.886850089857e-09,        -1.172748745213e-11,        +1.796248257537e-10,        +1.319870337177e-08,        +1.710843565223e-07
 2.40037500e+00,        +5.440327569198e-10,        +9.476099351176e-10,        +5.605719439776e-10,        +5.539661320908e-10,        +1.543905656611e-07,        +2.934393454041e-07,        +4.135796186715e-10,        +1.249742841102e-09,        +4.679264906420e-10,        +6.759164894406e-10,        +1.390320978887e-07,        +3.092376389547e-07,        +1.355775885562e-10,        +1.612297729150e-09,        +1.371893354991e-10,        +1.012260900651e-09,        +6.961167915625e-08,        +3.556242431384e-07,        -5.347130879465e-10,        +1.886991548823e-09,        -1.166621593511e-11,        +1.796779863248e-10,        +1.321800886889e-08,        +1.711380497642e-07
 2.40040000e+00,        +5.447638710324e-10,        +9.481181974410e-10,        +5.611189857949e-10,        +5.541867614400e-10,        +1.545112267191e-07,        +2.935845166522e-07,        +4.142654347693e-10,        +1.250430035298e-09,        +4.684361326734e-10,        +6.761617543678e-10,        +1.391460717422e-07,        +3.093933594381e-07,        +1.361616156032e-10,        +1.613274917693e-09,        +1.375875142861e-10,        +1.012667041854e-09,        +6.969114111344e-08,        +3.558128514800e-07,        -5.348762566558e-10,        +1.887132523299e-09,        -1.160502738699e-11,        +1.797307287270e-10,        +1.323734705853e-08,        +1.711917966991e-07
 2.40042500e+00,        +5.454946186216e-10,        +9.486262434866e-10,        +5.616657703703e-10,        +5.544071016155e-10,        +1.546320565201e-07,        +2.937298260651e-07,        +4.149509050548e-10,        +1.251117226798e-09,        +4.689455585340e-10,        +6.764067239926e-10,        +1.392602050184e-07,        +3.095492267159e-07,        +1.367453421842e-10,        +1.614252327298e-09,        +1.379855979672e-10,        +1.013072864873e-09,        +6.977072662349e-08,        +3.560016442312e-07,        -5.350399535245e-10,        +1.887273013447e-09,        -1.154392217462e-11,        +1.797830529588e-10,        +1.325671801252e-08,        +1.712455974084e-07
 2.40045000e+00,        +5.462250000046e-10,        +9.491340742175e-10,        +5.622122978881e-10,        +5.546271530360e-10,        +1.547530553932e-07,        +2.938752738189e-07,        +4.156360299091e-10,        +1.251804416897e-09,        +4.694547683559e-10,        +6.766513987055e-10,        +1.393744980364e-07,        +3.097052409893e-07,        +1.373287686657e-10,        +1.615229959703e-09,        +1.383835865035e-10,        +1.013478370150e-09,        +6.985043595928e-08,        +3.561906216784e-07,        -5.352041795545e-10,        +1.887413019435e-09,        -1.148290066527e-11,        +1.798349590173e-10,        +1.327612180283e-08,        +1.712994519738e-07
 2.40047500e+00,        +5.469550154983e-10,        +9.496416905971e-10,        +5.627585685329e-10,        +5.548469161194e-10,        +1.548742236687e-07,        +2.940208600900e-07,        +4.163208097163e-10,        +1.252491606892e-09,        +4.699637622713e-10,        +6.768957788965e-10,        +1.394889511163e-07,        +3.098614024595e-07,        +1.379118954166e-10,        +1.616207816677e-09,        +1.387814798556e-10,        +1.013883558115e-09,        +6.993026939442e-08,        +3.563797841083e-07,        -5.353689357516e-10,        +1.887552541428e-09,        -1.142196322656e-11,        +1.798864468990e-10,        +1.329555850169e-08,        +1.713533604768e-07
 2.40050000e+00,        +5.476846654197e-10,        +9.501490935878e-10,        +5.633045824905e-10,        +5.550663912830e-10,        +1.549955616775e-07,        +2.941665850549e-07,        +4.170052448580e-10,        +1.253178798082e-09,        +4.704725404112e-10,        +6.771398649542e-10,        +1.396035645789e-07,        +3.100177113282e-07,        +1.384947228101e-10,        +1.617185899969e-09,        +1.391792779834e-10,        +1.014288429206e-09,        +7.001022720327e-08,        +3.565691318084e-07,        -5.355342231222e-10,        +1.887691579591e-09,        -1.136111022650e-11,        +1.799375165995e-10,        +1.331502818149e-08,        +1.714073229994e-07
 2.40052500e+00,        +5.484139500854e-10,        +9.506562841521e-10,        +5.638503399440e-10,        +5.552855789431e-10,        +1.551170697513e-07,        +2.943124488904e-07,        +4.176893357180e-10,        +1.253865991763e-09,        +4.709811029074e-10,        +6.773836572683e-10,        +1.397183387458e-07,        +3.101741677973e-07,        +1.390772512130e-10,        +1.618164211342e-09,        +1.395769808490e-10,        +1.014692983855e-09,        +7.009030966093e-08,        +3.567586650664e-07,        -5.357000426752e-10,        +1.887830134086e-09,        -1.130034203343e-11,        +1.799881681133e-10,        +1.333453091483e-08,        +1.714613396236e-07
 2.40055000e+00,        +5.491428698111e-10,        +9.511632632523e-10,        +5.643958410781e-10,        +5.555044795155e-10,        +1.552387482227e-07,        +2.944584517736e-07,        +4.183730826795e-10,        +1.254553189236e-09,        +4.714894498914e-10,        +6.776271562258e-10,        +1.398332739393e-07,        +3.103307720690e-07,        +1.396594809984e-10,        +1.619142752552e-09,        +1.399745884130e-10,        +1.015097222495e-09,        +7.017051704326e-08,        +3.569483841708e-07,        -5.358663954211e-10,        +1.887968205078e-09,        -1.123965901616e-11,        +1.800384014343e-10,        +1.335406677452e-08,        +1.715154104315e-07
 2.40057500e+00,        +5.498714249141e-10,        +9.516700318505e-10,        +5.649410860762e-10,        +5.557230934150e-10,        +1.553605974251e-07,        +2.946045938818e-07,        +4.190564861260e-10,        +1.255240391797e-09,        +4.719975814939e-10,        +6.778703622137e-10,        +1.399483704828e-07,        +3.104875243459e-07,        +1.402414125380e-10,        +1.620121525363e-09,        +1.403721006366e-10,        +1.015501145560e-09,        +7.025084962686e-08,        +3.571382894105e-07,        -5.360332823721e-10,        +1.888105792731e-09,        -1.117906154377e-11,        +1.800882165553e-10,        +1.337363583357e-08,        +1.715695355054e-07
 2.40060000e+00,        +5.505996157102e-10,        +9.521765909075e-10,        +5.654860751225e-10,        +5.559414210559e-10,        +1.554826176928e-07,        +2.947508753927e-07,        +4.197395464418e-10,        +1.255927600747e-09,        +4.725054978461e-10,        +6.781132756185e-10,        +1.400636287002e-07,        +3.106444248307e-07,        +1.408230462050e-10,        +1.621100531537e-09,        +1.407695174814e-10,        +1.015904753480e-09,        +7.033130768910e-08,        +3.573283810747e-07,        -5.362007045433e-10,        +1.888242897203e-09,        -1.111854998580e-11,        +1.801376134684e-10,        +1.339323816520e-08,        +1.716237149278e-07
 2.40062500e+00,        +5.513274425173e-10,        +9.526829413856e-10,        +5.660308083995e-10,        +5.561594628518e-10,        +1.556048093608e-07,        +2.948972964841e-07,        +4.204222640113e-10,        +1.256614817385e-09,        +4.730131990783e-10,        +6.783558968254e-10,        +1.401790489166e-07,        +3.108014737268e-07,        +1.414043823744e-10,        +1.622079772836e-09,        +1.411668389085e-10,        +1.016308046688e-09,        +7.041189150809e-08,        +3.575186594533e-07,        -5.363686629508e-10,        +1.888379518659e-09,        -1.105812471218e-11,        +1.801865921646e-10,        +1.341287384282e-08,        +1.716779487813e-07
 2.40065000e+00,        +5.520549056516e-10,        +9.531890842448e-10,        +5.665752860911e-10,        +5.563772192153e-10,        +1.557271727651e-07,        +2.950438573341e-07,        +4.211046392192e-10,        +1.257302043012e-09,        +4.735206853219e-10,        +6.785982262198e-10,        +1.402946314575e-07,        +3.109586712374e-07,        +1.419854214174e-10,        +1.623059251029e-09,        +1.415640648805e-10,        +1.016711025615e-09,        +7.049260136271e-08,        +3.577091248368e-07,        -5.365371586130e-10,        +1.888515657259e-09,        -1.099778609316e-11,        +1.802351526341e-10,        +1.343254294005e-08,        +1.717322371487e-07
 2.40067500e+00,        +5.527820054293e-10,        +9.536950204463e-10,        +5.671195083795e-10,        +5.565946905583e-10,        +1.558497082423e-07,        +2.951905581211e-07,        +4.217866724513e-10,        +1.257989278928e-09,        +4.740279567060e-10,        +6.788402641856e-10,        +1.404103766495e-07,        +3.111160175665e-07,        +1.425661637148e-10,        +1.624038967879e-09,        +1.419611953573e-10,        +1.017113690691e-09,        +7.057343753259e-08,        +3.578997775160e-07,        -5.367061925502e-10,        +1.888651313162e-09,        -1.093753449944e-11,        +1.802832948662e-10,        +1.345224553073e-08,        +1.717865801128e-07
 2.40070000e+00,        +5.535087421663e-10,        +9.542007509504e-10,        +5.676634754482e-10,        +5.568118772922e-10,        +1.559724161301e-07,        +2.953373990237e-07,        +4.224683640917e-10,        +1.258676526436e-09,        +4.745350133616e-10,        +6.790820111064e-10,        +1.405262848200e-07,        +3.112735129180e-07,        +1.431466096402e-10,        +1.625018925156e-09,        +1.423582303012e-10,        +1.017516042344e-09,        +7.065440029813e-08,        +3.580906177824e-07,        -5.368757657849e-10,        +1.888786486530e-09,        -1.087737030213e-11,        +1.803310188495e-10,        +1.347198168888e-08,        +1.718409777568e-07
 2.40072500e+00,        +5.542351161799e-10,        +9.547062767171e-10,        +5.682071874781e-10,        +5.570287798276e-10,        +1.560952967670e-07,        +2.954843802208e-07,        +4.231497145273e-10,        +1.259363786836e-09,        +4.750418554185e-10,        +6.793234673644e-10,        +1.406423562971e-07,        +3.114311574964e-07,        +1.437267595714e-10,        +1.625999124632e-09,        +1.427551696745e-10,        +1.017918081004e-09,        +7.073548994049e-08,        +3.582816459277e-07,        -5.370458793411e-10,        +1.888921177521e-09,        -1.081729387272e-11,        +1.803783245714e-10,        +1.349175148875e-08,        +1.718954301638e-07
 2.40075000e+00,        +5.549611277868e-10,        +9.552115987071e-10,        +5.687506446531e-10,        +5.572453985739e-10,        +1.562183504923e-07,        +2.956315018916e-07,        +4.238307241436e-10,        +1.260051061431e-09,        +4.755484830069e-10,        +6.795646333424e-10,        +1.407585914100e-07,        +3.115889515064e-07,        +1.443066138870e-10,        +1.626979568074e-09,        +1.431520134390e-10,        +1.018319807100e-09,        +7.081670674162e-08,        +3.584728622445e-07,        -5.372165342452e-10,        +1.889055386293e-09,        -1.075730558308e-11,        +1.804252120185e-10,        +1.351155500479e-08,        +1.719499374172e-07
 2.40077500e+00,        +5.556867773025e-10,        +9.557167178784e-10,        +5.692938471538e-10,        +5.574617339408e-10,        +1.563415776459e-07,        +2.957787642154e-07,        +4.245113933275e-10,        +1.260738351524e-09,        +4.760548962558e-10,        +6.798055094205e-10,        +1.408749904884e-07,        +3.117468951529e-07,        +1.448861729648e-10,        +1.627960257258e-09,        +1.435487615567e-10,        +1.018721221059e-09,        +7.089805098421e-08,        +3.586642670256e-07,        -5.373877315256e-10,        +1.889189113006e-09,        -1.069740580550e-11,        +1.804716811767e-10,        +1.353139231164e-08,        +1.720044996005e-07
 2.40080000e+00,        +5.564120650447e-10,        +9.562216351920e-10,        +5.698367951620e-10,        +5.576777863361e-10,        +1.564649785691e-07,        +2.959261673720e-07,        +4.251917224667e-10,        +1.261425658419e-09,        +4.765610952951e-10,        +6.800460959805e-10,        +1.409915538631e-07,        +3.119049886412e-07,        +1.454654371866e-10,        +1.628941193959e-09,        +1.439454139893e-10,        +1.019122323307e-09,        +7.097952295174e-08,        +3.588558605646e-07,        -5.375594722123e-10,        +1.889322357816e-09,        -1.063759491273e-11,        +1.805177320307e-10,        +1.355126348419e-08,        +1.720591167975e-07
 2.40082500e+00,        +5.571369913287e-10,        +9.567263516060e-10,        +5.703794888596e-10,        +5.578935561677e-10,        +1.565885536036e-07,        +2.960737115413e-07,        +4.258717119463e-10,        +1.262112983420e-09,        +4.770670802530e-10,        +6.802863934016e-10,        +1.411082818656e-07,        +3.120632321771e-07,        +1.460444069317e-10,        +1.629922379949e-09,        +1.443419706993e-10,        +1.019523114273e-09,        +7.106112292847e-08,        +3.590476431553e-07,        -5.377317573376e-10,        +1.889455120879e-09,        -1.057787327784e-11,        +1.805633645647e-10,        +1.357116859751e-08,        +1.721137890918e-07
 2.40085000e+00,        +5.578615564722e-10,        +9.572308680793e-10,        +5.709219284274e-10,        +5.581090438422e-10,        +1.567123030920e-07,        +2.962213969035e-07,        +4.265513621558e-10,        +1.262800327831e-09,        +4.775728512602e-10,        +6.805264020627e-10,        +1.412251748283e-07,        +3.122216259664e-07,        +1.466230825818e-10,        +1.630903817010e-09,        +1.447384316498e-10,        +1.019923594380e-09,        +7.114285119942e-08,        +3.592396150922e-07,        -5.379045879357e-10,        +1.889587402354e-09,        -1.051824127441e-11,        +1.806085787615e-10,        +1.359110772687e-08,        +1.721685165676e-07
 2.40087500e+00,        +5.585857607893e-10,        +9.577351855715e-10,        +5.714641140461e-10,        +5.583242497660e-10,        +1.568362273781e-07,        +2.963692236389e-07,        +4.272306734829e-10,        +1.263487692957e-09,        +4.780784084443e-10,        +6.807661223428e-10,        +1.413422330845e-07,        +3.123801702153e-07,        +1.472014645201e-10,        +1.631885506918e-09,        +1.451347968025e-10,        +1.020323764055e-09,        +7.122470805042e-08,        +3.594317766704e-07,        -5.380779650430e-10,        +1.889719202396e-09,        -1.045869927639e-11,        +1.806533746034e-10,        +1.361108094778e-08,        +1.722232993089e-07
 2.40090000e+00,        +5.593096045995e-10,        +9.582393050395e-10,        +5.720060458966e-10,        +5.585391743446e-10,        +1.569603268062e-07,        +2.965171919285e-07,        +4.279096463146e-10,        +1.264175080104e-09,        +4.785837519341e-10,        +6.810055546192e-10,        +1.414594569682e-07,        +3.125388651305e-07,        +1.477795531295e-10,        +1.632867451450e-09,        +1.455310661201e-10,        +1.020723623723e-09,        +7.130669376804e-08,        +3.596241281853e-07,        -5.382518896975e-10,        +1.889850521157e-09,        -1.039924765813e-11,        +1.806977520718e-10,        +1.363108833595e-08,        +1.722781374001e-07
 2.40092500e+00,        +5.600330882170e-10,        +9.587432274425e-10,        +5.725477241593e-10,        +5.587538179826e-10,        +1.570846017215e-07,        +2.966653019530e-07,        +4.285882810406e-10,        +1.264862490578e-09,        +4.790888818586e-10,        +6.812446992692e-10,        +1.415768468144e-07,        +3.126977109187e-07,        +1.483573487954e-10,        +1.633849652394e-09,        +1.459272395650e-10,        +1.021123173807e-09,        +7.138880863968e-08,        +3.598166699329e-07,        -5.384263629397e-10,        +1.889981358798e-09,        -1.033988679446e-11,        +1.807417111469e-10,        +1.365112996729e-08,        +1.723330309255e-07
 2.40095000e+00,        +5.607562119587e-10,        +9.592469537379e-10,        +5.730891490143e-10,        +5.589681810837e-10,        +1.572090524704e-07,        +2.968135538939e-07,        +4.292665780496e-10,        +1.265549925685e-09,        +4.795937983459e-10,        +6.814835566688e-10,        +1.416944029588e-07,        +3.128567077873e-07,        +1.489348519013e-10,        +1.634832111533e-09,        +1.463233171001e-10,        +1.021522414730e-09,        +7.147105295351e-08,        +3.600094022098e-07,        -5.386013858124e-10,        +1.890111715466e-09,        -1.028061706064e-11,        +1.807852518083e-10,        +1.367120591794e-08,        +1.723879799698e-07
 2.40097500e+00,        +5.614789761419e-10,        +9.597504848833e-10,        +5.736303206412e-10,        +5.591822640520e-10,        +1.573336793997e-07,        +2.969619479325e-07,        +4.299445377315e-10,        +1.266237386736e-09,        +4.800985015238e-10,        +6.817221271936e-10,        +1.418121257382e-07,        +3.130158559436e-07,        +1.495120628311e-10,        +1.635814830649e-09,        +1.467192986893e-10,        +1.021921346916e-09,        +7.155342699848e-08,        +3.602023253131e-07,        -5.387769593591e-10,        +1.890241591320e-09,        -1.022143883229e-11,        +1.808283740346e-10,        +1.369131626425e-08,        +1.724429846177e-07
 2.40100000e+00,        +5.622013810828e-10,        +9.602538218370e-10,        +5.741712392205e-10,        +5.593960672893e-10,        +1.574584828574e-07,        +2.971104842506e-07,        +4.306221604759e-10,        +1.266924875035e-09,        +4.806029915206e-10,        +6.819604112184e-10,        +1.419300154900e-07,        +3.131751555954e-07,        +1.500889819767e-10,        +1.636797811533e-09,        +1.471151842946e-10,        +1.022319970785e-09,        +7.163593106434e-08,        +3.603954395402e-07,        -5.389530846269e-10,        +1.890370986510e-09,        -1.016235248557e-11,        +1.808710778035e-10,        +1.371146108278e-08,        +1.724980449541e-07
 2.40102500e+00,        +5.629234270961e-10,        +9.607569655549e-10,        +5.747119049303e-10,        +5.596095911979e-10,        +1.575834631923e-07,        +2.972591630303e-07,        +4.312994466721e-10,        +1.267612391892e-09,        +4.811072684634e-10,        +6.821984091179e-10,        +1.420480725527e-07,        +3.133346069510e-07,        +1.506656097253e-10,        +1.637781055965e-09,        +1.475109738776e-10,        +1.022718286764e-09,        +7.171856544165e-08,        +3.605887451895e-07,        -5.391297626642e-10,        +1.890499901189e-09,        -1.010335839698e-11,        +1.809133630918e-10,        +1.373164045030e-08,        +1.725531610642e-07
 2.40105000e+00,        +5.636451145003e-10,        +9.612599169952e-10,        +5.752523179509e-10,        +5.598228361787e-10,        +1.577086207541e-07,        +2.974079844539e-07,        +4.319763967114e-10,        +1.268299938617e-09,        +4.816113324802e-10,        +6.824361212652e-10,        +1.421662972654e-07,        +3.134942102187e-07,        +1.512419464615e-10,        +1.638764565742e-09,        +1.479066674038e-10,        +1.023116295267e-09,        +7.180133042175e-08,        +3.607822425594e-07,        -5.393069945215e-10,        +1.890628335510e-09,        -1.004445694353e-11,        +1.809552298753e-10,        +1.375185444381e-08,        +1.726083330330e-07
