        m,                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 1.00e+00,        +2.935514708646e-10,        +2.935367067013e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.965569895696e-12,        +6.695827106255e-03,        +4.416154695549e-12,        +1.504464210005e-02,        +1.965569895696e-12,        +6.695827106255e-03,        +4.416154695549e-12,        +1.504464210005e-02,        +1.024978853288e-12,        +3.491649523232e-03,        +2.977330535130e-12,        +1.014295816216e-02,        +2.900188832536e-10,        +9.879660367547e-01,        +2.824319401251e-10,        +9.621690700935e-01,        +5.420388620177e-13,        +1.846486615861e-03,        +3.711281345526e-12,        +1.264332964430e-02
 2.00e+00,        +2.935514708646e-10,        +2.935402671810e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.251197794616e-12,        +4.262277381650e-03,        +6.556619371011e-12,        +2.233635417034e-02,        +1.251197794616e-12,        +4.262277381650e-03,        +6.556619371011e-12,        +2.233635417034e-02,        +7.032109680377e-13,        +2.395528681790e-03,        +3.571997287692e-12,        +1.216867900951e-02,        +2.912722607055e-10,        +9.922357392645e-01,        +2.802588046980e-10,        +9.547542059202e-01,        +3.248013964154e-13,        +1.106454672016e-03,        +3.152845824310e-12,        +1.074076089999e-02
 3.00e+00,        +2.935514708646e-10,        +2.935413739063e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +9.753614017357e-13,        +3.322624815550e-03,        +7.428569068687e-12,        +2.530671901487e-02,        +9.753614017357e-13,        +3.322624815550e-03,        +7.428569068687e-12,        +2.530671901487e-02,        +5.805196561245e-13,        +1.977573658258e-03,        +3.798381929592e-12,        +1.293985198422e-02,        +2.917492296589e-10,        +9.938605614874e-01,        +2.794325787274e-10,        +9.519359230655e-01,        +2.463601478018e-13,        +8.392400388124e-04,        +2.881844180601e-12,        +9.817505935366e-03
 4.00e+00,        +2.935514708646e-10,        +2.935393960897e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.671678031557e-15,        +5.694667536953e-06,        +2.831334625026e-16,        +9.645501294691e-07,        +1.671678031557e-15,        +5.694667536953e-06,        +2.831334625026e-16,        +9.645501294691e-07,        +3.338054259862e-15,        +1.137127417563e-05,        +8.525981761637e-16,        +2.904544287824e-06,        +2.935460811035e-10,        +9.999816394683e-01,        +2.935380203772e-10,        +9.999953133632e-01,        +3.800288039378e-16,        +1.294590017957e-06,        +2.399809076497e-16,        +8.175424179736e-07
 5.00e+00,        +2.935514708646e-10,        +2.935393848897e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.717456114670e-15,        +5.850613214821e-06,        +3.716632296505e-16,        +1.266144336271e-06,        +1.717456114670e-15,        +5.850613214821e-06,        +3.716632296505e-16,        +1.266144336271e-06,        +3.366444098455e-15,        +1.146798579663e-05,        +8.863412967928e-16,        +3.019497016136e-06,        +2.935460059012e-10,        +9.999813832875e-01,        +2.935378721335e-10,        +9.999948464966e-01,        +3.810631106283e-16,        +1.298113443295e-06,        +2.547517007281e-16,        +8.678620786229e-07
 6.00e+00,        +2.935514708646e-10,        +2.935416352371e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.576876214044e-15,        +2.581106540440e-05,        +2.296865021232e-13,        +7.824665211041e-04,        +7.576876214044e-15,        +2.581106540440e-05,        +2.296865021232e-13,        +7.824665211041e-04,        +1.379544314143e-14,        +4.699497195774e-05,        +3.135305731251e-13,        +1.068095750274e-03,        +2.935252086723e-10,        +9.999105363287e-01,        +2.928711935212e-10,        +9.977160251378e-01,        +4.889872944751e-15,        +1.665763394184e-05,        +1.272246406399e-13,        +4.334125908141e-04
