        m,         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²),         Re{B_x[5]} (Wb/m²),         Im{B_x[5]} (Wb/m²),         Re{B_y[5]} (Wb/m²),         Im{B_y[5]} (Wb/m²),         Re{B_z[5]} (Wb/m²),         Im{B_z[5]} (Wb/m²),         Re{B_x[6]} (Wb/m²),         Im{B_x[6]} (Wb/m²),         Re{B_y[6]} (Wb/m²),         Im{B_y[6]} (Wb/m²),         Re{B_z[6]} (Wb/m²),         Im{B_z[6]} (Wb/m²),         Re{B_x[7]} (Wb/m²),         Im{B_x[7]} (Wb/m²),         Re{B_y[7]} (Wb/m²),         Im{B_y[7]} (Wb/m²),         Re{B_z[7]} (Wb/m²),         Im{B_z[7]} (Wb/m²),         Re{B_x[8]} (Wb/m²),         Im{B_x[8]} (Wb/m²),         Re{B_y[8]} (Wb/m²),         Im{B_y[8]} (Wb/m²),         Re{B_z[8]} (Wb/m²),         Im{B_z[8]} (Wb/m²),         Re{B_x[9]} (Wb/m²),         Im{B_x[9]} (Wb/m²),         Re{B_y[9]} (Wb/m²),         Im{B_y[9]} (Wb/m²),         Re{B_z[9]} (Wb/m²),         Im{B_z[9]} (Wb/m²),        Re{B_x[10]} (Wb/m²),        Im{B_x[10]} (Wb/m²),        Re{B_y[10]} (Wb/m²),        Im{B_y[10]} (Wb/m²),        Re{B_z[10]} (Wb/m²),        Im{B_z[10]} (Wb/m²),        Re{B_x[11]} (Wb/m²),        Im{B_x[11]} (Wb/m²),        Re{B_y[11]} (Wb/m²),        Im{B_y[11]} (Wb/m²),        Re{B_z[11]} (Wb/m²),        Im{B_z[11]} (Wb/m²),        Re{B_x[12]} (Wb/m²),        Im{B_x[12]} (Wb/m²),        Re{B_y[12]} (Wb/m²),        Im{B_y[12]} (Wb/m²),        Re{B_z[12]} (Wb/m²),        Im{B_z[12]} (Wb/m²),        Re{B_x[13]} (Wb/m²),        Im{B_x[13]} (Wb/m²),        Re{B_y[13]} (Wb/m²),        Im{B_y[13]} (Wb/m²),        Re{B_z[13]} (Wb/m²),        Im{B_z[13]} (Wb/m²),        Re{B_x[14]} (Wb/m²),        Im{B_x[14]} (Wb/m²),        Re{B_y[14]} (Wb/m²),        Im{B_y[14]} (Wb/m²),        Re{B_z[14]} (Wb/m²),        Im{B_z[14]} (Wb/m²),        Re{B_x[15]} (Wb/m²),        Im{B_x[15]} (Wb/m²),        Re{B_y[15]} (Wb/m²),        Im{B_y[15]} (Wb/m²),        Re{B_z[15]} (Wb/m²),        Im{B_z[15]} (Wb/m²),        Re{B_x[16]} (Wb/m²),        Im{B_x[16]} (Wb/m²),        Re{B_y[16]} (Wb/m²),        Im{B_y[16]} (Wb/m²),        Re{B_z[16]} (Wb/m²),        Im{B_z[16]} (Wb/m²),        Re{B_x[17]} (Wb/m²),        Im{B_x[17]} (Wb/m²),        Re{B_y[17]} (Wb/m²),        Im{B_y[17]} (Wb/m²),        Re{B_z[17]} (Wb/m²),        Im{B_z[17]} (Wb/m²),        Re{B_x[18]} (Wb/m²),        Im{B_x[18]} (Wb/m²),        Re{B_y[18]} (Wb/m²),        Im{B_y[18]} (Wb/m²),        Re{B_z[18]} (Wb/m²),        Im{B_z[18]} (Wb/m²)
 1.00e+00,        +1.113873976855e-11,        -3.873494567646e-08,        -2.557302187454e-13,        +7.803581818269e-09,        +1.113681147876e-12,        -7.153494111071e-09,        +1.113713715173e-11,        -3.872705802893e-08,        -2.595982786449e-13,        +7.809810908799e-09,        +3.722253456866e-12,        -1.505978026191e-08,        +1.112294819012e-11,        -3.867024543108e-08,        -2.608446102256e-13,        +7.794629261137e-09,        +8.930220567826e-12,        -3.084237008484e-08,        +1.110757871912e-11,        -3.859889638553e-08,        -2.658389462277e-13,        +7.777792148314e-09,        +1.413421961275e-11,        -4.661398355639e-08,        +1.108534472031e-11,        -3.849282100762e-08,        -2.740041554570e-13,        +7.761274984091e-09,        +1.931682335354e-11,        -6.232067463611e-08,        +1.105709527226e-11,        -3.836808950228e-08,        -2.680313241445e-13,        +7.703574133531e-09,        +2.446406562311e-11,        -7.792407267584e-08,        +1.101414982433e-11,        -3.818704524128e-08,        -2.715196045886e-13,        +7.647225945215e-09,        +2.958935638361e-11,        -9.347265170566e-08,        +1.099167618482e-11,        -3.808008273344e-08,        -2.798910318143e-13,        +7.632088238415e-09,        +3.263034439813e-11,        -1.026953569639e-07,        +1.096776972877e-11,        -3.795408269393e-08,        -2.778771238835e-13,        +7.564913520953e-09,        +3.669258753186e-11,        -1.150292602629e-07,        +1.094386327271e-11,        -3.782808265443e-08,        -2.758632159526e-13,        +7.497738803490e-09,        +4.075483066558e-11,        -1.273631635618e-07,        +1.093639250520e-11,        -3.778870764208e-08,        -2.752338697242e-13,        +7.476746704283e-09,        +4.202428164487e-11,        -1.312175083427e-07,        +1.071100433036e-11,        -3.712713138026e-08,        -2.390236090041e-13,        +6.349369323198e-09,        -1.083142773940e-11,        +3.467947758486e-08,        +1.036357017011e-11,        -3.586211106243e-08,        -1.644292957658e-13,        +5.245807011604e-09,        -6.633162669198e-11,        +2.102969864354e-07,        +9.690547052350e-12,        -3.353282876833e-08,        -2.711636263748e-13,        +5.608351917963e-09,        -5.961515125691e-11,        +1.899491417719e-07,        +8.344596696032e-12,        -2.922793946751e-08,        -2.684177308055e-13,        +5.442691840306e-09,        -4.915258456271e-11,        +1.594483218469e-07,        +9.021488235142e-12,        -3.063402728648e-08,        -6.590130828287e-13,        +6.753779620608e-09,        -3.837005601694e-11,        +1.290659018051e-07,        +4.222983987705e-12,        -1.630839432263e-08,        -2.978238181474e-13,        +3.081109107128e-09,        -2.131638152346e-11,        +8.284319041028e-08,        +2.735667538792e-12,        -9.100043732139e-09,        +5.909170640281e-13,        +8.384362370728e-11,        -2.871070923219e-12,        +3.416332894583e-08
 2.00e+00,        -1.410425716917e-12,        -7.483377458318e-09,        +3.206875274532e-12,        -3.873126319443e-08,        +4.697071739702e-12,        -3.836775834279e-09,        -1.410880292091e-12,        -7.472896284870e-09,        +3.206363925444e-12,        -3.870939576070e-08,        +4.477441185734e-12,        -5.384063420207e-09,        -1.407854488870e-12,        -7.461025144140e-09,        +3.203385761442e-12,        -3.862055864784e-08,        +4.033716285642e-12,        -8.492039237015e-09,        -1.404664352807e-12,        -7.441189647028e-09,        +3.194156232180e-12,        -3.847438031726e-08,        +3.583658770528e-12,        -1.157438889712e-08,        -1.395692629841e-12,        -7.430917220580e-09,        +3.183155039519e-12,        -3.827030049336e-08,        +3.133860331584e-12,        -1.466640215549e-08,        -1.392850646818e-12,        -7.381687942444e-09,        +3.177008999767e-12,        -3.807036704759e-08,        +2.681153012166e-12,        -1.773225385340e-08,        -1.384946378055e-12,        -7.338887528010e-09,        +3.150648150106e-12,        -3.772363535537e-08,        +2.223165142769e-12,        -2.077092246087e-08,        -1.379635143821e-12,        -7.315740238171e-09,        +3.142333396249e-12,        -3.753520491788e-08,        +1.951171793274e-12,        -2.259452108537e-08,        -1.373789795710e-12,        -7.277868787087e-09,        +3.123115846469e-12,        -3.723006848064e-08,        +1.574315498770e-12,        -2.496414190969e-08,        -1.367944447599e-12,        -7.239997335996e-09,        +3.103898296688e-12,        -3.692493204341e-08,        +1.197459204267e-12,        -2.733376273402e-08,        -1.366117776314e-12,        -7.228162507528e-09,        +3.097892812382e-12,        -3.682957690677e-08,        +1.079691612234e-12,        -2.807426924163e-08,        -1.439594068872e-12,        -6.327637097903e-09,        +2.810281170731e-12,        -3.162293594617e-08,        +5.276624510730e-12,        +7.998356652619e-09,        -1.394495152095e-12,        -6.038611841658e-09,        +2.695548316915e-12,        -2.749310381388e-08,        +1.035746090342e-11,        +3.941192234752e-08,        -1.265252542681e-12,        -6.060490767335e-09,        +2.687787455043e-12,        -2.755654194530e-08,        +9.491358935512e-12,        +3.780703149594e-08,        -1.050986744453e-12,        -5.725322832658e-09,        +2.516175531284e-12,        -2.646023283756e-08,        +8.579371368912e-12,        +3.160387838181e-08,        -1.348789477555e-12,        -3.880387712446e-09,        +3.093383165530e-12,        -2.867153401619e-08,        +7.720409855735e-12,        +2.518726407184e-08,        -8.311206154893e-13,        -1.950644253010e-09,        +6.740886695454e-13,        -1.129159032979e-08,        +5.497381377900e-12,        +1.774939843626e-08,        +1.587131870895e-12,        -1.662991515327e-08,        +1.060253948005e-12,        -1.046125206717e-08,        +5.613316018856e-12,        -7.126736909275e-09
 3.00e+00,        -4.024427503727e-16,        +5.648143623608e-11,        -1.000608499878e-13,        -2.010210064620e-10,        -1.024490650231e-10,        -1.895541044512e-06,        -1.635881822374e-14,        -8.549967031331e-11,        -9.445043136232e-14,        +6.584276915999e-12,        -1.024245872521e-10,        -1.894914246127e-06,        -4.633795998583e-14,        -3.147750878553e-10,        -9.865379501842e-14,        -1.731126541554e-10,        -1.023188092215e-10,        -1.892042484422e-06,        -8.461728302521e-14,        -8.454136773673e-10,        -9.452822569573e-14,        -6.776061080781e-11,        -1.021630215770e-10,        -1.887769505966e-06,        -1.203917235243e-13,        -1.327773024267e-09,        -9.376066375682e-14,        -3.193146183709e-11,        -1.019380236412e-10,        -1.881540854809e-06,        -1.449845375766e-13,        -1.449247646129e-09,        -9.634693641000e-14,        -2.562375338625e-10,        -1.016419323015e-10,        -1.873321373509e-06,        -1.783072184662e-13,        -1.891213936942e-09,        -9.398907117320e-14,        -2.031035690438e-10,        -1.012969221032e-10,        -1.863644105388e-06,        -1.951181853505e-13,        -2.102550150565e-09,        -9.168703410526e-14,        -1.382350933915e-10,        -1.010476056854e-10,        -1.856680528621e-06,        -2.149213131781e-13,        -2.301316834025e-09,        -8.917110106326e-14,        -9.936194477466e-11,        -1.006898459046e-10,        -1.846581962033e-06,        -2.347244410057e-13,        -2.500083517488e-09,        -8.665516802125e-14,        -6.048879615779e-11,        -1.003320861238e-10,        -1.836483395445e-06,        -2.409129184518e-13,        -2.562198106070e-09,        -8.586893894562e-14,        -4.834093721499e-11,        -1.002202861923e-10,        -1.833327593387e-06,        -9.411866987071e-14,        -5.455846903654e-10,        -8.315762523339e-14,        -3.409301329357e-10,        -8.866936647325e-11,        -1.661658335385e-06,        -2.778272761138e-13,        -3.100548608620e-09,        -6.255210329115e-14,        -2.232104202696e-10,        -7.435746342440e-11,        -1.445294568975e-06,        -2.911928308912e-13,        -3.481595180843e-09,        -5.609210499405e-14,        -1.612207785972e-10,        -7.347012360346e-11,        -1.419689878202e-06,        -3.049708888576e-13,        -3.668295675549e-09,        -5.482091357852e-14,        -2.440552280327e-10,        -7.133094524514e-11,        -1.356937793587e-06,        -1.719840648757e-13,        +6.421428311263e-11,        -1.104091314408e-13,        -1.845482873528e-09,        -6.732886463890e-11,        -1.238449025312e-06,        -3.512463884783e-13,        -5.968896242187e-09,        -5.778374894978e-14,        -1.631402622194e-09,        -5.617994825921e-11,        -9.174754078961e-07,        -1.781706177578e-13,        +2.753675564379e-09,        -2.330616679210e-13,        -6.124703639912e-09,        -3.982088633077e-11,        -4.902713440407e-07
 4.00e+00,        -1.301752519150e-14,        +8.823286883875e-11,        +2.574510910809e-12,        -1.621617171870e-08,        -2.512003979602e-14,        +2.624254555856e-11,        -2.078411228651e-14,        +1.819414693273e-10,        +5.181243140556e-12,        -3.281596156758e-08,        -2.476495683906e-14,        +1.659948573388e-11,        -1.606124942248e-14,        +1.317593871747e-10,        +1.037768946821e-11,        -6.589413263173e-08,        -2.566076922402e-14,        +2.898251686037e-11,        -1.516780019300e-14,        +1.299698918214e-10,        +1.554085867245e-11,        -9.873071632524e-08,        -2.824716752484e-14,        +5.276389972085e-11,        -1.495549658378e-14,        +1.244808803544e-10,        +2.065944375177e-11,        -1.313458028271e-07,        -2.683474435089e-14,        +4.317171204823e-11,        -1.469968394678e-14,        +1.246599736517e-10,        +2.571874223174e-11,        -1.636422144671e-07,        -3.003114971974e-14,        +6.226777290966e-11,        -1.818579039400e-14,        +1.592699415307e-10,        +3.070861173415e-11,        -1.954820617208e-07,        -3.053605278348e-14,        +6.279847011323e-11,        -1.010397723650e-14,        +1.102746328061e-10,        +3.365439405853e-11,        -2.143398840613e-07,        -2.768938692091e-14,        +3.364588220342e-11,        -1.390628112016e-14,        +1.364383281990e-10,        +3.752458238384e-11,        -2.391201162500e-07,        -2.499414090176e-14,        +3.019032315601e-11,        -1.770858500048e-14,        +1.626020235695e-10,        +4.139477070915e-11,        -2.639003484388e-07,        -2.229889488261e-14,        +2.673476410860e-11,        -1.889680496281e-14,        +1.707781783709e-10,        +4.260420456081e-11,        -2.716441709978e-07,        -2.145663050166e-14,        +2.565490190648e-11,        +2.441458034040e-13,        -1.807635077890e-09,        +9.699846748520e-11,        -7.270553849293e-07,        +1.843250965069e-13,        -1.643452292879e-09,        -6.123765883380e-14,        +6.401186576308e-10,        +1.514091141947e-10,        -1.180924038325e-06,        -2.351204051815e-13,        +1.871109538263e-09,        -1.403598728978e-12,        +1.192522032694e-08,        +1.446520412429e-10,        -1.112079102683e-06,        -7.893453996898e-14,        +7.027141852924e-10,        -1.341038560769e-12,        +1.060520163758e-08,        +1.348510785816e-10,        -1.012370692924e-06,        -1.293847952909e-13,        +1.020966354376e-09,        -3.817316169544e-12,        +2.840077552793e-08,        +1.234957784012e-10,        -8.999782920865e-07,        +1.093703321663e-13,        -4.170810661840e-10,        +1.360267992670e-12,        -1.022021512412e-08,        +9.582282739594e-11,        -6.907357385655e-07,        +3.186918995170e-13,        -1.264248135204e-09,        +7.425445094522e-13,        -7.393238632180e-09,        +4.621214866980e-11,        -3.616573905985e-07,        +2.518953696092e-12,        -1.706121609763e-08
