        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.440003497787e+00,        +9.864541985291e-05,        +1.236754581926e+04,        +1.143964408911e-13,        +7.743602895275e-09
 2.00e+00,        +2.494440180899e+00,        +3.487358238989e-04,        +3.576403733617e+03,        +4.498323856601e-14,        +3.044992507858e-09
 3.00e+00,        +2.606498581225e+00,        +6.220471811543e-05,        +2.095097173442e+04,        +9.137548043450e-14,        +6.185512838051e-09
 4.00e+00,        +2.607351680231e+00,        +6.512257976109e-05,        +2.001879909096e+04,        +1.040145164778e-13,        +7.041092920606e-09
 5.00e+00,        +2.722285315722e+00,        +7.889393461586e-05,        +1.725281753357e+04,        +4.899338766932e-14,        +3.316613584982e-09
 6.00e+00,        +2.745415213063e+00,        +7.471472844217e-05,        +1.837265068964e+04,        +1.156432408279e-13,        +7.828525832420e-09
 7.00e+00,        +2.750450157457e+00,        +6.975404420307e-05,        +1.971534546682e+04,        +6.823451753368e-14,        +4.619174508788e-09
 8.00e+00,        +2.760120104527e+00,        +9.445270038874e-05,        +1.461112331772e+04,        +1.507875919097e-13,        +1.020767494589e-08
