        m,                   Q_ext[1],             κ_ext[1] (GHz)
 1.00e+00,        +3.382469177626e+02,        -7.220501242293e-03
 2.00e+00,        +1.563555816784e+05,        +1.639114152814e-05
 3.00e+00,        +4.433012630052e+03,        -5.851681628315e-04
 4.00e+00,        +4.851327102058e+01,        +5.416845676498e-02
 5.00e+00,        +2.395222676935e+06,        +1.120311313636e-06
 6.00e+00,        +1.846013826964e+04,        +1.497315893016e-04
