        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.30000000e+00,        +3.789263856321e-11,        +4.138115203859e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.601398713845e-15,        +1.214325232636e-04,        +7.619160151976e-14,        +1.841215088664e-03,        +2.825004452015e-11,        +7.455285667961e-01,        +3.220854425024e-11,        +7.783385107357e-01,        +3.552982474956e-12,        +9.376445161053e-02,        +3.013050720117e-12,        +7.281215170877e-02,        +1.267817694811e-12,        +3.345815289943e-02,        +1.408423672343e-12,        +3.403539058143e-02,        +1.172054849463e-12,        +3.093093787882e-02,        +1.370939889591e-12,        +3.312957281404e-02,        +3.594295386109e-12,        +9.485471380182e-02,        +3.038459218028e-12,        +7.342616308011e-02
 2.30020000e+00,        +3.793471467167e-11,        +4.141604213771e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.622240071125e-15,        +1.218472344166e-04,        +7.651474638469e-14,        +1.847466402760e-03,        +2.825656370009e-11,        +7.448735002926e-01,        +3.221081722780e-11,        +7.777376969220e-01,        +3.565964861529e-12,        +9.400268045753e-02,        +3.023177560422e-12,        +7.299532751995e-02,        +1.272597971076e-12,        +3.354705530515e-02,        +1.413915753445e-12,        +3.413932574107e-02,        +1.176315071730e-12,        +3.100893421530e-02,        +1.376208637538e-12,        +3.322887863021e-02,        +3.607515027583e-12,        +9.509798765607e-02,        +3.048717164736e-12,        +7.361198722463e-02
 2.30040000e+00,        +3.797709796591e-11,        +4.145123396123e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.643240924353e-15,        +1.222642374760e-04,        +7.684032892781e-14,        +1.853752508301e-03,        +2.826311649864e-11,        +7.442147507957e-01,        +3.221314074891e-11,        +7.771334570893e-01,        +3.579042835269e-12,        +9.424213610217e-02,        +3.033379086310e-12,        +7.317946406969e-02,        +1.277419406563e-12,        +3.363657243397e-02,        +1.419453703558e-12,        +3.424394325354e-02,        +1.180611714988e-12,        +3.108746529416e-02,        +1.381521273305e-12,        +3.332883345758e-02,        +3.620832696407e-12,        +9.534253248252e-02,        +3.059050984339e-12,        +7.379879178508e-02
 2.30060000e+00,        +3.801979128691e-11,        +4.148673029907e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.664402824889e-15,        +1.226835463059e-04,        +7.716837251049e-14,        +1.860073617617e-03,        +2.826970319771e-11,        +7.435522984430e-01,        +3.221551525144e-11,        +7.765257714744e-01,        +3.592217272090e-12,        +9.448282461577e-02,        +3.043655981302e-12,        +7.336456643753e-02,        +1.282282406313e-12,        +3.372670819353e-02,        +1.425037968511e-12,        +3.434924753620e-02,        +1.184945129346e-12,        +3.116653430326e-02,        +1.386878219640e-12,        +3.342944140553e-02,        +3.634249297166e-12,        +9.558835475293e-02,        +3.069461373681e-12,        +7.398658201196e-02
 2.30080000e+00,        +3.806279750990e-11,        +4.152253397495e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.685727343037e-15,        +1.231051748579e-04,        +7.749890077755e-14,        +1.866429944384e-03,        +2.827632408227e-11,        +7.428861232525e-01,        +3.221794117844e-11,        +7.759146201887e-01,        +3.605489058364e-12,        +9.472475210018e-02,        +3.054008937095e-12,        +7.355063973064e-02,        +1.287187380520e-12,        +3.381746652189e-02,        +1.430668999724e-12,        +3.445524303953e-02,        +1.189315669261e-12,        +3.124614445250e-02,        +1.392279904542e-12,        +3.353070661299e-02,        +3.647765745335e-12,        +9.583546097436e-02,        +3.079949037972e-12,        +7.417536318545e-02
 2.30100000e+00,        +3.810611954484e-11,        +4.155864784684e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.707216068320e-15,        +1.235291371713e-04,        +7.783193766133e-14,        +1.872821703636e-03,        +2.828297944050e-11,        +7.422162051222e-01,        +3.222041897818e-11,        +7.752999832172e-01,        +3.618859091077e-12,        +9.496792468776e-02,        +3.064438653677e-12,        +7.373768908388e-02,        +1.292134744612e-12,        +3.390885138779e-02,        +1.436347254290e-12,        +3.456193424733e-02,        +1.193723693600e-12,        +3.132629897397e-02,        +1.397726761342e-12,        +3.363263324864e-02,        +3.661382967437e-12,        +9.608385768927e-02,        +3.090514690917e-12,        +7.436514061543e-02
 2.30120000e+00,        +3.814976033697e-11,        +4.159507480750e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.728870609763e-15,        +1.239554473736e-04,        +7.816750738586e-14,        +1.879249111767e-03,        +2.828966956375e-11,        +7.415425238292e-01,        +3.222294910422e-11,        +7.746818404185e-01,        +3.632328277973e-12,        +9.521234854138e-02,        +3.074945839447e-12,        +7.392571965980e-02,        +1.297124919320e-12,        +3.400086679086e-02,        +1.442073195059e-12,        +3.466932567698e-02,        +1.198169565707e-12,        +3.140700112201e-02,        +1.403219228780e-12,        +3.373522551106e-02,        +3.675101901201e-12,        +9.633355147555e-02,        +3.101159054836e-12,        +7.455591964163e-02
 2.30140000e+00,        +3.819372286725e-11,        +4.163181778497e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.750692596176e-15,        +1.243841196808e-04,        +7.850563447109e-14,        +1.885712386535e-03,        +2.829639474662e-11,        +7.408650590300e-01,        +3.222553201548e-11,        +7.740601715239e-01,        +3.645897537712e-12,        +9.545802985438e-02,        +3.085531211338e-12,        +7.411473664866e-02,        +1.302158330770e-12,        +3.409351676180e-02,        +1.447847290723e-12,        +3.477742187962e-02,        +1.202653653469e-12,        +3.148825417332e-02,        +1.408757751084e-12,        +3.383848762887e-02,        +3.688923495724e-12,        +9.658454894658e-02,        +3.111882860783e-12,        +7.474770563360e-02
 2.30160000e+00,        +3.823801015293e-11,        +4.166887974306e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.772683676446e-15,        +1.248151683981e-04,        +7.884634373726e-14,        +1.892211747074e-03,        +2.830315528699e-11,        +7.401837902598e-01,        +3.222816817636e-11,        +7.734349561373e-01,        +3.659567800023e-12,        +9.570497485058e-02,        +3.096195494933e-12,        +7.430474526853e-02,        +1.307235410554e-12,        +3.418680536267e-02,        +1.453670015902e-12,        +3.488622744037e-02,        +1.207176329377e-12,        +3.157006142708e-02,        +1.414342778050e-12,        +3.394242386095e-02,        +3.702848711634e-12,        +9.683685675130e-02,        +3.122686848677e-12,        +7.494050399081e-02
 2.30180000e+00,        +3.828262524807e-11,        +4.170626368190e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.794845519831e-15,        +1.252486079197e-04,        +7.918966030923e-14,        +1.898747413895e-03,        +2.830995148608e-11,        +7.394986969321e-01,        +3.223085805677e-11,        +7.728061737344e-01,        +3.673340005867e-12,        +9.595318978426e-02,        +3.106939424595e-12,        +7.449575076520e-02,        +1.312356595819e-12,        +3.428073668707e-02,        +1.459541851234e-12,        +3.499574697859e-02,        +1.211737970598e-12,        +3.165242620500e-02,        +1.419974765125e-12,        +3.404703849654e-02,        +3.716878521260e-12,        +9.709048157423e-02,        +3.133571767432e-12,        +7.513432014269e-02
