        m,                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13],             E_elec[14] (J),                 p_elec[14],              E_mag[14] (J),                  p_mag[14],             E_elec[15] (J),                 p_elec[15],              E_mag[15] (J),                  p_mag[15],             E_elec[16] (J),                 p_elec[16],              E_mag[16] (J),                  p_mag[16],             E_elec[17] (J),                 p_elec[17],              E_mag[17] (J),                  p_mag[17]
 1.00e+00,        +2.935514708646e-10,        +2.935291228382e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.066778491633e-12,        +7.040600019975e-03,        +4.148557434781e-12,        +1.413337591401e-02,        +2.066778491633e-12,        +7.040600019975e-03,        +4.148557434781e-12,        +1.413337591401e-02,        +1.045201539042e-12,        +3.560539267488e-03,        +2.860046925390e-12,        +9.743656430871e-03,        +9.214901340543e-11,        +3.139109238119e-01,        +6.977470236873e-11,        +2.377096408495e-01,        +3.267762767008e-11,        +1.113182215502e-01,        +4.649071794723e-11,        +1.583853673452e-01,        +6.315486254319e-11,        +2.151406782504e-01,        +5.811616971122e-11,        +1.979911538224e-01,        +7.253002567301e-11,        +2.470777116510e-01,        +6.176544752080e-11,        +2.104235754312e-01,        +2.939958847990e-11,        +1.001513921675e-01,        +4.673749939955e-11,        +1.592261065874e-01,        +5.283730622763e-13,        +1.799933281616e-03,        +3.635981530473e-12,        +1.238712361934e-02
 2.00e+00,        +2.935514708646e-10,        +2.935294431281e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.077594490184e-12,        +7.077445342261e-03,        +4.160960596254e-12,        +1.417561574713e-02,        +2.077594490184e-12,        +7.077445342261e-03,        +4.160960596254e-12,        +1.417561574713e-02,        +1.050477102613e-12,        +3.578510778771e-03,        +2.869808023061e-12,        +9.776900035913e-03,        +2.462184680778e-11,        +8.387573986690e-02,        +4.426153869394e-11,        +1.507907970739e-01,        +8.198252597566e-11,        +2.792781985872e-01,        +6.534538564998e-11,        +2.226195265238e-01,        +5.236235801718e-11,        +1.783753897160e-01,        +5.455147524621e-11,        +1.858466893980e-01,        +4.312696503345e-11,        +1.469144913716e-01,        +5.113173155522e-11,        +1.741962612347e-01,        +8.779870299770e-11,        +2.990913407421e-01,        +6.755793474201e-11,        +2.301572681161e-01,        +5.310004399805e-13,        +1.808883595155e-03,        +3.650608621449e-12,        +1.243694187045e-02
 3.00e+00,        +2.935514708646e-10,        +2.935442729778e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.325690224731e-13,        +7.922597757325e-04,        +9.587664770168e-12,        +3.266173334914e-02,        +2.325690224731e-13,        +7.922597757325e-04,        +9.587664770168e-12,        +3.266173334914e-02,        +2.554529784802e-13,        +8.702152904493e-04,        +4.362096945363e-12,        +1.486009895922e-02,        +5.844902222805e-11,        +1.991099620653e-01,        +5.487806736401e-11,        +1.869498825759e-01,        +5.902847833739e-11,        +2.010839126901e-01,        +5.604141547671e-11,        +1.909129921297e-01,        +6.081770420663e-11,        +2.071790137093e-01,        +5.778770055593e-11,        +1.968619587421e-01,        +5.615357289041e-11,        +1.912903816323e-01,        +5.312283004725e-11,        +1.809704189026e-01,        +5.856152855500e-11,        +1.994932213507e-01,        +5.554770787682e-11,        +1.892311075033e-01,        +5.314264612902e-14,        +1.810334861294e-04,        +2.216789941517e-12,        +7.551807838148e-03
 4.00e+00,        +2.935514708646e-10,        +2.935369365897e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.323458059882e-15,        +7.914993759150e-06,        +3.274058993233e-15,        +1.115382285879e-05,        +2.323458059882e-15,        +7.914993759150e-06,        +3.274058993233e-15,        +1.115382285879e-05,        +3.599591730696e-15,        +1.226221663988e-05,        +2.271194328014e-15,        +7.737337434942e-06,        +5.631239526834e-11,        +1.918314192141e-01,        +6.403283701778e-11,        +2.181423495173e-01,        +6.178295799983e-11,        +2.104672063740e-01,        +5.566515727157e-11,        +1.896359549101e-01,        +6.278186891096e-11,        +2.138700539502e-01,        +5.250709978610e-11,        +1.788773174379e-01,        +5.932481433915e-11,        +2.020933983551e-01,        +5.835818034642e-11,        +1.988103474282e-01,        +5.334289151285e-11,        +1.817156335676e-01,        +6.296673310920e-11,        +2.145104253003e-01,        +6.197836304752e-16,        +2.111328649282e-06,        +1.383805331342e-15,        +4.714246007397e-06
 5.00e+00,        +2.935514708646e-10,        +2.935351394998e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.013374530996e-15,        +2.048490683179e-05,        +1.891109401198e-14,        +6.442531563413e-05,        +6.013374530996e-15,        +2.048490683179e-05,        +1.891109401198e-14,        +6.442531563413e-05,        +5.612756331472e-15,        +1.912017785141e-05,        +9.513373937045e-15,        +3.240965954964e-05,        +6.380716780980e-11,        +2.173627937270e-01,        +5.790520192360e-11,        +1.972683816400e-01,        +5.503941527370e-11,        +1.874949395130e-01,        +6.001176472961e-11,        +2.044449084763e-01,        +5.201392168730e-11,        +1.771884212813e-01,        +6.310887611773e-11,        +2.149959838719e-01,        +5.933853286600e-11,        +2.021401313073e-01,        +5.993480037537e-11,        +2.041827103818e-01,        +6.333927983844e-11,        +2.157689063928e-01,        +5.254073455041e-11,        +1.789929977036e-01,        +1.527258449532e-15,        +5.202693909297e-06,        +5.337335133600e-15,        +1.818295125652e-05
 6.00e+00,        +2.935514708646e-10,        +2.935356297267e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.599368364511e-15,        +1.907457097054e-05,        +2.166971531315e-13,        +7.382311760015e-04,        +5.599368364511e-15,        +1.907457097054e-05,        +2.166971531315e-13,        +7.382311760015e-04,        +1.144942568160e-14,        +3.900312830277e-05,        +2.802800249724e-13,        +9.548415816962e-04,        +7.257223663834e-11,        +2.472215057366e-01,        +5.931050347052e-11,        +2.020555512315e-01,        +6.116457087848e-11,        +2.083606350135e-01,        +5.835778646141e-11,        +1.988098906962e-01,        +4.655500763578e-11,        +1.585923160210e-01,        +5.794599959108e-11,        +1.974070392921e-01,        +4.857987468119e-11,        +1.654901422845e-01,        +5.824518097614e-11,        +1.984262729209e-01,        +6.465973822461e-11,        +2.202671239704e-01,        +5.907901140244e-11,        +2.012669176054e-01,        +2.994012121064e-15,        +1.019927480604e-05,        +1.001706469850e-13,        +3.412554962348e-04
 7.00e+00,        +2.935514708646e-10,        +2.935356658743e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.801653447638e-15,        +1.635710914170e-05,        +2.156724470388e-13,        +7.347401767903e-04,        +4.801653447638e-15,        +1.635710914170e-05,        +2.156724470388e-13,        +7.347401767903e-04,        +1.095471328378e-14,        +3.731786201416e-05,        +2.799603265870e-13,        +9.537523345012e-04,        +4.500182976906e-11,        +1.533013261236e-01,        +5.806890616827e-11,        +1.978257258630e-01,        +5.609995018771e-11,        +1.911077128058e-01,        +5.864371312831e-11,        +1.997839443246e-01,        +7.079648401617e-11,        +2.411723021100e-01,        +5.917697985232e-11,        +2.016006459591e-01,        +6.865231744259e-11,        +2.338680751297e-01,        +5.873030163915e-11,        +2.000789289581e-01,        +5.298265098432e-11,        +1.804884534500e-01,        +5.831991107893e-11,        +1.986808345937e-01,        +2.482097970351e-15,        +8.455409755029e-06,        +1.002212337315e-13,        +3.414277901560e-04
 8.00e+00,        +2.935514708646e-10,        +2.935366408738e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.836125898353e-12,        +9.661426290933e-03,        +2.729458376277e-12,        +9.298526985089e-03,        +2.836125898353e-12,        +9.661426290933e-03,        +2.729458376277e-12,        +9.298526985089e-03,        +1.777751185112e-12,        +6.056011846495e-03,        +1.507199428261e-12,        +5.134621094575e-03,        +3.746060335312e-11,        +1.276117038106e-01,        +4.440317560131e-11,        +1.512696182294e-01,        +6.848266736634e-11,        +2.332901523697e-01,        +6.495010549107e-11,        +2.212674550534e-01,        +5.954141803379e-11,        +2.028312713216e-01,        +5.902593207397e-11,        +2.010853973741e-01,        +4.295984451778e-11,        +1.463451857055e-01,        +4.804007224941e-11,        +1.636595421492e-01,        +7.866399525043e-11,        +2.679734324572e-01,        +7.165405713867e-11,        +2.441060064099e-01,        +1.829065259635e-12,        +6.230816198086e-03,        +1.226640514801e-12,        +4.178832704326e-03
