        m,                   Q_ext[1],             κ_ext[1] (GHz)
 1.00e+00,        +1.311996789438e+03,        +1.818962521133e-03
 2.00e+00,        +3.968736788769e+04,        -6.014998002089e-05
 3.00e+00,        +1.337989682304e+03,        -1.833215971925e-03
 4.00e+00,        +1.940210631036e+03,        -1.339435773555e-03
 5.00e+00,        +2.241628943809e+02,        -1.168544678259e-02
 6.00e+00,        +2.239415588306e+08,        -1.223457165195e-08
 7.00e+00,        +6.813283082166e+09,        +4.021997792186e-10
 8.00e+00,        +1.580836771662e+08,        +1.739572544081e-08
