        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.440789701639e+00,        +8.817826516998e-05,        +1.384008688835e+04,        +6.457351786536e-14,        +4.123545573505e-09
 2.00e+00,        +2.499939957980e+00,        +3.641210556059e-04,        +3.432841833793e+03,        +4.890010991412e-14,        +3.122703158479e-09
 3.00e+00,        +2.606327164618e+00,        +6.209686308275e-05,        +2.098598090120e+04,        +1.155453426265e-13,        +7.378731458874e-09
 4.00e+00,        +2.607070497133e+00,        +6.542812877929e-05,        +1.992316261060e+04,        +1.021591239792e-13,        +6.523887754375e-09
 5.00e+00,        +2.723609160092e+00,        +7.808703422573e-05,        +1.743957360026e+04,        +1.145239087204e-13,        +7.313665272646e-09
 6.00e+00,        +2.745658768698e+00,        +7.399204031889e-05,        +1.855374414506e+04,        +9.550968883524e-14,        +6.099415387625e-09
 7.00e+00,        +2.750269885063e+00,        +6.950873530609e-05,        +1.978362772557e+04,        +1.052079023599e-13,        +6.718766283137e-09
 8.00e+00,        +2.760678544074e+00,        +9.539496278968e-05,        +1.446972913973e+04,        +9.189376012363e-14,        +5.868513135929e-09
