        f (GHz),         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²)
 2.43512500e+00,        -1.695572815610e-10,        -1.731057696150e-10,        +1.772724061000e-10,        +1.866475952983e-10,        -1.218690154377e-06,        -1.267072942596e-06,        -5.913404283193e-10,        -6.116207088126e-10,        +1.706355812711e-10,        +1.797031890462e-10,        -1.210865606965e-06,        -1.258945269865e-06,        -1.134826414252e-09,        -1.176781499053e-09,        +1.534336960934e-10,        +1.616730555861e-10,        -1.180781347917e-06,        -1.227681807092e-06,        +7.681661711168e-10,        +7.919493017198e-10,        +1.264945253524e-09,        +1.315690205547e-09,        -3.451252451352e-07,        -3.591124957631e-07
 2.43513000e+00,        -1.700908357615e-10,        -1.736428805792e-10,        +1.773068672156e-10,        +1.866735272118e-10,        -1.220417591482e-06,        -1.268776836201e-06,        -5.924708100995e-10,        -6.127464388903e-10,        +1.706625858889e-10,        +1.797218383921e-10,        -1.212581279549e-06,        -1.260637533269e-06,        -1.136714376553e-09,        -1.178653946147e-09,        +1.534492913444e-10,        +1.616809417447e-10,        -1.182452976758e-06,        -1.229330572222e-06,        +7.698917083662e-10,        +7.936760441528e-10,        +1.266687417779e-09,        +1.317406822061e-09,        -3.455876419413e-07,        -3.595675506513e-07
 2.43513500e+00,        -1.706259172743e-10,        -1.741814534018e-10,        +1.773414057266e-10,        +1.866995097768e-10,        -1.222149887554e-06,        -1.270485286748e-06,        -5.936043979006e-10,        -6.138752049800e-10,        +1.706896471466e-10,        +1.797405191383e-10,        -1.214301777995e-06,        -1.262334322502e-06,        -1.138607675260e-09,        -1.180531425843e-09,        +1.534649119292e-10,        +1.616888312292e-10,        -1.184129307542e-06,        -1.230983746825e-06,        +7.716221258872e-10,        +7.954074274379e-10,        +1.268434472454e-09,        +1.319128019612e-09,        -3.460513384725e-07,        -3.600238218083e-07
 2.43514000e+00,        -1.711625325539e-10,        -1.747214939451e-10,        +1.773760219578e-10,        +1.867255431946e-10,        -1.223887063098e-06,        -1.272198312517e-06,        -5.947412052450e-10,        -6.150070192633e-10,        +1.707167652859e-10,        +1.797592314049e-10,        -1.216027122667e-06,        -1.264035655717e-06,        -1.140506332920e-09,        -1.182413958305e-09,        +1.534805579496e-10,        +1.616967240610e-10,        -1.185810360110e-06,        -1.232641348590e-06,        +7.733574442781e-10,        +7.971434701994e-10,        +1.270186438184e-09,        +1.320853816573e-09,        -3.465163402132e-07,        -3.604813141126e-07
 2.43514500e+00,        -1.717006880830e-10,        -1.752630081071e-10,        +1.774107162354e-10,        +1.867516276675e-10,        -1.225629138735e-06,        -1.273915931886e-06,        -5.958812457455e-10,        -6.161418939884e-10,        +1.707439405425e-10,        +1.797779753160e-10,        -1.217757334044e-06,        -1.265741551167e-06,        -1.142410372165e-09,        -1.184301563858e-09,        +1.534962295097e-10,        +1.617046202452e-10,        -1.187496154417e-06,        -1.234303395299e-06,        +7.750976842495e-10,        +7.988841911646e-10,        +1.271943335719e-09,        +1.322584231418e-09,        -3.469826526787e-07,        -3.609400324692e-07
 2.43515000e+00,        -1.722403903811e-10,        -1.758060018168e-10,        +1.774454888876e-10,        +1.867777633985e-10,        -1.227376135200e-06,        -1.275638163332e-06,        -5.970245330852e-10,        -6.172798414638e-10,        +1.707711731575e-10,        +1.797967510014e-10,        -1.219492432722e-06,        -1.267452027203e-06,        -1.144319815765e-09,        -1.186194262920e-09,        +1.535119267215e-10,        +1.617125197884e-10,        -1.189186710528e-06,        -1.235969904831e-06,        +7.768428666498e-10,        +8.006296091498e-10,        +1.273705185930e-09,        +1.324319282719e-09,        -3.474502814154e-07,        -3.613999818091e-07
 2.43515500e+00,        -1.727816460081e-10,        -1.763504810409e-10,        +1.774803402444e-10,        +1.868039505925e-10,        -1.229128073346e-06,        -1.277365025429e-06,        -5.981710810254e-10,        -6.184208740716e-10,        +1.707984633723e-10,        +1.798155585827e-10,        -1.221232439411e-06,        -1.269167102273e-06,        -1.146234686632e-09,        -1.188092075956e-09,        +1.535276496867e-10,        +1.617204227172e-10,        -1.190882048622e-06,        -1.237640895160e-06,        +7.785930124244e-10,        +8.023797430951e-10,        +1.275472009801e-09,        +1.326058989147e-09,        -3.479192320008e-07,        -3.618611670896e-07
 2.43516000e+00,        -1.733244615587e-10,        -1.768964517640e-10,        +1.775152706375e-10,        +1.868301894544e-10,        -1.230884974145e-06,        -1.279096536853e-06,        -5.993209034099e-10,        -6.195650042532e-10,        +1.708258114266e-10,        +1.798343981909e-10,        -1.222977374940e-06,        -1.270886794925e-06,        -1.148155007815e-09,        -1.189995023647e-09,        +1.535433985142e-10,        +1.617283290275e-10,        -1.192582188993e-06,        -1.239316384357e-06,        +7.803481426488e-10,        +8.041346120161e-10,        +1.277243828437e-09,        +1.327803369474e-09,        -3.483895100444e-07,        -3.623235932951e-07
 2.43516500e+00,        -1.738688436601e-10,        -1.774439200278e-10,        +1.775502804006e-10,        +1.868564801915e-10,        -1.232646858685e-06,        -1.280832716379e-06,        -6.004740141521e-10,        -6.207122445230e-10,        +1.708532175680e-10,        +1.798532699505e-10,        -1.224727260254e-06,        -1.272611123805e-06,        -1.150080802462e-09,        -1.191903126716e-09,        +1.535591733111e-10,        +1.617362387370e-10,        -1.194287152048e-06,        -1.240996390589e-06,        +7.821082785090e-10,        +8.058942350452e-10,        +1.279020663064e-09,        +1.329552442573e-09,        -3.488611211868e-07,        -3.627872654363e-07
 2.43517000e+00,        -1.744147989900e-10,        -1.779928918744e-10,        +1.775853698694e-10,        +1.868828230108e-10,        -1.234413748177e-06,        -1.282573582883e-06,        -6.016304272534e-10,        -6.218626074593e-10,        +1.708806820372e-10,        +1.798721739881e-10,        -1.226482116419e-06,        -1.274340107662e-06,        -1.152012093871e-09,        -1.193816405997e-09,        +1.535749741863e-10,        +1.617441518569e-10,        -1.195996958313e-06,        -1.242680932123e-06,        +7.838734413194e-10,        +8.076586314153e-10,        +1.280802535024e-09,        +1.331306227418e-09,        -3.493340711011e-07,        -3.632521885511e-07
