        f (GHz),           Re{E_x[1]} (V/m),           Im{E_x[1]} (V/m),           Re{E_y[1]} (V/m),           Im{E_y[1]} (V/m),           Re{E_z[1]} (V/m),           Im{E_z[1]} (V/m),           Re{E_x[2]} (V/m),           Im{E_x[2]} (V/m),           Re{E_y[2]} (V/m),           Im{E_y[2]} (V/m),           Re{E_z[2]} (V/m),           Im{E_z[2]} (V/m),           Re{E_x[3]} (V/m),           Im{E_x[3]} (V/m),           Re{E_y[3]} (V/m),           Im{E_y[3]} (V/m),           Re{E_z[3]} (V/m),           Im{E_z[3]} (V/m),           Re{E_x[4]} (V/m),           Im{E_x[4]} (V/m),           Re{E_y[4]} (V/m),           Im{E_y[4]} (V/m),           Re{E_z[4]} (V/m),           Im{E_z[4]} (V/m)
 2.43515000e+00,        -1.195178280487e+00,        +1.133630683232e+00,        -1.799801666731e+01,        +1.733772593644e+01,        -1.516974250588e-02,        +1.456340866176e-02,        -1.305811784919e+00,        +1.238304643621e+00,        -3.981028378380e+01,        +3.832543009746e+01,        -2.255822933025e-02,        +2.159706023296e-02,        -1.488834430746e+00,        +1.411828499065e+00,        -7.989460505943e+01,        +7.689438007714e+01,        -4.294215639822e-02,        +4.106391836196e-02,        +1.338743843573e+00,        -1.274747372837e+00,        -2.212111505918e+02,        +2.128808015247e+02,        -4.661558689426e-01,        +4.485335091146e-01
 2.43515500e+00,        -1.195205101865e+00,        +1.133716638888e+00,        -1.802444108031e+01,        +1.736445750205e+01,        -1.518662745440e-02,        +1.458069015127e-02,        -1.305825630663e+00,        +1.238383570881e+00,        -3.986634320942e+01,        +3.838222233791e+01,        -2.257768963632e-02,        +2.161722774247e-02,        -1.488864729063e+00,        +1.411932929896e+00,        -8.000511502100e+01,        +7.700640536317e+01,        -4.297484059862e-02,        +4.109803115204e-02,        +1.339041642422e+00,        -1.275099734221e+00,        -2.215145732336e+02,        +2.131884807430e+02,        -4.667881898703e-01,        +4.491749018767e-01
 2.43516000e+00,        -1.195231931499e+00,        +1.133802765547e+00,        -1.805093672872e+01,        +1.739126489138e+01,        -1.520355775401e-02,        +1.459802046386e-02,        -1.305839454559e+00,        +1.238462652727e+00,        -3.992255365917e+01,        +3.843917555535e+01,        -2.259720178728e-02,        +2.163745177518e-02,        -1.488895065407e+00,        +1.412037600900e+00,        -8.011592260854e+01,        +7.711874808578e+01,        -4.300761144903e-02,        +4.113223909940e-02,        +1.339339622034e+00,        -1.275452484495e+00,        -2.218188129524e+02,        +2.134970316908e+02,        -4.674222104762e-01,        +4.498181088528e-01
 2.43516500e+00,        -1.195258769412e+00,        +1.133889063924e+00,        -1.807750390021e+01,        +1.741814842666e+01,        -1.522053358785e-02,        +1.461539980701e-02,        -1.305853256506e+00,        +1.238541889804e+00,        -3.997891574294e+01,        +3.849629043387e+01,        -2.261676599244e-02,        +2.165773257124e-02,        -1.488925439917e+00,        +1.412142513084e+00,        -8.022702902395e+01,        +7.723140959396e+01,        -4.304046929916e-02,        +4.116654260823e-02,        +1.339637783074e+00,        -1.275805625243e+00,        -2.221238730478e+02,        +2.138064580725e+02,        -4.680579376239e-01,        +4.504631377525e-01
 2.43517000e+00,        -1.195285615624e+00,        +1.133975534739e+00,        -1.810414288402e+01,        +1.744510843196e+01,        -1.523755514008e-02,        +1.463282838940e-02,        -1.305867036403e+00,        +1.238621282758e+00,        -4.003543007390e+01,        +3.855356766149e+01,        -2.263638246224e-02,        +2.167807037215e-02,        -1.488955852731e+00,        +1.412247667459e+00,        -8.033843547564e+01,        +7.734439124438e+01,        -4.307341450063e-02,        +4.120094208502e-02,        +1.339936126210e+00,        -1.276159158057e+00,        -2.224297568373e+02,        +2.141167636140e+02,        -4.686953782144e-01,        +4.511099963296e-01
 2.43517500e+00,        -1.195312470159e+00,        +1.134062178714e+00,        -1.813085397095e+01,        +1.747214523320e+01,        -1.525462259583e-02,        +1.465030642090e-02,        -1.305880794147e+00,        +1.238700832241e+00,        -4.009209726857e+01,        +3.861100793011e+01,        -2.265605140825e-02,        +2.169846542081e-02,        -1.488986303991e+00,        +1.412353065043e+00,        -8.045014317853e+01,        +7.745769440145e+01,        -4.310644740697e-02,        +4.123543793857e-02,        +1.340234652114e+00,        -1.276513084537e+00,        -2.227364676563e+02,        +2.144279520619e+02,        -4.693345391859e-01,        +4.517586923817e-01
 2.43518000e+00,        -1.195339333039e+00,        +1.134148996578e+00,        -1.815763745335e+01,        +1.749925915813e+01,        -1.527173614123e-02,        +1.466783411255e-02,        -1.305894529636e+00,        +1.238780538908e+00,        -4.014891794673e+01,        +3.866861193555e+01,        -2.267577304318e-02,        +2.171891796148e-02,        -1.489016793837e+00,        +1.412458706859e+00,        -8.056215335407e+01,        +7.757132043724e+01,        -4.313956837357e-02,        +4.127003057998e-02,        +1.340533361460e+00,        -1.276867406295e+00,        -2.230440088579e+02,        +2.147400271842e+02,        -4.699754275139e-01,        +4.524092337506e-01
 2.43518500e+00,        -1.195366204285e+00,        +1.134235989061e+00,        -1.818449362517e+01,        +1.752645053638e+01,        -1.528889596342e-02,        +1.468541167661e-02,        -1.305908242765e+00,        +1.238860403417e+00,        -4.020589273158e+01,        +3.872638037760e+01,        -2.269554758090e-02,        +2.173942823981e-02,        -1.489047322409e+00,        +1.412564593934e+00,        -8.067446723035e+01,        +7.768527073171e+01,        -4.317277775777e-02,        +4.130472042272e-02,        +1.340832254927e+00,        -1.277222124950e+00,        -2.233523838136e+02,        +2.150529927705e+02,        -4.706180502116e-01,        +4.530616283230e-01
 2.43519000e+00,        -1.195393083921e+00,        +1.134323156898e+00,        -1.821142278195e+01,        +1.755371969945e+01,        -1.530610225057e-02,        +1.470303932653e-02,        -1.305921933430e+00,        +1.238940426429e+00,        -4.026302224964e+01,        +3.878431396007e+01,        -2.271537523645e-02,        +2.175999650286e-02,        -1.489077889850e+00,        +1.412670727303e+00,        -8.078708604209e+01,        +7.779954667267e+01,        -4.320607591885e-02,        +4.133950788260e-02,        +1.341131333197e+00,        -1.277577242130e+00,        -2.236615959133e+02,        +2.153668526320e+02,        -4.712624143303e-01,        +4.537158840304e-01
 2.43519500e+00,        -1.195419971967e+00,        +1.134410500829e+00,        -1.823842522082e+01,        +1.758106698074e+01,        -1.532335519184e-02,        +1.472071727699e-02,        -1.305935601526e+00,        +1.239020608611e+00,        -4.032030713085e+01,        +3.884241339073e+01,        -2.273525622599e-02,        +2.178062299907e-02,        -1.489108496302e+00,        +1.412777108007e+00,        -8.090001103070e+01,        +7.791414965583e+01,        -4.323946321802e-02,        +4.137439337778e-02,        +1.341430596956e+00,        -1.277932759472e+00,        -2.239716485648e+02,        +2.156816106015e+02,        -4.719085269594e-01,        +4.543720088495e-01
 2.43520000e+00,        -1.195446868448e+00,        +1.134498021599e+00,        -1.826550124053e+01,        +1.760849271556e+01,        -1.534065497743e-02,        +1.473844574391e-02,        -1.305949246947e+00,        +1.239100950632e+00,        -4.037774800857e+01,        +3.890067938144e+01,        -2.275519076688e-02,        +2.180130797833e-02,        -1.489139141908e+00,        +1.412883737090e+00,        -8.101324344433e+01,        +7.802908108490e+01,        -4.327294001845e-02,        +4.140937732886e-02,        +1.341730046892e+00,        -1.278288678623e+00,        -2.242825451949e+02,        +2.159972705337e+02,        -4.725563952269e-01,        +4.550300108028e-01
