        m,           Re{E_x[1]} (V/m),           Im{E_x[1]} (V/m),           Re{E_y[1]} (V/m),           Im{E_y[1]} (V/m),           Re{E_z[1]} (V/m),           Im{E_z[1]} (V/m),           Re{E_x[2]} (V/m),           Im{E_x[2]} (V/m),           Re{E_y[2]} (V/m),           Im{E_y[2]} (V/m),           Re{E_z[2]} (V/m),           Im{E_z[2]} (V/m),           Re{E_x[3]} (V/m),           Im{E_x[3]} (V/m),           Re{E_y[3]} (V/m),           Im{E_y[3]} (V/m),           Re{E_z[3]} (V/m),           Im{E_z[3]} (V/m),           Re{E_x[4]} (V/m),           Im{E_x[4]} (V/m),           Re{E_y[4]} (V/m),           Im{E_y[4]} (V/m),           Re{E_z[4]} (V/m),           Im{E_z[4]} (V/m),           Re{E_x[5]} (V/m),           Im{E_x[5]} (V/m),           Re{E_y[5]} (V/m),           Im{E_y[5]} (V/m),           Re{E_z[5]} (V/m),           Im{E_z[5]} (V/m),           Re{E_x[6]} (V/m),           Im{E_x[6]} (V/m),           Re{E_y[6]} (V/m),           Im{E_y[6]} (V/m),           Re{E_z[6]} (V/m),           Im{E_z[6]} (V/m),           Re{E_x[7]} (V/m),           Im{E_x[7]} (V/m),           Re{E_y[7]} (V/m),           Im{E_y[7]} (V/m),           Re{E_z[7]} (V/m),           Im{E_z[7]} (V/m)
 1.00e+00,        +2.751347256954e-02,        -1.119524622127e-02,        +4.705526841308e-01,        -3.954447541537e-01,        -4.385198651687e-02,        -2.543201799775e-02,        +1.360320424159e-01,        -2.366004286616e-02,        +4.222260351893e-01,        -1.586834760962e-01,        -3.082119687402e-02,        -5.668816325512e-02,        +2.290902015111e-01,        +1.140000392851e-01,        +5.469723062972e-01,        +4.117514106276e-01,        +1.367362315637e-02,        -1.134884055365e-01,        +2.255953850235e-01,        +3.944551250272e-01,        +3.090032077969e-01,        +1.391534971081e+00,        +1.960994576224e-01,        -1.705078202934e-01,        -6.220818856828e-02,        +8.306999182525e-01,        -7.780616651557e-01,        +2.521795141091e+00,        +5.417430969009e-01,        -1.091508571396e-01,        +1.245733531113e+02,        +1.832632358836e+00,        +9.080758821129e+01,        -3.121959143027e+00,        -4.611384237272e-01,        +1.875774379260e-01,        +3.614074106277e+00,        +3.169305451712e-01,        +9.641384348109e+01,        -1.070067091182e+00,        +2.625807933074e+00,        +1.418926123460e+00
 2.00e+00,        -6.021747511838e-03,        +1.448595663059e-02,        +2.591886394101e+00,        +6.184415656504e-01,        +4.949221769853e-03,        -1.121563330699e-02,        +4.811073328622e-03,        -7.707530114485e-03,        +3.477558088066e+00,        +2.186519697350e+00,        -2.543966142131e-02,        +2.777044053042e-02,        +5.982065470195e-02,        +1.504886518309e-02,        +2.513473227300e+00,        +6.984831042413e+00,        +7.726574813680e-03,        +1.239037111998e-03,        -9.691386236261e-02,        -7.623115697115e-02,        -4.423367302417e+00,        +1.385267953292e+01,        +3.550288886132e-02,        +1.371751232408e-03,        +2.323711953381e-01,        +1.935903712429e-01,        -2.045953577953e+01,        +1.797362831776e+01,        +2.377385595384e-01,        +2.318287599754e-01,        -4.661476859972e-01,        -8.445941952112e-03,        -9.480334597445e+01,        +7.948866260456e+00,        +9.772212660365e-02,        +3.621174431507e-02,        -6.259629935123e-01,        -5.536170478058e-02,        -3.162385345769e+02,        -1.311452594104e+01,        +3.408369251151e-01,        +1.468371135064e-02
 3.00e+00,        -1.022133757084e-03,        -1.485003998704e-04,        -1.239913830629e-02,        -8.102338294311e-05,        -7.492492426005e-04,        +1.701329024053e-04,        -3.440031120466e-03,        -4.219932991670e-04,        -1.489312074062e-02,        -5.874113800551e-03,        -1.291273522409e-03,        -7.506321274812e-04,        -6.421311382457e-03,        -3.869335068682e-03,        -1.779628450881e-02,        -2.971622426393e-02,        -1.575917462328e-03,        -2.380106246856e-03,        -5.531094142019e-03,        -1.368885036668e-02,        +6.686279715776e-03,        -7.991941187796e-02,        +6.227188123690e-04,        -5.539030300174e-03,        +1.656585830932e-04,        -2.658922897192e-02,        +8.776427314027e-02,        -1.333823250917e-01,        +3.776282434156e-03,        -8.016921316831e-03,        -6.571692617787e+00,        -2.447659839292e-02,        -2.005929940039e+01,        -1.459545337023e-01,        -6.175691809210e-02,        -5.432683408077e-03,        -5.301053576250e+01,        -3.133475456495e-01,        -1.572294385286e+02,        -9.470710831831e-01,        -4.353273557858e-02,        +1.372368909410e-05
 4.00e+00,        +2.132453050154e-03,        -2.033446431229e-04,        -5.592498882536e-03,        +1.528265177079e-04,        +9.049249358028e-04,        +4.936731322014e-04,        +1.290227566084e-02,        +1.903689098462e-03,        -5.680469777705e-03,        -2.551966091276e-03,        +1.453061775929e-03,        +9.011538729970e-04,        +2.331269827630e-02,        +1.631291561008e-02,        -6.014697249004e-03,        -1.089357161952e-02,        +1.157935009600e-03,        +2.399136201444e-03,        +2.592784551150e-02,        +4.900204268526e-02,        +2.324261190994e-03,        -2.709823814025e-02,        -1.484501566965e-03,        +5.599283787837e-03,        -1.086327371781e-02,        +1.008086499595e-01,        +3.433154244107e-02,        -4.494516838671e-02,        -1.006700144015e-02,        +8.378990663416e-03,        +2.450115637039e+01,        -2.325140231471e-02,        -4.873502166161e+00,        -1.748645116707e-02,        -1.664534860557e-02,        +4.458486898756e-03,        +1.915492485078e+02,        +8.407407381477e-02,        -3.856183004367e+01,        -8.562637495401e-03,        +2.334485302859e-01,        +2.527352059878e-04
