        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.445036678365e+00,        +5.066302817780e-03,        +2.413043609101e+02,        +1.058239894605e-12,        +7.641781338727e-09
 2.00e+00,        +2.481521665176e+00,        +7.591164352393e-03,        +1.634487913137e+02,        +1.985079545375e-13,        +1.434651104034e-09
 3.00e+00,        +2.622857933099e+00,        +5.449603979045e-05,        +2.406466546698e+04,        +4.267026420536e-14,        +3.093773653254e-10
 4.00e+00,        +2.622974328452e+00,        +5.452988850766e-05,        +2.405079490168e+04,        +2.035046714703e-13,        +1.475498397451e-09
