        m,               Re{I[1]} (A),               Im{I[1]} (A)
 1.00e+00,        +1.331965905766e-03,        +1.423444722448e-03
 2.00e+00,        -5.304593352757e-06,        -4.216665408822e-06
 3.00e+00,        +9.862271873555e-05,        +1.706222783642e-04
 4.00e+00,        +3.373052068550e-03,        +4.014702885761e-03
 5.00e+00,        -4.935144264198e-05,        -4.138831268223e-05
 6.00e+00,        -1.188038746546e-05,        -9.961815252622e-06
 7.00e+00,        +3.159822204628e-06,        +2.475114790417e-06
 8.00e+00,        +7.372260779164e-08,        +4.476870572565e-08
