        m,               Re{V[1]} (V),               Im{V[1]} (V)
 1.00e+00,        +6.659829528828e-02,        +7.117223612239e-02
 2.00e+00,        -2.652296676379e-04,        -2.108332704411e-04
 3.00e+00,        +4.931135936778e-03,        +8.531113918212e-03
 4.00e+00,        +1.686526034275e-01,        +2.007351442881e-01
 5.00e+00,        -2.467572132099e-03,        -2.069415634111e-03
 6.00e+00,        -5.940193732729e-04,        -4.980907626311e-04
 7.00e+00,        +1.579911102314e-04,        +1.237557395208e-04
 8.00e+00,        +3.686130389582e-06,        +2.238435286283e-06
