        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.30000000e+00,        +6.452976903263e-11,        +3.325142837330e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.076222783098e-17,        +1.096582691861e-06,        +5.239710918694e-16,        +1.575785214358e-05,        +6.364411199867e-11,        +9.862752176672e-01,        +3.241600551853e-11,        +9.748755799181e-01,        +2.374217852149e-13,        +3.679259801702e-03,        +2.201491623746e-13,        +6.620743022018e-03,        +2.042988417219e-13,        +3.165962698837e-03,        +1.914929921078e-13,        +5.758940336577e-03,        +2.041931841567e-13,        +3.164325352745e-03,        +1.913736427720e-13,        +5.755351037059e-03,        +2.373588404249e-13,        +3.678284363684e-03,        +2.200404522453e-13,        +6.617473684888e-03
 2.30020000e+00,        +6.454198536278e-11,        +3.326495531770e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.078855380356e-17,        +1.096783022798e-06,        +5.254831960803e-16,        +1.579690070411e-05,        +6.365585969749e-11,        +9.862705545808e-01,        +3.242899591575e-11,        +9.748696670725e-01,        +2.375380971019e-13,        +3.680365513498e-03,        +2.202686921755e-13,        +6.621644011596e-03,        +2.044160297349e-13,        +3.167179140615e-03,        +1.916219167525e-13,        +5.760474196415e-03,        +2.043103612369e-13,        +3.165541935045e-03,        +1.915025761390e-13,        +5.756886618666e-03,        +2.374753970553e-13,        +3.679394052111e-03,        +2.201603020292e-13,        +6.618385623144e-03
 2.30040000e+00,        +6.455421222463e-11,        +3.327849408768e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.081487387761e-17,        +1.096983007572e-06,        +5.270019919255e-16,        +1.583611297245e-05,        +6.366761327779e-11,        +9.862658234639e-01,        +3.244199359039e-11,        +9.748636312966e-01,        +2.376555932039e-13,        +3.681488550692e-03,        +2.203893516714e-13,        +6.622575862081e-03,        +2.045343537881e-13,        +3.168412203318e-03,        +1.917518968882e-13,        +5.762036478665e-03,        +2.044286745007e-13,        +3.166775140704e-03,        +1.916325648290e-13,        +5.758450617510e-03,        +2.375931417373e-13,        +3.680521124021e-03,        +2.202812850560e-13,        +6.619328521165e-03
 2.30060000e+00,        +6.456644963971e-11,        +3.329204470584e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.084118760806e-17,        +1.097182639023e-06,        +5.285275164616e-16,        +1.587548980940e-05,        +6.367937274937e-11,        +9.862610241807e-01,        +3.245499855301e-11,        +9.748574724015e-01,        +2.377742765988e-13,        +3.682628949333e-03,        +2.205111436834e-13,        +6.623538615058e-03,        +2.046538166295e-13,        +3.169661918404e-03,        +1.918829352163e-13,        +5.763627224214e-03,        +2.045481266996e-13,        +3.168025001236e-03,        +1.917636115452e-13,        +5.760043074542e-03,        +2.377120775853e-13,        +3.681665615994e-03,        +2.204034041849e-13,        +6.620302421565e-03
 2.30080000e+00,        +6.457869762970e-11,        +3.330560719501e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.086749454523e-17,        +1.097381909923e-06,        +5.300598069993e-16,        +1.591503208141e-05,        +6.369113812210e-11,        +9.862561565937e-01,        +3.246801081423e-11,        +9.748511901954e-01,        +2.378941503980e-13,        +3.683786745934e-03,        +2.206340710637e-13,        +6.624532312888e-03,        +2.047744210363e-13,        +3.170928317733e-03,        +1.920150344651e-13,        +5.765246474589e-03,        +2.046687206148e-13,        +3.169291548560e-03,        +1.918957190181e-13,        +5.761664031359e-03,        +2.378322077476e-13,        +3.682827565080e-03,        +2.205266623076e-13,        +6.621307367746e-03
 2.30100000e+00,        +6.459095621649e-11,        +3.331918157816e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.089379423476e-17,        +1.097580812972e-06,        +5.315989011048e-16,        +1.595474066065e-05,        +6.370290940588e-11,        +9.862512205637e-01,        +3.248103038473e-11,        +9.748447844835e-01,        +2.380152177465e-13,        +3.684961977475e-03,        +2.207581366964e-13,        +6.625556998708e-03,        +2.048961698151e-13,        +3.172211433570e-03,        +1.921481973898e-13,        +5.766894271968e-03,        +2.047904590567e-13,        +3.170574815000e-03,        +1.920288900048e-13,        +5.763313530207e-03,        +2.379535354068e-13,        +3.684007008803e-03,        +2.206510623474e-13,        +6.622343403898e-03
 2.30120000e+00,        +6.460322542210e-11,        +3.333276787845e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.092008621752e-17,        +1.097779340801e-06,        +5.331448366024e-16,        +1.599461642509e-05,        +6.371468661068e-11,        +9.862462159496e-01,        +3.249405727522e-11,        +9.748382550680e-01,        +2.381374818236e-13,        +3.686154681407e-03,        +2.208833434974e-13,        +6.626612716438e-03,        +2.050190658022e-13,        +3.173511298587e-03,        +1.922824267729e-13,        +5.768570659180e-03,        +2.049133448655e-13,        +3.171874833286e-03,        +1.921631272901e-13,        +5.764991613981e-03,        +2.380760637799e-13,        +3.685203985163e-03,        +2.207766072604e-13,        +6.623410575005e-03
 2.30140000e+00,        +6.461550526877e-11,        +3.334636611923e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.094637002960e-17,        +1.097977485969e-06,        +5.346976515763e-16,        +1.603466025847e-05,        +6.372646974650e-11,        +9.862411426087e-01,        +3.250709149648e-11,        +9.748316017479e-01,        +2.382609458427e-13,        +3.687364895649e-03,        +2.210096944149e-13,        +6.627699510786e-03,        +2.051431118635e-13,        +3.174827945866e-03,        +1.924177254243e-13,        +5.770275679702e-03,        +2.050373809109e-13,        +3.173191636560e-03,        +1.922984336856e-13,        +5.766698326229e-03,        +2.381997961184e-13,        +3.686418532635e-03,        +2.209033000349e-13,        +6.624508926851e-03
 2.30160000e+00,        +6.462779577888e-11,        +3.335997632402e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.097264520219e-17,        +1.098175240960e-06,        +5.362573843729e-16,        +1.607487305040e-05,        +6.373825882340e-11,        +9.862360003963e-01,        +3.252013305936e-11,        +9.748248243194e-01,        +2.383856130513e-13,        +3.688592658598e-03,        +2.211371924291e-13,        +6.628817427245e-03,        +2.052683108948e-13,        +3.176161408895e-03,        +1.925540961811e-13,        +5.772009377671e-03,        +2.051625700930e-13,        +3.174525258372e-03,        +1.924348120307e-13,        +5.768433711153e-03,        +2.383247357088e-13,        +3.687650690179e-03,        +2.210311436922e-13,        +6.625638506016e-03
 2.30180000e+00,        +6.464009697504e-11,        +3.337359851651e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.099891126154e-17,        +1.098372598187e-06,        +5.378240736024e-16,        +1.611525569639e-05,        +6.375005385148e-11,        +9.862307891663e-01,        +3.253318197473e-11,        +9.748179225754e-01,        +2.385114867321e-13,        +3.689838009126e-03,        +2.212658405529e-13,        +6.629966512105e-03,        +2.053946658221e-13,        +3.177511721578e-03,        +1.926915419082e-13,        +5.773771797875e-03,        +2.052889153415e-13,        +3.175875732686e-03,        +1.925722651924e-13,        +5.770197813613e-03,        +2.384508858726e-13,        +3.688900497237e-03,        +2.211601412864e-13,        +6.626799359889e-03
