        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.44500000e+00,        +1.414213562373e-01,        +2.756453481460e-01,        +5.796721977760e-04
 2.44502000e+00,        +1.414213562373e-01,        +2.756460222829e-01,        +5.766860857434e-04
 2.44504000e+00,        +1.414213562373e-01,        +2.756466549515e-01,        +5.736803586655e-04
 2.44506000e+00,        +1.414213562373e-01,        +2.756472459347e-01,        +5.706552044984e-04
 2.44508000e+00,        +1.414213562373e-01,        +2.756477950152e-01,        +5.676108127284e-04
 2.44510000e+00,        +1.414213562373e-01,        +2.756483019754e-01,        +5.645473743878e-04
 2.44512000e+00,        +1.414213562373e-01,        +2.756487665977e-01,        +5.614650820686e-04
 2.44514000e+00,        +1.414213562373e-01,        +2.756491886643e-01,        +5.583641299374e-04
 2.44516000e+00,        +1.414213562373e-01,        +2.756495679572e-01,        +5.552447137487e-04
 2.44518000e+00,        +1.414213562373e-01,        +2.756499042582e-01,        +5.521070308617e-04
 2.44520000e+00,        +1.414213562373e-01,        +2.756501973490e-01,        +5.489512802535e-04
 2.44522000e+00,        +1.414213562373e-01,        +2.756504470111e-01,        +5.457776625353e-04
 2.44524000e+00,        +1.414213562373e-01,        +2.756506530259e-01,        +5.425863799672e-04
 2.44526000e+00,        +1.414213562373e-01,        +2.756508151745e-01,        +5.393776364735e-04
 2.44528000e+00,        +1.414213562373e-01,        +2.756509332382e-01,        +5.361516376589e-04
 2.44530000e+00,        +1.414213562373e-01,        +2.756510069976e-01,        +5.329085908234e-04
 2.44532000e+00,        +1.414213562373e-01,        +2.756510362338e-01,        +5.296487049794e-04
 2.44534000e+00,        +1.414213562373e-01,        +2.756510207271e-01,        +5.263721908664e-04
 2.44536000e+00,        +1.414213562373e-01,        +2.756509602582e-01,        +5.230792609683e-04
 2.44538000e+00,        +1.414213562373e-01,        +2.756508546075e-01,        +5.197701295294e-04
 2.44540000e+00,        +1.414213562373e-01,        +2.756507035551e-01,        +5.164450125711e-04
 2.44542000e+00,        +1.414213562373e-01,        +2.756505068811e-01,        +5.131041279087e-04
 2.44544000e+00,        +1.414213562373e-01,        +2.756502643656e-01,        +5.097476951679e-04
 2.44546000e+00,        +1.414213562373e-01,        +2.756499757885e-01,        +5.063759358024e-04
 2.44548000e+00,        +1.414213562373e-01,        +2.756496409294e-01,        +5.029890731107e-04
 2.44550000e+00,        +1.414213562373e-01,        +2.756492595681e-01,        +4.995873322540e-04
 2.44552000e+00,        +1.414213562373e-01,        +2.756488314842e-01,        +4.961709402736e-04
 2.44554000e+00,        +1.414213562373e-01,        +2.756483564571e-01,        +4.927401261077e-04
 2.44556000e+00,        +1.414213562373e-01,        +2.756478342662e-01,        +4.892951206109e-04
