        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.44500000e+00,        -4.536159392164e-01,        +2.474413365202e-01
 2.44502000e+00,        -4.535731478161e-01,        +2.461654514360e-01
 2.44504000e+00,        -4.535330411610e-01,        +2.448812818012e-01
 2.44506000e+00,        -4.534956331287e-01,        +2.435889071629e-01
 2.44508000e+00,        -4.534609376108e-01,        +2.422884076969e-01
 2.44510000e+00,        -4.534289685123e-01,        +2.409798642140e-01
 2.44512000e+00,        -4.533997397519e-01,        +2.396633581666e-01
 2.44514000e+00,        -4.533732652619e-01,        +2.383389716546e-01
 2.44516000e+00,        -4.533495589880e-01,        +2.370067874315e-01
 2.44518000e+00,        -4.533286348895e-01,        +2.356668889116e-01
 2.44520000e+00,        -4.533105069386e-01,        +2.343193601759e-01
 2.44522000e+00,        -4.532951891211e-01,        +2.329642859788e-01
 2.44524000e+00,        -4.532826954357e-01,        +2.316017517549e-01
 2.44526000e+00,        -4.532730398940e-01,        +2.302318436254e-01
 2.44528000e+00,        -4.532662365205e-01,        +2.288546484053e-01
 2.44530000e+00,        -4.532622993523e-01,        +2.274702536101e-01
 2.44532000e+00,        -4.532612424390e-01,        +2.260787474627e-01
 2.44534000e+00,        -4.532630798427e-01,        +2.246802189004e-01
 2.44536000e+00,        -4.532678256374e-01,        +2.232747575821e-01
 2.44538000e+00,        -4.532754939094e-01,        +2.218624538956e-01
 2.44540000e+00,        -4.532860987564e-01,        +2.204433989645e-01
 2.44542000e+00,        -4.532996542880e-01,        +2.190176846561e-01
 2.44544000e+00,        -4.533161746249e-01,        +2.175854035880e-01
 2.44546000e+00,        -4.533356738990e-01,        +2.161466491365e-01
 2.44548000e+00,        -4.533581662529e-01,        +2.147015154431e-01
 2.44550000e+00,        -4.533836658400e-01,        +2.132500974234e-01
 2.44552000e+00,        -4.534121868239e-01,        +2.117924907740e-01
 2.44554000e+00,        -4.534437433781e-01,        +2.103287919801e-01
 2.44556000e+00,        -4.534783496861e-01,        +2.088590983242e-01
 2.44558000e+00,        -4.535160199403e-01,        +2.073835078932e-01
 2.44560000e+00,        -4.535567683427e-01,        +2.059021195872e-01
 2.44562000e+00,        -4.536006091037e-01,        +2.044150331267e-01
 2.44564000e+00,        -4.536475564422e-01,        +2.029223490618e-01
 2.44566000e+00,        -4.536976245848e-01,        +2.014241687797e-01
 2.44568000e+00,        -4.537508277662e-01,        +1.999205945132e-01
 2.44570000e+00,        -4.538071802277e-01,        +1.984117293496e-01
 2.44572000e+00,        -4.538666962178e-01,        +1.968976772384e-01
 2.44574000e+00,        -4.539293899912e-01,        +1.953785430002e-01
 2.44576000e+00,        -4.539952758083e-01,        +1.938544323358e-01
 2.44578000e+00,        -4.540643679352e-01,        +1.923254518342e-01
 2.44580000e+00,        -4.541366806426e-01,        +1.907917089817e-01
 2.44582000e+00,        -4.542122282059e-01,        +1.892533121710e-01
 2.44584000e+00,        -4.542910249042e-01,        +1.877103707097e-01
 2.44586000e+00,        -4.543730850200e-01,        +1.861629948300e-01
 2.44588000e+00,        -4.544584228386e-01,        +1.846112956968e-01
 2.44590000e+00,        -4.545470526475e-01,        +1.830553854177e-01
 2.44592000e+00,        -4.546389887358e-01,        +1.814953770522e-01
 2.44594000e+00,        -4.547342453937e-01,        +1.799313846203e-01
 2.44596000e+00,        -4.548328369117e-01,        +1.783635231130e-01
 2.44598000e+00,        -4.549347775800e-01,        +1.767919085007e-01
 2.44600000e+00,        -4.550400816878e-01,        +1.752166577438e-01
 2.44602000e+00,        -4.551487635228e-01,        +1.736378888012e-01
 2.44604000e+00,        -4.552608373703e-01,        +1.720557206408e-01
 2.44606000e+00,        -4.553763175123e-01,        +1.704702732493e-01
 2.44608000e+00,        -4.554952182271e-01,        +1.688816676413e-01
 2.44610000e+00,        -4.556175537885e-01,        +1.672900258699e-01
 2.44612000e+00,        -4.557433384647e-01,        +1.656954710368e-01
 2.44614000e+00,        -4.558725865175e-01,        +1.640981273015e-01
 2.44616000e+00,        -4.560053122019e-01,        +1.624981198922e-01
 2.44618000e+00,        -4.561415297646e-01,        +1.608955751157e-01
 2.44620000e+00,        -4.562812534438e-01,        +1.592906203678e-01
 2.44622000e+00,        -4.564244974675e-01,        +1.576833841434e-01
 2.44624000e+00,        -4.565712760532e-01,        +1.560739960472e-01
 2.44626000e+00,        -4.567216034067e-01,        +1.544625868039e-01
 2.44628000e+00,        -4.568754937211e-01,        +1.528492882686e-01
 2.44630000e+00,        -4.570329611755e-01,        +1.512342334381e-01
 2.44632000e+00,        -4.571940199348e-01,        +1.496175564606e-01
 2.44634000e+00,        -4.573586841474e-01,        +1.479993926473e-01
 2.44636000e+00,        -4.575269679454e-01,        +1.463798784823e-01
 2.44638000e+00,        -4.576988854423e-01,        +1.447591516343e-01
 2.44640000e+00,        -4.578744507328e-01,        +1.431373509669e-01
 2.44642000e+00,        -4.580536778909e-01,        +1.415146165499e-01
 2.44644000e+00,        -4.582365809692e-01,        +1.398910896701e-01
 2.44646000e+00,        -4.584231739974e-01,        +1.382669128425e-01
 2.44648000e+00,        -4.586134709810e-01,        +1.366422298212e-01
 2.44650000e+00,        -4.588074859002e-01,        +1.350171856110e-01
 2.44652000e+00,        -4.590052327084e-01,        +1.333919264782e-01
 2.44654000e+00,        -4.592067253309e-01,        +1.317665999623e-01
 2.44656000e+00,        -4.594119776635e-01,        +1.301413548869e-01
 2.44658000e+00,        -4.596210035710e-01,        +1.285163413711e-01
 2.44660000e+00,        -4.598338168861e-01,        +1.268917108415e-01
 2.44662000e+00,        -4.600504314072e-01,        +1.252676160431e-01
 2.44664000e+00,        -4.602708608977e-01,        +1.236442110509e-01
 2.44666000e+00,        -4.604951190839e-01,        +1.220216512816e-01
 2.44668000e+00,        -4.607232196534e-01,        +1.204000935050e-01
 2.44670000e+00,        -4.609551762540e-01,        +1.187796958561e-01
 2.44672000e+00,        -4.611910024914e-01,        +1.171606178458e-01
 2.44674000e+00,        -4.614307119278e-01,        +1.155430203739e-01
 2.44676000e+00,        -4.616743180804e-01,        +1.139270657395e-01
 2.44678000e+00,        -4.619218344190e-01,        +1.123129176537e-01
 2.44680000e+00,        -4.621732743649e-01,        +1.107007412511e-01
 2.44682000e+00,        -4.624286512886e-01,        +1.090907031014e-01
 2.44684000e+00,        -4.626879785081e-01,        +1.074829712216e-01
 2.44686000e+00,        -4.629512692869e-01,        +1.058777150873e-01
 2.44688000e+00,        -4.632185368320e-01,        +1.042751056452e-01
 2.44690000e+00,        -4.634897942921e-01,        +1.026753153247e-01
 2.44692000e+00,        -4.637650547554e-01,        +1.010785180495e-01
 2.44694000e+00,        -4.640443312475e-01,        +9.948488925019e-02
 2.44696000e+00,        -4.643276367295e-01,        +9.789460587519e-02
 2.44698000e+00,        -4.646149840955e-01,        +9.630784640365e-02
 2.44700000e+00,        -4.649063861706e-01,        +9.472479085670e-02
 2.44702000e+00,        -4.652018557087e-01,        +9.314562080963e-02
 2.44704000e+00,        -4.655014053900e-01,        +9.157051940364e-02
 2.44706000e+00,        -4.658050478188e-01,        +8.999967135797e-02
 2.44708000e+00,        -4.661127955213e-01,        +8.843326298144e-02
 2.44710000e+00,        -4.664246609428e-01,        +8.687148218464e-02
 2.44712000e+00,        -4.667406564456e-01,        +8.531451849149e-02
 2.44714000e+00,        -4.670607943059e-01,        +8.376256305128e-02
 2.44716000e+00,        -4.673850867122e-01,        +8.221580865027e-02
 2.44718000e+00,        -4.677135457616e-01,        +8.067444972374e-02
 2.44720000e+00,        -4.680461834580e-01,        +7.913868236732e-02
 2.44722000e+00,        -4.683830117090e-01,        +7.760870434895e-02
 2.44724000e+00,        -4.687240423231e-01,        +7.608471512036e-02
 2.44726000e+00,        -4.690692870071e-01,        +7.456691582912e-02
 2.44728000e+00,        -4.694187573631e-01,        +7.305550932926e-02
 2.44730000e+00,        -4.697724648856e-01,        +7.155070019377e-02
 2.44732000e+00,        -4.701304209587e-01,        +7.005269472519e-02
 2.44734000e+00,        -4.704926368528e-01,        +6.856170096776e-02
 2.44736000e+00,        -4.708591237219e-01,        +6.707792871799e-02
 2.44738000e+00,        -4.712298926003e-01,        +6.560158953646e-02
 2.44740000e+00,        -4.716049543992e-01,        +6.413289675836e-02
 2.44742000e+00,        -4.719843199039e-01,        +6.267206550510e-02
 2.44744000e+00,        -4.723679997705e-01,        +6.121931269508e-02
 2.44746000e+00,        -4.727560045220e-01,        +5.977485705426e-02
 2.44748000e+00,        -4.731483445457e-01,        +5.833891912743e-02
 2.44750000e+00,        -4.735450300891e-01,        +5.691172128845e-02
 2.44752000e+00,        -4.739460712571e-01,        +5.549348775095e-02
 2.44754000e+00,        -4.743514780077e-01,        +5.408444457895e-02
 2.44756000e+00,        -4.747612601487e-01,        +5.268481969678e-02
 2.44758000e+00,        -4.751754273343e-01,        +5.129484289938e-02
 2.44760000e+00,        -4.755939890610e-01,        +4.991474586249e-02
 2.44762000e+00,        -4.760169546640e-01,        +4.854476215241e-02
 2.44764000e+00,        -4.764443333134e-01,        +4.718512723569e-02
 2.44766000e+00,        -4.768761340098e-01,        +4.583607848881e-02
 2.44768000e+00,        -4.773123655812e-01,        +4.449785520762e-02
 2.44770000e+00,        -4.777530366784e-01,        +4.317069861632e-02
 2.44772000e+00,        -4.781981557708e-01,        +4.185485187683e-02
 2.44774000e+00,        -4.786477311428e-01,        +4.055056009745e-02
 2.44776000e+00,        -4.791017708889e-01,        +3.925807034183e-02
 2.44778000e+00,        -4.795602829101e-01,        +3.797763163705e-02
