        m,           Re{E_x[1]} (V/m),           Im{E_x[1]} (V/m),           Re{E_y[1]} (V/m),           Im{E_y[1]} (V/m),           Re{E_z[1]} (V/m),           Im{E_z[1]} (V/m),           Re{E_x[2]} (V/m),           Im{E_x[2]} (V/m),           Re{E_y[2]} (V/m),           Im{E_y[2]} (V/m),           Re{E_z[2]} (V/m),           Im{E_z[2]} (V/m),           Re{E_x[3]} (V/m),           Im{E_x[3]} (V/m),           Re{E_y[3]} (V/m),           Im{E_y[3]} (V/m),           Re{E_z[3]} (V/m),           Im{E_z[3]} (V/m),           Re{E_x[4]} (V/m),           Im{E_x[4]} (V/m),           Re{E_y[4]} (V/m),           Im{E_y[4]} (V/m),           Re{E_z[4]} (V/m),           Im{E_z[4]} (V/m),           Re{E_x[5]} (V/m),           Im{E_x[5]} (V/m),           Re{E_y[5]} (V/m),           Im{E_y[5]} (V/m),           Re{E_z[5]} (V/m),           Im{E_z[5]} (V/m),           Re{E_x[6]} (V/m),           Im{E_x[6]} (V/m),           Re{E_y[6]} (V/m),           Im{E_y[6]} (V/m),           Re{E_z[6]} (V/m),           Im{E_z[6]} (V/m)
 1.00e+00,        -2.264795250034e+01,        -2.651891746618e-03,        -3.199710056036e+02,        +6.848946959233e-01,        +1.272321997939e+00,        +1.998978139683e-05,        +2.254120075175e+02,        -4.354478284403e-01,        -2.347452193364e+02,        +5.278410651728e-01,        +5.736759463692e-01,        +2.121961283039e-04,        +3.305826399751e+02,        -6.568620367537e-01,        -8.432973011999e+01,        +1.121745966949e-01,        -3.467540733556e-01,        +1.590959651858e-03,        +2.077410021624e+00,        +7.278240478518e-03,        -2.475944939190e+02,        +5.096969394630e-01,        -5.552751446184e-01,        +1.170872735805e-04,        +1.631035764165e+02,        -3.201464074627e-01,        -1.907302486934e+02,        +3.927752295561e-01,        +2.339739190457e-02,        -6.276534992263e-04,        +2.477904790640e+02,        -4.917890866544e-01,        -5.467292681301e+01,        +8.615934973860e-02,        -3.898265979850e-01,        -3.400461115110e-04
 2.00e+00,        -1.184960719197e+01,        +5.247880201936e-03,        -1.753361982744e+00,        -1.355223862841e-03,        +4.181883189478e+01,        +3.166290413936e-02,        -1.250978662955e+01,        -1.172695968507e-03,        -1.510339022342e+01,        -4.063286974790e-03,        +4.496487170787e+01,        +3.034103090702e-02,        -5.243818845951e+00,        -3.465820403528e-03,        -1.527895134056e+01,        +1.801829608140e-03,        +4.314230736484e+01,        +3.149900170569e-02,        -3.447265133543e+01,        +2.404783693661e-04,        -3.079908191096e+00,        -1.158024511804e-03,        -1.972928502942e+02,        +5.998742741527e-03,        -2.756357136471e+01,        -1.447450302187e-03,        -2.429797566383e+01,        -2.208167029687e-03,        -1.980260380518e+02,        +6.050985043587e-03,        -7.614643595055e+00,        -1.696351750727e-03,        -3.517818172775e+01,        -1.046745209623e-03,        -1.971917632891e+02,        +5.805317006566e-03
 3.00e+00,        +1.023435468373e+02,        +1.133640112103e+00,        +1.466551049640e+02,        +1.581858780783e+00,        -2.018360835730e-01,        -2.453349952989e-03,        +1.687544672989e+02,        +1.824657959489e+00,        -5.354053177033e+01,        -6.032358710598e-01,        -5.591555601282e-01,        -6.314838512601e-03,        -4.094626018232e+01,        -4.609765299838e-01,        -1.954922969972e+02,        -2.121519413924e+00,        -6.888965143120e-01,        -7.451187649596e-03,        +3.282880398537e+01,        +3.648625698629e-01,        +5.770123012948e+01,        +6.227656811801e-01,        +4.419624977483e-01,        +5.220052372749e-03,        +5.570751727585e+01,        +6.054811739483e-01,        -2.417942829197e+01,        -2.714994655368e-01,        +1.100875303822e+00,        +1.234762422471e-02,        -1.514563118672e+01,        -1.695939637508e-01,        -6.162495996399e+01,        -6.700501812063e-01,        +8.863856905024e-01,        +1.014325093145e-02
 4.00e+00,        +1.605410818376e+02,        -2.307326561702e-01,        -1.082346809738e+02,        +1.029465339614e-01,        +9.169939488987e-01,        +6.739211102078e-04,        -5.670101816766e+01,        +7.336040914472e-02,        -1.828422730419e+02,        +2.392022795826e-01,        -6.311720912694e-01,        +1.429649105390e-03,        -1.419398246596e+02,        +1.872234420180e-01,        -1.580470845305e+01,        -1.879779966259e-02,        +6.891126758961e-01,        -6.973326522393e-04,        +6.469068113058e+01,        -7.596752383792e-02,        -6.807928163268e+01,        +4.150984072211e-02,        +5.278233465680e+00,        +2.100333684475e-04,        -9.782475082044e+00,        +1.081482452236e-02,        -1.000951156567e+02,        +8.583516164985e-02,        +4.746996406935e+00,        +9.314203528919e-04,        -4.123751305205e+01,        +6.225588324974e-02,        -2.506885434348e+01,        -8.078033782791e-03,        +4.809965447444e+00,        +8.408444259786e-06
 5.00e+00,        +3.743102122942e-01,        -3.381208474093e-03,        +8.079996569816e+00,        +1.621276862603e-02,        +7.199791905621e+00,        -3.939364304882e-02,        -8.831374595348e-01,        -9.382981265835e-03,        +3.793980205890e+00,        +1.631122986808e-02,        +2.058127524092e+01,        -1.383213008048e-02,        +1.398571415000e+00,        -7.086016676926e-03,        +4.812509431675e-01,        +3.453599159670e-03,        +3.242118482259e+01,        +2.915859805663e-02,        +9.729170063019e-01,        -3.174017645825e-03,        +6.163484202497e+00,        +1.983392751393e-02,        -6.207542633739e-01,        -7.837576424884e-03,        -7.094467942079e-01,        -8.507543097621e-03,        +5.600320305548e+00,        +1.705585286590e-02,        -6.674678754784e-01,        -2.265766320457e-02,        +1.392230905961e+00,        -6.620907601415e-03,        +2.423389259663e+00,        +6.900139631445e-03,        +9.038513220297e-01,        -2.561683113999e-02
 6.00e+00,        +1.981423899833e+00,        -1.479149227690e-03,        +5.603216347711e-02,        +1.040324399720e-02,        +2.960470966956e+01,        -6.246112313702e-02,        +4.666683874384e+00,        -8.808521624572e-03,        -5.349336806195e+00,        +1.143240617150e-02,        +1.745627436407e+01,        -1.433430578397e-02,        +6.985995887164e+00,        -8.996353981566e-03,        -1.687631857230e+00,        +2.783152787194e-03,        +1.756326904802e-01,        +4.869840565538e-02,        +2.908594319498e+00,        -2.570334518357e-03,        -4.917325469980e+00,        +1.532824079873e-02,        +9.701119085949e-02,        -2.568463618062e-02,        +4.420618109894e+00,        -7.807908750812e-03,        -3.822017977840e+00,        +1.257217549031e-02,        -2.401613552287e-01,        -1.649698826396e-02,        +6.203046159776e+00,        -7.118452987622e-03,        -1.614581413248e+00,        +5.644020036367e-03,        +6.978101838398e-01,        +1.284459748762e-03
