        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.445335497088e+00,        +4.294424923722e-05,        +2.847104724031e+04,        +1.066549661329e-13,        +8.392904439526e-09
 2.00e+00,        +2.562847215824e+00,        +8.873866854077e-05,        +1.444041960232e+04,        +1.067131965475e-13,        +8.397678375014e-09
 3.00e+00,        +2.593985624009e+00,        +6.394497241375e-05,        +2.028295209835e+04,        +8.198587683521e-14,        +6.451829151455e-09
 4.00e+00,        +2.637773772565e+00,        +1.192905896263e-04,        +1.105608490797e+04,        +1.059443078158e-13,        +8.337297502923e-09
 5.00e+00,        +2.683395562509e+00,        +6.754625993084e-05,        +1.986339114932e+04,        +1.256426481111e-13,        +9.887553372027e-09
 6.00e+00,        +2.683533209913e+00,        +6.748133764080e-05,        +1.988352116733e+04,        +8.051851479752e-14,        +6.336472107789e-09
