        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.40000000e+00,        +4.568138109153e-11,        +4.752551203985e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.171959944726e-16,        +4.754584675044e-06,        +4.243828591917e-14,        +8.929579945100e-04,        +3.029603307055e-11,        +6.632030894567e-01,        +3.216243191930e-11,        +6.767403556291e-01,        +4.060268498625e-12,        +8.888234991166e-02,        +3.808795410192e-12,        +8.014212255090e-02,        +3.529689955116e-12,        +7.726758409611e-02,        +3.335051216169e-12,        +7.017391445194e-02,        +3.548973647269e-12,        +7.768971870965e-02,        +3.351381765742e-12,        +7.051753094069e-02,        +4.061286608870e-12,        +8.890463711533e-02,        +3.812177700823e-12,        +8.021329044549e-02
 2.40002500e+00,        +4.569946001557e-11,        +4.754260101703e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.174139266633e-16,        +4.757472551956e-06,        +4.249047289844e-14,        +8.937347134884e-04,        +3.030026556586e-11,        +6.630333390271e-01,        +3.216555024096e-11,        +6.765626943599e-01,        +4.063546413826e-12,        +8.891891528786e-02,        +3.811836574499e-12,        +8.017728296215e-02,        +3.533214081492e-12,        +7.731413194573e-02,        +3.338331293217e-12,        +7.021768312637e-02,        +3.552508482271e-12,        +7.773633388799e-02,        +3.354676053389e-12,        +7.056147500612e-02,        +4.064564018532e-12,        +8.894118261238e-02,        +3.815215590837e-12,        +8.024835640504e-02
 2.40005000e+00,        +4.571757288474e-11,        +4.755972359244e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.176323486097e-16,        +4.760365322945e-06,        +4.254276179737e-14,        +8.945123853523e-04,        +3.030450531492e-11,        +6.628633893433e-01,        +3.216867534159e-11,        +6.763848254723e-01,        +4.066831029626e-12,        +8.895553226063e-02,        +3.814883925719e-12,        +8.021249152770e-02,        +3.536744620251e-12,        +7.736072580162e-02,        +3.341617328651e-12,        +7.026149599367e-02,        +3.556049753865e-12,        +7.778299523535e-02,        +3.357976317592e-12,        +7.060546327745e-02,        +4.067848123809e-12,        +8.897777959614e-02,        +3.818259666638e-12,        +8.028347051295e-02
 2.40007500e+00,        +4.573571978109e-11,        +4.757687984748e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.178512610433e-16,        +4.763262983201e-06,        +4.259515286207e-14,        +8.952910110672e-04,        +3.030875233508e-11,        +6.626932402104e-01,        +3.217180723720e-11,        +6.762067487473e-01,        +4.070122361604e-12,        +8.899220086806e-02,        +3.817937478351e-12,        +8.024774828846e-02,        +3.540281587612e-12,        +7.740736572110e-02,        +3.344909337524e-12,        +7.030535310947e-02,        +3.559597478287e-12,        +7.782970280832e-02,        +3.361282573438e-12,        +7.064949581000e-02,        +4.071138940287e-12,        +8.901442810506e-02,        +3.821309942726e-12,        +8.031863281023e-02
 2.40010000e+00,        +4.575390078696e-11,        +4.759406986378e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.180706646999e-16,        +4.766165527945e-06,        +4.264764633948e-14,        +8.960705915999e-04,        +3.031300664375e-11,        +6.625228914337e-01,        +3.217494594386e-11,        +6.760284639652e-01,        +4.073420425391e-12,        +8.902892114834e-02,        +3.820997246942e-12,        +8.028305328539e-02,        +3.543824999846e-12,        +7.745405176154e-02,        +3.348207334939e-12,        +7.034925452944e-02,        +3.563151671822e-12,        +7.787645666351e-02,        +3.364594836059e-12,        +7.069357265913e-02,        +4.074436483609e-12,        +8.905112817768e-02,        +3.824366433651e-12,        +8.035384333798e-02
 2.40012500e+00,        +4.577211598496e-11,        +4.761129372323e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.182905603195e-16,        +4.769072952433e-06,        +4.270024247733e-14,        +8.968511279183e-04,        +3.031726825838e-11,        +6.623523428181e-01,        +3.217809147767e-11,        +6.758499709065e-01,        +4.076725236672e-12,        +8.906569313971e-02,        +3.824063246087e-12,        +8.031840655952e-02,        +3.547374873272e-12,        +7.750078398031e-02,        +3.351511336043e-12,        +7.039320030928e-02,        +3.566712350810e-12,        +7.792325685756e-02,        +3.367913120636e-12,        +7.073769388023e-02,        +4.077740769467e-12,        +8.908787985258e-02,        +3.827429154008e-12,        +8.038910213735e-02
 2.40015000e+00,        +4.579036545796e-11,        +4.762855150802e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.185109486467e-16,        +4.771985251948e-06,        +4.275294152418e-14,        +8.976326209916e-04,        +3.032153719650e-11,        +6.621815941683e-01,        +3.218124385478e-11,        +6.756712693511e-01,        +4.080036811181e-12,        +8.910251688049e-02,        +3.827135490431e-12,        +8.035380815196e-02,        +3.550931224266e-12,        +7.754756243485e-02,        +3.354821356035e-12,        +7.043719050474e-02,        +3.570279531640e-12,        +7.797010344717e-02,        +3.371237442398e-12,        +7.078185952875e-02,        +4.081051813609e-12,        +8.912468316846e-02,        +3.830498118445e-12,        +8.042440924957e-02
 2.40017500e+00,        +4.580864928908e-11,        +4.764584330057e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.187318304303e-16,        +4.774902421810e-06,        +4.280574372939e-14,        +8.984150717902e-04,        +3.032581347567e-11,        +6.620106452886e-01,        +3.218440309141e-11,        +6.754923590789e-01,        +4.083355164710e-12,        +8.913939240909e-02,        +3.830213994668e-12,        +8.038925810390e-02,        +3.554494069250e-12,        +7.759438718262e-02,        +3.358137410159e-12,        +7.048122517162e-02,        +3.573853230754e-12,        +7.801699648905e-02,        +3.374567816623e-12,        +7.082606966016e-02,        +4.084369631832e-12,        +8.916153816406e-02,        +3.833573341657e-12,        +8.045976471596e-02
 2.40020000e+00,        +4.582696756174e-11,        +4.766316918359e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.189532064234e-16,        +4.777824457366e-06,        +4.285864934316e-14,        +8.991984812859e-04,        +3.033009711351e-11,        +6.618394959835e-01,        +3.218756920381e-11,        +6.753132398695e-01,        +4.086680313099e-12,        +8.917631976398e-02,        +3.833298773539e-12,        +8.042475645659e-02,        +3.558063424701e-12,        +7.764125828111e-02,        +3.361459513709e-12,        +7.052530436576e-02,        +3.577433464645e-12,        +7.806393603996e-02,        +3.377904258636e-12,        +7.087032432999e-02,        +4.087694239991e-12,        +8.919844487821e-02,        +3.836654838389e-12,        +8.049516857789e-02
 2.40022500e+00,        +4.584532035960e-11,        +4.768052924004e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.191750773836e-16,        +4.780751353997e-06,        +4.291165861649e-14,        +8.999828504516e-04,        +3.033438812772e-11,        +6.616681460569e-01,        +3.219074220831e-11,        +6.751339115020e-01,        +4.090012272245e-12,        +8.921329898371e-02,        +3.836389841838e-12,        +8.046030325135e-02,        +3.561639307147e-12,        +7.768817578784e-02,        +3.364787682026e-12,        +7.056942814302e-02,        +3.581020249858e-12,        +7.811092215670e-02,        +3.381246783810e-12,        +7.091462359379e-02,        +4.091025653990e-12,        +8.923540334981e-02,        +3.839742623434e-12,        +8.053062087679e-02
