        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.40000000e+00,        +1.414213562373e-01,        +2.827635846324e-01,        +3.955766581292e-03
 2.40002500e+00,        +1.414213562373e-01,        +2.827636417419e-01,        +3.953696323491e-03
 2.40005000e+00,        +1.414213562373e-01,        +2.827636988402e-01,        +3.951625283103e-03
 2.40007500e+00,        +1.414213562373e-01,        +2.827637559273e-01,        +3.949553458626e-03
 2.40010000e+00,        +1.414213562373e-01,        +2.827638130032e-01,        +3.947480848553e-03
 2.40012500e+00,        +1.414213562373e-01,        +2.827638700678e-01,        +3.945407451376e-03
 2.40015000e+00,        +1.414213562373e-01,        +2.827639271212e-01,        +3.943333265580e-03
 2.40017500e+00,        +1.414213562373e-01,        +2.827639841634e-01,        +3.941258289650e-03
 2.40020000e+00,        +1.414213562373e-01,        +2.827640411944e-01,        +3.939182522064e-03
 2.40022500e+00,        +1.414213562373e-01,        +2.827640982142e-01,        +3.937105961298e-03
 2.40025000e+00,        +1.414213562373e-01,        +2.827641552227e-01,        +3.935028605824e-03
 2.40027500e+00,        +1.414213562373e-01,        +2.827642122200e-01,        +3.932950454111e-03
 2.40030000e+00,        +1.414213562373e-01,        +2.827642692061e-01,        +3.930871504622e-03
 2.40032500e+00,        +1.414213562373e-01,        +2.827643261810e-01,        +3.928791755820e-03
 2.40035000e+00,        +1.414213562373e-01,        +2.827643831447e-01,        +3.926711206161e-03
 2.40037500e+00,        +1.414213562373e-01,        +2.827644400971e-01,        +3.924629854097e-03
 2.40040000e+00,        +1.414213562373e-01,        +2.827644970384e-01,        +3.922547698080e-03
 2.40042500e+00,        +1.414213562373e-01,        +2.827645539684e-01,        +3.920464736553e-03
 2.40045000e+00,        +1.414213562373e-01,        +2.827646108872e-01,        +3.918380967961e-03
 2.40047500e+00,        +1.414213562373e-01,        +2.827646677948e-01,        +3.916296390739e-03
 2.40050000e+00,        +1.414213562373e-01,        +2.827647246912e-01,        +3.914211003323e-03
 2.40052500e+00,        +1.414213562373e-01,        +2.827647815763e-01,        +3.912124804144e-03
 2.40055000e+00,        +1.414213562373e-01,        +2.827648384503e-01,        +3.910037791627e-03
 2.40057500e+00,        +1.414213562373e-01,        +2.827648953130e-01,        +3.907949964195e-03
 2.40060000e+00,        +1.414213562373e-01,        +2.827649521645e-01,        +3.905861320267e-03
 2.40062500e+00,        +1.414213562373e-01,        +2.827650090049e-01,        +3.903771858259e-03
 2.40065000e+00,        +1.414213562373e-01,        +2.827650658340e-01,        +3.901681576581e-03
 2.40067500e+00,        +1.414213562373e-01,        +2.827651226518e-01,        +3.899590473639e-03
 2.40070000e+00,        +1.414213562373e-01,        +2.827651794585e-01,        +3.897498547839e-03
 2.40072500e+00,        +1.414213562373e-01,        +2.827652362540e-01,        +3.895405797577e-03
 2.40075000e+00,        +1.414213562373e-01,        +2.827652930382e-01,        +3.893312221251e-03
 2.40077500e+00,        +1.414213562373e-01,        +2.827653498113e-01,        +3.891217817251e-03
 2.40080000e+00,        +1.414213562373e-01,        +2.827654065731e-01,        +3.889122583964e-03
 2.40082500e+00,        +1.414213562373e-01,        +2.827654633237e-01,        +3.887026519773e-03
 2.40085000e+00,        +1.414213562373e-01,        +2.827655200632e-01,        +3.884929623059e-03
 2.40087500e+00,        +1.414213562373e-01,        +2.827655767914e-01,        +3.882831892196e-03
 2.40090000e+00,        +1.414213562373e-01,        +2.827656335083e-01,        +3.880733325556e-03
 2.40092500e+00,        +1.414213562373e-01,        +2.827656902141e-01,        +3.878633921506e-03
 2.40095000e+00,        +1.414213562373e-01,        +2.827657469087e-01,        +3.876533678408e-03
 2.40097500e+00,        +1.414213562373e-01,        +2.827658035921e-01,        +3.874432594622e-03
 2.40100000e+00,        +1.414213562373e-01,        +2.827658602642e-01,        +3.872330668503e-03
 2.40102500e+00,        +1.414213562373e-01,        +2.827659169252e-01,        +3.870227898402e-03
 2.40105000e+00,        +1.414213562373e-01,        +2.827659735749e-01,        +3.868124282666e-03
 2.40107500e+00,        +1.414213562373e-01,        +2.827660302134e-01,        +3.866019819636e-03
 2.40110000e+00,        +1.414213562373e-01,        +2.827660868407e-01,        +3.863914507652e-03
 2.40112500e+00,        +1.414213562373e-01,        +2.827661434568e-01,        +3.861808345048e-03
 2.40115000e+00,        +1.414213562373e-01,        +2.827662000617e-01,        +3.859701330154e-03
 2.40117500e+00,        +1.414213562373e-01,        +2.827662566554e-01,        +3.857593461296e-03
 2.40120000e+00,        +1.414213562373e-01,        +2.827663132378e-01,        +3.855484736796e-03
 2.40122500e+00,        +1.414213562373e-01,        +2.827663698091e-01,        +3.853375154972e-03
 2.40125000e+00,        +1.414213562373e-01,        +2.827664263691e-01,        +3.851264714135e-03
 2.40127500e+00,        +1.414213562373e-01,        +2.827664829179e-01,        +3.849153412597e-03
 2.40130000e+00,        +1.414213562373e-01,        +2.827665394555e-01,        +3.847041248661e-03
 2.40132500e+00,        +1.414213562373e-01,        +2.827665959819e-01,        +3.844928220629e-03
 2.40135000e+00,        +1.414213562373e-01,        +2.827666524971e-01,        +3.842814326795e-03
 2.40137500e+00,        +1.414213562373e-01,        +2.827667090011e-01,        +3.840699565454e-03
 2.40140000e+00,        +1.414213562373e-01,        +2.827667654938e-01,        +3.838583934891e-03
 2.40142500e+00,        +1.414213562373e-01,        +2.827668219753e-01,        +3.836467433391e-03
 2.40145000e+00,        +1.414213562373e-01,        +2.827668784457e-01,        +3.834350059232e-03
 2.40147500e+00,        +1.414213562373e-01,        +2.827669349048e-01,        +3.832231810689e-03
 2.40150000e+00,        +1.414213562373e-01,        +2.827669913526e-01,        +3.830112686033e-03
 2.40152500e+00,        +1.414213562373e-01,        +2.827670477893e-01,        +3.827992683529e-03
 2.40155000e+00,        +1.414213562373e-01,        +2.827671042147e-01,        +3.825871801439e-03
 2.40157500e+00,        +1.414213562373e-01,        +2.827671606290e-01,        +3.823750038020e-03
 2.40160000e+00,        +1.414213562373e-01,        +2.827672170320e-01,        +3.821627391524e-03
 2.40162500e+00,        +1.414213562373e-01,        +2.827672734237e-01,        +3.819503860200e-03
 2.40165000e+00,        +1.414213562373e-01,        +2.827673298043e-01,        +3.817379442292e-03
 2.40167500e+00,        +1.414213562373e-01,        +2.827673861736e-01,        +3.815254136039e-03
 2.40170000e+00,        +1.414213562373e-01,        +2.827674425317e-01,        +3.813127939676e-03
 2.40172500e+00,        +1.414213562373e-01,        +2.827674988786e-01,        +3.811000851433e-03
 2.40175000e+00,        +1.414213562373e-01,        +2.827675552143e-01,        +3.808872869535e-03
 2.40177500e+00,        +1.414213562373e-01,        +2.827676115387e-01,        +3.806743992205e-03
 2.40180000e+00,        +1.414213562373e-01,        +2.827676678519e-01,        +3.804614217659e-03
 2.40182500e+00,        +1.414213562373e-01,        +2.827677241538e-01,        +3.802483544108e-03
 2.40185000e+00,        +1.414213562373e-01,        +2.827677804446e-01,        +3.800351969762e-03
 2.40187500e+00,        +1.414213562373e-01,        +2.827678367241e-01,        +3.798219492822e-03
 2.40190000e+00,        +1.414213562373e-01,        +2.827678929924e-01,        +3.796086111487e-03
 2.40192500e+00,        +1.414213562373e-01,        +2.827679492494e-01,        +3.793951823951e-03
 2.40195000e+00,        +1.414213562373e-01,        +2.827680054952e-01,        +3.791816628403e-03
 2.40197500e+00,        +1.414213562373e-01,        +2.827680617298e-01,        +3.789680523027e-03
 2.40200000e+00,        +1.414213562373e-01,        +2.827681179531e-01,        +3.787543506004e-03
 2.40202500e+00,        +1.414213562373e-01,        +2.827681741652e-01,        +3.785405575508e-03
 2.40205000e+00,        +1.414213562373e-01,        +2.827682303660e-01,        +3.783266729710e-03
 2.40207500e+00,        +1.414213562373e-01,        +2.827682865556e-01,        +3.781126966776e-03
 2.40210000e+00,        +1.414213562373e-01,        +2.827683427340e-01,        +3.778986284866e-03
 2.40212500e+00,        +1.414213562373e-01,        +2.827683989011e-01,        +3.776844682136e-03
 2.40215000e+00,        +1.414213562373e-01,        +2.827684550570e-01,        +3.774702156739e-03
 2.40217500e+00,        +1.414213562373e-01,        +2.827685112016e-01,        +3.772558706821e-03
 2.40220000e+00,        +1.414213562373e-01,        +2.827685673350e-01,        +3.770414330524e-03
 2.40222500e+00,        +1.414213562373e-01,        +2.827686234571e-01,        +3.768269025985e-03
 2.40225000e+00,        +1.414213562373e-01,        +2.827686795680e-01,        +3.766122791336e-03
 2.40227500e+00,        +1.414213562373e-01,        +2.827687356676e-01,        +3.763975624704e-03
 2.40230000e+00,        +1.414213562373e-01,        +2.827687917559e-01,        +3.761827524213e-03
 2.40232500e+00,        +1.414213562373e-01,        +2.827688478330e-01,        +3.759678487979e-03
 2.40235000e+00,        +1.414213562373e-01,        +2.827689038989e-01,        +3.757528514116e-03
 2.40237500e+00,        +1.414213562373e-01,        +2.827689599535e-01,        +3.755377600732e-03
 2.40240000e+00,        +1.414213562373e-01,        +2.827690159968e-01,        +3.753225745928e-03
 2.40242500e+00,        +1.414213562373e-01,        +2.827690720288e-01,        +3.751072947805e-03
 2.40245000e+00,        +1.414213562373e-01,        +2.827691280496e-01,        +3.748919204453e-03
 2.40247500e+00,        +1.414213562373e-01,        +2.827691840591e-01,        +3.746764513962e-03
 2.40250000e+00,        +1.414213562373e-01,        +2.827692400574e-01,        +3.744608874415e-03
 2.40252500e+00,        +1.414213562373e-01,        +2.827692960443e-01,        +3.742452283889e-03
 2.40255000e+00,        +1.414213562373e-01,        +2.827693520200e-01,        +3.740294740458e-03
 2.40257500e+00,        +1.414213562373e-01,        +2.827694079844e-01,        +3.738136242190e-03
 2.40260000e+00,        +1.414213562373e-01,        +2.827694639376e-01,        +3.735976787147e-03
 2.40262500e+00,        +1.414213562373e-01,        +2.827695198794e-01,        +3.733816373388e-03
 2.40265000e+00,        +1.414213562373e-01,        +2.827695758100e-01,        +3.731654998964e-03
 2.40267500e+00,        +1.414213562373e-01,        +2.827696317293e-01,        +3.729492661925e-03
 2.40270000e+00,        +1.414213562373e-01,        +2.827696876373e-01,        +3.727329360311e-03
 2.40272500e+00,        +1.414213562373e-01,        +2.827697435340e-01,        +3.725165092162e-03
 2.40275000e+00,        +1.414213562373e-01,        +2.827697994194e-01,        +3.722999855508e-03
 2.40277500e+00,        +1.414213562373e-01,        +2.827698552935e-01,        +3.720833648377e-03
 2.40280000e+00,        +1.414213562373e-01,        +2.827699111563e-01,        +3.718666468790e-03
 2.40282500e+00,        +1.414213562373e-01,        +2.827699670078e-01,        +3.716498314765e-03
 2.40285000e+00,        +1.414213562373e-01,        +2.827700228480e-01,        +3.714329184312e-03
 2.40287500e+00,        +1.414213562373e-01,        +2.827700786769e-01,        +3.712159075438e-03
 2.40290000e+00,        +1.414213562373e-01,        +2.827701344945e-01,        +3.709987986143e-03
 2.40292500e+00,        +1.414213562373e-01,        +2.827701903008e-01,        +3.707815914423e-03
 2.40295000e+00,        +1.414213562373e-01,        +2.827702460958e-01,        +3.705642858268e-03
 2.40297500e+00,        +1.414213562373e-01,        +2.827703018794e-01,        +3.703468815663e-03
 2.40300000e+00,        +1.414213562373e-01,        +2.827703576517e-01,        +3.701293784588e-03
 2.40302500e+00,        +1.414213562373e-01,        +2.827704134127e-01,        +3.699117763016e-03
 2.40305000e+00,        +1.414213562373e-01,        +2.827704691624e-01,        +3.696940748917e-03
 2.40307500e+00,        +1.414213562373e-01,        +2.827705249008e-01,        +3.694762740254e-03
 2.40310000e+00,        +1.414213562373e-01,        +2.827705806278e-01,        +3.692583734984e-03
 2.40312500e+00,        +1.414213562373e-01,        +2.827706363435e-01,        +3.690403731061e-03
 2.40315000e+00,        +1.414213562373e-01,        +2.827706920479e-01,        +3.688222726432e-03
 2.40317500e+00,        +1.414213562373e-01,        +2.827707477409e-01,        +3.686040719037e-03
 2.40320000e+00,        +1.414213562373e-01,        +2.827708034225e-01,        +3.683857706814e-03
 2.40322500e+00,        +1.414213562373e-01,        +2.827708590929e-01,        +3.681673687692e-03
 2.40325000e+00,        +1.414213562373e-01,        +2.827709147518e-01,        +3.679488659597e-03
 2.40327500e+00,        +1.414213562373e-01,        +2.827709703994e-01,        +3.677302620448e-03
