        f (GHz),           Re{E_x[1]} (V/m),           Im{E_x[1]} (V/m),           Re{E_y[1]} (V/m),           Im{E_y[1]} (V/m),           Re{E_z[1]} (V/m),           Im{E_z[1]} (V/m),           Re{E_x[2]} (V/m),           Im{E_x[2]} (V/m),           Re{E_y[2]} (V/m),           Im{E_y[2]} (V/m),           Re{E_z[2]} (V/m),           Im{E_z[2]} (V/m),           Re{E_x[3]} (V/m),           Im{E_x[3]} (V/m),           Re{E_y[3]} (V/m),           Im{E_y[3]} (V/m),           Re{E_z[3]} (V/m),           Im{E_z[3]} (V/m),           Re{E_x[4]} (V/m),           Im{E_x[4]} (V/m),           Re{E_y[4]} (V/m),           Im{E_y[4]} (V/m),           Re{E_z[4]} (V/m),           Im{E_z[4]} (V/m)
 2.40025000e+00,        +2.260019244468e+00,        +1.661567854844e-02,        +3.578692675379e+00,        +5.441259720403e-02,        -2.015102903389e-02,        -7.281717079786e-04,        +2.797665286441e+00,        +5.487124060843e-02,        +1.016677949302e+01,        +1.133464773273e-01,        -1.133673144795e-02,        +2.896605243445e-04,        +3.596486539965e+00,        +6.777336744699e-02,        +2.212695769368e+01,        +2.573795864134e-01,        +1.266428844732e-02,        +1.106619576722e-03,        -2.117587617975e+00,        -2.124956810769e-02,        +5.869774477083e+01,        +7.471375774270e-01,        +2.807546334744e-02,        +6.609304813410e-04
 2.40027500e+00,        +2.261370823455e+00,        +1.661767463323e-02,        +3.580364390974e+00,        +5.439681685040e-02,        -2.014333211514e-02,        -7.280506195447e-04,        +2.798943687008e+00,        +5.488468899129e-02,        +1.017280050431e+01,        +1.133119278884e-01,        -1.132336004148e-02,        +2.903820905444e-04,        +3.597544766429e+00,        +6.777544301643e-02,        +2.214086819297e+01,        +2.573415743056e-01,        +1.269050042357e-02,        +1.107621051280e-03,        -2.120988116438e+00,        -2.128082784242e-02,        +5.874015525202e+01,        +7.471804323441e-01,        +2.801777127065e-02,        +6.603237141561e-04
 2.40030000e+00,        +2.262720597867e+00,        +1.661961206764e-02,        +3.582043550372e+00,        +5.438109458456e-02,        -2.013565717728e-02,        -7.279298635214e-04,        +2.800220312391e+00,        +5.489805659091e-02,        +1.017883444160e+01,        +1.132774264700e-01,        -1.131001953026e-02,        +2.911023081661e-04,        +3.598601276718e+00,        +6.777744266242e-02,        +2.215480158105e+01,        +2.573035662770e-01,        +1.271667112920e-02,        +1.108620372935e-03,        -2.124388819611e+00,        -2.131203889701e-02,        +5.878262302255e+01,        +7.472231071760e-01,        +2.795998973436e-02,        +6.597166188413e-04
 2.40032500e+00,        +2.264068570609e+00,        +1.662149094086e-02,        +3.583730158213e+00,        +5.436543016749e-02,        -2.012800416869e-02,        -7.278094383989e-04,        +2.801495165443e+00,        +5.491134352789e-02,        +1.018488131994e+01,        +1.132429726862e-01,        -1.129670985284e-02,        +2.918211803316e-04,        +3.599656073472e+00,        +6.777936649334e-02,        +2.216875789183e+01,        +2.572655617397e-01,        +1.274280064957e-02,        +1.109617545898e-03,        -2.127789726793e+00,        -2.134320121069e-02,        +5.882514818487e+01,        +7.472656007981e-01,        +2.790211855555e-02,        +6.591091963992e-04
 2.40035000e+00,        +2.265414744575e+00,        +1.662331134073e-02,        +3.585424219173e+00,        +5.434982336180e-02,        -2.012037303786e-02,        -7.276893426845e-04,        +2.802768249011e+00,        +5.492454992134e-02,        +1.019094115444e+01,        +1.132085661520e-01,        -1.128343094790e-02,        +2.925387101356e-04,        +3.600709159324e+00,        +6.778121461618e-02,        +2.218273715931e+01,        +2.572275601062e-01,        +1.276888906985e-02,        +1.110612574343e-03,        -2.131190837282e+00,        -2.137431472234e-02,        +5.886773084169e+01,        +7.473079120828e-01,        +2.784415755082e-02,        +6.585014478374e-04
 2.40037500e+00,        +2.266759122654e+00,        +1.662507335410e-02,        +3.587125737965e+00,        +5.433427393145e-02,        -2.011276373343e-02,        -7.275695748962e-04,        +2.804039565929e+00,        +5.493767588929e-02,        +1.019701396026e+01,        +1.131742064841e-01,        -1.127018275434e-02,        +2.932549006547e-04,        +3.601760536899e+00,        +6.778298713690e-02,        +2.219673941763e+01,        +2.571895607900e-01,        +1.279493647496e-02,        +1.111605462415e-03,        -2.134592150377e+00,        -2.140537937157e-02,        +5.891037109601e+01,        +7.473500399024e-01,        +2.778610653630e-02,        +6.578933741673e-04
 2.40040000e+00,        +2.268101707728e+00,        +1.662677707054e-02,        +3.588834719330e+00,        +5.431878163569e-02,        -2.010517620408e-02,        -7.274501335057e-04,        +2.805309119032e+00,        +5.495072155240e-02,        +1.020309975264e+01,        +1.131398932934e-01,        -1.125696521110e-02,        +2.939697550212e-04,        +3.602810208816e+00,        +6.778468416399e-02,        +2.221076470101e+01,        +2.571515631981e-01,        +1.282094294977e-02,        +1.112596214333e-03,        -2.137993665373e+00,        -2.143639509589e-02,        +5.895306905111e+01,        +7.473919831196e-01,        +2.772796532768e-02,        +6.572849763959e-04
 2.40042500e+00,        +2.269442502671e+00,        +1.662842257580e-02,        +3.590551168047e+00,        +5.430334623967e-02,        -2.009761039865e-02,        -7.273310170645e-04,        +2.806576911140e+00,        +5.496368702745e-02,        +1.020919854686e+01,        +1.131056261975e-01,        -1.124377825734e-02,        +2.946832762688e-04,        +3.603858177688e+00,        +6.778630580214e-02,        +2.222481304379e+01,        +2.571135667443e-01,        +1.284690857882e-02,        +1.113584834192e-03,        -2.141395381567e+00,        -2.146736183574e-02,        +5.899582481054e+01,        +7.474337406036e-01,        +2.766973374023e-02,        +6.566762555450e-04
 2.40045000e+00,        +2.270781510345e+00,        +1.663000995565e-02,        +3.592275088934e+00,        +5.428796750745e-02,        -2.009006626612e-02,        -7.272122240936e-04,        +2.807842945068e+00,        +5.497657243106e-02,        +1.021531035827e+01,        +1.130714048114e-01,        -1.123062183241e-02,        +2.953954674557e-04,        +3.604904446114e+00,        +6.778785215601e-02,        +2.223888448045e+01,        +2.570755708379e-01,        +1.287283344644e-02,        +1.114571326105e-03,        -2.144797298255e+00,        -2.149827953016e-02,        +5.903863847813e+01,        +7.474753112116e-01,        +2.761141158880e-02,        +6.560672126406e-04
 2.40047500e+00,        +2.272118733612e+00,        +1.663153929826e-02,        +3.594006486832e+00,        +5.427264519905e-02,        -2.008254375549e-02,        -7.270937530911e-04,        +2.809107223626e+00,        +5.498937788229e-02,        +1.022143520228e+01,        +1.130372287459e-01,        -1.121749587569e-02,        +2.961063316747e-04,        +3.605949016696e+00,        +6.778932333253e-02,        +2.225297904551e+01,        +2.570375748831e-01,        +1.289871763694e-02,        +1.115555694238e-03,        -2.148199414729e+00,        -2.152914811696e-02,        +5.908151015797e+01,        +7.475166937944e-01,        +2.755299868776e-02,        +6.554578487117e-04
 2.40050000e+00,        +2.273454175322e+00,        +1.663301068947e-02,        +3.595745366626e+00,        +5.425737907950e-02,        -2.007504281594e-02,        -7.269756025990e-04,        +2.810369749614e+00,        +5.500210349764e-02,        +1.022757309436e+01,        +1.130030976186e-01,        -1.120440032679e-02,        +2.968158719577e-04,        +3.606991892021e+00,        +6.779071943616e-02,        +2.226709677368e+01,        +2.569995782939e-01,        +1.292456123430e-02,        +1.116537942677e-03,        -2.151601730284e+00,        -2.155996753482e-02,        +5.912443995447e+01,        +7.475578872228e-01,        +2.749449485107e-02,        +6.548481647619e-04
 2.40052500e+00,        +2.274787838316e+00,        +1.663442421406e-02,        +3.597491733235e+00,        +5.424216891191e-02,        -2.006756339680e-02,        -7.268577711498e-04,        +2.811630525823e+00,        +5.501474939253e-02,        +1.023372405006e+01,        +1.129690110411e-01,        -1.119133512553e-02,        +2.975240913400e-04,        +3.608033074670e+00,        +6.779204057039e-02,        +2.228123769972e+01,        +2.569615804718e-01,        +1.295036432224e-02,        +1.117518075503e-03,        -2.155004244214e+00,        -2.159073772355e-02,        +5.916742797229e+01,        +7.475988903286e-01,        +2.743589989227e-02,        +6.542381618582e-04
 2.40055000e+00,        +2.276119725432e+00,        +1.663577995934e-02,        +3.599245591606e+00,        +5.422701445696e-02,        -2.006010544740e-02,        -7.267402572489e-04,        +2.812889555041e+00,        +5.502731568481e-02,        +1.023988808495e+01,        +1.129349686245e-01,        -1.117830021172e-02,        +2.982309928931e-04,        +3.609072567221e+00,        +6.779328684098e-02,        +2.229540185852e+01,        +2.569235808197e-01,        +1.297612698452e-02,        +1.118496096849e-03,        -2.158406955808e+00,        -2.162145862064e-02,        +5.921047431638e+01,        +7.476397019569e-01,        +2.737721362442e-02,        +6.536278410324e-04
 2.40057500e+00,        +2.277449839495e+00,        +1.663707800890e-02,        +3.601006946728e+00,        +5.421191548085e-02,        -2.005266891725e-02,        -7.266230594513e-04,        +2.814146840045e+00,        +5.503980248848e-02,        +1.024606521471e+01,        +1.129009699853e-01,        -1.116529552547e-02,        +2.989365796170e-04,        +3.610110372239e+00,        +6.779445835006e-02,        +2.230958928510e+01,        +2.568855787468e-01,        +1.300184930448e-02,        +1.119472010747e-03,        -2.161809864360e+00,        -2.165213016519e-02,        +5.925357909198e+01,        +7.476803209573e-01,        +2.731843586014e-02,        +6.530172033204e-04
 2.40060000e+00,        +2.278778183330e+00,        +1.663831844824e-02,        +3.602775803617e+00,        +5.419687174602e-02,        -2.004525375595e-02,        -7.265061763098e-04,        +2.815402383608e+00,        +5.505220991946e-02,        +1.025225545504e+01,        +1.128670147353e-01,        -1.115232100689e-02,        +2.996408545230e-04,        +3.611146492288e+00,        +6.779555520153e-02,        +2.232380001456e+01,        +2.568475736552e-01,        +1.302753136545e-02,        +1.120445821256e-03,        -2.165212969157e+00,        -2.168275229550e-02,        +5.929674240458e+01,        +7.477207461673e-01,        +2.725956641163e-02,        +6.524062497731e-04
 2.40062500e+00,        +2.280104759747e+00,        +1.663950136232e-02,        +3.604552167332e+00,        +5.418188301523e-02,        -2.003785991323e-02,        -7.263896063459e-04,        +2.816656188491e+00,        +5.506453809291e-02,        +1.025845882173e+01,        +1.128331024862e-01,        -1.113937659640e-02,        +3.003438206447e-04,        +3.612180929919e+00,        +6.779657749861e-02,        +2.233803408213e+01,        +2.568095649464e-01,        +1.305317325042e-02,        +1.121417532448e-03,        -2.168616269490e+00,        -2.171332495040e-02,        +5.933996436001e+01,        +7.477609764195e-01,        +2.720060509061e-02,        +6.517949814425e-04
 2.40065000e+00,        +2.281429571555e+00,        +1.664062683527e-02,        +3.606336042958e+00,        +5.416694905253e-02,        -2.003048733884e-02,        -7.262733480911e-04,        +2.817908257454e+00,        +5.507678712316e-02,        +1.026467533061e+01,        +1.127992328511e-01,        -1.112646223438e-02,        +3.010454810023e-04,        +3.613213687681e+00,        +6.779752534376e-02,        +2.235229152314e+01,        +2.567715520232e-01,        +1.307877504238e-02,        +1.122387148376e-03,        -2.172019764646e+00,        -2.174384806731e-02,        +5.938324506434e+01,        +7.478010105485e-01,        +2.714155170837e-02,        +6.511833993745e-04
 2.40067500e+00,        +2.282752621550e+00,        +1.664169494972e-02,        +3.608127435624e+00,        +5.415206962296e-02,        -2.002313598281e-02,        -7.261574001547e-04,        +2.819158593242e+00,        +5.508895712290e-02,        +1.027090499761e+01,        +1.127654054430e-01,        -1.111357786155e-02,        +3.017458385255e-04,        +3.614244768111e+00,        +6.779839883775e-02,        +2.236657237306e+01,        +2.567335342858e-01,        +1.310433682390e-02,        +1.123354672991e-03,        -2.175423453914e+00,        -2.177432158636e-02,        +5.942658462395e+01,        +7.478408473768e-01,        +2.708240607577e-02,        +6.505715046536e-04
 2.40070000e+00,        +2.284073912522e+00,        +1.664270579133e-02,        +3.609926350488e+00,        +5.413724448776e-02,        -2.001580579514e-02,        -7.260417610363e-04,        +2.820407198599e+00,        +5.510104820772e-02,        +1.027714783867e+01,        +1.127316198717e-01,        -1.110072341868e-02,        +3.024448962654e-04,        +3.615274173741e+00,        +6.779919808426e-02,        +2.238087666744e+01,        +2.566955111330e-01,        +1.312985867750e-02,        +1.124320110383e-03,        -2.178827336581e+00,        -2.180474544418e-02,        +5.946998314549e+01,        +7.478804857327e-01,        +2.702316800318e-02,        +6.499592983219e-04
 2.40072500e+00,        +2.285393447258e+00,        +1.664365944065e-02,        +3.611732792742e+00,        +5.412247341422e-02,        -2.000849672595e-02,        -7.259264293499e-04,        +2.821654076260e+00,        +5.511306048815e-02,        +1.028340386984e+01,        +1.126978757515e-01,        -1.108789884664e-02,        +3.031426571354e-04,        +3.616301907100e+00,        +6.779992318204e-02,        +2.239520444195e+01,        +2.566574819648e-01,        +1.315534068555e-02,        +1.125283464468e-03,        -2.182231411929e+00,        -2.183511957999e-02,        +5.951344073591e+01,        +7.479199244317e-01,        +2.696383730054e-02,        +6.493467814730e-04
 2.40075000e+00,        +2.286711228533e+00,        +1.664455598372e-02,        +3.613546767616e+00,        +5.410775616191e-02,        -2.000120872550e-02,        -7.258114035772e-04,        +2.822899228951e+00,        +5.512499407999e-02,        +1.028967310719e+01,        +1.126641726895e-01,        -1.107510408651e-02,        +3.038391241991e-04,        +3.617327970704e+00,        +6.780057423495e-02,        +2.240955573238e+01,        +2.566194461749e-01,        +1.318078293016e-02,        +1.126244739349e-03,        -2.185635679246e+00,        -2.186544393106e-02,        +5.955695750243e+01,        +7.479591622890e-01,        +2.690441377734e-02,        +6.487339551604e-04
 2.40077500e+00,        +2.288027259116e+00,        +1.664539550274e-02,        +3.615368280372e+00,        +5.409309249597e-02,        -1.999394174413e-02,        -7.256966823248e-04,        +2.824142659394e+00,        +5.513684909514e-02,        +1.029595556689e+01,        +1.126305102985e-01,        -1.106233907949e-02,        +3.045343003777e-04,        +3.618352367064e+00,        +6.780115134305e-02,        +2.242393057463e+01,        +2.565814031628e-01,        +1.320618549330e-02,        +1.127203938958e-03,        -2.189040137814e+00,        -2.189571843494e-02,        +5.960053355259e+01,        +7.479981981245e-01,        +2.684489724259e-02,        +6.481208204602e-04
 2.40080000e+00,        +2.289341541768e+00,        +1.664617807807e-02,        +3.617197336311e+00,        +5.407848218286e-02,        -1.998669573234e-02,        -7.255822641677e-04,        +2.825384370301e+00,        +5.514862564359e-02,        +1.030225126516e+01,        +1.125968881910e-01,        -1.104960376694e-02,        +3.052281886117e-04,        +3.619375098685e+00,        +6.780165460463e-02,        +2.243832900472e+01,        +2.565433523244e-01,        +1.323154845669e-02,        +1.128161067232e-03,        -2.192444786916e+00,        -2.192594303077e-02,        +5.964416899419e+01,        +7.480370307415e-01,        +2.678528750488e-02,        +6.475073784689e-04
 2.40082500e+00,        +2.290654079245e+00,        +1.664690379342e-02,        +3.619033940767e+00,        +5.406392498396e-02,        -1.997947064066e-02,        -7.254681476461e-04,        +2.826624364377e+00,        +5.516032383855e-02,        +1.030856021827e+01,        +1.125633059743e-01,        -1.103689809035e-02,        +3.059207918879e-04,        +3.620396168065e+00,        +6.780208412107e-02,        +2.245275105877e+01,        +2.565052930507e-01,        +1.325687190194e-02,        +1.129116128175e-03,        -2.195849625835e+00,        -2.195611765574e-02,        +5.968786393535e+01,        +7.480756589405e-01,        +2.672558437229e-02,        +6.468936302703e-04
 2.40085000e+00,        +2.291964874293e+00,        +1.664757272898e-02,        +3.620878099108e+00,        +5.404942066661e-02,        -1.997226641982e-02,        -7.253543314065e-04,        +2.827862644321e+00,        +5.517194378971e-02,        +1.031488244257e+01,        +1.125297632627e-01,        -1.102422199140e-02,        +3.066121130718e-04,        +3.621415577692e+00,        +6.780243999024e-02,        +2.246719677304e+01,        +2.564672247412e-01,        +1.328215591040e-02,        +1.130069125647e-03,        -2.199254653851e+00,        -2.198624224924e-02,        +5.973161848445e+01,        +7.481140815352e-01,        +2.666578765249e-02,        +6.462795769576e-04
 2.40087500e+00,        +2.293273929652e+00,        +1.664818496817e-02,        +3.622729816740e+00,        +5.403496899139e-02,        -1.996508302058e-02,        -7.252408139509e-04,        +2.829099212825e+00,        +5.518348560977e-02,        +1.032121795447e+01,        +1.124962596616e-01,        -1.101157541184e-02,        +3.073021551791e-04,        +3.622433330051e+00,        +6.780272231309e-02,        +2.248166618387e+01,        +2.564291467822e-01,        +1.330740056332e-02,        +1.131020063674e-03,        -2.202659870245e+00,        -2.201631674740e-02,        +5.977543275020e+01,        +7.481522973128e-01,        +2.660589715264e-02,        +6.456652196218e-04
 2.40090000e+00,        +2.294581248057e+00,        +1.664874059259e-02,        +3.624589099096e+00,        +5.402056972152e-02,        -1.995792039375e-02,        -7.251275938540e-04,        +2.830334072574e+00,        +5.519494940963e-02,        +1.032756677042e+01,        +1.124627947790e-01,        -1.099895829353e-02,        +3.079909211476e-04,        +3.623449427620e+00,        +6.780293118874e-02,        +2.249615932772e+01,        +2.563910585630e-01,        +1.333260594179e-02,        +1.131968946192e-03,        -2.206065274294e+00,        -2.204634108745e-02,        +5.981930684155e+01,        +7.481903050625e-01,        +2.654591267950e-02,        +6.450505593693e-04
 2.40092500e+00,        +2.295886832231e+00,        +1.664923967929e-02,        +3.626455951656e+00,        +5.400622262813e-02,        -1.995077849037e-02,        -7.250146697752e-04,        +2.831567226245e+00,        +5.520633529551e-02,        +1.033392890698e+01,        +1.124293682323e-01,        -1.098637057858e-02,        +3.086784138032e-04,        +3.624463872867e+00,        +6.780306671183e-02,        +2.251067624121e+01,        +2.563529594842e-01,        +1.335777212662e-02,        +1.132915776994e-03,        -2.209470865276e+00,        -2.207631520868e-02,        +5.986324086781e+01,        +7.482281035914e-01,        +2.648583403928e-02,        +6.444355972970e-04
 2.40095000e+00,        +2.297190684894e+00,        +1.664968231217e-02,        +3.628330379929e+00,        +5.399192746884e-02,        -1.994365726155e-02,        -7.249020402448e-04,        +2.832798676507e+00,        +5.521764338036e-02,        +1.034030438074e+01,        +1.123959796215e-01,        -1.097381220920e-02,        +3.093646361317e-04,        +3.625476668254e+00,        +6.780312898348e-02,        +2.252521696101e+01,        +2.563148489229e-01,        +1.338289919847e-02,        +1.133860560076e-03,        -2.212876642469e+00,        -2.210623904827e-02,        +5.990723493853e+01,        +7.482656916621e-01,        +2.642566103782e-02,        +6.438203345399e-04
 2.40097500e+00,        +2.298492808754e+00,        +1.665006857010e-02,        +3.630212389462e+00,        +5.397768401187e-02,        -1.993655665851e-02,        -7.247897038853e-04,        +2.834028426022e+00,        +5.522887377202e-02,        +1.034669320835e+01,        +1.123626285612e-01,        -1.096128312780e-02,        +3.100495909965e-04,        +3.626487816235e+00,        +6.780311809987e-02,        +2.253978152396e+01,        +2.562767262768e-01,        +1.340798723777e-02,        +1.134803299275e-03,        -2.216282605151e+00,        -2.213611254326e-02,        +5.995128916361e+01,        +7.483030680797e-01,        +2.636539348040e-02,        +6.432047721792e-04
 2.40100000e+00,        +2.299793206521e+00,        +1.665039853405e-02,        +3.632101985828e+00,        +5.396349201845e-02,        -1.992947663243e-02,        -7.246776592567e-04,        +2.835256477451e+00,        +5.524002658043e-02,        +1.035309540655e+01,        +1.123293146543e-01,        -1.094878327671e-02,        +3.107332813379e-04,        +3.627497319265e+00,        +6.780303415924e-02,        +2.255436996698e+01,        +2.562385909240e-01,        +1.343303632501e-02,        +1.135743998521e-03,        -2.219688752592e+00,        -2.216593563073e-02,        +5.999540365318e+01,        +7.483402316013e-01,        +2.630503117188e-02,        +6.425889113619e-04
 2.40102500e+00,        +2.301091880885e+00,        +1.665067228112e-02,        +3.633999174653e+00,        +5.394935125710e-02,        -1.992241713487e-02,        -7.245659050135e-04,        +2.836482833437e+00,        +5.525110191143e-02,        +1.035951099212e+01,        +1.122960375131e-01,        -1.093631259874e-02,        +3.114157099739e-04,        +3.628505179780e+00,        +6.780287725588e-02,        +2.256898232713e+01,        +2.562004422556e-01,        +1.345804654011e-02,        +1.136682661590e-03,        -2.223095084072e+00,        -2.219570824998e-02,        +6.003957851774e+01,        +7.483771810067e-01,        +2.624457391666e-02,        +6.419727532180e-04
 2.40105000e+00,        +2.302388834541e+00,        +1.665088989496e-02,        +3.635903961583e+00,        +5.393526148752e-02,        -1.991537811723e-02,        -7.244544396716e-04,        +2.837707496626e+00,        +5.526209987739e-02,        +1.036593998192e+01,        +1.122627967421e-01,        -1.092387103652e-02,        +3.120968798904e-04,        +3.629511400218e+00,        +6.780264749034e-02,        +2.258361864157e+01,        +2.561622796568e-01,        +1.348301796317e-02,        +1.137619292470e-03,        -2.226501598860e+00,        -2.222543033515e-02,        +6.008381386803e+01,        +7.484139150818e-01,        +2.618402151862e-02,        +6.413562988235e-04
 2.40107500e+00,        +2.303684070172e+00,        +1.665105145174e-02,        +3.637816352300e+00,        +5.392122247635e-02,        -1.990835953109e-02,        -7.243432618815e-04,        +2.838930469654e+00,        +5.527302058323e-02,        +1.037238239286e+01,        +1.122295919481e-01,        -1.091145853295e-02,        +3.127767939070e-04,        +3.630515983009e+00,        +6.780234495602e-02,        +2.259827894758e+01,        +2.561241025061e-01,        +1.350795067400e-02,        +1.138553894932e-03,        -2.229908296227e+00,        -2.225510182497e-02,        +6.012810981513e+01,        +7.484504325700e-01,        +2.612337378120e-02,        +6.407395493656e-04
