        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.40000000e+00,        -1.460861197098e-03,        +1.603127272630e+00
 2.40002500e+00,        -1.460911297833e-03,        +1.602288063394e+00
 2.40005000e+00,        -1.460961567950e-03,        +1.601448537286e+00
 2.40007500e+00,        -1.461012007879e-03,        +1.600608693699e+00
 2.40010000e+00,        -1.461062618027e-03,        +1.599768532022e+00
 2.40012500e+00,        -1.461113398819e-03,        +1.598928051644e+00
 2.40015000e+00,        -1.461164350656e-03,        +1.598087251950e+00
 2.40017500e+00,        -1.461215473988e-03,        +1.597246132327e+00
 2.40020000e+00,        -1.461266769229e-03,        +1.596404692158e+00
 2.40022500e+00,        -1.461318236778e-03,        +1.595562930826e+00
 2.40025000e+00,        -1.461369877078e-03,        +1.594720847711e+00
 2.40027500e+00,        -1.461421690553e-03,        +1.593878442193e+00
 2.40030000e+00,        -1.461473677647e-03,        +1.593035713650e+00
 2.40032500e+00,        -1.461525838742e-03,        +1.592192661458e+00
 2.40035000e+00,        -1.461578174317e-03,        +1.591349284991e+00
 2.40037500e+00,        -1.461630684764e-03,        +1.590505583624e+00
 2.40040000e+00,        -1.461683370551e-03,        +1.589661556727e+00
 2.40042500e+00,        -1.461736232092e-03,        +1.588817203671e+00
 2.40045000e+00,        -1.461789269825e-03,        +1.587972523824e+00
 2.40047500e+00,        -1.461842484194e-03,        +1.587127516554e+00
 2.40050000e+00,        -1.461895875643e-03,        +1.586282181226e+00
 2.40052500e+00,        -1.461949444605e-03,        +1.585436517205e+00
 2.40055000e+00,        -1.462003191516e-03,        +1.584590523852e+00
 2.40057500e+00,        -1.462057116820e-03,        +1.583744200528e+00
 2.40060000e+00,        -1.462111220976e-03,        +1.582897546593e+00
 2.40062500e+00,        -1.462165504432e-03,        +1.582050561405e+00
 2.40065000e+00,        -1.462219967626e-03,        +1.581203244319e+00
 2.40067500e+00,        -1.462274611011e-03,        +1.580355594690e+00
 2.40070000e+00,        -1.462329435033e-03,        +1.579507611871e+00
 2.40072500e+00,        -1.462384440155e-03,        +1.578659295213e+00
 2.40075000e+00,        -1.462439626823e-03,        +1.577810644067e+00
 2.40077500e+00,        -1.462494995516e-03,        +1.576961657780e+00
 2.40080000e+00,        -1.462550546661e-03,        +1.576112335698e+00
 2.40082500e+00,        -1.462606280725e-03,        +1.575262677168e+00
 2.40085000e+00,        -1.462662198212e-03,        +1.574412681531e+00
 2.40087500e+00,        -1.462718299507e-03,        +1.573562348130e+00
 2.40090000e+00,        -1.462774585165e-03,        +1.572711676304e+00
 2.40092500e+00,        -1.462831055583e-03,        +1.571860665392e+00
 2.40095000e+00,        -1.462887711222e-03,        +1.571009314731e+00
 2.40097500e+00,        -1.462944552611e-03,        +1.570157623656e+00
 2.40100000e+00,        -1.463001580184e-03,        +1.569305591500e+00
 2.40102500e+00,        -1.463058794420e-03,        +1.568453217595e+00
 2.40105000e+00,        -1.463116195797e-03,        +1.567600501270e+00
 2.40107500e+00,        -1.463173784792e-03,        +1.566747441856e+00
 2.40110000e+00,        -1.463231561872e-03,        +1.565894038677e+00
 2.40112500e+00,        -1.463289527545e-03,        +1.565040291060e+00
 2.40115000e+00,        -1.463347682248e-03,        +1.564186198327e+00
 2.40117500e+00,        -1.463406026483e-03,        +1.563331759800e+00
 2.40120000e+00,        -1.463464560765e-03,        +1.562476974800e+00
 2.40122500e+00,        -1.463523285525e-03,        +1.561621842644e+00
 2.40125000e+00,        -1.463582201303e-03,        +1.560766362649e+00
 2.40127500e+00,        -1.463641308578e-03,        +1.559910534130e+00
 2.40130000e+00,        -1.463700607803e-03,        +1.559054356400e+00
 2.40132500e+00,        -1.463760099513e-03,        +1.558197828770e+00
 2.40135000e+00,        -1.463819784190e-03,        +1.557340950550e+00
 2.40137500e+00,        -1.463879662321e-03,        +1.556483721048e+00
 2.40140000e+00,        -1.463939734418e-03,        +1.555626139571e+00
 2.40142500e+00,        -1.464000000979e-03,        +1.554768205421e+00
 2.40145000e+00,        -1.464060462507e-03,        +1.553909917902e+00
 2.40147500e+00,        -1.464121119509e-03,        +1.553051276316e+00
 2.40150000e+00,        -1.464181972473e-03,        +1.552192279960e+00
 2.40152500e+00,        -1.464243021918e-03,        +1.551332928133e+00
 2.40155000e+00,        -1.464304268336e-03,        +1.550473220130e+00
 2.40157500e+00,        -1.464365712293e-03,        +1.549613155245e+00
 2.40160000e+00,        -1.464427354250e-03,        +1.548752732769e+00
 2.40162500e+00,        -1.464489194719e-03,        +1.547891951993e+00
 2.40165000e+00,        -1.464551234237e-03,        +1.547030812205e+00
 2.40167500e+00,        -1.464613473343e-03,        +1.546169312692e+00
 2.40170000e+00,        -1.464675912510e-03,        +1.545307452739e+00
 2.40172500e+00,        -1.464738552293e-03,        +1.544445231628e+00
 2.40175000e+00,        -1.464801393205e-03,        +1.543582648640e+00
 2.40177500e+00,        -1.464864435783e-03,        +1.542719703056e+00
 2.40180000e+00,        -1.464927680542e-03,        +1.541856394151e+00
 2.40182500e+00,        -1.464991128003e-03,        +1.540992721202e+00
 2.40185000e+00,        -1.465054778698e-03,        +1.540128683483e+00
 2.40187500e+00,        -1.465118633190e-03,        +1.539264280265e+00
 2.40190000e+00,        -1.465182692002e-03,        +1.538399510818e+00
 2.40192500e+00,        -1.465246955638e-03,        +1.537534374411e+00
 2.40195000e+00,        -1.465311424692e-03,        +1.536668870309e+00
 2.40197500e+00,        -1.465376099651e-03,        +1.535802997778e+00
 2.40200000e+00,        -1.465440981097e-03,        +1.534936756078e+00
 2.40202500e+00,        -1.465506069547e-03,        +1.534070144472e+00
 2.40205000e+00,        -1.465571365587e-03,        +1.533203162217e+00
 2.40207500e+00,        -1.465636869718e-03,        +1.532335808571e+00
 2.40210000e+00,        -1.465702582509e-03,        +1.531468082788e+00
 2.40212500e+00,        -1.465768504540e-03,        +1.530599984121e+00
 2.40215000e+00,        -1.465834636323e-03,        +1.529731511821e+00
 2.40217500e+00,        -1.465900978413e-03,        +1.528862665137e+00
 2.40220000e+00,        -1.465967531404e-03,        +1.527993443316e+00
 2.40222500e+00,        -1.466034295851e-03,        +1.527123845603e+00
 2.40225000e+00,        -1.466101272305e-03,        +1.526253871243e+00
 2.40227500e+00,        -1.466168461339e-03,        +1.525383519474e+00
 2.40230000e+00,        -1.466235863496e-03,        +1.524512789538e+00
 2.40232500e+00,        -1.466303479366e-03,        +1.523641680671e+00
 2.40235000e+00,        -1.466371309506e-03,        +1.522770192109e+00
 2.40237500e+00,        -1.466439354506e-03,        +1.521898323084e+00
 2.40240000e+00,        -1.466507614942e-03,        +1.521026072829e+00
 2.40242500e+00,        -1.466576091358e-03,        +1.520153440572e+00
 2.40245000e+00,        -1.466644784369e-03,        +1.519280425541e+00
 2.40247500e+00,        -1.466713694545e-03,        +1.518407026961e+00
 2.40250000e+00,        -1.466782822450e-03,        +1.517533244055e+00
 2.40252500e+00,        -1.466852168705e-03,        +1.516659076045e+00
 2.40255000e+00,        -1.466921733862e-03,        +1.515784522149e+00
 2.40257500e+00,        -1.466991518526e-03,        +1.514909581586e+00
 2.40260000e+00,        -1.467061523297e-03,        +1.514034253569e+00
 2.40262500e+00,        -1.467131748745e-03,        +1.513158537312e+00
 2.40265000e+00,        -1.467202195478e-03,        +1.512282432026e+00
 2.40267500e+00,        -1.467272864105e-03,        +1.511405936920e+00
 2.40270000e+00,        -1.467343755215e-03,        +1.510529051201e+00
 2.40272500e+00,        -1.467414869415e-03,        +1.509651774073e+00
 2.40275000e+00,        -1.467486207299e-03,        +1.508774104739e+00
 2.40277500e+00,        -1.467557769484e-03,        +1.507896042399e+00
 2.40280000e+00,        -1.467629556557e-03,        +1.507017586253e+00
 2.40282500e+00,        -1.467701569171e-03,        +1.506138735496e+00
 2.40285000e+00,        -1.467773807899e-03,        +1.505259489323e+00
 2.40287500e+00,        -1.467846273370e-03,        +1.504379846925e+00
 2.40290000e+00,        -1.467918966220e-03,        +1.503499807492e+00
 2.40292500e+00,        -1.467991887025e-03,        +1.502619370213e+00
 2.40295000e+00,        -1.468065036449e-03,        +1.501738534273e+00
 2.40297500e+00,        -1.468138415099e-03,        +1.500857298855e+00
 2.40300000e+00,        -1.468212023587e-03,        +1.499975663141e+00
 2.40302500e+00,        -1.468285862579e-03,        +1.499093626309e+00
 2.40305000e+00,        -1.468359932658e-03,        +1.498211187538e+00
 2.40307500e+00,        -1.468434234514e-03,        +1.497328346001e+00
 2.40310000e+00,        -1.468508768744e-03,        +1.496445100871e+00
 2.40312500e+00,        -1.468583535978e-03,        +1.495561451319e+00
 2.40315000e+00,        -1.468658536879e-03,        +1.494677396512e+00
 2.40317500e+00,        -1.468733772072e-03,        +1.493792935617e+00
 2.40320000e+00,        -1.468809242218e-03,        +1.492908067797e+00
 2.40322500e+00,        -1.468884947941e-03,        +1.492022792214e+00
 2.40325000e+00,        -1.468960889930e-03,        +1.491137108026e+00
 2.40327500e+00,        -1.469037068811e-03,        +1.490251014392e+00
 2.40330000e+00,        -1.469113485228e-03,        +1.489364510466e+00
 2.40332500e+00,        -1.469190139840e-03,        +1.488477595400e+00
 2.40335000e+00,        -1.469267033336e-03,        +1.487590268344e+00
 2.40337500e+00,        -1.469344166342e-03,        +1.486702528446e+00
 2.40340000e+00,        -1.469421539545e-03,        +1.485814374852e+00
 2.40342500e+00,        -1.469499153607e-03,        +1.484925806705e+00
 2.40345000e+00,        -1.469577009175e-03,        +1.484036823147e+00
 2.40347500e+00,        -1.469655106950e-03,        +1.483147423315e+00
 2.40350000e+00,        -1.469733447592e-03,        +1.482257606347e+00
 2.40352500e+00,        -1.469812031781e-03,        +1.481367371376e+00
 2.40355000e+00,        -1.469890860174e-03,        +1.480476717534e+00
 2.40357500e+00,        -1.469969933484e-03,        +1.479585643951e+00
 2.40360000e+00,        -1.470049252367e-03,        +1.478694149753e+00
 2.40362500e+00,        -1.470128817530e-03,        +1.477802234065e+00
 2.40365000e+00,        -1.470208629633e-03,        +1.476909896010e+00
