        m,                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13],             E_elec[14] (J),                 p_elec[14],              E_mag[14] (J),                  p_mag[14],             E_elec[15] (J),                 p_elec[15],              E_mag[15] (J),                  p_mag[15],             E_elec[16] (J),                 p_elec[16],              E_mag[16] (J),                  p_mag[16],             E_elec[17] (J),                 p_elec[17],              E_mag[17] (J),                  p_mag[17]
 1.00e+00,        +2.935514708646e-10,        +2.935369593521e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.439964381264e-12,        +4.905321635836e-03,        +5.721444946685e-12,        +1.949139542534e-02,        +1.439964381264e-12,        +4.905321635836e-03,        +5.721444946685e-12,        +1.949139542534e-02,        +4.597957698880e-12,        +1.566320783656e-02,        +3.563821658243e-12,        +1.214096400708e-02,        +3.120228931295e-11,        +1.062923964273e-01,        +4.651104853208e-11,        +1.584503996864e-01,        +9.424881908931e-11,        +3.210640328653e-01,        +6.901812875563e-11,        +2.351258557286e-01,        +2.398690122423e-11,        +8.171276115081e-02,        +4.382321719765e-11,        +1.492936947169e-01,        +7.447456971798e-11,        +2.537019129853e-01,        +6.192946294432e-11,        +2.109767133958e-01,        +6.316060503708e-11,        +2.151602403867e-01,        +5.794792945349e-11,        +1.974127196159e-01,        +4.403644028722e-13,        +1.500126712277e-03,        +5.021905864044e-12,        +1.710825742396e-02
 2.00e+00,        +2.935514708646e-10,        +2.935369570158e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.440448081174e-12,        +4.906969387453e-03,        +5.723865684992e-12,        +1.949964237275e-02,        +1.440448081174e-12,        +4.906969387453e-03,        +5.723865684992e-12,        +1.949964237275e-02,        +4.599174607112e-12,        +1.566735330457e-02,        +3.564560686502e-12,        +1.214348177054e-02,        +8.367715755263e-11,        +2.850510586991e-01,        +6.522728479589e-11,        +2.222114907064e-01,        +2.050234820808e-11,        +6.984243052060e-02,        +4.259772998588e-11,        +1.451187966890e-01,        +9.071621987275e-11,        +3.090300300849e-01,        +6.774157177351e-11,        +2.307769776665e-01,        +4.038779302544e-11,        +1.375833440946e-01,        +4.979014690252e-11,        +1.696213908079e-01,        +5.178799651927e-11,        +1.764187941786e-01,        +5.386997320302e-11,        +1.835202413716e-01,        +4.403329980981e-13,        +1.500019730105e-03,        +5.021823983448e-12,        +1.710797861537e-02
 3.00e+00,        +2.935514708646e-10,        +2.935449444391e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.013897675056e-13,        +1.026701609152e-03,        +1.265227156783e-11,        +4.310165038614e-02,        +3.013897675056e-13,        +1.026701609152e-03,        +1.265227156783e-11,        +4.310165038614e-02,        +2.626017015527e-12,        +8.945678275069e-03,        +5.056682725183e-12,        +1.722626405590e-02,        +5.803450430357e-11,        +1.976978828709e-01,        +5.450164640302e-11,        +1.856671267399e-01,        +5.816510785653e-11,        +1.981427913995e-01,        +5.463810042601e-11,        +1.861319755665e-01,        +5.824658817431e-11,        +1.984203587969e-01,        +5.472369345237e-11,        +1.864235596254e-01,        +5.809224871308e-11,        +1.978945925292e-01,        +5.456179678249e-11,        +1.858720370291e-01,        +5.801688751191e-11,        +1.976378702551e-01,        +5.448935651858e-11,        +1.856252596095e-01,        +6.872752213019e-14,        +2.341242642314e-04,        +2.921396563609e-12,        +9.952126987543e-03
 4.00e+00,        +2.935514708646e-10,        +2.935394149702e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.672611414583e-16,        +1.591752002067e-06,        +2.993281566437e-16,        +1.019720491962e-06,        +4.672611414583e-16,        +1.591752002067e-06,        +2.993281566437e-16,        +1.019720491962e-06,        +2.877658592721e-15,        +9.802909807422e-06,        +9.373281535093e-16,        +3.193193505563e-06,        +6.283895463540e-11,        +2.140645197598e-01,        +5.462018897103e-11,        +1.860744628676e-01,        +6.360652619737e-11,        +2.166792965133e-01,        +5.388933618562e-11,        +1.835846684885e-01,        +5.757870405284e-11,        +1.961451730535e-01,        +5.978537938078e-11,        +2.036707042795e-01,        +5.316075746460e-11,        +1.810951834376e-01,        +6.424935478526e-11,        +2.188781182650e-01,        +5.636307627138e-11,        +1.920040669712e-01,        +6.099365784791e-11,        +2.077869435494e-01,        +1.073232287603e-16,        +3.656027627598e-07,        +2.611432448516e-16,        +8.896360472685e-07
