        m,                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 1.00e+00,        +2.935514708646e-10,        +2.935356251139e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.920733005166e-12,        +6.543087655154e-03,        +4.532138772966e-12,        +1.543982530641e-02,        +1.920733005166e-12,        +6.543087655154e-03,        +4.532138772966e-12,        +1.543982530641e-02,        +1.022032823300e-12,        +3.481613702326e-03,        +2.925050890691e-12,        +9.964892300741e-03,        +2.900210792504e-10,        +9.879735175443e-01,        +2.826363691275e-10,        +9.628690521562e-01,        +5.876257857330e-13,        +2.001781098226e-03,        +3.442066322752e-12,        +1.172623023667e-02
 2.00e+00,        +2.935514708646e-10,        +2.935416381026e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +9.489167458999e-13,        +3.232539571698e-03,        +7.471300102464e-12,        +2.545226684281e-02,        +9.489167458999e-13,        +3.232539571698e-03,        +7.471300102464e-12,        +2.545226684281e-02,        +5.703371127109e-13,        +1.942886237399e-03,        +3.813186661850e-12,        +1.299027520081e-02,        +2.917882674344e-10,        +9.939935459190e-01,        +2.793796566589e-10,        +9.517547781797e-01,        +2.439495715497e-13,        +8.310282719117e-04,        +2.877494679430e-12,        +9.802679776638e-03
 3.00e+00,        +2.935514708646e-10,        +2.935398592790e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.301747871724e-12,        +4.434479132024e-03,        +6.526448984252e-12,        +2.223360398238e-02,        +1.301747871724e-12,        +4.434479132024e-03,        +6.526448984252e-12,        +2.223360398238e-02,        +7.208452966950e-13,        +2.455601038455e-03,        +3.559900923888e-12,        +1.212748732875e-02,        +2.912053033003e-10,        +9.920076450055e-01,        +2.803006484810e-10,        +9.548980815401e-01,        +3.235743958812e-13,        +1.102274823997e-03,        +3.152860889793e-12,        +1.074082714878e-02
 4.00e+00,        +2.935514708646e-10,        +2.935393847731e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.694729371431e-15,        +5.773193254455e-06,        +3.073588046698e-16,        +1.047078588474e-06,        +1.694729371431e-15,        +5.773193254455e-06,        +3.073588046698e-16,        +1.047078588474e-06,        +3.355881447510e-15,        +1.143200351756e-05,        +8.656961998966e-16,        +2.949165409493e-06,        +2.935460367829e-10,        +9.999814884878e-01,        +2.935379591373e-10,        +9.999951432895e-01,        +3.834708211045e-16,        +1.306315447765e-06,        +2.525808038292e-16,        +8.604664891030e-07
 5.00e+00,        +2.935514708646e-10,        +2.935393657435e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.859169285204e-15,        +6.333367295786e-06,        +5.810496743399e-16,        +1.979460822463e-06,        +1.859169285204e-15,        +6.333367295786e-06,        +5.810496743399e-16,        +1.979460822463e-06,        +3.410947715922e-15,        +1.161958993384e-05,        +9.849630332519e-16,        +3.355471695447e-06,        +2.935458142160e-10,        +9.999807303006e-01,        +2.935374895078e-10,        +9.999936082315e-01,        +3.865315914743e-16,        +1.316742138392e-06,        +3.102229554165e-16,        +1.056835953265e-06
 6.00e+00,        +2.935514708646e-10,        +2.935404650851e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.822795579093e-14,        +1.302257341050e-04,        +2.434943292542e-13,        +8.295085625882e-04,        +3.822795579093e-14,        +1.302257341050e-04,        +2.434943292542e-13,        +8.295085625882e-04,        +3.499823717005e-14,        +1.192235115259e-04,        +3.308723521297e-13,        +1.127177992424e-03,        +2.934487475860e-10,        +9.996500672328e-01,        +2.928003158216e-10,        +9.974785443522e-01,        +2.949708556342e-14,        +1.004835216003e-04,        +1.657825821547e-13,        +5.647690927608e-04
