        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.424059136113e+00,        +6.542470476096e-05,        +1.852556420279e+04,        +8.459075435214e-14,        +5.912157749265e-09
 2.00e+00,        +2.450340707823e+00,        +4.103815167753e-05,        +2.985442335977e+04,        +9.407187092495e-14,        +6.574843388507e-09
 3.00e+00,        +2.453833477234e+00,        +4.853135176574e-05,        +2.528091005540e+04,        +1.154548245900e-13,        +8.069340712982e-09
 4.00e+00,        +2.623093475429e+00,        +5.399957909530e-05,        +2.428809186971e+04,        +1.154295005466e-13,        +8.067884206888e-09
 5.00e+00,        +2.623323625550e+00,        +5.408872345411e-05,        +2.425018986012e+04,        +8.832891642266e-14,        +6.173703475671e-09
 6.00e+00,        +2.766543087747e+00,        +5.186137043501e-05,        +2.667248344025e+04,        +9.567183243336e-14,        +6.687166122437e-09
