        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.41000000e+00,        +1.414213562373e-01,        +2.828059446655e-01,        -1.402721623009e-03
 2.41000500e+00,        +1.414213562373e-01,        +2.828059372330e-01,        -1.403401656992e-03
 2.41001000e+00,        +1.414213562373e-01,        +2.828059297960e-01,        -1.404081786712e-03
 2.41001500e+00,        +1.414213562373e-01,        +2.828059223544e-01,        -1.404762012202e-03
 2.41002000e+00,        +1.414213562373e-01,        +2.828059149083e-01,        -1.405442333495e-03
 2.41002500e+00,        +1.414213562373e-01,        +2.828059074577e-01,        -1.406122750624e-03
 2.41003000e+00,        +1.414213562373e-01,        +2.828059000026e-01,        -1.406803263624e-03
 2.41003500e+00,        +1.414213562373e-01,        +2.828058925429e-01,        -1.407483872526e-03
 2.41004000e+00,        +1.414213562373e-01,        +2.828058850786e-01,        -1.408164577364e-03
 2.41004500e+00,        +1.414213562373e-01,        +2.828058776099e-01,        -1.408845378171e-03
 2.41005000e+00,        +1.414213562373e-01,        +2.828058701366e-01,        -1.409526274981e-03
 2.41005500e+00,        +1.414213562373e-01,        +2.828058626587e-01,        -1.410207267827e-03
 2.41006000e+00,        +1.414213562373e-01,        +2.828058551763e-01,        -1.410888356742e-03
 2.41006500e+00,        +1.414213562373e-01,        +2.828058476894e-01,        -1.411569541760e-03
 2.41007000e+00,        +1.414213562373e-01,        +2.828058401979e-01,        -1.412250822913e-03
 2.41007500e+00,        +1.414213562373e-01,        +2.828058327018e-01,        -1.412932200236e-03
 2.41008000e+00,        +1.414213562373e-01,        +2.828058252012e-01,        -1.413613673761e-03
 2.41008500e+00,        +1.414213562373e-01,        +2.828058176961e-01,        -1.414295243522e-03
 2.41009000e+00,        +1.414213562373e-01,        +2.828058101864e-01,        -1.414976909552e-03
 2.41009500e+00,        +1.414213562373e-01,        +2.828058026721e-01,        -1.415658671885e-03
 2.41010000e+00,        +1.414213562373e-01,        +2.828057951533e-01,        -1.416340530555e-03
 2.41010500e+00,        +1.414213562373e-01,        +2.828057876299e-01,        -1.417022485593e-03
 2.41011000e+00,        +1.414213562373e-01,        +2.828057801019e-01,        -1.417704537035e-03
 2.41011500e+00,        +1.414213562373e-01,        +2.828057725694e-01,        -1.418386684913e-03
 2.41012000e+00,        +1.414213562373e-01,        +2.828057650323e-01,        -1.419068929261e-03
 2.41012500e+00,        +1.414213562373e-01,        +2.828057574907e-01,        -1.419751270112e-03
 2.41013000e+00,        +1.414213562373e-01,        +2.828057499444e-01,        -1.420433707501e-03
 2.41013500e+00,        +1.414213562373e-01,        +2.828057423936e-01,        -1.421116241460e-03
 2.41014000e+00,        +1.414213562373e-01,        +2.828057348382e-01,        -1.421798872023e-03
 2.41014500e+00,        +1.414213562373e-01,        +2.828057272783e-01,        -1.422481599223e-03
 2.41015000e+00,        +1.414213562373e-01,        +2.828057197137e-01,        -1.423164423095e-03
 2.41015500e+00,        +1.414213562373e-01,        +2.828057121446e-01,        -1.423847343671e-03
 2.41016000e+00,        +1.414213562373e-01,        +2.828057045709e-01,        -1.424530360986e-03
 2.41016500e+00,        +1.414213562373e-01,        +2.828056969926e-01,        -1.425213475072e-03
