        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.44738000e+00,        +1.110869686408e-09,        +1.107995759440e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.928399554032e-13,        +2.636132383360e-04,        +3.560998272139e-12,        +3.213909657865e-03,        +2.275381010279e-10,        +2.048287965834e-01,        +2.391334982355e-10,        +2.158252829020e-01,        +2.522051643880e-10,        +2.270339783990e-01,        +2.222781756616e-10,        +2.006128396861e-01,        +1.872124006230e-10,        +1.685277786528e-01,        +1.846865063412e-10,        +1.666852104510e-01,        +1.868726254525e-10,        +1.682219145405e-01,        +1.845148204642e-10,        +1.665302587055e-01,        +2.524325037358e-10,        +2.272386282788e-01,        +2.223849705558e-10,        +2.007092253386e-01
 2.44765348e+00,        +1.191933395030e-09,        +1.188952890676e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.862640497255e-13,        +2.401678239061e-04,        +3.697609277760e-12,        +3.109971224897e-03,        +2.465147856686e-10,        +2.068192624658e-01,        +2.564754350101e-10,        +2.157153887437e-01,        +2.680673348732e-10,        +2.249012704829e-01,        +2.377451444073e-10,        +1.999617867720e-01,        +2.023742750209e-10,        +1.697865634647e-01,        +1.987540247721e-10,        +1.671672833556e-01,        +2.020259427577e-10,        +1.694943220821e-01,        +1.985683383222e-10,        +1.670111068987e-01,        +2.682904442392e-10,        +2.250884532289e-01,        +2.378461115534e-10,        +2.000467078373e-01
 2.44792696e+00,        +1.285922666857e-09,        +1.282819366085e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.792976178710e-13,        +2.171962786484e-04,        +3.859192191812e-12,        +3.008367579912e-03,        +2.685627322907e-10,        +2.088482761931e-01,        +2.766909611062e-10,        +2.156897287501e-01,        +2.866012337393e-10,        +2.228759482403e-01,        +2.557780179986e-10,        +1.993873999418e-01,        +2.197859174637e-10,        +1.709169012480e-01,        +2.149190221135e-10,        +1.675364652230e-01,        +2.194275647498e-10,        +1.706382276363e-01,        +2.147165671180e-10,        +1.673786448776e-01,        +2.868176746296e-10,        +2.230442638753e-01,        +2.558708136695e-10,        +1.994597372274e-01
 2.44820044e+00,        +1.395267497324e-09,        +1.392024782029e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.720499152415e-13,        +1.949804720337e-04,        +4.051266255691e-12,        +2.910340611742e-03,        +2.942492004593e-10,        +2.108908872483e-01,        +3.003277573076e-10,        +2.157488581990e-01,        +3.083351298813e-10,        +2.209863918372e-01,        +2.768748271805e-10,        +1.989007888041e-01,        +2.398486070842e-10,        +1.719015224996e-01,        +2.335594413659e-10,        +1.677839679158e-01,        +2.394782488206e-10,        +1.716360836040e-01,        +2.333367790369e-10,        +1.676240121937e-01,        +3.085419052866e-10,        +2.211345895166e-01,        +2.769565213623e-10,        +1.989594761083e-01
 2.44847392e+00,        +1.522809319451e-09,        +1.519410880309e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.646751713075e-13,        +1.738071654322e-04,        +4.280403564973e-12,        +2.817146843191e-03,        +3.242376642684e-10,        +2.129207249568e-01,        +3.280291162502e-10,        +2.158923043802e-01,        +3.338912008665e-10,        +2.192600193614e-01,        +3.016210754419e-10,        +1.985118570301e-01,        +2.630269301704e-10,        +1.727247967364e-01,        +2.551132859497e-10,        +1.679027636671e-01,        +2.626419186435e-10,        +1.724719669684e-01,        +2.548661534871e-10,        +1.677401134809e-01,        +3.340846212788e-10,        +2.193870348779e-01,        +3.016880057731e-10,        +1.985559072156e-01
 2.44874741e+00,        +1.671807658409e-09,        +1.668238627618e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.573887578649e-13,        +1.539583555382e-04,        +4.554315587040e-12,        +2.730014466542e-03,        +3.592895304805e-10,        +2.149108054825e-01,        +3.605372214355e-10,        +2.161184949604e-01,        +3.639897082738e-10,        +2.177222400215e-01,        +3.306930227258e-10,        +1.982288488297e-01,        +2.898470145201e-10,        +1.733734219138e-01,        +2.800772216098e-10,        +1.678879849520e-01,        +2.894438684071e-10,        +1.731322780771e-01,        +2.798003546025e-10,        +1.677220212806e-01,        +3.641652312372e-10,        +2.178272299481e-01,        +3.307406185880e-10,        +1.982573794375e-01
 2.44902089e+00,        +1.845884157106e-09,        +1.842132862317e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.504882599998e-13,        +1.357009642428e-04,        +4.881832285595e-12,        +2.650097821638e-03,        +4.002512696459e-10,        +2.168344465740e-01,        +3.986831211519e-10,        +2.164247374917e-01,        +3.994408696879e-10,        +2.163954157958e-01,        +3.648490414964e-10,        +1.980579408575e-01,        +3.208830660450e-10,        +1.738370551638e-01,        +3.089942958211e-10,        +1.677372474819e-01,        +3.204572698866e-10,        +1.736063818809e-01,        +3.086812334034e-10,        +1.675673018585e-01,        +3.995929158047e-10,        +2.164777861418e-01,        +3.648716205159e-10,        +1.980701978558e-01
 2.44929437e+00,        +2.048847303856e-09,        +2.044907901882e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.443794979008e-13,        +1.192765792945e-04,        +5.272656919718e-12,        +2.578432463812e-03,        +4.480137207321e-10,        +2.186662324170e-01,        +4.433508722545e-10,        +2.168072566234e-01,        +4.411125418289e-10,        +2.152979097069e-01,        +4.048977244315e-10,        +1.980029144877e-01,        +3.567224113199e-10,        +1.741088321460e-01,        +3.424215962900e-10,        +1.674508646452e-01,        +3.562681943830e-10,        +1.738871382521e-01,        +3.420644888347e-10,        +1.672762321080e-01,        +4.412342996115e-10,        +2.153573371627e-01,        +4.048882734014e-10,        +1.979982927489e-01
 2.44956785e+00,        +2.284308024851e-09,        +2.280184322491e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.396056682077e-13,        +1.048920135118e-04,        +5.736702555746e-12,        +2.515894219236e-03,        +5.034225649212e-10,        +2.203829603733e-01,        +4.953957884347e-10,        +2.172612904792e-01,        +4.898545462555e-10,        +2.144432978943e-01,        +4.516245683461e-10,        +1.980649388260e-01,        +3.978938568439e-10,        +1.741857282447e-01,        +3.808635867987e-10,        +1.670319294112e-01,        +3.974039769030e-10,        +1.739712738298e-01,        +3.804530485925e-10,        +1.668518833499e-01,        +4.899377961676e-10,        +2.144797421528e-01,        +4.515745393748e-10,        +1.980429980685e-01
 2.44984133e+00,        +2.554957158203e-09,        +2.550667911923e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.368737112208e-13,        +9.271142197442e-05,        +6.282717115740e-12,        +2.463165465944e-03,        +5.671097843058e-10,        +2.219644984985e-01,        +5.554876255280e-10,        +2.177812418980e-01,        +5.463515577267e-10,        +2.138398117450e-01,        +5.056507477094e-10,        +1.982424859566e-01,        +4.447381407880e-10,        +1.740687272818e-01,        +4.246511386868e-10,        +1.664862511901e-01,        +4.442037280018e-10,        +1.738595602574e-01,        +4.241762251371e-10,        +1.663000593509e-01,        +5.463865765661e-10,        +2.138535179785e-01,        +5.055499330830e-10,        +1.982029611616e-01
