        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.44738000e+00,        +1.414213562373e-01,        +2.733615189062e-01,        -6.158953264121e-03
 2.44765348e+00,        +1.414213562373e-01,        +2.731994254739e-01,        -6.388129488899e-03
 2.44792696e+00,        +1.414213562373e-01,        +2.729981362066e-01,        -6.652046977305e-03
 2.44820044e+00,        +1.414213562373e-01,        +2.727465420486e-01,        -6.951458526780e-03
 2.44847392e+00,        +1.414213562373e-01,        +2.724310871881e-01,        -7.285552620582e-03
 2.44874741e+00,        +1.414213562373e-01,        +2.720354009836e-01,        -7.651025878129e-03
 2.44902089e+00,        +1.414213562373e-01,        +2.715400531005e-01,        -8.040730123503e-03
 2.44929437e+00,        +1.414213562373e-01,        +2.709226365812e-01,        -8.441760885899e-03
 2.44956785e+00,        +1.414213562373e-01,        +2.701585439139e-01,        -8.832885247314e-03
 2.44984133e+00,        +1.414213562373e-01,        +2.692230295843e-01,        -9.181349308025e-03
 2.45011481e+00,        +1.414213562373e-01,        +2.680954069348e-01,        -9.439474480057e-03
 2.45038829e+00,        +1.414213562373e-01,        +2.667663345548e-01,        -9.542195044868e-03
 2.45066177e+00,        +1.414213562373e-01,        +2.652486886183e-01,        -9.407862470276e-03
 2.45093526e+00,        +1.414213562373e-01,        +2.635908090611e-01,        -8.945860492412e-03
 2.45120874e+00,        +1.414213562373e-01,        +2.618874706511e-01,        -8.074486303938e-03
 2.45148222e+00,        +1.414213562373e-01,        +2.602798930069e-01,        -6.748861316002e-03
 2.45175570e+00,        +1.414213562373e-01,        +2.589357235745e-01,        -4.990307691004e-03
 2.45202918e+00,        +1.414213562373e-01,        +2.580085581057e-01,        -2.900314370943e-03
 2.45230266e+00,        +1.414213562373e-01,        +2.575924215498e-01,        -6.444541122119e-04
 2.45257614e+00,        +1.414213562373e-01,        +2.576956936310e-01,        +1.590944128937e-03
 2.45284962e+00,        +1.414213562373e-01,        +2.582484130882e-01,        +3.647316170673e-03
 2.45312311e+00,        +1.414213562373e-01,        +2.591347753307e-01,        +5.423806737431e-03
 2.45339659e+00,        +1.414213562373e-01,        +2.602301365481e-01,        +6.880847023583e-03
 2.45367007e+00,        +1.414213562373e-01,        +2.614267423466e-01,        +8.025704265248e-03
 2.45394355e+00,        +1.414213562373e-01,        +2.626444174002e-01,        +8.892838828489e-03
 2.45421703e+00,        +1.414213562373e-01,        +2.638303793940e-01,        +9.527524867454e-03
 2.45449051e+00,        +1.414213562373e-01,        +2.649539273494e-01,        +9.975393789674e-03
 2.45476399e+00,        +1.414213562373e-01,        +2.660000547561e-01,        +1.027715278215e-02
 2.45503747e+00,        +1.414213562373e-01,        +2.669639325194e-01,        +1.046671878409e-02
 2.45531095e+00,        +1.414213562373e-01,        +2.678468155080e-01,        +1.057121052419e-02
 2.45558444e+00,        +1.414213562373e-01,        +2.686532708747e-01,        +1.061176436443e-02
 2.45585792e+00,        +1.414213562373e-01,        +2.693894197382e-01,        +1.060459517579e-02
 2.45613140e+00,        +1.414213562373e-01,        +2.700618820986e-01,        +1.056202333037e-02
 2.45640488e+00,        +1.414213562373e-01,        +2.706771803083e-01,        +1.049335820856e-02
 2.45667836e+00,        +1.414213562373e-01,        +2.712414284099e-01,        +1.040561344446e-02
 2.45695184e+00,        +1.414213562373e-01,        +2.717601929667e-01,        +1.030406627518e-02
 2.45722532e+00,        +1.414213562373e-01,        +2.722384527191e-01,        +1.019268613781e-02
