        f (GHz),         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²)
 2.40025000e+00,        +6.112200213634e-10,        +3.891476584875e-10,        +5.932882713248e-10,        +2.036992453164e-10,        +8.208171327987e-08,        +3.638001629613e-07,        +5.168547430583e-10,        +5.743433100481e-10,        +5.681367414609e-10,        +2.436473554292e-10,        +7.432726679086e-08,        +3.686802945459e-07,        +3.537778428849e-10,        +8.314486292730e-10,        +4.775275168967e-10,        +3.865366687093e-10,        +3.829636694239e-08,        +3.801651095050e-07,        -2.016592439873e-10,        +1.509843772516e-09,        +7.384186279323e-11,        +4.246115242086e-11,        +6.099430618606e-09,        +1.774664275937e-07
 2.40027500e+00,        +6.119300825465e-10,        +3.891900801699e-10,        +5.938133338648e-10,        +2.036374296824e-10,        +8.215597953976e-08,        +3.640147567613e-07,        +5.175142727016e-10,        +5.745014036049e-10,        +5.686506981208e-10,        +2.435961733752e-10,        +7.439761894552e-08,        +3.688971505557e-07,        +3.543637627759e-10,        +8.317943056482e-10,        +4.780147525357e-10,        +3.865638326098e-10,        +3.834555640672e-08,        +3.803887110149e-07,        -2.016699307706e-10,        +1.509576475710e-09,        +7.394683391816e-11,        +4.235889524047e-11,        +6.111062796803e-09,        +1.775294068990e-07
 2.40030000e+00,        +6.126394309511e-10,        +3.892324662389e-10,        +5.943379360664e-10,        +2.035755063807e-10,        +8.223036348123e-08,        +3.642296029098e-07,        +5.181730627633e-10,        +5.746596165332e-10,        +5.691642089463e-10,        +2.435448687990e-10,        +7.446807931171e-08,        +3.691142603097e-07,        +3.549489467778e-10,        +8.321402767313e-10,        +4.785015804023e-10,        +3.865908362437e-10,        +3.839482286685e-08,        +3.806125740681e-07,        -2.016810952131e-10,        +1.509308396926e-09,        +7.405168832074e-11,        +4.225618693425e-11,        +6.122716078482e-09,        +1.775924588325e-07
 2.40032500e+00,        +6.133480673699e-10,        +3.892748174668e-10,        +5.948620785213e-10,        +2.035134757438e-10,        +8.230486536402e-08,        +3.644447018453e-07,        +5.188311139860e-10,        +5.748179498715e-10,        +5.696772745021e-10,        +2.434934420301e-10,        +7.453864813867e-08,        +3.693316242558e-07,        +3.555333955354e-10,        +8.324865439305e-10,        +4.789880009639e-10,        +3.866176800190e-10,        +3.844416652426e-08,        +3.808366991396e-07,        -2.016927380077e-10,        +1.509039535536e-09,        +7.415642580610e-11,        +4.215302736509e-11,        +6.134390514731e-09,        +1.776555835250e-07
 2.40035000e+00,        +6.140559925910e-10,        +3.893171346278e-10,        +5.953857618193e-10,        +2.034513381044e-10,        +8.237948544864e-08,        +3.646600540075e-07,        +5.194884271117e-10,        +5.749764046590e-10,        +5.701898953513e-10,        +2.434418933956e-10,        +7.460932567632e-08,        +3.695492428427e-07,        +3.561171096890e-10,        +8.328331086575e-10,        +4.794740146885e-10,        +3.866443643431e-10,        +3.849358758104e-08,        +3.810610867053e-07,        -2.017048598488e-10,        +1.508769890908e-09,        +7.426104617900e-11,        +4.204941639432e-11,        +6.146086156795e-09,        +1.777187811075e-07
 2.40037500e+00,        +6.147632074040e-10,        +3.893594184935e-10,        +5.959089865496e-10,        +2.033890937921e-10,        +8.245422399632e-08,        +3.648756598370e-07,        +5.201450028792e-10,        +5.751349819345e-10,        +5.707020720556e-10,        +2.433902232209e-10,        +7.468011217530e-08,        +3.697671165201e-07,        +3.567000898771e-10,        +8.331799723259e-10,        +4.799596220436e-10,        +3.866708896177e-10,        +3.854308623986e-08,        +3.812857372423e-07,        -2.017174614333e-10,        +1.508499462408e-09,        +7.436554924386e-11,        +4.194535388167e-11,        +6.157803056077e-09,        +1.777820517115e-07
 2.40040000e+00,        +6.154697125947e-10,        +3.894016698354e-10,        +5.964317532997e-10,        +2.033267431378e-10,        +8.252908126904e-08,        +3.650915197755e-07,        +5.208008420260e-10,        +5.752936827389e-10,        +5.712138051764e-10,        +2.433384318330e-10,        +7.475100788695e-08,        +3.699852457390e-07,        +3.572823367393e-10,        +8.335271363510e-10,        +4.804448234943e-10,        +3.866972562480e-10,        +3.859266270398e-08,        +3.815106512286e-07,        -2.017305434603e-10,        +1.508228249395e-09,        +7.446993480470e-11,        +4.184083968529e-11,        +6.169541264144e-09,        +1.778453954688e-07
 2.40042500e+00,        +6.161755089485e-10,        +3.894438894251e-10,        +5.969540626560e-10,        +2.032642864699e-10,        +8.260405752955e-08,        +3.653076342656e-07,        +5.214559452885e-10,        +5.754525081095e-10,        +5.717250952729e-10,        +2.432865195563e-10,        +7.482201306335e-08,        +3.702036309513e-07,        +3.578638509108e-10,        +8.338746021425e-10,        +4.809296195054e-10,        +3.867234646377e-10,        +3.864231717725e-08,        +3.817358291436e-07,        -2.017441066310e-10,        +1.507956251233e-09,        +7.457420266518e-11,        +4.173587366166e-11,        +6.181300832724e-09,        +1.779088125113e-07
 2.40045000e+00,        +6.168805972473e-10,        +3.894860780319e-10,        +5.974759152042e-10,        +2.032017241172e-10,        +8.267915304134e-08,        +3.655240037510e-07,        +5.221103134004e-10,        +5.756114590875e-10,        +5.722359429041e-10,        +2.432344867134e-10,        +7.489312795730e-08,        +3.704222726097e-07,        +3.584446330266e-10,        +8.342223711252e-10,        +4.814140105411e-10,        +3.867495151850e-10,        +3.869204986412e-08,        +3.819612714674e-07,        -2.017581516484e-10,        +1.507683467273e-09,        +7.467835262854e-11,        +4.163045566573e-11,        +6.193081813704e-09,        +1.779723029714e-07
 2.40047500e+00,        +6.175849782724e-10,        +3.895282364251e-10,        +5.979973115284e-10,        +2.031390564065e-10,        +8.275436806864e-08,        +3.657406286764e-07,        +5.227639470946e-10,        +5.757705367106e-10,        +5.727463486277e-10,        +2.431823336276e-10,        +7.496435282229e-08,        +3.706411711682e-07,        +3.590246837206e-10,        +8.345704447095e-10,        +4.818979970633e-10,        +3.867754082935e-10,        +3.874186096965e-08,        +3.821869786816e-07,        -2.017726792185e-10,        +1.507409896873e-09,        +7.478238449766e-11,        +4.152458555080e-11,        +6.204884259136e-09,        +1.780358669818e-07
 2.40050000e+00,        +6.182886528039e-10,        +3.895703653745e-10,        +5.985182522116e-10,        +2.030762836646e-10,        +8.282970287648e-08,        +3.659575094876e-07,        +5.234168471019e-10,        +5.759297420191e-10,        +5.732563130000e-10,        +2.431300606205e-10,        +7.503568791258e-08,        +3.708603270819e-07,        +3.596040036237e-10,        +8.349188243110e-10,        +4.823815795354e-10,        +3.868011443637e-10,        +3.879175069949e-08,        +3.824129512686e-07,        -2.017876900484e-10,        +1.507135539378e-09,        +7.488629807501e-11,        +4.141826316856e-11,        +6.216708221234e-09,        +1.780995046753e-07
 2.40052500e+00,        +6.189916216194e-10,        +3.896124656469e-10,        +5.990387378358e-10,        +2.030134062166e-10,        +8.290515773061e-08,        +3.661746466313e-07,        +5.240690141511e-10,        +5.760890760521e-10,        +5.737658365761e-10,        +2.430776680129e-10,        +7.510713348312e-08,        +3.710797408067e-07,        +3.601825933656e-10,        +8.352675113523e-10,        +4.828647584181e-10,        +3.868267237925e-10,        +3.884171925989e-08,        +3.826391897121e-07,        -2.018031848480e-10,        +1.506860394138e-09,        +7.499009316270e-11,        +4.131148836914e-11,        +6.228553752375e-09,        +1.781632161852e-07
 2.40055000e+00,        +6.196938854950e-10,        +3.896545380103e-10,        +5.995587689817e-10,        +2.029504243864e-10,        +8.298073289757e-08,        +3.663920405554e-07,        +5.247204489690e-10,        +5.762485398483e-10,        +5.742749199107e-10,        +2.430251561250e-10,        +7.517868978960e-08,        +3.712994127997e-07,        +3.607604535756e-10,        +8.356165072521e-10,        +4.833475341708e-10,        +3.868521469781e-10,        +3.889176685772e-08,        +3.828656944967e-07,        -2.018191643295e-10,        +1.506584460497e-09,        +7.509376956244e-11,        +4.120426100103e-11,        +6.240420905101e-09,        +1.782270016451e-07
 2.40057500e+00,        +6.203954452042e-10,        +3.896965832309e-10,        +6.000783462289e-10,        +2.028873384988e-10,        +8.305642864466e-08,        +3.666096917085e-07,        +5.253711522814e-10,        +5.764081344482e-10,        +5.747835635565e-10,        +2.429725252755e-10,        +7.525035708846e-08,        +3.715193435189e-07,        +3.613375848799e-10,        +8.359658134298e-10,        +4.838299072539e-10,        +3.868774143181e-10,        +3.894189370043e-08,        +3.830924661083e-07,        -2.018356292071e-10,        +1.506307737795e-09,        +7.519732707550e-11,        +4.109658091107e-11,        +6.252309732119e-09,        +1.782908611888e-07
 2.40060000e+00,        +6.210963015201e-10,        +3.897386020750e-10,        +6.005974701559e-10,        +2.028241488759e-10,        +8.313224523994e-08,        +3.668276005407e-07,        +5.260211248126e-10,        +5.765678608914e-10,        +5.752917680656e-10,        +2.429197757818e-10,        +7.532213563685e-08,        +3.717395334236e-07,        +3.619139879037e-10,        +8.363154313056e-10,        +4.843118781251e-10,        +3.869025262085e-10,        +3.899209999612e-08,        +3.833195050339e-07,        -2.018525801971e-10,        +1.506030225371e-09,        +7.530076550278e-11,        +4.098844794457e-11,        +6.264220286299e-09,        +1.783547949505e-07
 2.40062500e+00,        +6.217964552153e-10,        +3.897805953077e-10,        +6.011161413396e-10,        +2.027608558387e-10,        +8.320818295226e-08,        +3.670457675029e-07,        +5.266703672844e-10,        +5.767277202163e-10,        +5.757995339891e-10,        +2.428669079614e-10,        +7.539402569266e-08,        +3.719599829739e-07,        +3.624896632717e-10,        +8.366653623043e-10,        +4.847934472417e-10,        +3.869274830444e-10,        +3.904238595346e-08,        +3.835468117614e-07,        -2.018700180181e-10,        +1.505751922559e-09,        +7.540408464481e-11,        +4.087986194514e-11,        +6.276152620679e-09,        +1.784188030648e-07
 2.40065000e+00,        +6.224959070558e-10,        +3.898225636939e-10,        +6.016343603567e-10,        +2.026974597092e-10,        +8.328424205123e-08,        +3.672641930469e-07,        +5.273188804167e-10,        +5.768877134628e-10,        +5.763068618764e-10,        +2.428139221310e-10,        +7.546602751455e-08,        +3.721806926311e-07,        +3.630646116048e-10,        +8.370156078492e-10,        +4.852746150606e-10,        +3.869522852173e-10,        +3.909275178177e-08,        +3.837743867801e-07,        -2.018879433910e-10,        +1.505472828691e-09,        +7.550728430163e-11,        +4.077082275483e-11,        +6.288106788464e-09,        +1.784828856663e-07
 2.40067500e+00,        +6.231946578115e-10,        +3.898645079969e-10,        +6.021521277815e-10,        +2.026339608075e-10,        +8.336042280723e-08,        +3.674828776257e-07,        +5.279666649289e-10,        +5.770478416711e-10,        +5.768137522766e-10,        +2.427608186047e-10,        +7.553814136188e-08,        +3.724016628575e-07,        +3.636388335238e-10,        +8.373661693612e-10,        +4.857553820370e-10,        +3.869769331259e-10,        +3.914319769096e-08,        +3.840022305803e-07,        -2.019063570388e-10,        +1.505192943095e-09,        +7.561036427294e-11,        +4.066133021405e-11,        +6.300082843023e-09,        +1.785470428903e-07
 2.40070000e+00,        +6.238927082463e-10,        +3.899064289807e-10,        +6.026694441882e-10,        +2.025703594527e-10,        +8.343672549145e-08,        +3.677018216936e-07,        +5.286137215375e-10,        +5.772081058811e-10,        +5.773202057371e-10,        +2.427075976969e-10,        +7.561036749478e-08,        +3.726228941166e-07,        +3.642123296493e-10,        +8.377170482693e-10,        +4.862357486250e-10,        +3.870014271567e-10,        +3.919372389158e-08,        +3.842303436533e-07,        -2.019252596868e-10,        +1.504912265099e-09,        +7.571332435802e-11,        +4.055138416159e-11,        +6.312080837896e-09,        +1.786112748721e-07
 2.40072500e+00,        +6.245900591260e-10,        +3.899483274076e-10,        +6.031863101500e-10,        +2.025066559626e-10,        +8.351315037585e-08,        +3.679210257054e-07,        +5.292600509575e-10,        +5.773685071322e-10,        +5.778262228045e-10,        +2.426542597215e-10,        +7.568270617413e-08,        +3.728443868727e-07,        +3.647851005958e-10,        +8.380682459994e-10,        +4.867157152797e-10,        +3.870257677046e-10,        +3.924433059478e-08,        +3.844587264917e-07,        -2.019446520626e-10,        +1.504630794023e-09,        +7.581616435569e-11,        +4.044098443458e-11,        +6.324100826789e-09,        +1.786755817475e-07
 2.40075000e+00,        +6.252867112118e-10,        +3.899902040398e-10,        +6.037027262373e-10,        +2.024428506545e-10,        +8.358969773315e-08,        +3.681404901174e-07,        +5.299056539026e-10,        +5.775290464654e-10,        +5.783318040239e-10,        +2.426008049915e-10,        +7.575515766155e-08,        +3.730661415914e-07,        +3.653571469820e-10,        +8.384197639802e-10,        +4.871952824523e-10,        +3.870499551580e-10,        +3.929501801234e-08,        +3.846873795892e-07,        -2.019645348959e-10,        +1.504348529188e-09,        +7.591888406443e-11,        +4.033013086863e-11,        +6.336142863578e-09,        +1.787399636525e-07
 2.40077500e+00,        +6.259826652648e-10,        +3.900320596388e-10,        +6.042186930215e-10,        +2.023789438456e-10,        +8.366636783689e-08,        +3.683602153869e-07,        +5.305505310852e-10,        +5.776897249202e-10,        +5.788369499400e-10,        +2.425472338172e-10,        +7.582772221941e-08,        +3.732881587392e-07,        +3.659284694209e-10,        +8.387716036363e-10,        +4.876744505955e-10,        +3.870739899066e-10,        +3.934578635669e-08,        +3.849163034406e-07,        -2.019849089189e-10,        +1.504065469911e-09,        +7.602148328220e-11,        +4.021882329765e-11,        +6.348207002308e-09,        +1.788044207236e-07
 2.40080000e+00,        +6.266779220439e-10,        +3.900738949650e-10,        +6.047342110710e-10,        +2.023149358515e-10,        +8.374316096139e-08,        +3.685802019720e-07,        +5.311946832143e-10,        +5.778505435371e-10,        +5.793416610957e-10,        +2.424935465101e-10,        +7.590040011086e-08,        +3.735104387839e-07,        +3.664990685249e-10,        +8.391237663983e-10,        +4.881532201604e-10,        +3.870978723405e-10,        +3.939663584085e-08,        +3.851454985419e-07,        -2.020057748658e-10,        +1.503781615505e-09,        +7.612396180661e-11,        +4.010706155388e-11,        +6.360293297195e-09,        +1.788689530973e-07
 2.40082500e+00,        +6.273724823064e-10,        +3.901157107790e-10,        +6.052492809548e-10,        +2.022508269858e-10,        +8.382007738176e-08,        +3.688004503322e-07,        +5.318381109993e-10,        +5.780115033560e-10,        +5.798459380329e-10,        +2.424397433793e-10,        +7.597319159977e-08,        +3.737329821942e-07,        +3.670689449067e-10,        +8.394762536965e-10,        +4.886315915965e-10,        +3.871216028469e-10,        +3.944756667850e-08,        +3.853749653902e-07,        -2.020271334732e-10,        +1.503496965279e-09,        +7.622631943482e-11,        +3.999484546800e-11,        +6.372401802624e-09,        +1.789335609108e-07
 2.40085000e+00,        +6.280663468073e-10,        +3.901575078403e-10,        +6.057639032389e-10,        +2.021866175635e-10,        +8.389711737392e-08,        +3.690209609277e-07,        +5.324808151462e-10,        +5.781726054186e-10,        +5.803497812934e-10,        +2.423858247341e-10,        +7.604609695081e-08,        +3.739557894399e-07,        +3.676380991745e-10,        +8.398290669703e-10,        +4.891095653532e-10,        +3.871451818086e-10,        +3.949857908393e-08,        +3.856047044837e-07,        -2.020489854801e-10,        +1.503211518542e-09,        +7.632855596354e-11,        +3.988217486906e-11,        +6.384532573152e-09,        +1.789982443013e-07
 2.40087500e+00,        +6.287595163019e-10,        +3.901992869076e-10,        +6.062780784898e-10,        +2.021223078978e-10,        +8.397428121457e-08,        +3.692417342202e-07,        +5.331227963599e-10,        +5.783338507649e-10,        +5.808531914162e-10,        +2.423317908819e-10,        +7.611911642939e-08,        +3.741788609919e-07,        +3.682065319368e-10,        +8.401822076399e-10,        +4.895871418788e-10,        +3.871686096183e-10,        +3.954967327209e-08,        +3.858347163218e-07,        -2.020713316276e-10,        +1.502925274597e-09,        +7.643067118909e-11,        +3.976904958446e-11,        +6.396685663509e-09,        +1.790630034065e-07
 2.40090000e+00,        +6.294519915401e-10,        +3.902410487395e-10,        +6.067918072721e-10,        +2.020578983001e-10,        +8.405156918124e-08,        +3.694627706722e-07,        +5.337640553443e-10,        +5.784952404359e-10,        +5.813561689407e-10,        +2.422776421306e-10,        +7.619225030169e-08,        +3.744021973222e-07,        +3.687742438012e-10,        +8.405356771476e-10,        +4.900643216197e-10,        +3.871918866557e-10,        +3.960084945855e-08,        +3.860650014051e-07,        -2.020941726592e-10,        +1.502638232746e-09,        +7.653266490732e-11,        +3.965546943991e-11,        +6.408861128596e-09,        +1.791278383643e-07
 2.40092500e+00,        +6.301437732748e-10,        +3.902827940940e-10,        +6.073050901489e-10,        +2.019933890822e-10,        +8.412898155223e-08,        +3.696840707472e-07,        +5.344045928005e-10,        +5.786567754733e-10,        +5.818587144045e-10,        +2.422233787853e-10,        +7.626549883467e-08,        +3.746257989038e-07,        +3.693412353709e-10,        +8.408894769277e-10,        +4.905411050232e-10,        +3.872150133059e-10,        +3.965210785951e-08,        +3.862955602352e-07,        -2.021175093207e-10,        +1.502350392285e-09,        +7.663453691364e-11,        +3.954143425962e-11,        +6.421059023488e-09,        +1.791927493131e-07
 2.40095000e+00,        +6.308348622533e-10,        +3.903245237273e-10,        +6.078179276836e-10,        +2.019287805547e-10,        +8.420651860667e-08,        +3.699056349101e-07,        +5.350444094292e-10,        +5.788184569182e-10,        +5.823608283443e-10,        +2.421690011524e-10,        +7.633886229605e-08,        +3.748496662111e-07,        +3.699075072508e-10,        +8.412436084169e-10,        +4.910174925344e-10,        +3.872379899514e-10,        +3.970344869184e-08,        +3.865263933150e-07,        -2.021413423602e-10,        +1.502061752513e-09,        +7.673628700303e-11,        +3.942694386599e-11,        +6.433279403434e-09,        +1.792577363914e-07
 2.40097500e+00,        +6.315252592230e-10,        +3.903662383973e-10,        +6.083303204367e-10,        +2.018640730268e-10,        +8.428418062450e-08,        +3.701274636265e-07,        +5.356835059270e-10,        +5.789802858113e-10,        +5.828625112956e-10,        +2.421145095356e-10,        +7.641234095433e-08,        +3.750737997192e-07,        +3.704730600425e-10,        +8.415980730495e-10,        +4.914934845976e-10,        +3.872608169758e-10,        +3.975487217303e-08,        +3.867575011486e-07,        -2.021656725283e-10,        +1.501772312718e-09,        +7.683791497006e-11,        +3.931199807988e-11,        +6.445522323857e-09,        +1.793227997382e-07
 2.40100000e+00,        +6.322149649295e-10,        +3.904079388594e-10,        +6.088422689683e-10,        +2.017992668079e-10,        +8.436196788647e-08,        +3.703495573635e-07,        +5.363218829923e-10,        +5.791422631958e-10,        +5.833637637929e-10,        +2.420599042389e-10,        +7.648593507878e-08,        +3.752981999045e-07,        +3.710378943470e-10,        +8.419528722653e-10,        +4.919690816566e-10,        +3.872834947603e-10,        +3.980637852123e-08,        +3.869888842411e-07,        -2.021905005774e-10,        +1.501482072190e-09,        +7.693942060876e-11,        +3.919659672049e-11,        +6.457787840354e-09,        +1.793879394928e-07
 2.40102500e+00,        +6.329039801175e-10,        +3.904496258693e-10,        +6.093537738376e-10,        +2.017343622054e-10,        +8.443988067414e-08,        +3.705719165889e-07,        +5.369595413190e-10,        +5.793043901123e-10,        +5.838645863696e-10,        +2.420051855637e-10,        +7.655964493947e-08,        +3.755228672446e-07,        +3.716020107620e-10,        +8.423080075066e-10,        +4.924442841543e-10,        +3.873060236837e-10,        +3.985796795525e-08,        +3.872205430989e-07,        -2.022158272632e-10,        +1.501191030215e-09,        +7.704080371278e-11,        +3.908073960543e-11,        +6.470076008701e-09,        +1.794531557947e-07
 2.40105000e+00,        +6.335923055272e-10,        +3.904913001818e-10,        +6.098648356029e-10,        +2.016693595264e-10,        +8.451791926991e-08,        +3.707945417717e-07,        +5.375964815998e-10,        +5.794666676030e-10,        +5.843649795581e-10,        +2.419503538124e-10,        +7.663347080724e-08,        +3.757478022179e-07,        +3.721654098856e-10,        +8.426634802084e-10,        +4.929190925321e-10,        +3.873284041268e-10,        +3.990964069452e-08,        +3.874524782295e-07,        -2.022416533426e-10,        +1.500899186073e-09,        +7.714206407534e-11,        +3.896442655054e-11,        +6.482386884847e-09,        +1.795184487839e-07
