        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.40000000e+00,        -6.952106924935e-03,        +1.616086005188e+00
 2.40002500e+00,        -6.958867626999e-03,        +1.615265181902e+00
 2.40005000e+00,        -6.965640551678e-03,        +1.614444081647e+00
 2.40007500e+00,        -6.972425727844e-03,        +1.613622703923e+00
 2.40010000e+00,        -6.979223184550e-03,        +1.612801048228e+00
 2.40012500e+00,        -6.986032950827e-03,        +1.611979114059e+00
 2.40015000e+00,        -6.992855055863e-03,        +1.611156900913e+00
 2.40017500e+00,        -6.999689528935e-03,        +1.610334408284e+00
 2.40020000e+00,        -7.006536399348e-03,        +1.609511635666e+00
 2.40022500e+00,        -7.013395696589e-03,        +1.608688582553e+00
 2.40025000e+00,        -7.020267450216e-03,        +1.607865248435e+00
 2.40027500e+00,        -7.027151689795e-03,        +1.607041632803e+00
 2.40030000e+00,        -7.034048445084e-03,        +1.606217735146e+00
 2.40032500e+00,        -7.040957745905e-03,        +1.605393554952e+00
 2.40035000e+00,        -7.047879622168e-03,        +1.604569091709e+00
 2.40037500e+00,        -7.054814103842e-03,        +1.603744344902e+00
 2.40040000e+00,        -7.061761221055e-03,        +1.602919314016e+00
 2.40042500e+00,        -7.068721003976e-03,        +1.602093998534e+00
 2.40045000e+00,        -7.075693482877e-03,        +1.601268397939e+00
 2.40047500e+00,        -7.082678688161e-03,        +1.600442511711e+00
 2.40050000e+00,        -7.089676650318e-03,        +1.599616339330e+00
 2.40052500e+00,        -7.096687399886e-03,        +1.598789880276e+00
 2.40055000e+00,        -7.103710967549e-03,        +1.597963134026e+00
 2.40057500e+00,        -7.110747384031e-03,        +1.597136100057e+00
 2.40060000e+00,        -7.117796680250e-03,        +1.596308777843e+00
 2.40062500e+00,        -7.124858887113e-03,        +1.595481166858e+00
 2.40065000e+00,        -7.131934035687e-03,        +1.594653266576e+00
 2.40067500e+00,        -7.139022157124e-03,        +1.593825076468e+00
 2.40070000e+00,        -7.146123282667e-03,        +1.592996596004e+00
 2.40072500e+00,        -7.153237443680e-03,        +1.592167824654e+00
 2.40075000e+00,        -7.160364671576e-03,        +1.591338761885e+00
 2.40077500e+00,        -7.167504997927e-03,        +1.590509407165e+00
 2.40080000e+00,        -7.174658454354e-03,        +1.589679759959e+00
 2.40082500e+00,        -7.181825072625e-03,        +1.588849819730e+00
 2.40085000e+00,        -7.189004884546e-03,        +1.588019585944e+00
 2.40087500e+00,        -7.196197922074e-03,        +1.587189058060e+00
 2.40090000e+00,        -7.203404217265e-03,        +1.586358235540e+00
 2.40092500e+00,        -7.210623802259e-03,        +1.585527117843e+00
 2.40095000e+00,        -7.217856709312e-03,        +1.584695704428e+00
 2.40097500e+00,        -7.225102970738e-03,        +1.583863994751e+00
 2.40100000e+00,        -7.232362619012e-03,        +1.583031988268e+00
 2.40102500e+00,        -7.239635686694e-03,        +1.582199684434e+00
 2.40105000e+00,        -7.246922206398e-03,        +1.581367082700e+00
 2.40107500e+00,        -7.254222210954e-03,        +1.580534182521e+00
 2.40110000e+00,        -7.261535733155e-03,        +1.579700983345e+00
 2.40112500e+00,        -7.268862805985e-03,        +1.578867484622e+00
 2.40115000e+00,        -7.276203462553e-03,        +1.578033685802e+00
 2.40117500e+00,        -7.283557735986e-03,        +1.577199586329e+00
 2.40120000e+00,        -7.290925659587e-03,        +1.576365185650e+00
 2.40122500e+00,        -7.298307266734e-03,        +1.575530483210e+00
 2.40125000e+00,        -7.305702590920e-03,        +1.574695478450e+00
 2.40127500e+00,        -7.313111665759e-03,        +1.573860170813e+00
 2.40130000e+00,        -7.320534524944e-03,        +1.573024559739e+00
 2.40132500e+00,        -7.327971202276e-03,        +1.572188644667e+00
 2.40135000e+00,        -7.335421731697e-03,        +1.571352425036e+00
 2.40137500e+00,        -7.342886147202e-03,        +1.570515900280e+00
 2.40140000e+00,        -7.350364482962e-03,        +1.569679069837e+00
 2.40142500e+00,        -7.357856773212e-03,        +1.568841933138e+00
 2.40145000e+00,        -7.365363052285e-03,        +1.568004489618e+00
 2.40147500e+00,        -7.372883354675e-03,        +1.567166738707e+00
 2.40150000e+00,        -7.380417714925e-03,        +1.566328679835e+00
 2.40152500e+00,        -7.387966167741e-03,        +1.565490312430e+00
 2.40155000e+00,        -7.395528747896e-03,        +1.564651635921e+00
 2.40157500e+00,        -7.403105490299e-03,        +1.563812649732e+00
 2.40160000e+00,        -7.410696429989e-03,        +1.562973353288e+00
 2.40162500e+00,        -7.418301602036e-03,        +1.562133746012e+00
 2.40165000e+00,        -7.425921041757e-03,        +1.561293827327e+00
 2.40167500e+00,        -7.433554784456e-03,        +1.560453596653e+00
 2.40170000e+00,        -7.441202865585e-03,        +1.559613053409e+00
 2.40172500e+00,        -7.448865320769e-03,        +1.558772197012e+00
 2.40175000e+00,        -7.456542185666e-03,        +1.557931026879e+00
 2.40177500e+00,        -7.464233496112e-03,        +1.557089542425e+00
 2.40180000e+00,        -7.471939287990e-03,        +1.556247743064e+00
 2.40182500e+00,        -7.479659597365e-03,        +1.555405628208e+00
 2.40185000e+00,        -7.487394460367e-03,        +1.554563197268e+00
 2.40187500e+00,        -7.495143913300e-03,        +1.553720449654e+00
 2.40190000e+00,        -7.502907992525e-03,        +1.552877384773e+00
 2.40192500e+00,        -7.510686734543e-03,        +1.552034002032e+00
 2.40195000e+00,        -7.518480175975e-03,        +1.551190300836e+00
 2.40197500e+00,        -7.526288353559e-03,        +1.550346280590e+00
 2.40200000e+00,        -7.534111304144e-03,        +1.549501940696e+00
 2.40202500e+00,        -7.541949064726e-03,        +1.548657280555e+00
 2.40205000e+00,        -7.549801672382e-03,        +1.547812299567e+00
 2.40207500e+00,        -7.557669164319e-03,        +1.546966997129e+00
 2.40210000e+00,        -7.565551577886e-03,        +1.546121372640e+00
 2.40212500e+00,        -7.573448950502e-03,        +1.545275425493e+00
 2.40215000e+00,        -7.581361319755e-03,        +1.544429155084e+00
 2.40217500e+00,        -7.589288723367e-03,        +1.543582560804e+00
 2.40220000e+00,        -7.597231199114e-03,        +1.542735642045e+00
 2.40222500e+00,        -7.605188784939e-03,        +1.541888398197e+00
 2.40225000e+00,        -7.613161518950e-03,        +1.541040828647e+00
 2.40227500e+00,        -7.621149439278e-03,        +1.540192932782e+00
 2.40230000e+00,        -7.629152584253e-03,        +1.539344709988e+00
 2.40232500e+00,        -7.637170992291e-03,        +1.538496159647e+00
 2.40235000e+00,        -7.645204701968e-03,        +1.537647281144e+00
 2.40237500e+00,        -7.653253751946e-03,        +1.536798073858e+00
 2.40240000e+00,        -7.661318181024e-03,        +1.535948537169e+00
 2.40242500e+00,        -7.669398028174e-03,        +1.535098670455e+00
 2.40245000e+00,        -7.677493332438e-03,        +1.534248473091e+00
 2.40247500e+00,        -7.685604132975e-03,        +1.533397944454e+00
 2.40250000e+00,        -7.693730469121e-03,        +1.532547083916e+00
 2.40252500e+00,        -7.701872380293e-03,        +1.531695890850e+00
 2.40255000e+00,        -7.710029906090e-03,        +1.530844364625e+00
 2.40257500e+00,        -7.718203086184e-03,        +1.529992504611e+00
 2.40260000e+00,        -7.726391960419e-03,        +1.529140310174e+00
 2.40262500e+00,        -7.734596568756e-03,        +1.528287780682e+00
 2.40265000e+00,        -7.742816951236e-03,        +1.527434915498e+00
 2.40267500e+00,        -7.751053148127e-03,        +1.526581713984e+00
 2.40270000e+00,        -7.759305199738e-03,        +1.525728175503e+00
 2.40272500e+00,        -7.767573146573e-03,        +1.524874299414e+00
 2.40275000e+00,        -7.775857029242e-03,        +1.524020085075e+00
 2.40277500e+00,        -7.784156888481e-03,        +1.523165531843e+00
 2.40280000e+00,        -7.792472765164e-03,        +1.522310639072e+00
 2.40282500e+00,        -7.800804700331e-03,        +1.521455406117e+00
 2.40285000e+00,        -7.809152735071e-03,        +1.520599832329e+00
 2.40287500e+00,        -7.817516910719e-03,        +1.519743917059e+00
 2.40290000e+00,        -7.825897268651e-03,        +1.518887659655e+00
 2.40292500e+00,        -7.834293850438e-03,        +1.518031059465e+00
 2.40295000e+00,        -7.842706697760e-03,        +1.517174115835e+00
 2.40297500e+00,        -7.851135852451e-03,        +1.516316828107e+00
 2.40300000e+00,        -7.859581356455e-03,        +1.515459195626e+00
 2.40302500e+00,        -7.868043251880e-03,        +1.514601217731e+00
 2.40305000e+00,        -7.876521580941e-03,        +1.513742893762e+00
 2.40307500e+00,        -7.885016386065e-03,        +1.512884223057e+00
 2.40310000e+00,        -7.893527709708e-03,        +1.512025204952e+00
 2.40312500e+00,        -7.902055594558e-03,        +1.511165838781e+00
 2.40315000e+00,        -7.910600083393e-03,        +1.510306123877e+00
 2.40317500e+00,        -7.919161219167e-03,        +1.509446059571e+00
 2.40320000e+00,        -7.927739044963e-03,        +1.508585645193e+00
 2.40322500e+00,        -7.936333603966e-03,        +1.507724880070e+00
 2.40325000e+00,        -7.944944939553e-03,        +1.506863763529e+00
 2.40327500e+00,        -7.953573095243e-03,        +1.506002294895e+00
