        m,                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13],             E_elec[14] (J),                 p_elec[14],              E_mag[14] (J),                  p_mag[14],             E_elec[15] (J),                 p_elec[15],              E_mag[15] (J),                  p_mag[15],             E_elec[16] (J),                 p_elec[16],              E_mag[16] (J),                  p_mag[16],             E_elec[17] (J),                 p_elec[17],              E_mag[17] (J),                  p_mag[17],             E_elec[18] (J),                 p_elec[18],              E_mag[18] (J),                  p_mag[18]
 1.00e+00,        +2.935514708646e-10,        +2.935369523433e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.096008182089e-12,        +3.733615024519e-03,        +4.772287833336e-12,        +1.625787756955e-02,        +1.096008182089e-12,        +3.733615024519e-03,        +4.772287833336e-12,        +1.625787756955e-02,        +2.313353182780e-12,        +7.880570913057e-03,        +3.211694585572e-12,        +1.094136380423e-02,        +7.516535132199e-11,        +2.560551003223e-01,        +6.258125768628e-11,        +2.131972045996e-01,        +6.269181250193e-11,        +2.135632716037e-01,        +5.810670084678e-11,        +1.979536149807e-01,        +3.269608710627e-11,        +1.113811046832e-01,        +4.709792237299e-11,        +1.604497219073e-01,        +9.382055272670e-11,        +3.196051188243e-01,        +6.949888226154e-11,        +2.367636568641e-01,        +2.458672203094e-11,        +8.375608529068e-02,        +4.392969071608e-11,        +1.496564243970e-01,        +4.920262024990e-13,        +1.676115609470e-03,        +4.261139679337e-12,        +1.451653580689e-02,        +6.895576093581e-13,        +2.349017728738e-03,        +7.737636135048e-14,        +2.636000705628e-04
 2.00e+00,        +2.935514708646e-10,        +2.935369519129e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.096201949493e-12,        +3.734275104342e-03,        +4.772954292280e-12,        +1.626014803648e-02,        +1.096201949493e-12,        +3.734275104342e-03,        +4.772954292280e-12,        +1.626014803648e-02,        +2.313500932941e-12,        +7.881074232494e-03,        +3.211810395531e-12,        +1.094175835308e-02,        +4.031093945392e-11,        +1.373215379749e-01,        +4.979155397578e-11,        +1.696261872698e-01,        +5.296902464124e-11,        +1.804420345271e-01,        +5.445699984080e-11,        +1.855200835395e-01,        +8.303871654762e-11,        +2.828761726285e-01,        +6.554250473167e-11,        +2.232853625568e-01,        +2.180871469709e-11,        +7.429264323854e-02,        +4.302416449389e-11,        +1.465715447869e-01,        +9.083286616813e-11,        +3.094273924113e-01,        +6.839875201536e-11,        +2.330158147710e-01,        +4.919871742241e-13,        +1.675982657403e-03,        +4.260883455442e-12,        +1.451566294354e-02,        +6.895192998983e-13,        +2.348887225356e-03,        +7.732871208869e-14,        +2.634377429648e-04
 3.00e+00,        +2.935514708646e-10,        +2.935448958416e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.496304738768e-13,        +5.097248310020e-04,        +6.271733052964e-12,        +2.136549857215e-02,        +1.496304738768e-13,        +5.097248310020e-04,        +6.271733052964e-12,        +2.136549857215e-02,        +1.061955318448e-12,        +3.617611982391e-03,        +4.621996788279e-12,        +1.574545104941e-02,        +5.852639494888e-11,        +1.993735366970e-01,        +5.523846296083e-11,        +1.881772217584e-01,        +5.836809371969e-11,        +1.988342744384e-01,        +5.508795303923e-11,        +1.876644895538e-01,        +5.827506056953e-11,        +1.985173516518e-01,        +5.499147083118e-11,        +1.873358099909e-01,        +5.840424915756e-11,        +1.989574400208e-01,        +5.512051881240e-11,        +1.877754292214e-01,        +5.860147703126e-11,        +1.996293081369e-01,        +5.532198862002e-11,        +1.884617631024e-01,        +5.833516680680e-14,        +1.987221070124e-04,        +2.468471717937e-12,        +8.409179491473e-03,        +1.062744785011e-13,        +3.620301345728e-04,        +4.422300018727e-12,        +1.506515726001e-02
 4.00e+00,        +2.935514708646e-10,        +2.935394167635e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.811352891849e-16,        +1.979670847751e-06,        +2.779041954371e-16,        +9.467355304485e-07,        +5.811352891849e-16,        +1.979670847751e-06,        +2.779041954371e-16,        +9.467355304485e-07,        +3.352854282701e-15,        +1.142169130622e-05,        +8.967302593159e-16,        +3.054888741019e-06,        +5.361345694237e-11,        +1.826373302933e-01,        +6.384645307062e-11,        +2.175055526599e-01,        +5.928352626716e-11,        +2.019527481588e-01,        +5.817409591165e-11,        +1.981815476540e-01,        +6.415353330919e-11,        +2.185427077584e-01,        +5.326478234846e-11,        +1.814570013654e-01,        +6.156525403631e-11,        +2.097255852781e-01,        +5.591798602040e-11,        +1.904956637066e-01,        +5.493112568912e-11,        +1.871260448034e-01,        +6.233467111390e-11,        +2.123553688332e-01,        +2.270002277054e-16,        +7.732893554810e-07,        +2.471377785772e-16,        +8.419236547587e-07,        +4.136306148374e-16,        +1.409056522930e-06,        +6.526213949914e-18,        +2.223283680901e-08
