        m,           Re{E_x[1]} (V/m),           Im{E_x[1]} (V/m),           Re{E_y[1]} (V/m),           Im{E_y[1]} (V/m),           Re{E_z[1]} (V/m),           Im{E_z[1]} (V/m),           Re{E_x[2]} (V/m),           Im{E_x[2]} (V/m),           Re{E_y[2]} (V/m),           Im{E_y[2]} (V/m),           Re{E_z[2]} (V/m),           Im{E_z[2]} (V/m),           Re{E_x[3]} (V/m),           Im{E_x[3]} (V/m),           Re{E_y[3]} (V/m),           Im{E_y[3]} (V/m),           Re{E_z[3]} (V/m),           Im{E_z[3]} (V/m),           Re{E_x[4]} (V/m),           Im{E_x[4]} (V/m),           Re{E_y[4]} (V/m),           Im{E_y[4]} (V/m),           Re{E_z[4]} (V/m),           Im{E_z[4]} (V/m),           Re{E_x[5]} (V/m),           Im{E_x[5]} (V/m),           Re{E_y[5]} (V/m),           Im{E_y[5]} (V/m),           Re{E_z[5]} (V/m),           Im{E_z[5]} (V/m),           Re{E_x[6]} (V/m),           Im{E_x[6]} (V/m),           Re{E_y[6]} (V/m),           Im{E_y[6]} (V/m),           Re{E_z[6]} (V/m),           Im{E_z[6]} (V/m),           Re{E_x[7]} (V/m),           Im{E_x[7]} (V/m),           Re{E_y[7]} (V/m),           Im{E_y[7]} (V/m),           Re{E_z[7]} (V/m),           Im{E_z[7]} (V/m),           Re{E_x[8]} (V/m),           Im{E_x[8]} (V/m),           Re{E_y[8]} (V/m),           Im{E_y[8]} (V/m),           Re{E_z[8]} (V/m),           Im{E_z[8]} (V/m),           Re{E_x[9]} (V/m),           Im{E_x[9]} (V/m),           Re{E_y[9]} (V/m),           Im{E_y[9]} (V/m),           Re{E_z[9]} (V/m),           Im{E_z[9]} (V/m),          Re{E_x[10]} (V/m),          Im{E_x[10]} (V/m),          Re{E_y[10]} (V/m),          Im{E_y[10]} (V/m),          Re{E_z[10]} (V/m),          Im{E_z[10]} (V/m),          Re{E_x[11]} (V/m),          Im{E_x[11]} (V/m),          Re{E_y[11]} (V/m),          Im{E_y[11]} (V/m),          Re{E_z[11]} (V/m),          Im{E_z[11]} (V/m),          Re{E_x[12]} (V/m),          Im{E_x[12]} (V/m),          Re{E_y[12]} (V/m),          Im{E_y[12]} (V/m),          Re{E_z[12]} (V/m),          Im{E_z[12]} (V/m),          Re{E_x[13]} (V/m),          Im{E_x[13]} (V/m),          Re{E_y[13]} (V/m),          Im{E_y[13]} (V/m),          Re{E_z[13]} (V/m),          Im{E_z[13]} (V/m),          Re{E_x[14]} (V/m),          Im{E_x[14]} (V/m),          Re{E_y[14]} (V/m),          Im{E_y[14]} (V/m),          Re{E_z[14]} (V/m),          Im{E_z[14]} (V/m),          Re{E_x[15]} (V/m),          Im{E_x[15]} (V/m),          Re{E_y[15]} (V/m),          Im{E_y[15]} (V/m),          Re{E_z[15]} (V/m),          Im{E_z[15]} (V/m),          Re{E_x[16]} (V/m),          Im{E_x[16]} (V/m),          Re{E_y[16]} (V/m),          Im{E_y[16]} (V/m),          Re{E_z[16]} (V/m),          Im{E_z[16]} (V/m),          Re{E_x[17]} (V/m),          Im{E_x[17]} (V/m),          Re{E_y[17]} (V/m),          Im{E_y[17]} (V/m),          Re{E_z[17]} (V/m),          Im{E_z[17]} (V/m),          Re{E_x[18]} (V/m),          Im{E_x[18]} (V/m),          Re{E_y[18]} (V/m),          Im{E_y[18]} (V/m),          Re{E_z[18]} (V/m),          Im{E_z[18]} (V/m)
 1.00e+00,        -7.509725547464e+01,        -2.245187148189e-02,        -1.750397347508e+02,        -6.505913483343e-02,        +1.458181019482e-02,        +6.567447073756e-06,        -7.508014748890e+01,        -2.244778483086e-02,        -1.749783701998e+02,        -6.488943067657e-02,        -2.253661794946e-02,        -5.815830523230e-06,        -7.488521058579e+01,        -2.238477549373e-02,        -1.748404021530e+02,        -6.454154200043e-02,        -2.177008032157e-03,        +1.419297341319e-06,        -7.460331770341e+01,        -2.229734906886e-02,        -1.745971711816e+02,        -6.415107064112e-02,        +8.870632118585e-04,        +1.874677726272e-06,        -7.417446390659e+01,        -2.216034765213e-02,        -1.743457609875e+02,        -6.375555387561e-02,        -2.508904133638e-02,        -6.918569981517e-06,        -7.362349848931e+01,        -2.198530753429e-02,        -1.740521636581e+02,        -6.334221633628e-02,        -5.102298441743e-03,        -1.558909622859e-06,        -7.300768520203e+01,        -2.179173446638e-02,        -1.737076159708e+02,        -6.290675055422e-02,        -3.721405447706e-02,        -1.215752563280e-05,        -7.253053330414e+01,        -2.163869610858e-02,        -1.735568883150e+02,        -6.266674811261e-02,        -4.504434855848e-02,        -1.544154098372e-05,        -7.192685390402e+01,        -2.144991355972e-02,        -1.732713696581e+02,        -6.230602237391e-02,        -2.496829672037e-02,        -1.036101032589e-05,        -7.123373439131e+01,        -2.122704620512e-02,        -1.729582419856e+02,        -6.193083713550e-02,        -1.631579764335e-02,        -8.327956550064e-06,        -7.101316989047e+01,        -2.115617809172e-02,        -1.728520172385e+02,        -6.181143243972e-02,        -1.445711005157e-02,        -7.959152466737e-06,        -2.156685604763e+01,        -8.161750194412e-03,        -1.638031169603e+02,        -5.854876579343e-02,        -1.457972041777e-01,        -4.545026210815e-05,        -8.993790208021e+01,        -2.375217024065e-02,        -1.555416817474e+02,        -5.525004245030e-02,        +8.555943806515e-02,        +1.577553272736e-05,        -8.472153173780e+01,        -2.252940723946e-02,        -1.609166510159e+02,        -5.603955719436e-02,        +4.291751982369e-02,        +2.764284089878e-06,        -7.580195071407e+01,        -2.024060099901e-02,        -1.619632575279e+02,        -5.515973743621e-02,        -4.144428114289e-02,        -9.589795419518e-06,        -6.335713449649e+01,        -1.678162691135e-02,        -1.627267344273e+02,        -5.358257405953e-02,        +3.143551495484e-01,        +6.825515769395e-05,        -3.536424581690e+01,        -8.354831713917e-03,        -1.404756254255e+02,        -4.394374902709e-02,        -1.069041109270e+00,        -3.334569265671e-04,        +1.511178203470e+00,        +2.803615661044e-03,        -1.091255287990e+02,        -3.184466221757e-02,        -1.962712429915e+00,        -7.355943118988e-04
 2.00e+00,        -1.749615648413e+02,        +2.125919732419e-03,        +7.512967160916e+01,        -6.488441449467e-03,        +6.981057494463e-02,        +2.438688919492e-06,        -1.748573371274e+02,        +2.125901342384e-03,        +7.511038959245e+01,        -6.527437865904e-03,        +1.244890672496e-02,        +1.759522609917e-06,        -1.744590503341e+02,        +2.129143763540e-03,        +7.506129454576e+01,        -6.604310312007e-03,        +3.413121294278e-02,        +2.920405729089e-06,        -1.737438971325e+02,        +2.131130423216e-03,        +7.494583956330e+01,        -6.679014640919e-03,        +3.951904269326e-02,        +2.064860081082e-06,        -1.727997411736e+02,        +2.137088723187e-03,        +7.485824480934e+01,        -6.755045615703e-03,        +1.801566427567e-02,        +1.935895602232e-06,        -1.715699722073e+02,        +2.143686452404e-03,        +7.475690966762e+01,        -6.831116917175e-03,        +6.440973738446e-02,        +7.761945555600e-07,        -1.700714370985e+02,        +2.150510867698e-03,        +7.458586517555e+01,        -6.905200217690e-03,        +3.207367875552e-02,        +1.047289534739e-06,        -1.691189442083e+02,        +2.154573270628e-03,        +7.455248245598e+01,        -6.950976749677e-03,        +3.649596327773e-02,        -3.366673053044e-08,        -1.675315966989e+02,        +2.165243545908e-03,        +7.424392097436e+01,        -7.003098493094e-03,        +1.000864865619e-01,        -1.713277783134e-06,        -1.659623845289e+02,        +2.179894480308e-03,        +7.390242915860e+01,        -7.045737038644e-03,        +1.281659867650e-01,        -2.540989092478e-06,        -1.654624625010e+02,        +2.184558142842e-03,        +7.382687344555e+01,        -7.058917153389e-03,        +1.349810838273e-01,        -2.826309381948e-06,        -5.027081192434e+01,        -3.381881843666e-03,        +6.963747355743e+01,        -6.644489878268e-03,        -1.941720120473e-01,        +3.649065788576e-06,        -2.094517911996e+02,        +9.859221941037e-03,        +6.638725789805e+01,        -6.408374877550e-03,        -2.719113090502e-02,        +1.361883752567e-05,        -1.972686590676e+02,        +8.924471292609e-03,        +6.736065074088e+01,        -6.841804173793e-03,        +6.393193525277e-02,        -9.315055623874e-07,        -1.768170264555e+02,        +7.781802892585e-03,        +6.992633386139e+01,        -7.603221875895e-03,        -3.627726279953e-02,        +8.322554033370e-06,        -1.464072705427e+02,        +6.879279321445e-03,        +6.703631161270e+01,        -7.970384233569e-03,        +9.770716652242e-01,        -1.613512655954e-05,        -8.306222694509e+01,        +6.140464576869e-03,        +6.220653244513e+01,        -7.826748554200e-03,        -1.481336548054e+00,        +2.738933161656e-05,        -1.337729004174e+00,        +5.263280108226e-03,        +4.580610502616e+01,        -6.695052320984e-03,        +8.165229755779e-01,        -6.188340489721e-05
 3.00e+00,        -8.936777874532e-02,        -6.400031883892e-04,        -6.990119970907e+00,        -4.455519493543e-03,        -2.761069085718e-02,        -7.846903618853e-07,        -8.988115060448e-02,        -6.401834432189e-04,        -1.318226776288e+01,        -4.317754703558e-03,        -2.790032591364e-02,        -1.279676045933e-06,        -9.046720444447e-02,        -6.379958905427e-04,        -2.554917901587e+01,        -4.041825376344e-03,        -2.832603187430e-02,        -9.263285294711e-07,        -9.189013739281e-02,        -6.357992620390e-04,        -3.788193023081e+01,        -3.763058939335e-03,        -2.878421561397e-02,        -8.715150247411e-07,        -9.192378262323e-02,        -6.316283142761e-04,        -5.016010313556e+01,        -3.484351402913e-03,        -2.812954234220e-02,        -1.318166313731e-06,        -9.479947519142e-02,        -6.264271692547e-04,        -6.236692223495e+01,        -3.204708798213e-03,        -2.960504375431e-02,        -1.138781075014e-06,        -9.336990361045e-02,        -6.214580166065e-04,        -7.448259048365e+01,        -2.923607230471e-03,        -2.771368873043e-02,        -1.694072194457e-06,        -9.337125872298e-02,        -6.158832207112e-04,        -8.171191661754e+01,        -2.756881131997e-03,        -2.976746049230e-02,        -1.852452808630e-06,        -1.035851263576e-01,        -6.120430092503e-04,        -9.125726289996e+01,        -2.532103609972e-03,        -3.134253780282e-02,        -1.687065051585e-06,        -8.717521099242e-02,        -6.063154173708e-04,        -1.006314287918e+02,        -2.309172033750e-03,        -3.407960104895e-02,        -1.596813819443e-06,        -8.066910205309e-02,        -6.045262439130e-04,        -1.035343861211e+02,        -2.239771470072e-03,        -3.523942684609e-02,        -1.569062220473e-06,        -3.146499724327e-02,        -1.855446316082e-04,        -1.121470896500e+02,        -1.820707522863e-03,        -3.237136357538e-02,        -2.678617704552e-06,        -1.345866865533e-01,        -7.596879524909e-04,        -1.258012865980e+02,        -1.418835378478e-03,        -2.594051322289e-02,        +2.662972217417e-06,        -1.315371017694e-01,        -7.159258882621e-04,        -1.415302170717e+02,        -1.346532633586e-03,        -4.063613031511e-02,        +8.766595267930e-07,        -1.206197418672e-01,        -6.379144153883e-04,        -1.713831395903e+02,        -9.339241746225e-04,        -1.780873115222e-02,        -1.213580376315e-06,        -3.635227658906e-01,        -5.400512947377e-04,        -2.171583948209e+02,        -1.214348183061e-04,        +1.916704891594e-01,        +3.567018943972e-06,        +8.977039271662e-02,        -2.886475972857e-04,        -2.852108636666e+02,        +2.222401907070e-03,        +1.982426526089e-01,        -1.411397316620e-05,        +2.844798867429e-01,        +4.742770834661e-05,        -3.191787232106e+02,        +5.209926407021e-03,        +9.405299511187e-01,        -4.087534377147e-05
 4.00e+00,        -6.682623901311e-02,        -1.100015515066e-05,        -1.193141680474e-01,        -2.979629717911e-05,        +5.943183879676e-02,        +2.272796497763e-06,        -2.965309597577e-02,        +1.796072911977e-06,        -1.514335290114e-01,        -3.976831588950e-05,        +4.615741347519e-02,        -1.883627797217e-06,        -5.827850513190e-03,        +2.802959296728e-05,        -5.073796122296e-01,        -9.171926842329e-05,        +4.161696027787e-02,        -2.661879999247e-07,        +5.902610576612e-02,        +7.286150703997e-05,        -9.903827646528e-01,        -1.712760698363e-04,        +4.442182709519e-02,        -1.755989487416e-06,        +1.352692015722e-01,        +1.318844768930e-04,        -1.747822185145e+00,        -2.975862827779e-04,        +5.574237310953e-02,        +3.312557979147e-06,        +2.708932722392e-01,        +2.155976649994e-04,        -2.690120005895e+00,        -4.501977238529e-04,        +5.399417423248e-02,        +1.419583877789e-06,        +3.926998990859e-01,        +3.054288622367e-04,        -3.898765850302e+00,        -6.477210347051e-04,        +3.178695200365e-02,        -2.597473450042e-07,        +3.820947906284e-01,        +3.573768295222e-04,        -4.665156107326e+00,        -7.732367478454e-04,        +3.052074706936e-02,        -2.443835562626e-06,        +6.512882322519e-01,        +4.747557771121e-04,        -5.929519489240e+00,        -9.823442277211e-04,        +3.084862288887e-02,        -2.256069144132e-06,        +7.465154388384e-01,        +5.704152175115e-04,        -7.353961222376e+00,        -1.209226180298e-03,        +3.401666400354e-02,        -2.352232361019e-06,        +7.774691107704e-01,        +6.009802759782e-04,        -7.797006461949e+00,        -1.278220255291e-03,        +3.477382416690e-02,        -2.514612088121e-06,        +3.878654267436e-01,        +3.045437128380e-04,        -7.941825883179e+00,        -1.350074097189e-03,        +2.658856034955e-02,        -2.731230063693e-06,        +2.192907698506e+00,        +1.471246459760e-03,        -1.056020271725e+01,        -1.687300853263e-03,        +8.008112726613e-02,        -1.758362710504e-06,        +2.450612044373e+00,        +1.677576776096e-03,        -1.735610376957e+01,        -2.283210850428e-03,        +4.108930945713e-02,        -3.801975220511e-06,        +3.421683000522e+00,        +2.354652488519e-03,        -2.972739396431e+01,        -3.735629782997e-03,        +9.946726355639e-02,        +1.436188675422e-05,        +5.657357739806e+00,        +3.987614067006e-03,        -5.194289564733e+01,        -6.120699951531e-03,        +1.776870167998e-01,        +2.946803540900e-05,        +1.197202634225e+01,        +8.240930114777e-03,        -1.051512010911e+02,        -1.218744787408e-02,        +1.148555191981e+00,        +9.619249277997e-05,        +2.112990667438e+01,        +1.411219937077e-02,        -1.644904961105e+02,        -1.675681781591e-02,        -2.938800520691e-01,        -8.924335704376e-05
