        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.389925138861e+00,        +9.006761362246e-05,        +1.326739459633e+04,        +1.414518773583e-13,        +9.032776499084e-09
 2.00e+00,        +2.451489671503e+00,        +2.816331094550e-05,        +4.352275335115e+04,        +9.626067167203e-14,        +6.147040027970e-09
 3.00e+00,        +2.606298898718e+00,        +6.209404730460e-05,        +2.098670494671e+04,        +8.881292674774e-14,        +5.671597885141e-09
 4.00e+00,        +2.606352294988e+00,        +6.212516011573e-05,        +2.097662437306e+04,        +9.283703135480e-14,        +5.928577462641e-09
 5.00e+00,        +2.723606904619e+00,        +7.808638724890e-05,        +1.743970365191e+04,        +1.203299941528e-13,        +7.684450271300e-09
 6.00e+00,        +2.741752815422e+00,        +7.360662741279e-05,        +1.862436109886e+04,        +1.120142064003e-13,        +7.153417079255e-09
 7.00e+00,        +2.750266832983e+00,        +6.950652990292e-05,        +1.978423349362e+04,        +1.258357921061e-13,        +8.036100335524e-09
 8.00e+00,        +2.751908343448e+00,        +7.072140510855e-05,        +1.945597899344e+04,        +8.557649384352e-14,        +5.465070790422e-09
