        m,           Re{E_x[1]} (V/m),           Im{E_x[1]} (V/m),           Re{E_y[1]} (V/m),           Im{E_y[1]} (V/m),           Re{E_z[1]} (V/m),           Im{E_z[1]} (V/m),           Re{E_x[2]} (V/m),           Im{E_x[2]} (V/m),           Re{E_y[2]} (V/m),           Im{E_y[2]} (V/m),           Re{E_z[2]} (V/m),           Im{E_z[2]} (V/m),           Re{E_x[3]} (V/m),           Im{E_x[3]} (V/m),           Re{E_y[3]} (V/m),           Im{E_y[3]} (V/m),           Re{E_z[3]} (V/m),           Im{E_z[3]} (V/m),           Re{E_x[4]} (V/m),           Im{E_x[4]} (V/m),           Re{E_y[4]} (V/m),           Im{E_y[4]} (V/m),           Re{E_z[4]} (V/m),           Im{E_z[4]} (V/m),           Re{E_x[5]} (V/m),           Im{E_x[5]} (V/m),           Re{E_y[5]} (V/m),           Im{E_y[5]} (V/m),           Re{E_z[5]} (V/m),           Im{E_z[5]} (V/m),           Re{E_x[6]} (V/m),           Im{E_x[6]} (V/m),           Re{E_y[6]} (V/m),           Im{E_y[6]} (V/m),           Re{E_z[6]} (V/m),           Im{E_z[6]} (V/m)
 1.00e+00,        +1.148365210618e+01,        -7.702356172197e-03,        -1.043612476801e+02,        +8.624134080095e-03,        -4.047230935282e-01,        +1.892029168082e-04,        +7.842220881371e+01,        -4.880981079573e-03,        -9.473455789819e+01,        +7.405302167201e-03,        +3.827012159161e+00,        +4.320776376855e-04,        +8.289435681497e+01,        -7.556462229572e-03,        -3.056423078406e+01,        +1.025498170260e-02,        +7.853688309261e-01,        -6.354734558379e-05,        +8.775316915566e+01,        +3.452337275306e-04,        -1.455648276789e+02,        +3.718941762137e-03,        -8.706027398566e-01,        -8.643358435004e-05,        +1.076433438296e+02,        -1.684927230279e-03,        -1.440534209117e+02,        +2.133302765215e-03,        -2.623149590611e-02,        +3.861809667226e-05,        +1.082464888326e+02,        -4.258690605784e-03,        -1.246382273809e+02,        +3.360507476725e-04,        +9.460975863190e-01,        +1.948361476197e-04
 2.00e+00,        -1.810513554557e-01,        -5.279471099597e-04,        +3.214747916204e+02,        +4.456358959021e-02,        -7.412937798013e-01,        -4.341353356512e-05,        -2.036790148631e+02,        -2.854896276246e-02,        +2.417308847159e+02,        +3.390465447362e-02,        +2.309221237407e+00,        +2.225819335283e-04,        -3.104996050961e+02,        -4.223483753173e-02,        +5.564126232318e+01,        +8.342646616166e-03,        +4.822889507142e-01,        -1.326161436805e-04,        -3.154067699584e+00,        -3.991942064444e-03,        +2.349690047649e+02,        +3.700858519849e-02,        -2.573170949852e-01,        +1.094578135350e-04,        -1.512315412024e+02,        -2.438012087878e-02,        +1.812122522013e+02,        +2.980091901832e-02,        +4.119113005919e-01,        +2.500287793678e-05,        -2.303729825302e+02,        -3.492984726983e-02,        +4.395100793335e+01,        +1.086822802690e-02,        +5.192563428034e-01,        -1.684046703930e-04
 3.00e+00,        -9.754864894804e+01,        +5.142179165472e-02,        -1.385323994623e+02,        -3.105234567988e-02,        -2.887669530649e-01,        -3.619728960357e-04,        -1.626182955074e+02,        -3.113781176607e-02,        +4.353643507330e+01,        -5.344194869307e-02,        +7.820218804185e-01,        -3.395100473032e-04,        +3.319985411197e+01,        -4.971117694181e-02,        +1.907885280510e+02,        +1.637613679892e-02,        +2.642542086938e-01,        -1.121521442730e-04,        -3.156063306819e+01,        +1.622358266394e-02,        -5.263433148698e+01,        -1.298350912426e-02,        -2.993620415491e-01,        -1.102742152071e-04,        -5.816225062954e+01,        -1.036974178743e-02,        +2.121918621820e+01,        -1.797433676307e-02,        +6.954665574134e-01,        -2.564403475406e-04,        +1.036248501406e+01,        -1.866331580241e-02,        +6.283845362145e+01,        +6.545702952457e-03,        +4.382032172586e-02,        -1.136313325452e-03
 4.00e+00,        +1.684988029098e+02,        +2.082027950515e-01,        -8.158918333938e+01,        -4.038878768147e-02,        +1.910361941873e-02,        +2.011167698669e-04,        -7.626740536154e+01,        -2.673643147283e-02,        -1.673110642751e+02,        -1.894249948762e-01,        -1.430292807617e+00,        -1.761409812463e-03,        -1.537118685969e+02,        -1.708022146079e-01,        +2.682794235142e+01,        -3.461557208564e-02,        +1.432763445882e-01,        -5.915729395416e-04,        +5.467291755893e+01,        +6.850703559833e-02,        -3.305120792575e+01,        -1.826153653231e-02,        +5.867622594687e-01,        +4.674486907206e-04,        -2.159856110263e+01,        -3.603613364363e-03,        -5.939565847854e+01,        -7.022970798636e-02,        -5.590560104846e-01,        -1.045947409360e-03,        -5.704187670481e+01,        -6.340732142897e-02,        +8.890541442674e+00,        -1.125985492589e-02,        -2.707111154865e+00,        -3.330207543197e-03
 5.00e+00,        +4.429651277910e+00,        +1.858467806624e-03,        +8.162985491068e+00,        -1.594859971475e-03,        -5.436311668235e+01,        -3.853564315640e-02,        +5.367086634190e+00,        -4.762565112382e-04,        +2.659503672024e+00,        -4.507474644826e-04,        -2.255702452522e+02,        -1.162771253123e-01,        +7.111869723811e+00,        -1.056573895761e-03,        -1.628312382211e-01,        +2.137316545486e-03,        +1.262008645932e+01,        -8.191777107192e-03,        -3.482170872629e+00,        -2.974453583654e-04,        +1.701431754057e+00,        -1.449295887307e-03,        +9.582249284483e-01,        -2.307820766873e-02,        +2.179878918494e+00,        -4.511054877522e-04,        -1.687396899951e+00,        -1.341577095574e-03,        -6.825237301980e+01,        -5.522095029077e-02,        -4.001779872127e-02,        -1.527134244021e-03,        -6.386406850292e+00,        -2.118580071659e-04,        +2.845993656924e+01,        -1.023180524359e-02
 6.00e+00,        +5.333546438414e+00,        -1.842558764062e-03,        -4.710197494312e+00,        +1.469247749741e-03,        -2.372882589485e+02,        +8.500963910785e-02,        +2.853916967371e+00,        -1.240088978221e-03,        -2.051755903556e+00,        +3.157198710441e-04,        +3.275232770272e+01,        -1.103920417929e-02,        +5.383887471866e-01,        -3.353397887455e-04,        -5.046078422746e+00,        +1.978507760590e-03,        +2.468942251547e+02,        -8.735861107718e-02,        +1.364720544766e+00,        -1.442072375879e-04,        -3.519298883877e+00,        +9.413667492968e-04,        -9.367520834956e+01,        +3.260330849609e-02,        +2.048827335990e+00,        -5.609932511400e-04,        -2.586935547823e+00,        +4.613803038180e-04,        +1.321483515132e+01,        -4.172245492934e-03,        +1.600379758172e+00,        -6.096326733802e-04,        -2.320634584723e+00,        +3.837407630797e-04,        +9.741572690190e+01,        -3.310559894812e-02
 7.00e+00,        +1.499970463058e+00,        +2.176142794145e-05,        +1.236294285165e+00,        +1.392513851481e-04,        -2.873079840831e+01,        +3.074386843022e-02,        -7.110700766846e-01,        +1.156211758609e-04,        -2.358753876124e-01,        +4.539604029598e-04,        -3.908828808820e+01,        +3.954208140204e-02,        -1.416442493035e-01,        +3.810634255674e-04,        +2.117552217068e+00,        -1.291279577275e-04,        -3.687996846993e+01,        +3.148458800051e-02,        -1.043073176959e-02,        -3.877723873707e-05,        +5.880601922444e-01,        +5.638804156064e-05,        -2.487268194041e+01,        +2.402775161879e-02,        -4.109002877618e-01,        +1.180029260492e-04,        +3.838869043068e-01,        +7.345848959387e-05,        -3.247028204400e+01,        +3.038415009681e-02,        -2.695078585629e-01,        +1.935124843491e-04,        +4.111789233335e-02,        +1.456354578235e-05,        -2.617569028808e+01,        +2.366634135471e-02
 8.00e+00,        -2.196476981128e+00,        -1.737659320353e-03,        +3.351049154214e+00,        +1.305864268396e-03,        +8.334286591871e+01,        +1.040836487468e-02,        -1.596184751326e+00,        -1.055845344399e-03,        -9.105033040267e-02,        +1.440214003865e-03,        -9.265401182153e+00,        -3.785999320232e-03,        -1.514426818992e+00,        -5.422365042623e-04,        +3.001194142585e+00,        +1.910264370522e-03,        -8.700549520999e+01,        -1.090252701999e-02,        -7.489343448046e-01,        -9.695670830912e-04,        +3.197289043243e+00,        +1.611371408213e-03,        +4.393612561743e+01,        -4.018441296777e-03,        -1.702768027473e+00,        -1.152189661405e-03,        +1.593207600378e+00,        +1.658922680893e-03,        -4.316462806984e+00,        -1.436828555850e-03,        -2.685186531745e+00,        -1.005308394266e-03,        +1.378220089728e+00,        +1.496045684526e-03,        -4.652247082470e+01,        +4.015984943358e-03
