        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.40000000e+00,        -2.025823297885e-03,        +1.603759395257e+00
 2.40002500e+00,        -2.026588732330e-03,        +1.602921021475e+00
 2.40005000e+00,        -2.027355651473e-03,        +1.602082332457e+00
 2.40007500e+00,        -2.028124058999e-03,        +1.601243327598e+00
 2.40010000e+00,        -2.028893958595e-03,        +1.600404006293e+00
 2.40012500e+00,        -2.029665353986e-03,        +1.599564367935e+00
 2.40015000e+00,        -2.030438248882e-03,        +1.598724411913e+00
 2.40017500e+00,        -2.031212646994e-03,        +1.597884137618e+00
 2.40020000e+00,        -2.031988552057e-03,        +1.597043544438e+00
 2.40022500e+00,        -2.032765967860e-03,        +1.596202631760e+00
 2.40025000e+00,        -2.033544898121e-03,        +1.595361398969e+00
 2.40027500e+00,        -2.034325346658e-03,        +1.594519845447e+00
 2.40030000e+00,        -2.035107317250e-03,        +1.593677970579e+00
 2.40032500e+00,        -2.035890813669e-03,        +1.592835773744e+00
 2.40035000e+00,        -2.036675839742e-03,        +1.591993254321e+00
 2.40037500e+00,        -2.037462399336e-03,        +1.591150411688e+00
 2.40040000e+00,        -2.038250496234e-03,        +1.590307245222e+00
 2.40042500e+00,        -2.039040134310e-03,        +1.589463754296e+00
 2.40045000e+00,        -2.039831317448e-03,        +1.588619938285e+00
 2.40047500e+00,        -2.040624049496e-03,        +1.587775796559e+00
 2.40050000e+00,        -2.041418334364e-03,        +1.586931328488e+00
 2.40052500e+00,        -2.042214175945e-03,        +1.586086533441e+00
 2.40055000e+00,        -2.043011578161e-03,        +1.585241410786e+00
 2.40057500e+00,        -2.043810544933e-03,        +1.584395959886e+00
 2.40060000e+00,        -2.044611080196e-03,        +1.583550180107e+00
 2.40062500e+00,        -2.045413187934e-03,        +1.582704070809e+00
 2.40065000e+00,        -2.046216872095e-03,        +1.581857631355e+00
 2.40067500e+00,        -2.047022136651e-03,        +1.581010861103e+00
 2.40070000e+00,        -2.047828985625e-03,        +1.580163759411e+00
 2.40072500e+00,        -2.048637422993e-03,        +1.579316325634e+00
 2.40075000e+00,        -2.049447452793e-03,        +1.578468559128e+00
 2.40077500e+00,        -2.050259079060e-03,        +1.577620459244e+00
 2.40080000e+00,        -2.051072305843e-03,        +1.576772025334e+00
 2.40082500e+00,        -2.051887137189e-03,        +1.575923256747e+00
 2.40085000e+00,        -2.052703577171e-03,        +1.575074152832e+00
 2.40087500e+00,        -2.053521629913e-03,        +1.574224712935e+00
 2.40090000e+00,        -2.054341299486e-03,        +1.573374936400e+00
 2.40092500e+00,        -2.055162589978e-03,        +1.572524822570e+00
 2.40095000e+00,        -2.055985505579e-03,        +1.571674370788e+00
 2.40097500e+00,        -2.056810050403e-03,        +1.570823580393e+00
 2.40100000e+00,        -2.057636228570e-03,        +1.569972450723e+00
 2.40102500e+00,        -2.058464044327e-03,        +1.569120981114e+00
 2.40105000e+00,        -2.059293501797e-03,        +1.568269170902e+00
 2.40107500e+00,        -2.060124605210e-03,        +1.567417019420e+00
 2.40110000e+00,        -2.060957358762e-03,        +1.566564526000e+00
 2.40112500e+00,        -2.061791766679e-03,        +1.565711689970e+00
 2.40115000e+00,        -2.062627833206e-03,        +1.564858510660e+00
 2.40117500e+00,        -2.063465562577e-03,        +1.564004987396e+00
 2.40120000e+00,        -2.064304959103e-03,        +1.563151119503e+00
 2.40122500e+00,        -2.065146027023e-03,        +1.562296906304e+00
 2.40125000e+00,        -2.065988770680e-03,        +1.561442347121e+00
 2.40127500e+00,        -2.066833194349e-03,        +1.560587441273e+00
 2.40130000e+00,        -2.067679302362e-03,        +1.559732188078e+00
 2.40132500e+00,        -2.068527099044e-03,        +1.558876586854e+00
 2.40135000e+00,        -2.069376588802e-03,        +1.558020636914e+00
 2.40137500e+00,        -2.070227775963e-03,        +1.557164337571e+00
 2.40140000e+00,        -2.071080664911e-03,        +1.556307688137e+00
 2.40142500e+00,        -2.071935260057e-03,        +1.555450687920e+00
