        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.40000000e+00,        +1.414213562373e-01,        +2.827543478665e-01,        +3.957068565689e-03
 2.40002500e+00,        +1.414213562373e-01,        +2.827543932979e-01,        +3.955000178292e-03
 2.40005000e+00,        +1.414213562373e-01,        +2.827544386966e-01,        +3.952931012135e-03
 2.40007500e+00,        +1.414213562373e-01,        +2.827544840626e-01,        +3.950861065727e-03
 2.40010000e+00,        +1.414213562373e-01,        +2.827545293958e-01,        +3.948790337572e-03
 2.40012500e+00,        +1.414213562373e-01,        +2.827545746961e-01,        +3.946718826170e-03
 2.40015000e+00,        +1.414213562373e-01,        +2.827546199636e-01,        +3.944646530019e-03
 2.40017500e+00,        +1.414213562373e-01,        +2.827546651981e-01,        +3.942573447613e-03
 2.40020000e+00,        +1.414213562373e-01,        +2.827547103997e-01,        +3.940499577440e-03
 2.40022500e+00,        +1.414213562373e-01,        +2.827547555681e-01,        +3.938424917987e-03
 2.40025000e+00,        +1.414213562373e-01,        +2.827548007035e-01,        +3.936349467737e-03
 2.40027500e+00,        +1.414213562373e-01,        +2.827548458057e-01,        +3.934273225168e-03
 2.40030000e+00,        +1.414213562373e-01,        +2.827548908748e-01,        +3.932196188755e-03
 2.40032500e+00,        +1.414213562373e-01,        +2.827549359105e-01,        +3.930118356969e-03
 2.40035000e+00,        +1.414213562373e-01,        +2.827549809129e-01,        +3.928039728279e-03
 2.40037500e+00,        +1.414213562373e-01,        +2.827550258820e-01,        +3.925960301148e-03
 2.40040000e+00,        +1.414213562373e-01,        +2.827550708176e-01,        +3.923880074037e-03
 2.40042500e+00,        +1.414213562373e-01,        +2.827551157197e-01,        +3.921799045401e-03
 2.40045000e+00,        +1.414213562373e-01,        +2.827551605883e-01,        +3.919717213693e-03
 2.40047500e+00,        +1.414213562373e-01,        +2.827552054233e-01,        +3.917634577362e-03
 2.40050000e+00,        +1.414213562373e-01,        +2.827552502246e-01,        +3.915551134854e-03
 2.40052500e+00,        +1.414213562373e-01,        +2.827552949923e-01,        +3.913466884608e-03
 2.40055000e+00,        +1.414213562373e-01,        +2.827553397261e-01,        +3.911381825064e-03
 2.40057500e+00,        +1.414213562373e-01,        +2.827553844262e-01,        +3.909295954654e-03
 2.40060000e+00,        +1.414213562373e-01,        +2.827554290923e-01,        +3.907209271808e-03
 2.40062500e+00,        +1.414213562373e-01,        +2.827554737246e-01,        +3.905121774952e-03
 2.40065000e+00,        +1.414213562373e-01,        +2.827555183228e-01,        +3.903033462507e-03
 2.40067500e+00,        +1.414213562373e-01,        +2.827555628870e-01,        +3.900944332893e-03
 2.40070000e+00,        +1.414213562373e-01,        +2.827556074171e-01,        +3.898854384523e-03
 2.40072500e+00,        +1.414213562373e-01,        +2.827556519130e-01,        +3.896763615808e-03
