        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.40000000e+00,        +4.563471739913e-11,        +4.747945997857e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.172337919197e-16,        +4.760274727238e-06,        +4.215097260404e-14,        +8.877727889715e-04,        +3.028454657161e-11,        +6.636295412271e-01,        +3.215172289071e-11,        +6.771712000351e-01,        +4.051410516702e-12,        +8.877913017994e-02,        +3.800766604521e-12,        +8.005075471027e-02,        +3.521722565530e-12,        +7.717200338347e-02,        +3.327862491378e-12,        +7.009057164676e-02,        +3.540965203919e-12,        +7.759367003303e-02,        +3.344151596336e-12,        +7.043364852601e-02,        +4.052446410193e-12,        +8.880182986014e-02,        +3.804167851163e-12,        +8.012239087976e-02
 2.40002500e+00,        +4.565270781914e-11,        +4.749646132435e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.174516870455e-16,        +4.763171724819e-06,        +4.220270552002e-14,        +8.885442061004e-04,        +3.028875938634e-11,        +6.634603035231e-01,        +3.215482273014e-11,        +6.769940714227e-01,        +4.054671622506e-12,        +8.881557778717e-02,        +3.803792486445e-12,        +8.008580808724e-02,        +3.525230373781e-12,        +7.721842892094e-02,        +3.331127666863e-12,        +7.013422840314e-02,        +3.544483809316e-12,        +7.764016590993e-02,        +3.347431070144e-12,        +7.047748351786e-02,        +4.055706668063e-12,        +8.883824994849e-02,        +3.807190030612e-12,        +8.015734066192e-02
 2.40005000e+00,        +4.567073195965e-11,        +4.751349604553e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.176700677655e-16,        +4.766073553581e-06,        +4.225453931642e-14,        +8.893165696739e-04,        +3.029297940264e-11,        +6.632908671008e-01,        +3.215792930037e-11,        +6.768167358081e-01,        +4.057939386204e-12,        +8.885207685722e-02,        +3.806824515759e-12,        +8.012090948035e-02,        +3.528744553127e-12,        +7.726490033584e-02,        +3.334398762627e-12,        +7.017792922313e-02,        +3.548008809783e-12,        +7.768670782237e-02,        +3.350716482213e-12,        +7.052136258301e-02,        +4.058973579799e-12,        +8.887472141645e-02,        +3.810218357493e-12,        +8.019233848509e-02
 2.40007500e+00,        +4.568878990200e-11,        +4.753056422278e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.178889347972e-16,        +4.768980208592e-06,        +4.230647423631e-14,        +8.900898806506e-04,        +3.029720663772e-11,        +6.631212317661e-01,        +3.216104261724e-11,        +6.766391929728e-01,        +4.061213823240e-12,        +8.888862742809e-02,        +3.809862706836e-12,        +8.015605893039e-02,        +3.532265119648e-12,        +7.731141768527e-02,        +3.337675793595e-12,        +7.022167416216e-02,        +3.551540221417e-12,        +7.773329582671e-02,        +3.354007847502e-12,        +7.056528577657e-02,        +4.062247160854e-12,        +8.891124430232e-02,        +3.813252846181e-12,        +8.022738439015e-02
 2.40010000e+00,        +4.570688172783e-11,        +4.754766593702e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.181082888622e-16,        +4.771891684955e-06,        +4.235851052354e-14,        +8.908641399906e-04,        +3.030144110882e-11,        +6.629513973248e-01,        +3.216416269668e-11,        +6.764614426981e-01,        +4.064494949108e-12,        +8.892522953788e-02,        +3.812907074098e-12,        +8.019125647827e-02,        +3.535792089477e-12,        +7.735798102640e-02,        +3.340958774742e-12,        +7.026546327569e-02,        +3.555078060367e-12,        +7.777992997939e-02,        +3.357305181015e-12,        +7.060925315371e-02,        +4.065527426731e-12,        +8.894781864448e-02,        +3.816293511097e-12,        +8.026247841801e-02
 2.40012500e+00,        +4.572500751900e-11,        +4.756480126944e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.183281306867e-16,        +4.774807977801e-06,        +4.241064842279e-14,        +8.916393486550e-04,        +3.030568283327e-11,        +6.627813635827e-01,        +3.216728955465e-11,        +6.762834847650e-01,        +4.067782779356e-12,        +8.896188322475e-02,        +3.815957632016e-12,        +8.022650216491e-02,        +3.539325478795e-12,        +7.740459041640e-02,        +3.344247721088e-12,        +7.030929661923e-02,        +3.558622342831e-12,        +7.782661033686e-02,        +3.360608497805e-12,        +7.065326476964e-02,        +4.068814392984e-12,        +8.898444448136e-02,        +3.819340366708e-12,        +8.029762060967e-02
 2.40015000e+00,        +4.574316735766e-11,        +4.758197030149e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.185484610011e-16,        +4.777729082297e-06,        +4.246288817952e-14,        +8.924155076064e-04,        +3.030993182842e-11,        +6.626111303449e-01,        +3.217042320717e-11,        +6.761053189545e-01,        +4.071077329583e-12,        +8.899858852694e-02,        +3.819014395108e-12,        +8.026179603134e-02,        +3.542865303835e-12,        +7.745124591251e-02,        +3.347542647701e-12,        +7.035317424835e-02,        +3.562173085060e-12,        +7.787333695561e-02,        +3.363917812971e-12,        +7.069732067959e-02,        +4.072108075220e-12,        +8.902112185150e-02,        +3.822393427532e-12,        +8.033281100620e-02
 2.40017500e+00,        +4.576136132623e-11,        +4.759917311489e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.187692805400e-16,        +4.780654993640e-06,        +4.251523004000e-14,        +8.931926178082e-04,        +3.031418811169e-11,        +6.624406974167e-01,        +3.217356367031e-11,        +6.759269450470e-01,        +4.074378615442e-12,        +8.903534548275e-02,        +3.822077377940e-12,        +8.029713811865e-02,        +3.546411580883e-12,        +7.749794757198e-02,        +3.350843569697e-12,        +7.039709621864e-02,        +3.565730303355e-12,        +7.792010989217e-02,        +3.367233141662e-12,        +7.074142093886e-02,        +4.075408489098e-12,        +8.905785079349e-02,        +3.825452708137e-12,        +8.036804964874e-02
 2.40020000e+00,        +4.577958950738e-11,        +4.761640979161e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.189905900426e-16,        +4.783585707060e-06,        +4.256767425131e-14,        +8.939706802256e-04,        +3.031845170055e-11,        +6.622700646030e-01,        +3.217671096018e-11,        +6.757483628228e-01,        +4.077686652635e-12,        +8.907215413057e-02,        +3.825146595129e-12,        +8.033252846800e-02,        +3.549964326272e-12,        +7.754469545210e-02,        +3.354150502239e-12,        +7.044106258573e-02,        +3.569294014069e-12,        +7.796692920310e-02,        +3.370554499073e-12,        +7.078556560277e-02,        +4.078715650331e-12,        +8.909463134600e-02,        +3.828518223135e-12,        +8.040333657851e-02
 2.40022500e+00,        +4.579785198405e-11,        +4.763368041390e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.192123902522e-16,        +4.786521217818e-06,        +4.262022106135e-14,        +8.947496958247e-04,        +3.032272261254e-11,        +6.620992317085e-01,        +3.217986509296e-11,        +6.755695720620e-01,        +4.081001456922e-12,        +8.910901450887e-02,        +3.828222061339e-12,        +8.036796712063e-02,        +3.553523556390e-12,        +7.759148961021e-02,        +3.357463460539e-12,        +7.048507340532e-02,        +3.572864233605e-12,        +7.801379494500e-02,        +3.373881900447e-12,        +7.082975472670e-02,        +4.082029574682e-12,        +8.913146354777e-02,        +3.831589987192e-12,        +8.043867183678e-02
