        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.30000000e+00,        -3.168212493037e+00,        -4.056767439710e+01
 2.30020000e+00,        -3.169129125782e+00,        -4.057503289693e+01
 2.30040000e+00,        -3.170046226780e+00,        -4.058239340046e+01
 2.30060000e+00,        -3.170963796515e+00,        -4.058975590907e+01
 2.30080000e+00,        -3.171881835476e+00,        -4.059712042417e+01
 2.30100000e+00,        -3.172800344151e+00,        -4.060448694716e+01
 2.30120000e+00,        -3.173719323030e+00,        -4.061185547944e+01
 2.30140000e+00,        -3.174638772604e+00,        -4.061922602242e+01
 2.30160000e+00,        -3.175558693363e+00,        -4.062659857749e+01
 2.30180000e+00,        -3.176479085802e+00,        -4.063397314607e+01
 2.30200000e+00,        -3.177399950414e+00,        -4.064134972955e+01
 2.30220000e+00,        -3.178321287694e+00,        -4.064872832934e+01
 2.30240000e+00,        -3.179243098140e+00,        -4.065610894684e+01
 2.30260000e+00,        -3.180165382249e+00,        -4.066349158346e+01
 2.30280000e+00,        -3.181088140520e+00,        -4.067087624059e+01
 2.30300000e+00,        -3.182011373452e+00,        -4.067826291964e+01
 2.30320000e+00,        -3.182935081547e+00,        -4.068565162202e+01
 2.30340000e+00,        -3.183859265309e+00,        -4.069304234913e+01
 2.30360000e+00,        -3.184783925239e+00,        -4.070043510237e+01
 2.30380000e+00,        -3.185709061844e+00,        -4.070782988315e+01
 2.30400000e+00,        -3.186634675629e+00,        -4.071522669286e+01
 2.30420000e+00,        -3.187560767103e+00,        -4.072262553292e+01
 2.30440000e+00,        -3.188487336773e+00,        -4.073002640473e+01
 2.30460000e+00,        -3.189414385151e+00,        -4.073742930968e+01
 2.30480000e+00,        -3.190341912746e+00,        -4.074483424918e+01
 2.30500000e+00,        -3.191269920073e+00,        -4.075224122464e+01
 2.30520000e+00,        -3.192198407644e+00,        -4.075965023746e+01
 2.30540000e+00,        -3.193127375976e+00,        -4.076706128904e+01
 2.30560000e+00,        -3.194056825584e+00,        -4.077447438078e+01
 2.30580000e+00,        -3.194986756987e+00,        -4.078188951408e+01
