        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.430427507705e+00,        -2.112735571278e-10,        +5.751849736297e+09,        +5.815190714854e-11,        +4.798764906105e-06
 2.00e+00,        +2.446475421819e+00,        +5.843726893514e-10,        +2.093249279440e+09,        +1.804562178544e-10,        +1.489150792281e-05
 3.00e+00,        +2.492344375097e+00,        -1.723626803111e-09,        +7.229942034433e+08,        +2.723003164581e-10,        +2.247081252609e-05
 4.00e+00,        +2.540354269293e+00,        +1.135657926330e-10,        +1.118450463998e+10,        +1.223952967981e-10,        +1.010041963990e-05
 5.00e+00,        +2.608501103379e+00,        -7.898502454482e-10,        +1.651263083358e+09,        +1.982429672138e-10,        +1.635981429565e-05
 6.00e+00,        +2.716564721150e+00,        -9.910759861715e-10,        +1.370512836076e+09,        +4.036611705392e-10,        +3.331249940705e-05
 7.00e+00,        +2.877503598451e+00,        +8.468108532338e-11,        +1.699023806475e+10,        +3.873916469807e-10,        +3.197095531747e-05
 8.00e+00,        +2.925235318623e+00,        +1.556093730314e-09,        +9.399290227949e+08,        +2.991891147762e-10,        +2.469197343598e-05
