        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.30000000e+00,        +1.414213562373e-01,        +2.824484099467e-01,        +6.869475403452e-03
 2.30020000e+00,        +1.414213562373e-01,        +2.824482182064e-01,        +6.854447825848e-03
 2.30040000e+00,        +1.414213562373e-01,        +2.824480179713e-01,        +6.839399419828e-03
 2.30060000e+00,        +1.414213562373e-01,        +2.824478091569e-01,        +6.824330013582e-03
 2.30080000e+00,        +1.414213562373e-01,        +2.824475916774e-01,        +6.809239433566e-03
 2.30100000e+00,        +1.414213562373e-01,        +2.824473654458e-01,        +6.794127504480e-03
 2.30120000e+00,        +1.414213562373e-01,        +2.824471303738e-01,        +6.778994049245e-03
 2.30140000e+00,        +1.414213562373e-01,        +2.824468863720e-01,        +6.763838888985e-03
 2.30160000e+00,        +1.414213562373e-01,        +2.824466333497e-01,        +6.748661842997e-03
 2.30180000e+00,        +1.414213562373e-01,        +2.824463712148e-01,        +6.733462728734e-03
 2.30200000e+00,        +1.414213562373e-01,        +2.824460998741e-01,        +6.718241361779e-03
 2.30220000e+00,        +1.414213562373e-01,        +2.824458192328e-01,        +6.702997555821e-03
 2.30240000e+00,        +1.414213562373e-01,        +2.824455291949e-01,        +6.687731122631e-03
 2.30260000e+00,        +1.414213562373e-01,        +2.824452296632e-01,        +6.672441872039e-03
 2.30280000e+00,        +1.414213562373e-01,        +2.824449205387e-01,        +6.657129611905e-03
 2.30300000e+00,        +1.414213562373e-01,        +2.824446017213e-01,        +6.641794148098e-03
 2.30320000e+00,        +1.414213562373e-01,        +2.824442731093e-01,        +6.626435284470e-03
 2.30340000e+00,        +1.414213562373e-01,        +2.824439345997e-01,        +6.611052822827e-03
 2.30360000e+00,        +1.414213562373e-01,        +2.824435860877e-01,        +6.595646562903e-03
 2.30380000e+00,        +1.414213562373e-01,        +2.824432274673e-01,        +6.580216302338e-03
 2.30400000e+00,        +1.414213562373e-01,        +2.824428586307e-01,        +6.564761836644e-03
 2.30420000e+00,        +1.414213562373e-01,        +2.824424794687e-01,        +6.549282959182e-03
 2.30440000e+00,        +1.414213562373e-01,        +2.824420898704e-01,        +6.533779461133e-03
 2.30460000e+00,        +1.414213562373e-01,        +2.824416897234e-01,        +6.518251131466e-03
 2.30480000e+00,        +1.414213562373e-01,        +2.824412789134e-01,        +6.502697756916e-03
 2.30500000e+00,        +1.414213562373e-01,        +2.824408573247e-01,        +6.487119121949e-03
